StockName,precision_0,precision_1,precision_accuracy,precision_macro avg,precision_weighted avg,recall_0,recall_1,recall_accuracy,recall_macro avg,recall_weighted avg,f1-score_0,f1-score_1,f1-score_accuracy,f1-score_macro avg,f1-score_weighted avg,support_0,support_1,support_accuracy,support_macro avg,support_weighted avg,Matthew
2454,0.71875,0.8862275449101796,0.8135593220338984,0.8024887724550898,0.8232105703846544,0.8288288288288288,0.8043478260869565,0.8135593220338984,0.8165883274578927,0.8135593220338984,0.7698744769874477,0.8433048433048433,0.8135593220338984,0.8065896601461455,0.8156751122498233,111.0,184.0,0.8135593220338984,295.0,295.0,0.6189165195609112
2607,0.7622377622377622,0.9276315789473685,0.847457627118644,0.8449346705925653,0.8603527382519354,0.9083333333333333,0.8057142857142857,0.847457627118644,0.8570238095238095,0.847457627118644,0.8288973384030418,0.8623853211009175,0.847457627118644,0.8456413297519796,0.8487630908509342,120.0,175.0,0.847457627118644,295.0,295.0,0.7018543727349658
2634,0.75,0.9,0.8166666666666667,0.825,0.8308333333333334,0.9036144578313253,0.7422680412371134,0.8166666666666667,0.8229412495342194,0.8166666666666667,0.8196721311475409,0.8135593220338985,0.8166666666666667,0.8166157265907197,0.8163780062363003,83.0,97.0,0.8166666666666667,180.0,180.0,0.6479379788177918
3682,0.8307692307692308,0.8666666666666667,0.8439024390243902,0.8487179487179488,0.8460037523452159,0.9152542372881356,0.7471264367816092,0.8439024390243902,0.8311903370348723,0.8439024390243902,0.870967741935484,0.8024691358024691,0.8439024390243902,0.8367184388689766,0.8418976017717167,118.0,87.0,0.8439024390243902,205.0,205.0,0.6796823227538193
1216,0.7290322580645161,0.8285714285714286,0.7762711864406779,0.7788018433179724,0.7823447629461845,0.8248175182481752,0.7341772151898734,0.7762711864406779,0.7794973667190244,0.7762711864406779,0.773972602739726,0.778523489932886,0.7762711864406779,0.776248046336306,0.77641002706691,137.0,158.0,0.7762711864406779,295.0,295.0,0.5582987767988866
1434,0.8758169934640523,0.85,0.863481228668942,0.8629084967320262,0.8636574538803007,0.864516129032258,0.8623188405797102,0.863481228668942,0.8634174848059841,0.863481228668942,0.8701298701298701,0.8561151079136692,0.863481228668942,0.8631224890217697,0.8635290606218984,155.0,138.0,0.863481228668942,293.0,293.0,0.7263258031959863
2379,0.8611111111111112,0.8983957219251337,0.8847457627118644,0.8797534165181224,0.8842402086669284,0.8303571428571429,0.9180327868852459,0.8847457627118644,0.8741949648711944,0.8847457627118644,0.8454545454545456,0.908108108108108,0.8847457627118644,0.8767813267813268,0.8843209927955691,112.0,183.0,0.8847457627118644,295.0,295.0,0.7539278913893951
2455,0.8780487804878049,0.8622754491017964,0.8689655172413793,0.8701621147948007,0.8694006436244417,0.8244274809160306,0.9056603773584906,0.8689655172413793,0.8650439291372606,0.8689655172413793,0.8503937007874016,0.883435582822086,0.8689655172413793,0.8669146418047438,0.8685097671443492,131.0,159.0,0.8689655172413793,290.0,290.0,0.7351882284216791
2609,0.7631578947368421,0.95,0.8775510204081632,0.8565789473684211,0.8889903329752954,0.90625,0.8636363636363636,0.8775510204081632,0.8849431818181819,0.8775510204081632,0.8285714285714286,0.9047619047619048,0.8775510204081632,0.8666666666666667,0.8798833819241983,96.0,198.0,0.8775510204081632,294.0,294.0,0.7409794452462983
2637,0.7142857142857143,0.9281045751633987,0.8345588235294118,0.8211951447245565,0.8526390948536279,0.8854166666666666,0.8068181818181818,0.8345588235294118,0.8461174242424242,0.8345588235294118,0.7906976744186046,0.8632218844984801,0.8345588235294118,0.8269597794585424,0.8376251044702887,96.0,176.0,0.8345588235294118,272.0,272.0,0.6668470174522375
4904,0.8080808080808081,0.7371134020618557,0.7610921501706485,0.7725971050713318,0.7688428566300564,0.6106870229007634,0.8827160493827161,0.7610921501706485,0.7467015361417397,0.7610921501706485,0.6956521739130436,0.8033707865168541,0.7610921501706485,0.7495114802149488,0.7552099051137853,131.0,162.0,0.7610921501706485,293.0,293.0,0.5186525795516255
1218,0.8292682926829268,0.872093023255814,0.8542372881355932,0.8506806579693704,0.8540921195573801,0.8225806451612904,0.8771929824561403,0.8542372881355932,0.8498868138087153,0.8542372881355932,0.8259109311740891,0.8746355685131195,0.8542372881355932,0.8502732498436043,0.8541547040045102,124.0,171.0,0.8542372881355932,295.0,295.0,0.7005670220078786
1702,0.8169014084507042,0.8954248366013072,0.8576271186440678,0.8561631225260058,0.8602889297678171,0.8787878787878788,0.8404907975460123,0.8576271186440678,0.8596393381669456,0.8576271186440678,0.8467153284671534,0.8670886075949368,0.8576271186440678,0.856901968031045,0.8579724284597929,132.0,163.0,0.8576271186440678,295.0,295.0,0.7157940197144019
2408,0.8601398601398601,0.8940397350993378,0.8775510204081632,0.8770897976195989,0.8780122431967275,0.8848920863309353,0.8709677419354839,0.8775510204081632,0.8779299141332095,0.8775510204081632,0.8723404255319149,0.8823529411764706,0.8775510204081632,0.8773466833541927,0.8776191327594867,139.0,155.0,0.8775510204081632,294.0,294.0,0.7550192443504588
2459,0.8571428571428571,0.875,0.8673469387755102,0.8660714285714286,0.8671647230320699,0.8372093023255814,0.8909090909090909,0.8673469387755102,0.8640591966173361,0.8673469387755102,0.8470588235294119,0.8828828828828829,0.8673469387755102,0.8649708532061473,0.8671641629624823,129.0,165.0,0.8673469387755102,294.0,294.0,0.730127852338958
2610,0.7290322580645161,0.9642857142857143,0.8406779661016949,0.8466589861751153,0.870184331797235,0.9576271186440678,0.7627118644067796,0.8406779661016949,0.8601694915254237,0.8406779661016949,0.8278388278388278,0.8517350157728707,0.8406779661016949,0.8397869218058492,0.8421765405992535,118.0,177.0,0.8406779661016949,295.0,295.0,0.7066993442289589
3034,0.8157894736842105,0.9171270718232044,0.8779661016949153,0.8664582727537075,0.8800272053858778,0.8611111111111112,0.8877005347593583,0.8779661016949153,0.8744058229352347,0.8779661016949153,0.8378378378378377,0.9021739130434782,0.8779661016949153,0.8700058754406579,0.8786203668664979,108.0,187.0,0.8779661016949153,295.0,295.0,0.7408214661624662
5388,0.916030534351145,0.8658536585365854,0.888135593220339,0.8909420964438652,0.8900065953693564,0.8450704225352113,0.9281045751633987,0.888135593220339,0.886587498849305,0.888135593220339,0.8791208791208791,0.8958990536277602,0.888135593220339,0.8875099663743197,0.8878227797973294,142.0,153.0,0.888135593220339,295.0,295.0,0.7775174011149529
1227,0.9054054054054054,0.6938775510204082,0.8,0.7996414782129068,0.8222283507997793,0.7486033519553073,0.8793103448275862,0.8,0.8139568483914468,0.8,0.8195718654434251,0.7756653992395437,0.8,0.7976186323414844,0.802306949919187,179.0,116.0,0.8,295.0,295.0,0.6134313136678908
2330,0.7682119205298014,0.8819444444444444,0.823728813559322,0.825078182487123,0.8306684251880121,0.8721804511278195,0.7839506172839507,0.823728813559322,0.8280655342058851,0.823728813559322,0.8169014084507041,0.8300653594771242,0.823728813559322,0.8234833839639142,0.8241304256245348,133.0,162.0,0.823728813559322,295.0,295.0,0.6531368848758005
2412,0.7666666666666667,0.7326732673267327,0.7431506849315068,0.7496699669966997,0.746992404719924,0.5609756097560976,0.8757396449704142,0.7431506849315068,0.7183576273632559,0.7431506849315068,0.6478873239436621,0.797843665768194,0.7431506849315068,0.7228654948559281,0.7346771245201891,123.0,169.0,0.7431506849315068,292.0,292.0,0.4669789786157905
2468,0.768,0.8,0.7864406779661017,0.784,0.7858983050847458,0.7384615384615385,0.8242424242424242,0.7864406779661017,0.7813519813519814,0.7864406779661017,0.7529411764705882,0.8119402985074627,0.7864406779661017,0.7824407374890254,0.7859406854064672,130.0,165.0,0.7864406779661017,295.0,295.0,0.5653457798691441
2615,0.7815126050420168,0.9090909090909091,0.8576271186440678,0.8453017570664629,0.8619518069169116,0.8532110091743119,0.8602150537634409,0.8576271186440678,0.8567130314688765,0.8576271186440678,0.8157894736842106,0.8839779005524862,0.8576271186440678,0.8498836871183484,0.8587828546926827,109.0,186.0,0.8576271186440678,295.0,295.0,0.7019220370802087
3035,0.77,0.9175257731958762,0.8673469387755102,0.8437628865979381,0.8708594571849357,0.8279569892473119,0.8855721393034826,0.8673469387755102,0.8567645642753972,0.8673469387755102,0.7979274611398963,0.9012658227848099,0.8673469387755102,0.8495966419623531,0.868577157366521,93.0,201.0,0.8673469387755102,294.0,294.0,0.7004067859498969
1229,0.6940298507462687,0.9503105590062112,0.8338983050847457,0.8221702048762399,0.8625669944833155,0.9207920792079208,0.788659793814433,0.8338983050847457,0.8547259365111769,0.8338983050847457,0.7914893617021277,0.8619718309859156,0.8338983050847457,0.8267305963440217,0.8378405448921441,101.0,194.0,0.8338983050847457,295.0,295.0,0.6761127942606083
2337,0.759493670886076,0.875,0.8129251700680272,0.817246835443038,0.8211756221475933,0.8759124087591241,0.7579617834394905,0.8129251700680272,0.8169370960993073,0.8129251700680272,0.8135593220338984,0.8122866894197952,0.8129251700680272,0.8129230057268468,0.8128797189032377,137.0,157.0,0.8129251700680272,294.0,294.0,0.6341838559030377
2439,0.8571428571428571,0.7777777777777778,0.8305084745762712,0.8174603174603174,0.8288942695722357,0.8842105263157894,0.7333333333333333,0.8305084745762712,0.8087719298245614,0.8305084745762712,0.8704663212435233,0.7549019607843137,0.8305084745762712,0.8126841410139185,0.8293332437919403,190.0,105.0,0.8305084745762712,295.0,295.0,0.6261719727517038
2498,0.7483870967741936,0.85,0.7966101694915254,0.7991935483870968,0.8028102788408966,0.8467153284671532,0.7531645569620253,0.7966101694915254,0.7999399427145892,0.7966101694915254,0.7945205479452054,0.7986577181208053,0.7966101694915254,0.7965891330330054,0.7967363882426454,137.0,158.0,0.7966101694915254,295.0,295.0,0.5991330261763259
2618,0.6666666666666666,0.9624060150375939,0.8,0.8145363408521302,0.8491228070175437,0.9557522123893806,0.7032967032967034,0.8,0.829524457843042,0.8,0.7854545454545454,0.8126984126984127,0.8,0.799076479076479,0.8022626262626262,113.0,182.0,0.8,295.0,295.0,0.6438863787695231
3045,0.7899159663865546,0.7630057803468208,0.773972602739726,0.7764608733666877,0.7754471334816292,0.6962962962962963,0.8407643312101911,0.773972602739726,0.7685303137532438,0.773972602739726,0.7401574803149606,0.7999999999999999,0.773972602739726,0.7700787401574802,0.7723330816524646,135.0,157.0,0.773972602739726,292.0,292.0,0.544933482420203
