date,real_close,predict_close,Prediction_Result
109/12/02,239.55,267.052,1.0
109/12/03,240.5,267.38318,1.0
109/12/04,241.15,268.35422,1.0
109/12/07,243.0,269.47998,1.0
109/12/08,245.25,270.857,1.0
109/12/09,248.35,272.55246,1.0
109/12/10,251.15,274.3352,1.0
109/12/11,254.5,276.59558,1.0
109/12/14,259.1,279.52728,1.0
109/12/15,263.6,282.9893,1.0
109/12/16,269.6,286.73514,1.0
109/12/17,273.15,291.04846,1.0
109/12/18,277.5,294.7578,1.0
109/12/21,280.65,298.19098,1.0
109/12/22,283.3,300.5788,1.0
109/12/23,285.95,302.15393,1.0
109/12/24,288.35,302.81818,1.0
109/12/25,289.4,303.29803,1.0
109/12/28,290.75,303.58237,1.0
109/12/29,292.6,303.96826,1.0
109/12/30,293.7,305.1922,1.0
109/12/31,296.55,307.1568,1.0
110/01/04,297.3,309.71625,1.0
110/01/05,298.3,311.66818,1.0
110/01/06,299.35,312.66644,1.0
110/01/07,300.4,312.96585,0.0
110/01/08,300.65,312.87625,0.0
110/01/11,301.3,312.25293,0.0
110/01/12,300.15,311.43713,0.0
110/01/13,298.65,310.33575,0.0
110/01/14,295.3,309.14725,0.0
110/01/15,291.4,307.722,0.0
110/01/18,289.5,305.96097,0.0
110/01/19,288.05,304.04974,0.0
110/01/20,286.55,302.23553,0.0
110/01/21,285.5,300.45978,0.0
110/01/22,285.5,299.3128,0.0
110/01/25,284.95,298.6939,1.0
110/01/26,285.35,298.76746,1.0
110/01/27,285.0,299.44363,1.0
110/01/28,284.05,300.0924,0.0
110/01/29,283.3,299.56497,0.0
110/02/01,282.6,298.57147,0.0
110/02/02,283.6,297.76938,0.0
110/02/03,283.55,297.61908,1.0
110/02/04,282.2,297.86798,0.0
110/02/05,280.2,297.1731,0.0
110/02/17,278.3,296.1601,0.0
110/02/18,276.75,294.39377,0.0
110/02/19,275.5,293.37234,0.0
110/02/22,275.6,292.67267,0.0
110/02/23,275.85,292.17853,0.0
110/02/24,275.2,291.45337,0.0
110/02/25,273.1,290.72253,0.0
110/02/26,271.3,290.30984,0.0
110/03/02,270.75,289.32187,0.0
110/03/03,270.15,288.75473,0.0
110/03/04,268.85,287.9323,0.0
110/03/05,266.9,286.6999,0.0
110/03/08,265.3,284.7981,0.0
110/03/09,263.0,283.36496,0.0
110/03/10,261.15,281.6894,0.0
110/03/11,259.75,280.33038,0.0
110/03/12,258.8,279.00735,0.0
110/03/15,258.75,278.37115,0.0
110/03/16,258.65,278.28815,1.0
110/03/17,258.65,278.69583,1.0
110/03/18,259.25,279.28345,1.0
110/03/19,261.0,279.8494,1.0
110/03/22,261.65,281.23312,1.0
110/03/23,263.45,282.6829,1.0
110/03/24,264.9,283.9858,1.0
110/03/25,266.45,284.95346,1.0
110/03/26,267.0,285.46564,1.0
110/03/29,268.75,285.82074,1.0
110/03/30,270.05,286.75235,1.0
110/03/31,271.1,288.14542,1.0
110/04/01,272.4,289.5622,1.0
110/04/06,272.65,290.85907,1.0
110/04/07,274.0,291.7259,1.0
110/04/08,274.8,292.77646,1.0
110/04/09,275.95,293.24707,1.0
110/04/12,276.0,293.96216,0.0
110/04/13,275.8,293.79245,0.0
110/04/14,274.45,293.18335,0.0
110/04/15,273.35,292.08047,0.0
110/04/16,273.3,290.87854,0.0
110/04/19,273.1,290.19318,0.0
110/04/20,273.1,289.8911,0.0
