date,real_close,predict_close,Prediction_Result
109/12/02,66.93,69.41201,0.0
109/12/03,66.66,69.189804,0.0
109/12/04,66.48,68.980286,0.0
109/12/07,66.19,68.82952,0.0
109/12/08,65.97,68.67798,0.0
109/12/09,65.81,68.519226,0.0
109/12/10,65.66,68.38665,0.0
109/12/11,65.53999999999999,68.29126,0.0
109/12/14,65.54,68.196175,0.0
109/12/15,65.43,68.1142,0.0
109/12/16,65.47,68.03806,1.0
109/12/17,65.6,68.05931,1.0
109/12/18,65.61999999999999,68.182205,1.0
109/12/21,65.74000000000001,68.35746,1.0
109/12/22,65.80999999999999,68.51264,1.0
109/12/23,65.86,68.6033,1.0
109/12/24,65.91,68.631325,1.0
109/12/25,66.03,68.65774,1.0
109/12/28,66.22,68.71512,1.0
109/12/29,66.41,68.79423,1.0
109/12/30,66.62,68.87117,1.0
109/12/31,66.67,68.98625,1.0
110/01/04,66.78,69.13,1.0
110/01/05,66.8,69.250496,1.0
110/01/06,66.8,69.32069,0.0
110/01/07,66.86999999999999,69.3117,0.0
110/01/08,67.03999999999999,69.296074,1.0
110/01/11,67.14,69.31204,1.0
110/01/12,67.15,69.342674,0.0
110/01/13,67.16,69.328354,0.0
110/01/14,67.05999999999999,69.28694,0.0
110/01/15,66.91,69.24974,0.0
110/01/18,66.89,69.19266,1.0
110/01/19,66.9,69.1929,1.0
110/01/20,66.72,69.20358,0.0
110/01/21,66.67,69.094986,0.0
110/01/22,66.57,69.032585,1.0
110/01/25,66.51,69.03769,1.0
110/01/26,66.51,69.049065,1.0
110/01/27,66.53,69.062004,1.0
110/01/28,66.64000000000001,69.11226,1.0
110/01/29,66.84,69.194916,1.0
110/02/01,66.9,69.3292,1.0
110/02/02,66.95,69.50689,1.0
110/02/03,67.33,69.60507,1.0
110/02/04,67.57,69.69443,1.0
110/02/05,67.77000000000001,69.767586,1.0
110/02/17,67.97999999999999,69.861435,1.0
110/02/18,68.15,69.95714,1.0
110/02/19,68.27,70.068016,1.0
110/02/22,68.33,70.13324,1.0
110/02/23,68.42999999999999,70.209305,1.0
110/02/24,68.53999999999999,70.30497,1.0
110/02/25,68.77,70.40294,1.0
110/02/26,68.68,70.522766,0.0
110/03/02,68.63000000000001,70.512596,1.0
110/03/03,68.67,70.52538,1.0
110/03/04,68.64000000000001,70.55531,0.0
110/03/05,68.61,70.54762,0.0
110/03/08,68.65,70.493576,0.0
110/03/09,68.81,70.46863,1.0
110/03/10,68.92999999999999,70.49896,1.0
110/03/11,69.0,70.62536,1.0
110/03/12,69.01,70.76613,1.0
110/03/15,69.25999999999999,70.89721,1.0
110/03/16,69.39,70.960915,1.0
110/03/17,69.41999999999999,71.00866,1.0
110/03/18,69.58000000000001,71.03391,1.0
110/03/19,69.59,71.0814,0.0
110/03/22,69.61,71.00677,0.0
110/03/23,69.49,70.958145,0.0
110/03/24,69.32000000000001,70.8907,0.0
110/03/25,69.31,70.80414,0.0
110/03/26,69.42999999999999,70.777176,1.0
110/03/29,69.63,70.8457,1.0
110/03/30,70.0,71.04338,1.0
110/03/31,70.36,71.32527,1.0
110/04/01,70.6,71.676926,1.0
110/04/06,71.03999999999999,72.00605,1.0
110/04/07,71.44,72.31889,1.0
110/04/08,71.85,72.57989,1.0
110/04/09,72.28,72.803276,1.0
110/04/12,72.56,72.958275,1.0
110/04/13,72.71000000000001,73.049126,1.0
110/04/14,72.84,73.12676,1.0
110/04/15,72.85,73.19748,1.0
110/04/16,72.87,73.25401,1.0
110/04/19,73.09,73.30306,1.0
110/04/20,73.38000000000001,73.37446,1.0
110/04/21,73.55,73.525,1.0
110/04/22,73.85,73.69952,1.0
110/04/23,74.13,73.90303,1.0
110/04/26,74.42999999999999,74.11946,1.0
110/04/27,74.68,74.28339,1.0
110/04/28,74.96000000000001,74.41554,1.0
110/04/29,75.16,74.52892,1.0
110/05/03,75.28999999999999,74.60827,1.0
110/05/04,75.22999999999999,74.65794,1.0
110/05/05,74.95,74.6692,0.0
110/05/06,74.95,74.63709,0.0
110/05/07,74.81,74.58912,0.0
110/05/10,74.77000000000001,74.55476,0.0
110/05/11,74.69,74.54749,0.0
110/05/12,74.42999999999999,74.54709,0.0
110/05/13,74.12,74.46123,0.0
110/05/14,74.03,74.34758,0.0
110/05/17,73.84,74.24544,0.0
110/05/18,73.83,74.12751,0.0
110/05/19,73.86999999999999,74.06107,0.0
110/05/20,73.85,73.98994,0.0
110/05/21,73.89,73.953186,1.0
110/05/24,73.73,73.97366,1.0
110/05/25,73.58,73.974266,0.0
110/05/26,73.6,73.95007,0.0
110/05/27,73.53,73.89737,0.0
110/05/28,73.39,73.79084,0.0
110/05/31,73.49,73.715195,0.0
110/06/01,73.5,73.665184,0.0
110/06/02,73.61,73.647446,1.0
110/06/03,73.57000000000001,73.65652,1.0
110/06/04,73.42999999999999,73.713486,1.0
110/06/07,73.36999999999999,73.72824,1.0
110/06/08,73.39000000000001,73.73503,1.0
110/06/09,73.44,73.7434,0.0
110/06/10,73.55,73.72352,0.0
110/06/11,73.63,73.68126,0.0
110/06/15,73.63,73.67607,0.0
110/06/16,73.63,73.668144,1.0
110/06/17,73.5,73.67191,0.0
110/06/18,73.46000000000001,73.62024,0.0
110/06/21,73.36,73.58757,0.0
110/06/22,73.31,73.52316,0.0
110/06/23,73.3,73.463264,0.0
110/06/24,73.30999999999999,73.43408,0.0
110/06/25,73.35,73.4289,1.0
110/06/28,73.37,73.43945,1.0
110/06/29,73.36,73.47055,1.0
110/06/30,73.27000000000001,73.49059,1.0
110/07/01,73.22,73.51162,1.0
110/07/02,73.19,73.52094,1.0
110/07/05,73.32000000000001,73.540955,1.0
110/07/06,73.45,73.575264,1.0
110/07/07,73.51,73.62143,1.0
110/07/08,73.58000000000001,73.6627,1.0
110/07/09,73.60999999999999,73.7107,0.0
110/07/12,73.52000000000001,73.71011,0.0
110/07/13,73.56,73.70421,1.0
110/07/14,73.56000000000002,73.728874,0.0
110/07/15,73.63000000000001,73.71925,0.0
110/07/16,73.6,73.70539,0.0
110/07/19,73.53,73.66204,0.0
110/07/20,73.4,73.60465,0.0
110/07/21,73.28,73.53434,0.0
110/07/22,73.22,73.45384,0.0
110/07/23,73.16,73.417114,0.0
110/07/26,73.11999999999999,73.39702,0.0
110/07/27,73.06,73.34428,0.0
110/07/28,73.0,73.342606,0.0
110/07/29,73.00999999999999,73.303055,1.0
110/07/30,73.02000000000001,73.33383,1.0
110/08/02,73.17,73.37187,1.0
110/08/03,73.42,73.44807,1.0
110/08/04,73.7,73.57559,1.0
110/08/05,73.88,73.71468,1.0
110/08/06,74.08000000000001,73.89093,1.0
110/08/09,74.29,74.0406,1.0
110/08/10,74.46,74.11954,1.0
110/08/11,74.64000000000001,74.20541,1.0
110/08/12,74.59,74.241295,0.0
110/08/13,74.25,74.22516,0.0
110/08/16,73.78999999999999,74.064926,0.0
110/08/17,73.28999999999999,73.821075,0.0
110/08/18,72.75,73.516846,0.0
110/08/19,72.13,73.1658,0.0
110/08/20,71.5,72.75826,0.0
110/08/23,70.99000000000001,72.35179,0.0
110/08/24,70.54,72.00811,0.0
110/08/25,70.16,71.73018,0.0
110/08/26,69.84,71.50625,0.0
110/08/27,69.91,71.321846,0.0
110/08/30,70.05999999999999,71.246284,1.0
110/08/31,70.28999999999999,71.28179,1.0
110/09/01,70.41999999999999,71.40364,1.0
110/09/02,70.67,71.559204,1.0
110/09/03,70.97999999999999,71.73843,1.0
110/09/06,71.17999999999999,71.9358,1.0
110/09/07,71.2,72.09462,1.0
110/09/08,71.23,72.17403,1.0
110/09/09,70.97,72.193184,0.0
110/09/10,70.76,71.98085,0.0
110/09/13,70.50999999999999,71.720184,0.0
110/09/14,70.22,71.45164,0.0
110/09/15,70.02000000000001,71.231255,0.0
110/09/16,69.77000000000001,71.07122,0.0
110/09/17,69.53,70.9243,0.0
110/09/22,69.22999999999999,70.86232,0.0
110/09/23,69.03999999999999,70.72826,0.0
110/09/24,68.85999999999999,70.65522,0.0
110/09/27,69.09,70.64106,1.0
110/09/28,69.11999999999999,70.67208,0.0
110/09/29,69.07000000000001,70.65227,0.0
110/09/30,68.96,70.594086,0.0
110/10/01,68.72999999999999,70.521996,0.0
110/10/04,68.57,70.3947,0.0
110/10/05,68.28,70.27422,0.0
110/10/06,68.16,70.077576,0.0
110/10/07,68.08,69.91058,0.0
110/10/08,67.97,69.82855,0.0
110/10/12,67.74000000000001,69.791664,0.0
110/10/13,67.59,69.70344,0.0
110/10/14,67.5,69.63912,1.0
110/10/15,67.48,69.67014,1.0
110/10/18,67.58,69.72222,1.0
110/10/19,67.61,69.77008,1.0
110/10/20,67.67999999999999,69.80072,0.0
110/10/21,67.65,69.79439,0.0
110/10/22,67.58,69.776344,0.0
110/10/25,67.49,69.743065,0.0
110/10/26,67.5,69.669106,0.0
110/10/27,67.5,69.61668,0.0
110/10/28,67.45,69.55094,0.0
110/10/29,67.3,69.48581,0.0
110/11/01,67.18,69.38874,0.0
110/11/02,67.14,69.34097,1.0
110/11/03,67.15,69.350716,1.0
110/11/04,67.13,69.36985,0.0
110/11/05,67.11,69.355484,0.0
110/11/08,67.14,69.33759,1.0
110/11/09,67.14,69.350815,0.0
110/11/10,67.15,69.343864,1.0
110/11/11,67.15,69.3593,1.0
110/11/12,67.22,69.35994,1.0
110/11/15,67.33,69.39072,1.0
110/11/16,67.45,69.47787,1.0
110/11/17,67.53999999999999,69.60747,1.0
110/11/18,67.71000000000001,69.72783,1.0
110/11/19,67.82000000000001,69.8537,1.0
110/11/22,67.83000000000001,69.94377,1.0
110/11/23,67.80999999999999,69.972206,0.0
110/11/24,67.83,69.93406,0.0
110/11/25,67.91999999999999,69.89138,0.0
110/11/26,67.92999999999999,69.88857,0.0
110/11/29,67.86,69.83194,0.0
110/11/30,67.53999999999999,69.74875,0.0
110/12/01,67.41,69.60421,0.0
110/12/02,67.33,69.51199,0.0
110/12/03,67.25999999999999,69.47107,0.0
110/12/06,67.24,69.45341,0.0
110/12/07,67.38,69.44205,1.0
110/12/08,67.47,69.4719,1.0
110/12/09,67.55,69.576836,1.0
110/12/10,67.7,69.72594,1.0
110/12/13,67.81,69.880356,1.0
110/12/14,68.15,69.98382,1.0
110/12/15,68.28,70.09322,1.0
110/12/16,68.35999999999999,70.15824,1.0
110/12/17,68.4,70.218666,1.0
110/12/20,68.42999999999999,70.22815,0.0
110/12/21,68.37,70.191185,0.0
110/12/22,68.35,70.15468,0.0
110/12/23,68.29,70.11714,0.0
110/12/24,68.25,70.079185,0.0
110/12/27,68.25,70.0597,0.0
110/12/28,68.24000000000001,70.05899,1.0
110/12/29,68.34,70.0878,0.0
