date,real_close,predict_close,Prediction_Result
109/12/02,45.345,46.768154,0.0
109/12/03,45.269999999999996,46.67351,0.0
109/12/04,45.215,46.60731,0.0
109/12/07,45.165,46.56968,0.0
109/12/08,45.17,46.536716,0.0
109/12/09,45.16,46.498993,0.0
109/12/10,45.135,46.463943,1.0
109/12/11,45.11,46.46858,0.0
109/12/14,45.075,46.44175,0.0
109/12/15,44.985,46.38805,0.0
109/12/16,45.015,46.287327,0.0
109/12/17,45.015,46.233997,0.0
109/12/18,45.019999999999996,46.202675,1.0
109/12/21,45.23,46.21417,1.0
109/12/22,45.305,46.373585,1.0
109/12/23,45.355000000000004,46.59284,1.0
109/12/24,45.38,46.753494,1.0
109/12/25,45.445,46.86018,1.0
109/12/28,45.584999999999994,46.931087,1.0
109/12/29,45.92,47.012882,1.0
109/12/30,46.16,47.178703,1.0
109/12/31,46.36,47.375023,1.0
110/01/04,46.525,47.552444,1.0
110/01/05,46.43,47.711273,1.0
110/01/06,46.445,47.788902,1.0
110/01/07,46.5,47.802647,0.0
110/01/08,46.620000000000005,47.779167,0.0
110/01/11,46.725,47.764748,0.0
110/01/12,46.685,47.75337,0.0
110/01/13,46.515,47.672874,0.0
110/01/14,46.32000000000001,47.566948,0.0
110/01/15,46.255,47.44267,1.0
110/01/18,46.105000000000004,47.476658,0.0
110/01/19,46.0,47.436977,0.0
110/01/20,45.785000000000004,47.312756,0.0
110/01/21,45.59,47.07915,0.0
110/01/22,45.455000000000005,46.80749,0.0
110/01/25,45.305,46.614677,0.0
110/01/26,45.19,46.472973,0.0
110/01/27,45.095,46.338955,0.0
110/01/28,45.0,46.241245,0.0
110/01/29,44.815000000000005,46.14317,0.0
110/02/01,44.71,46.06916,0.0
110/02/02,44.65,46.000965,0.0
110/02/03,44.779999999999994,45.958794,0.0
110/02/04,44.87,45.949795,0.0
110/02/05,44.875,45.94431,1.0
110/02/17,44.89,45.993958,1.0
110/02/18,44.96,46.090244,1.0
110/02/19,45.025,46.215843,1.0
110/02/22,45.205,46.356968,1.0
110/02/23,45.42999999999999,46.535236,1.0
110/02/24,45.6,46.753708,1.0
110/02/25,45.785000000000004,46.950027,1.0
110/02/26,45.875,47.13191,1.0
110/03/02,45.97,47.237545,1.0
110/03/03,46.055,47.313396,1.0
110/03/04,46.17,47.38762,1.0
110/03/05,46.25,47.446373,1.0
110/03/08,46.36,47.457623,1.0
110/03/09,46.434999999999995,47.49819,1.0
110/03/10,46.57000000000001,47.619507,1.0
110/03/11,46.725,47.80662,1.0
110/03/12,46.82,48.007446,1.0
110/03/15,46.885000000000005,48.17596,1.0
110/03/16,47.0,48.225357,1.0
110/03/17,47.08,48.255936,1.0
110/03/18,47.18,48.268177,1.0
110/03/19,47.295,48.286636,0.0
110/03/22,47.35,48.283543,0.0
110/03/23,47.35,48.244255,0.0
110/03/24,47.21999999999999,48.199554,0.0
110/03/25,47.14,48.150078,0.0
110/03/26,47.095,48.12168,1.0
110/03/29,47.129999999999995,48.126236,0.0
110/03/30,47.12,48.11298,0.0
110/03/31,47.17,48.06974,0.0
110/04/01,47.17,48.06858,1.0
110/04/06,47.175,48.078785,1.0
110/04/07,47.19,48.102226,1.0
110/04/08,47.25,48.13147,1.0
110/04/09,47.325,48.187355,1.0
110/04/12,47.425,48.234325,1.0
110/04/13,47.535,48.325325,1.0
110/04/14,47.685,48.467915,1.0
110/04/15,47.864999999999995,48.607975,1.0
110/04/16,48.16,48.75108,1.0
110/04/19,48.589999999999996,48.95742,1.0
110/04/20,49.045,49.310944,1.0
110/04/21,49.760000000000005,49.73556,1.0
110/04/22,50.504999999999995,50.31729,1.0
110/04/23,51.230000000000004,51.01325,1.0
110/04/26,52.089999999999996,51.703266,1.0
110/04/27,53.025,52.445805,1.0
110/04/28,54.14,53.151516,1.0
110/04/29,55.05,53.83974,1.0
110/05/03,55.870000000000005,54.440308,1.0
110/05/04,56.339999999999996,55.017487,1.0
110/05/05,56.77,55.379745,1.0
110/05/06,56.94,55.69048,1.0
110/05/07,57.05,55.88815,1.0
110/05/10,57.470000000000006,56.01716,1.0
110/05/11,57.489999999999995,56.14686,1.0
110/05/12,56.85999999999999,56.209366,0.0
110/05/13,56.05,56.12806,0.0
110/05/14,55.379999999999995,55.88165,0.0
110/05/17,54.46,55.50454,0.0
110/05/18,54.15,54.952393,0.0
110/05/19,53.839999999999996,54.382072,0.0
110/05/20,53.52,53.874264,0.0
110/05/21,53.39,53.46195,0.0
110/05/24,53.05,53.20758,0.0
110/05/25,52.92,53.15532,1.0
110/05/26,53.56,53.309196,1.0
110/05/27,54.010000000000005,53.601696,1.0
110/05/28,54.529999999999994,53.956886,1.0
110/05/31,55.27,54.34754,1.0
110/06/01,55.44,54.70798,1.0
110/06/02,55.82000000000001,54.879086,1.0
110/06/03,56.120000000000005,55.018723,1.0
110/06/04,56.11,55.10807,1.0
110/06/07,55.93000000000001,55.130676,0.0
110/06/08,55.81,55.073093,0.0
110/06/09,55.39,54.97431,0.0
110/06/10,55.089999999999996,54.81126,0.0
110/06/11,54.760000000000005,54.595524,0.0
110/06/15,54.339999999999996,54.342728,0.0
110/06/16,54.029999999999994,54.053307,0.0
110/06/17,53.55,53.726738,0.0
110/06/18,53.1,53.403778,0.0
110/06/21,52.8,53.065964,0.0
110/06/22,52.589999999999996,52.744854,0.0
110/06/23,52.39,52.4545,0.0
110/06/24,52.25,52.248726,0.0
110/06/25,52.1,52.08402,0.0
110/06/28,51.9,51.940598,0.0
110/06/29,51.71999999999999,51.817715,0.0
110/06/30,51.64,51.700882,0.0
110/07/01,51.56999999999999,51.60747,0.0
110/07/02,51.6,51.567566,1.0
110/07/05,51.53000000000001,51.577534,0.0
110/07/06,51.45,51.510517,0.0
110/07/07,51.330000000000005,51.4424,0.0
110/07/08,51.29,51.41084,1.0
110/07/09,51.28000000000001,51.44986,1.0
110/07/12,51.31999999999999,51.472603,1.0
110/07/13,51.39,51.477196,1.0
110/07/14,51.42999999999999,51.487717,0.0
110/07/15,51.52,51.48166,1.0
110/07/16,51.58,51.57177,1.0
110/07/19,51.660000000000004,51.683025,1.0
110/07/20,51.69,51.7477,0.0
110/07/21,51.730000000000004,51.741978,1.0
110/07/22,51.67999999999999,51.75274,0.0
110/07/23,51.65,51.73645,0.0
110/07/26,51.629999999999995,51.71643,0.0
110/07/27,51.580000000000005,51.70409,0.0
110/07/28,51.480000000000004,51.638813,0.0
110/07/29,51.370000000000005,51.526234,0.0
110/07/30,51.18,51.46302,0.0
110/08/02,51.07,51.344078,0.0
110/08/03,51.010000000000005,51.254955,0.0
110/08/04,50.93,51.166813,0.0
110/08/05,50.83,51.10618,0.0
110/08/06,50.7,51.020016,0.0
110/08/09,50.510000000000005,50.921547,0.0
110/08/10,50.27,50.78977,0.0
110/08/11,50.08,50.59121,0.0
110/08/12,49.885000000000005,50.368534,0.0
110/08/13,49.690000000000005,50.19315,0.0
110/08/16,49.395,49.9967,0.0
110/08/17,49.12,49.76052,0.0
110/08/18,48.825,49.525055,0.0
110/08/19,48.510000000000005,49.289707,0.0
110/08/20,48.185,49.046623,0.0
110/08/23,48.010000000000005,48.779247,0.0
110/08/24,48.004999999999995,48.606586,0.0
110/08/25,48.015,48.57669,1.0
110/08/26,47.95,48.627407,1.0
110/08/27,47.96,48.70085,1.0
110/08/30,48.045,48.783333,1.0
110/08/31,48.135000000000005,48.863827,1.0
110/09/01,48.25,48.938465,1.0
110/09/02,48.4,49.02729,1.0
110/09/03,48.635000000000005,49.081886,1.0
110/09/06,48.72,49.189713,1.0
110/09/07,48.69500000000001,49.262634,1.0
110/09/08,48.58,49.2882,0.0
110/09/09,48.480000000000004,49.233734,0.0
110/09/10,48.385,49.126167,0.0
110/09/13,48.285,49.011086,0.0
110/09/14,48.265,48.89477,0.0
110/09/15,48.255,48.865555,1.0
110/09/16,48.28,48.88497,1.0
110/09/17,48.215,48.934055,1.0
110/09/22,48.15,48.97193,0.0
110/09/23,48.120000000000005,48.93502,0.0
110/09/24,48.165000000000006,48.918667,0.0
110/09/27,48.265,48.91861,1.0
110/09/28,48.440000000000005,48.97357,1.0
110/09/29,48.535000000000004,49.065643,1.0
110/09/30,48.585,49.138004,1.0
110/10/01,48.635000000000005,49.208973,1.0
110/10/04,48.825,49.31645,1.0
110/10/05,49.010000000000005,49.504337,1.0
110/10/06,49.175,49.673927,1.0
110/10/07,49.364999999999995,49.82847,1.0
110/10/08,49.575,50.0054,1.0
110/10/12,49.755,50.181026,1.0
110/10/13,49.8,50.328644,1.0
110/10/14,49.915,50.41102,1.0
110/10/15,49.995,50.453846,1.0
110/10/18,50.084999999999994,50.47442,1.0
110/10/19,50.125,50.51269,1.0
110/10/20,50.275,50.589596,1.0
110/10/21,50.435,50.735565,1.0
110/10/22,50.415,50.81565,0.0
110/10/25,50.385,50.79733,0.0
110/10/26,50.325,50.76315,0.0
110/10/27,50.245000000000005,50.71269,0.0
110/10/28,50.135000000000005,50.60774,0.0
110/10/29,49.989999999999995,50.44258,0.0
110/11/01,49.815,50.229275,0.0
110/11/02,49.57,50.010693,0.0
110/11/03,49.295,49.83556,0.0
110/11/04,49.1,49.725945,0.0
110/11/05,49.02,49.65317,0.0
110/11/08,48.93,49.58484,0.0
110/11/09,48.82,49.53025,0.0
110/11/10,48.79,49.483482,0.0
110/11/11,48.78,49.4753,0.0
110/11/12,48.815000000000005,49.449947,0.0
110/11/15,48.84,49.43449,0.0
110/11/16,48.87,49.403214,0.0
110/11/17,48.86,49.390152,0.0
110/11/18,48.83,49.37632,0.0
110/11/19,48.839999999999996,49.364723,1.0
110/11/22,48.835,49.385242,1.0
110/11/23,48.940000000000005,49.387463,1.0
110/11/24,49.015,49.483936,1.0
110/11/25,49.14,49.589733,1.0
110/11/26,49.245,49.70341,1.0
110/11/29,49.315,49.80558,1.0
110/11/30,49.325,49.825214,1.0
110/12/01,49.335,49.82887,1.0
110/12/02,49.32,49.836327,0.0
110/12/03,49.315,49.81503,0.0
110/12/06,49.32,49.7926,0.0
110/12/07,49.235,49.747986,0.0
110/12/08,49.19,49.69326,0.0
110/12/09,49.114999999999995,49.67586,0.0
110/12/10,49.04,49.66204,0.0
110/12/13,49.015,49.633286,0.0
110/12/14,49.015,49.62897,0.0
110/12/15,49.015,49.609615,1.0
110/12/16,49.074999999999996,49.622013,1.0
110/12/17,49.105000000000004,49.7047,1.0
110/12/20,49.14,49.757095,1.0
110/12/21,49.195,49.7624,1.0
110/12/22,49.214999999999996,49.777287,0.0
110/12/23,49.235,49.768826,1.0
110/12/24,49.260000000000005,49.775,1.0
110/12/27,49.32000000000001,49.792183,1.0
110/12/28,49.425,49.860962,1.0
110/12/29,49.53,49.95809,0.0
