date,real_close,predict_close,Prediction_Result
109/12/02,30.695,31.118729,1.0
109/12/03,30.95,31.312597,1.0
109/12/04,31.035000000000004,31.55648,1.0
109/12/07,31.18,31.681007,1.0
109/12/08,31.35,31.761772,1.0
109/12/09,31.535000000000004,31.884096,1.0
109/12/10,31.6,32.0317,1.0
109/12/11,31.590000000000003,32.105537,0.0
109/12/14,31.605,32.04139,0.0
109/12/15,31.53,31.939781,0.0
109/12/16,31.505000000000003,31.795952,0.0
109/12/17,31.419999999999998,31.648403,0.0
109/12/18,31.425,31.510948,0.0
109/12/21,31.325,31.456299,0.0
109/12/22,31.15,31.34765,0.0
109/12/23,30.934999999999995,31.169916,0.0
109/12/24,30.805,30.953419,0.0
109/12/25,30.77,30.791557,0.0
109/12/28,30.744999999999997,30.703794,0.0
109/12/29,30.82,30.680948,1.0
109/12/30,30.82,30.746223,1.0
109/12/31,30.775,30.826365,1.0
110/01/04,30.779999999999994,30.850554,1.0
110/01/05,30.794999999999998,30.884197,1.0
110/01/06,30.79,30.88995,0.0
110/01/07,30.755000000000003,30.830532,0.0
110/01/08,30.68,30.732054,0.0
110/01/11,30.635,30.583357,0.0
110/01/12,30.455000000000002,30.432634,0.0
110/01/13,30.3,30.270653,0.0
110/01/14,30.185000000000002,30.108442,0.0
110/01/15,30.089999999999996,30.018463,0.0
110/01/18,29.890000000000004,29.930008,0.0
110/01/19,29.72,29.793465,0.0
110/01/20,29.55,29.676853,0.0
110/01/21,29.355,29.46413,0.0
110/01/22,29.185000000000002,29.174248,0.0
110/01/25,29.0,28.85209,0.0
110/01/26,28.860000000000003,28.582092,0.0
110/01/27,28.705000000000002,28.371243,0.0
110/01/28,28.494999999999997,28.19934,0.0
110/01/29,28.360000000000003,28.013796,0.0
110/02/01,28.22,27.92418,0.0
110/02/02,28.135,27.89304,1.0
110/02/03,28.139999999999997,27.909687,1.0
110/02/04,28.155,27.954872,1.0
110/02/05,28.169999999999998,27.996708,1.0
110/02/17,28.2,28.032902,1.0
110/02/18,28.26,28.15075,1.0
110/02/19,28.27,28.248518,1.0
110/02/22,28.405,28.280052,1.0
110/02/23,28.464999999999996,28.429775,1.0
110/02/24,28.54,28.622278,1.0
110/02/25,28.625,28.780928,1.0
110/02/26,28.690000000000005,28.931662,1.0
110/03/02,28.735000000000003,29.022108,1.0
110/03/03,28.865,29.09452,1.0
110/03/04,28.889999999999997,29.177252,1.0
110/03/05,28.885,29.225113,0.0
110/03/08,28.865000000000002,29.19435,0.0
110/03/09,28.734999999999996,29.061335,0.0
110/03/10,28.679999999999996,28.893032,0.0
110/03/11,28.704999999999995,28.79398,1.0
110/03/12,28.665,28.801512,1.0
110/03/15,28.635,28.831902,0.0
110/03/16,28.654999999999994,28.826143,1.0
110/03/17,28.575,28.834335,0.0
110/03/18,28.55,28.827223,0.0
110/03/19,28.605,28.824821,1.0
110/03/22,28.714999999999996,28.852915,1.0
110/03/23,28.810000000000002,28.934061,1.0
110/03/24,28.865000000000002,28.98662,1.0
110/03/25,28.855,29.020166,1.0
110/03/26,28.865000000000002,29.05954,1.0
110/03/29,28.964999999999996,29.102413,1.0
110/03/30,29.055,29.248827,1.0
110/03/31,29.290000000000003,29.421898,1.0
110/04/01,29.555,29.66743,1.0
110/04/06,29.74,30.03939,1.0
110/04/07,29.964999999999996,30.414618,1.0
110/04/08,30.21,30.794085,1.0
110/04/09,30.455000000000002,31.093151,1.0
110/04/12,30.845,31.320671,1.0
110/04/13,31.27,31.58222,1.0
110/04/14,31.564999999999998,31.983105,1.0
