date,real_close,predict_close,Prediction_Result
109/12/02,376.7,403.78656,1.0
109/12/03,376.95,404.6261,1.0
109/12/04,377.15,405.80783,1.0
109/12/07,377.6,406.00067,1.0
109/12/08,379.15,406.43616,1.0
109/12/09,383.3,407.34222,1.0
109/12/10,385.65,409.99792,1.0
109/12/11,387.75,412.8584,1.0
109/12/14,390.3,414.88553,1.0
109/12/15,391.35,416.62738,1.0
109/12/16,391.95,417.35724,1.0
109/12/17,394.1,417.7262,1.0
109/12/18,396.75,419.20685,1.0
109/12/21,398.8,421.2173,1.0
109/12/22,399.45,423.16064,1.0
109/12/23,398.25,423.74146,0.0
109/12/24,398.1,423.1083,0.0
109/12/25,398.7,422.5137,0.0
109/12/28,398.75,422.49747,1.0
109/12/29,398.65,422.62997,0.0
109/12/30,398.6,421.91306,0.0
109/12/31,397.15,420.34393,0.0
110/01/04,395.2,418.931,0.0
110/01/05,393.2,417.82645,0.0
110/01/06,394.0,416.3083,1.0
110/01/07,394.85,416.41208,1.0
110/01/08,395.2,417.8596,1.0
110/01/11,398.3,418.3147,1.0
110/01/12,401.45,420.445,1.0
110/01/13,407.15,425.0784,1.0
110/01/14,412.5,430.78934,1.0
110/01/15,417.85,436.83557,1.0
110/01/18,423.15,442.63202,1.0
110/01/19,431.35,446.95383,1.0
110/01/20,438.35,451.36523,1.0
110/01/21,447.55,456.80157,1.0
110/01/22,457.15,463.02048,1.0
110/01/25,463.35,470.19925,1.0
110/01/26,468.5,476.89215,1.0
110/01/27,472.6,481.89957,1.0
110/01/28,476.1,485.56628,1.0
110/01/29,476.85,487.7561,0.0
110/02/01,479.4,487.4809,0.0
110/02/02,480.7,485.88562,0.0
110/02/03,483.05,484.92972,1.0
110/02/04,480.95,485.38635,1.0
110/02/05,480.85,486.0733,1.0
110/02/17,483.0,487.16327,1.0
110/02/18,485.7,489.79486,1.0
110/02/19,486.5,493.61816,1.0
110/02/22,487.25,495.54126,1.0
110/02/23,490.3,496.61365,0.0
110/02/24,491.4,495.6067,0.0
110/02/25,491.25,494.72897,0.0
110/02/26,487.55,494.28018,0.0
110/03/02,486.5,491.5733,0.0
110/03/03,483.25,489.41,0.0
110/03/04,476.75,486.6187,0.0
110/03/05,471.9,482.51782,0.0
110/03/08,466.9,478.1558,0.0
110/03/09,461.25,474.1106,0.0
110/03/10,456.35,469.31567,0.0
110/03/11,452.95,464.6074,0.0
110/03/12,449.15,460.37207,0.0
110/03/15,447.35,457.92734,0.0
110/03/16,445.95,456.07556,0.0
110/03/17,445.0,455.35156,1.0
110/03/18,446.25,455.9391,1.0
110/03/19,446.05,457.78192,1.0
110/03/22,447.25,459.33392,1.0
110/03/23,450.0,461.02545,1.0
110/03/24,451.95,463.17102,1.0
110/03/25,454.2,464.64163,1.0
110/03/26,458.4,465.97418,1.0
110/03/29,463.15,467.98425,1.0
110/03/30,468.15,472.22104,1.0
110/03/31,472.25,476.78192,1.0
110/04/01,475.0,481.96497,1.0
110/04/06,480.05,485.9015,1.0
110/04/07,484.85,489.86847,1.0
110/04/08,489.2,493.38422,1.0
110/04/09,493.85,496.32742,1.0
110/04/12,495.45,499.22113,1.0
110/04/13,495.8,500.4427,1.0
110/04/14,496.6,500.8661,1.0
110/04/15,496.4,501.00916,1.0
110/04/16,496.9,501.42044,1.0
110/04/19,497.9,501.55292,1.0
110/04/20,497.7,501.89462,1.0
110/04/21,496.65,502.33466,1.0
110/04/22,496.45,502.44772,1.0
110/04/23,498.45,502.82742,1.0
110/04/26,503.2,503.26547,1.0
110/04/27,508.1,505.54797,1.0
110/04/28,512.15,509.54608,1.0
110/04/29,515.35,513.97156,1.0
110/05/03,517.35,518.3884,1.0
110/05/04,518.05,521.4515,1.0
110/05/05,517.45,522.40045,0.0
110/05/06,519.4,522.35596,0.0
110/05/07,521.0,521.5311,0.0
110/05/10,519.5,521.0901,0.0
110/05/11,512.1,520.35455,0.0
110/05/12,502.0,516.16907,0.0
110/05/13,493.25,508.27155,0.0
110/05/14,485.2,499.1148,0.0
110/05/17,477.25,490.97693,0.0
110/05/18,473.55,482.5773,0.0
110/05/19,469.2,476.07257,0.0
110/05/20,462.9,471.38092,0.0
110/05/21,456.45,467.3513,0.0
110/05/24,451.3,464.29935,0.0
110/05/25,452.6,461.741,0.0
110/05/26,457.55,461.35257,1.0
110/05/27,461.45,463.4477,1.0
110/05/28,466.0,467.6912,1.0
110/05/31,471.95,473.1595,1.0
110/06/01,475.55,479.28247,1.0
110/06/02,479.15,485.5489,1.0
110/06/03,484.15,490.8033,1.0
110/06/04,489.2,495.0409,1.0
110/06/07,494.35,498.43134,1.0
110/06/08,497.65,500.73477,1.0
110/06/09,498.85,503.32928,1.0
110/06/10,501.5,504.77557,1.0
110/06/11,503.1,506.3834,1.0
110/06/15,505.0,508.729,1.0
110/06/16,506.0,511.134,1.0
110/06/17,508.75,513.3122,1.0
110/06/18,510.35,515.02075,1.0
110/06/21,510.1,516.7476,1.0
110/06/22,508.4,516.9214,0.0
110/06/23,506.6,515.33826,0.0
110/06/24,507.85,512.38617,0.0
110/06/25,505.9,510.1159,0.0
110/06/28,504.4,508.8564,0.0
110/06/29,502.7,507.78287,0.0
110/06/30,501.6,507.23444,0.0
110/07/01,498.95,507.04636,0.0
110/07/02,497.85,506.77515,0.0
110/07/05,500.0,506.38367,1.0
110/07/06,502.9,506.91235,1.0
110/07/07,506.8,508.877,1.0
110/07/08,508.2,510.94666,1.0
110/07/09,510.05,513.4861,1.0
110/07/12,512.25,515.3387,1.0
110/07/13,514.35,517.549,1.0
110/07/14,515.95,519.448,1.0
110/07/15,520.5,521.10376,1.0
110/07/16,524.5,522.68915,1.0
110/07/19,528.4,525.0338,1.0
110/07/20,532.0,527.68884,1.0
110/07/21,536.6,531.6832,1.0
110/07/22,541.1,536.36804,1.0
110/07/23,545.6,541.5397,1.0
110/07/26,550.3,546.21326,1.0
110/07/27,559.4,550.94934,1.0
110/07/28,566.0,555.6263,1.0
110/07/29,572.1,560.11316,1.0
110/07/30,576.4,564.4579,1.0
110/08/02,579.4,568.65076,1.0
110/08/03,584.2,572.22687,1.0
110/08/04,587.5,575.75574,1.0
110/08/05,591.6,578.9464,1.0
110/08/06,595.9,581.99915,1.0
110/08/09,597.8,584.77905,1.0
110/08/10,594.7,586.65674,1.0
110/08/11,592.3,587.6664,0.0
110/08/12,588.7,587.62177,0.0
110/08/13,584.1,586.5693,0.0
110/08/16,579.6,584.52515,0.0
110/08/17,572.5,581.4513,0.0
110/08/18,567.4,577.72046,0.0
110/08/19,558.1,573.08905,0.0
110/08/20,551.5,567.8723,0.0
110/08/23,548.1,562.95795,0.0
110/08/24,544.9,559.2171,0.0
110/08/25,543.6,556.7404,0.0
110/08/26,541.5,555.4319,0.0
110/08/27,541.3,554.02155,0.0
110/08/30,541.6,552.33344,0.0
110/08/31,544.1,551.62,0.0
110/09/01,546.7,551.35925,1.0
110/09/02,551.6,552.1937,1.0
110/09/03,554.4,554.0934,1.0
110/09/06,554.9,556.2472,1.0
110/09/07,554.5,558.3726,1.0
110/09/08,552.0,559.4967,0.0
110/09/09,550.3,558.68616,0.0
110/09/10,550.0,556.3249,0.0
110/09/13,548.6,553.325,0.0
110/09/14,546.1,550.648,0.0
110/09/15,540.1,547.93964,0.0
110/09/16,535.3,544.5864,0.0
110/09/17,531.2,540.8412,0.0
110/09/22,524.35,537.1463,0.0
110/09/23,520.65,531.1663,0.0
110/09/24,518.95,525.923,0.0
110/09/27,517.75,521.74194,0.0
110/09/28,514.25,518.6258,0.0
110/09/29,509.45,516.0501,0.0
110/09/30,506.1,511.39786,0.0
110/10/01,502.05,507.6874,0.0
110/10/04,496.75,503.19568,0.0
110/10/05,491.25,498.62158,0.0
110/10/06,489.85,492.47836,0.0
110/10/07,488.15,488.55084,0.0
110/10/08,485.4,486.9703,0.0
110/10/12,480.5,486.36774,0.0
110/10/13,475.15,484.61523,0.0
110/10/14,472.7,481.4082,0.0
110/10/15,470.05,478.52063,0.0
110/10/18,468.6,476.9691,0.0
110/10/19,469.9,476.31042,0.0
110/10/20,470.5,476.29218,1.0
110/10/21,470.45,477.36578,1.0
110/10/22,468.75,478.59113,1.0
110/10/25,469.3,479.6094,1.0
110/10/26,471.6,481.19092,1.0
110/10/27,476.75,483.31696,1.0
110/10/28,480.6,485.9101,1.0
110/10/29,483.6,488.95978,1.0
110/11/01,487.4,492.0013,1.0
110/11/02,488.75,494.80267,1.0
110/11/03,490.2,496.89294,1.0
110/11/04,491.35,498.29242,1.0
110/11/05,493.8,499.00848,1.0
110/11/08,495.7,499.59616,1.0
110/11/09,498.1,500.6312,1.0
110/11/10,500.0,502.22705,1.0
110/11/11,502.2,504.56647,1.0
110/11/12,504.6,507.16602,1.0
110/11/15,508.8,510.23547,1.0
110/11/16,514.55,513.6991,1.0
110/11/17,520.6,518.1634,1.0
110/11/18,526.95,523.13104,1.0
110/11/19,531.7,528.17944,1.0
110/11/22,536.0,532.6607,1.0
110/11/23,539.3,536.66754,1.0
110/11/24,541.6,539.2944,1.0
110/11/25,543.8,541.51,1.0
110/11/26,544.9,543.3241,1.0
110/11/29,544.3,544.2088,0.0
110/11/30,544.9,544.0174,1.0
110/12/01,544.8,544.5167,1.0
110/12/02,545.3,545.14465,1.0
110/12/03,546.1,546.33484,1.0
110/12/06,549.0,547.8184,1.0
