date,real_close,predict_close,Prediction_Result
109/12/02,46.53,48.052464,1.0
109/12/03,46.515,48.064735,0.0
109/12/04,46.54,48.049767,0.0
109/12/07,46.485,48.02515,0.0
109/12/08,46.445,47.97711,0.0
109/12/09,46.41,47.91753,0.0
109/12/10,46.489999999999995,47.877995,1.0
109/12/11,46.48,48.035397,1.0
109/12/14,46.475,48.129124,0.0
109/12/15,46.385000000000005,48.121662,0.0
109/12/16,46.35,48.037582,0.0
109/12/17,46.285,47.962646,0.0
109/12/18,46.29,47.88823,0.0
109/12/21,46.339999999999996,47.859238,0.0
109/12/22,46.36,47.845383,1.0
109/12/23,46.4,47.86046,1.0
109/12/24,46.33,47.90135,1.0
109/12/25,46.45,47.97686,1.0
109/12/28,46.92,48.22897,1.0
109/12/29,47.379999999999995,48.71204,1.0
109/12/30,47.775,49.229782,1.0
109/12/31,48.295,49.62139,1.0
110/01/04,48.75,49.984562,1.0
110/01/05,49.11,50.381905,1.0
110/01/06,49.45,50.5918,1.0
110/01/07,49.78,50.68878,1.0
110/01/08,50.11,50.76303,1.0
110/01/11,50.4,50.80908,1.0
110/01/12,50.3,50.88759,0.0
110/01/13,50.28,50.883274,0.0
110/01/14,50.269999999999996,50.854324,0.0
110/01/15,50.08,50.81627,0.0
110/01/18,49.83,50.712612,0.0
110/01/19,49.705,50.519783,0.0
110/01/20,49.505,50.33523,0.0
110/01/21,49.305,50.094692,0.0
110/01/22,49.214999999999996,49.855473,0.0
110/01/25,49.015,49.7389,0.0
110/01/26,48.9,49.68091,0.0
110/01/27,48.760000000000005,49.65764,0.0
110/01/28,48.644999999999996,49.645912,0.0
110/01/29,48.58,49.62351,0.0
110/02/01,48.52,49.619354,0.0
110/02/02,48.41,49.563923,0.0
110/02/03,48.475,49.473274,0.0
110/02/04,48.505,49.411053,0.0
110/02/05,48.425,49.353794,0.0
110/02/17,48.42,49.298237,1.0
110/02/18,48.5,49.37785,1.0
110/02/19,48.660000000000004,49.53321,1.0
110/02/22,48.79,49.76726,1.0
110/02/23,48.985,50.001205,1.0
110/02/24,49.205,50.204372,1.0
110/02/25,49.45,50.363636,1.0
110/02/26,49.62,50.501053,1.0
110/03/02,49.775,50.556072,1.0
110/03/03,49.964999999999996,50.605816,1.0
110/03/04,50.14,50.673546,1.0
110/03/05,50.275,50.75248,1.0
110/03/08,50.545,50.8179,1.0
110/03/09,50.865,51.043983,1.0
110/03/10,51.165,51.33219,1.0
110/03/11,51.385000000000005,51.674717,1.0
110/03/12,51.625,51.90161,1.0
110/03/15,51.845000000000006,52.090584,1.0
