date,real_close,predict_close,Prediction_Result
109/12/02,300.55,329.94278,1.0
109/12/03,302.05,331.0068,1.0
109/12/04,303.4,332.38077,1.0
109/12/07,303.6,333.97513,1.0
109/12/08,305.4,334.9601,1.0
109/12/09,308.25,336.40182,1.0
109/12/10,310.3,338.67688,1.0
109/12/11,311.45,340.4195,1.0
109/12/14,313.35,341.52216,1.0
109/12/15,314.3,342.61908,1.0
109/12/16,314.9,342.9917,1.0
109/12/17,315.95,343.46487,1.0
109/12/18,316.75,345.04514,1.0
109/12/21,318.6,346.411,1.0
109/12/22,318.75,347.24194,1.0
109/12/23,319.1,347.33362,1.0
109/12/24,320.65,348.01688,1.0
109/12/25,324.25,350.03522,1.0
109/12/28,327.3,353.9621,1.0
109/12/29,331.3,357.41983,1.0
109/12/30,335.6,360.7265,1.0
109/12/31,340.2,364.03867,1.0
110/01/04,344.25,369.30954,1.0
110/01/05,347.75,373.5497,1.0
110/01/06,354.35,376.24103,1.0
110/01/07,359.65,381.90576,1.0
110/01/08,364.75,386.4518,1.0
110/01/11,368.35,390.9233,1.0
110/01/12,371.8,394.68677,1.0
110/01/13,376.85,397.9932,1.0
110/01/14,380.45,402.22522,1.0
110/01/15,383.55,405.43588,1.0
110/01/18,386.7,409.31995,1.0
110/01/19,391.75,411.3988,1.0
110/01/20,393.45,414.4671,1.0
110/01/21,396.5,416.6346,1.0
110/01/22,400.4,419.34845,1.0
110/01/25,403.4,422.74628,1.0
110/01/26,405.9,425.23572,1.0
110/01/27,407.0,428.28534,1.0
110/01/28,407.8,430.2674,0.0
110/01/29,407.2,429.8172,0.0
110/02/01,408.55,428.49228,0.0
110/02/02,409.9,427.589,1.0
110/02/03,412.85,428.64804,1.0
110/02/04,415.55,430.7149,1.0
110/02/05,421.15,433.61084,1.0
110/02/17,432.0,440.59363,1.0
110/02/18,445.6,455.39044,1.0
110/02/19,457.0,471.96353,1.0
110/02/22,470.0,487.91174,1.0
110/02/23,481.9,500.74826,1.0
110/02/24,491.65,508.89343,1.0
110/02/25,499.2,514.83704,1.0
110/02/26,503.55,518.9195,1.0
110/03/02,509.35,519.16754,1.0
110/03/03,510.85,519.44965,0.0
110/03/04,505.95,518.4835,0.0
110/03/05,498.5,515.6929,0.0
110/03/08,493.8,510.86987,0.0
