date,real_close,predict_close,Prediction_Result
109/12/02,725.7,759.51306,0.0
109/12/03,722.4,758.0143,0.0
109/12/04,718.2,755.28076,0.0
109/12/07,714.3,751.8724,0.0
109/12/08,713.1,747.9829,0.0
109/12/09,714.1,747.2698,1.0
109/12/10,712.0,748.77814,0.0
109/12/11,710.2,747.417,0.0
109/12/14,710.0,746.06384,0.0
109/12/15,710.4,744.27527,0.0
109/12/16,709.3,742.4937,0.0
109/12/17,709.7,741.69415,0.0
109/12/18,709.1,741.24414,0.0
109/12/21,709.5,739.3463,0.0
109/12/22,706.8,738.23376,0.0
109/12/23,705.4,737.17224,1.0
109/12/24,705.9,738.21344,1.0
109/12/25,706.7,739.0401,1.0
109/12/28,710.5,739.857,1.0
109/12/29,713.8,744.7488,1.0
109/12/30,718.3,748.91125,1.0
109/12/31,722.6,753.40784,1.0
110/01/04,731.9,757.7975,1.0
110/01/05,740.8,766.28577,1.0
110/01/06,749.7,775.9605,1.0
110/01/07,757.6,785.34894,1.0
110/01/08,770.0,793.59094,1.0
110/01/11,783.6,804.10944,1.0
110/01/12,794.2,815.93024,1.0
110/01/13,809.2,827.9425,1.0
110/01/14,820.7,841.48706,1.0
110/01/15,831.0,851.51953,1.0
110/01/18,836.2,859.84827,1.0
110/01/19,844.4,864.65015,1.0
110/01/20,852.4,871.4125,1.0
110/01/21,865.9,877.71326,1.0
110/01/22,873.8,886.6731,1.0
110/01/25,879.7,895.331,1.0
110/01/26,882.2,901.7756,1.0
110/01/27,883.5,904.90796,1.0
110/01/28,884.3,908.09155,0.0
110/01/29,886.8,907.17737,1.0
110/02/01,892.9,907.45575,1.0
110/02/02,898.1,909.16064,1.0
110/02/03,905.9,913.37756,1.0
110/02/04,907.1,919.66034,1.0
110/02/05,910.4,924.74445,1.0
110/02/17,917.4,931.9664,1.0
110/02/18,928.1,941.8731,1.0
110/02/19,934.8,950.1306,1.0
110/02/22,943.0,955.58435,1.0
110/02/23,952.0,959.7398,1.0
110/02/24,955.5,963.17456,1.0
110/02/25,956.8,963.5568,0.0
110/02/26,951.4,963.4656,0.0
110/03/02,946.8,958.806,0.0
110/03/03,944.8,954.54175,0.0
110/03/04,936.5,950.97217,0.0
110/03/05,927.0,943.72,0.0
110/03/08,917.3,935.0282,0.0
110/03/09,910.1,926.8239,0.0
110/03/10,900.0,918.6338,0.0
110/03/11,894.8,910.3663,0.0
110/03/12,890.3,905.3058,0.0
110/03/15,891.4,901.9298,0.0
110/03/16,893.3,900.21674,1.0
110/03/17,891.1,901.07416,1.0
110/03/18,891.7,902.47876,1.0
110/03/19,891.9,904.2762,1.0
110/03/22,893.3,904.4472,0.0
110/03/23,892.4,903.9148,0.0
110/03/24,895.4,902.8893,1.0
110/03/25,901.5,903.0951,1.0
110/03/26,905.9,906.89307,1.0
110/03/29,909.3,912.3204,1.0
110/03/30,914.5,918.9616,1.0
110/03/31,920.6,927.17615,1.0
110/04/01,926.4,935.57983,1.0
110/04/06,937.4,943.00977,1.0
110/04/07,949.1,952.99115,1.0
110/04/08,964.1,962.19415,1.0
110/04/09,974.6,970.7961,1.0
110/04/12,975.7,978.4569,1.0
110/04/13,977.5,981.17316,1.0
110/04/14,979.9,982.78375,0.0
110/04/15,981.3,982.2726,1.0
110/04/16,981.9,982.58215,0.0
110/04/19,982.1,981.8451,0.0
110/04/20,982.4,979.6367,1.0
110/04/21,981.4,980.401,1.0
110/04/22,977.8,980.6504,1.0
110/04/23,981.4,981.3812,1.0
110/04/26,992.4,983.9808,1.0
110/04/27,1002.8,991.4566,1.0
110/04/28,1014.3,1001.05347,1.0
110/04/29,1034.3,1011.4718,1.0
110/05/03,1047.3,1030.1522,1.0
110/05/04,1059.5,1045.0221,1.0
110/05/05,1060.2,1054.2725,1.0
110/05/06,1066.9,1058.8727,1.0
110/05/07,1074.5,1060.8026,1.0
110/05/10,1068.9,1060.8037,0.0
110/05/11,1053.0,1054.4435,0.0
110/05/12,1035.3,1041.9796,0.0
110/05/13,1014.6,1024.9872,0.0
110/05/14,985.6,1006.8887,0.0
110/05/17,966.5,989.60376,0.0
110/05/18,957.4,973.29236,0.0
110/05/19,951.2,961.4955,0.0
110/05/20,938.7,952.69226,0.0
110/05/21,928.2,945.33545,0.0
110/05/24,924.6,942.57184,0.0
110/05/25,928.7,940.1692,1.0
110/05/26,935.0,941.5107,1.0
110/05/27,941.2,942.94226,0.0
110/05/28,947.8,942.34015,1.0
110/05/31,955.9,945.84985,1.0
110/06/01,954.2,951.1487,1.0
110/06/02,955.8,956.88324,1.0
110/06/03,960.9,960.2773,1.0
110/06/04,963.1,964.59576,1.0
110/06/07,966.1,967.15356,1.0
110/06/08,967.5,968.45087,1.0
110/06/09,969.1,968.879,0.0
110/06/10,975.4,968.8417,1.0
110/06/11,977.3,972.26263,1.0
110/06/15,976.7,973.6203,1.0
110/06/16,977.5,976.42847,1.0
110/06/17,979.4,977.9711,0.0
110/06/18,977.8,977.0971,0.0
110/06/21,971.9,976.5726,0.0
110/06/22,964.9,971.5774,0.0
110/06/23,962.4,964.0215,0.0
110/06/24,958.6,958.645,0.0
110/06/25,951.5,953.43396,0.0
110/06/28,947.0,949.14966,0.0
110/06/29,941.6,944.83234,0.0
110/06/30,939.3,941.2448,1.0
110/07/01,937.0,941.5666,1.0
110/07/02,936.2,942.4624,1.0
110/07/05,940.1,944.16345,1.0
110/07/06,942.0,946.6001,0.0
110/07/07,939.6,944.07324,0.0
110/07/08,938.7,942.0315,0.0
110/07/09,937.9,940.49164,0.0
110/07/12,937.9,938.34644,1.0
110/07/13,937.0,939.07935,0.0
110/07/14,933.8,937.25745,0.0
110/07/15,933.4,935.8865,1.0
110/07/16,933.4,936.29675,1.0
