date,real_close,predict_close,Prediction_Result
109/12/02,23.419999999999998,24.61756,0.0
109/12/03,23.445,24.614487,1.0
109/12/04,23.5,24.620525,1.0
109/12/07,23.53,24.635576,0.0
109/12/08,23.544999999999998,24.629248,0.0
109/12/09,23.56,24.603296,0.0
109/12/10,23.61,24.599665,1.0
109/12/11,23.639999999999997,24.659174,1.0
109/12/14,23.755000000000003,24.72033,1.0
109/12/15,23.889999999999997,24.82544,1.0
109/12/16,24.064999999999998,24.958363,1.0
109/12/17,24.235000000000003,25.159971,1.0
109/12/18,24.445,25.37378,1.0
109/12/21,24.735000000000003,25.618338,1.0
109/12/22,25.105,25.94971,1.0
109/12/23,25.46,26.368282,1.0
109/12/24,25.73,26.75305,1.0
109/12/25,26.0,27.036707,1.0
109/12/28,26.339999999999996,27.284113,1.0
109/12/29,26.575,27.577217,1.0
109/12/30,26.79,27.778229,1.0
109/12/31,27.025,27.905151,1.0
110/01/04,27.225,28.061867,1.0
110/01/05,27.35,28.217285,1.0
110/01/06,27.365,28.34338,1.0
110/01/07,27.439999999999998,28.345135,1.0
110/01/08,27.595,28.41377,1.0
110/01/11,27.715000000000003,28.469044,1.0
110/01/12,27.714999999999996,28.504787,1.0
110/01/13,27.775,28.548138,1.0
110/01/14,27.855,28.557657,1.0
110/01/15,27.994999999999997,28.652939,1.0
110/01/18,28.115,28.763947,1.0
110/01/19,28.175,28.912573,1.0
110/01/20,28.130000000000003,28.914684,0.0
110/01/21,28.014999999999997,28.839977,0.0
110/01/22,27.885,28.7229,0.0
110/01/25,27.77,28.585827,0.0
110/01/26,27.625,28.387985,0.0
110/01/27,27.49,28.200813,0.0
110/01/28,27.275,27.995941,0.0
110/01/29,27.03,27.758282,0.0
110/02/01,26.764999999999997,27.603292,0.0
110/02/02,26.605,27.447569,0.0
110/02/03,26.589999999999996,27.369156,0.0
110/02/04,26.635,27.323816,1.0
110/02/05,26.7,27.328236,1.0
110/02/17,26.805,27.4372,1.0
110/02/18,26.940000000000005,27.61603,1.0
110/02/19,27.1,27.836546,1.0
110/02/22,27.3,28.058668,1.0
110/02/23,27.525,28.26727,1.0
110/02/24,27.764999999999997,28.493643,1.0
110/02/25,27.98,28.71509,1.0
110/02/26,28.139999999999997,28.913048,1.0
110/03/02,28.259999999999998,29.009869,1.0
110/03/03,28.375,29.095394,1.0
110/03/04,28.445,29.196684,1.0
110/03/05,28.49,29.23634,1.0
110/03/08,28.57,29.245749,1.0
110/03/09,28.665,29.294336,1.0
110/03/10,28.689999999999998,29.342684,1.0
110/03/11,28.729999999999997,29.390364,1.0
110/03/12,28.735000000000003,29.449501,1.0
110/03/15,28.790000000000003,29.494873,1.0
110/03/16,28.825,29.520329,1.0
110/03/17,28.82,29.545078,0.0
110/03/18,28.840000000000003,29.544481,0.0
110/03/19,28.855,29.526453,0.0
110/03/22,28.865000000000002,29.488132,1.0
110/03/23,28.85,29.500235,0.0
110/03/24,28.895,29.485115,1.0
110/03/25,28.939999999999998,29.538834,1.0
110/03/26,29.025,29.620161,1.0
110/03/29,29.184999999999995,29.768131,1.0
110/03/30,29.389999999999997,29.970203,1.0
110/03/31,29.525,30.206554,1.0
110/04/01,29.625,30.334902,1.0
110/04/06,29.725,30.3919,1.0
110/04/07,29.829999999999995,30.422955,1.0
110/04/08,29.93,30.454247,0.0
110/04/09,29.95,30.451845,0.0
110/04/12,29.975,30.4017,0.0
110/04/13,29.979999999999997,30.372007,0.0
110/04/14,29.915000000000003,30.368217,0.0
110/04/15,29.840000000000003,30.366405,1.0
110/04/16,29.9,30.375301,1.0
110/04/19,30.165,30.437704,1.0
110/04/20,30.365000000000002,30.625887,1.0
110/04/21,30.75,30.838388,1.0
110/04/22,31.064999999999998,31.153315,1.0
110/04/23,31.360000000000003,31.450642,1.0
110/04/26,31.579999999999995,31.73325,1.0
110/04/27,31.75,31.889666,1.0
110/04/28,32.105,31.9879,1.0
110/04/29,32.394999999999996,32.10736,1.0
110/05/03,32.505,32.18371,0.0
110/05/04,32.269999999999996,32.17811,0.0
110/05/05,32.089999999999996,32.077236,0.0
110/05/06,31.720000000000006,31.860207,0.0
110/05/07,31.455000000000002,31.626852,0.0
110/05/10,31.325,31.405949,0.0
110/05/11,31.390000000000004,31.275677,1.0
110/05/12,31.244999999999997,31.33208,0.0
110/05/13,30.995000000000005,31.220629,0.0
110/05/14,30.665,31.141937,0.0
110/05/17,30.57,31.019896,0.0
110/05/18,30.610000000000003,30.956703,0.0
110/05/19,30.6,30.877533,0.0
110/05/20,30.5,30.777035,0.0
110/05/21,30.380000000000003,30.652693,0.0
110/05/24,30.130000000000003,30.509064,0.0
110/05/25,29.72,30.337883,0.0
110/05/26,29.615000000000002,30.137388,0.0
110/05/27,29.395,29.97194,0.0
110/05/28,29.325,29.790154,0.0
110/05/31,29.169999999999998,29.668552,0.0
110/06/01,29.055,29.616463,0.0
110/06/02,29.055,29.59612,1.0
110/06/03,29.125,29.65274,1.0
110/06/04,29.165,29.765985,1.0
110/06/07,29.195,29.861423,1.0
110/06/08,29.255000000000003,29.89893,1.0
110/06/09,29.244999999999997,29.942173,0.0
110/06/10,29.284999999999997,29.938429,0.0
110/06/11,29.294999999999998,29.925455,0.0
110/06/15,29.285000000000004,29.879227,0.0
110/06/16,29.275,29.847755,0.0
110/06/17,29.209999999999997,29.815277,0.0
110/06/18,29.134999999999998,29.76,0.0
110/06/21,29.075,29.721296,0.0
110/06/22,29.05,29.673428,0.0
110/06/23,29.044999999999998,29.642096,1.0
110/06/24,29.07,29.669762,1.0
110/06/25,29.060000000000002,29.67988,0.0
110/06/28,29.070000000000004,29.65486,0.0
