date,real_close,predict_close,Prediction_Result
109/12/02,97.85999999999999,99.69793,0.0
109/12/03,97.62,99.40131,0.0
109/12/04,97.39000000000001,99.2214,0.0
109/12/07,97.28,99.12458,1.0
109/12/08,97.36,99.15959,1.0
109/12/09,97.63,99.28902,1.0
109/12/10,97.56,99.45207,0.0
109/12/11,97.3,99.43169,0.0
109/12/14,97.32000000000001,99.21991,0.0
109/12/15,97.18,99.07955,0.0
109/12/16,96.94000000000001,98.98366,0.0
109/12/17,96.7,98.71916,0.0
109/12/18,96.53999999999999,98.371544,0.0
109/12/21,96.21,98.169044,0.0
109/12/22,95.64,97.9244,0.0
109/12/23,95.1,97.53026,0.0
109/12/24,94.9,97.026985,0.0
109/12/25,94.76,96.704384,0.0
109/12/28,94.38,96.49462,0.0
109/12/29,94.14,96.28456,0.0
109/12/30,93.95,96.019966,0.0
109/12/31,93.83,95.821724,0.0
110/01/04,93.83,95.742424,1.0
110/01/05,94.10999999999999,95.92768,1.0
110/01/06,94.43,96.401886,1.0
110/01/07,94.82,96.79033,1.0
110/01/08,95.21000000000001,97.080574,1.0
110/01/11,95.44,97.68554,1.0
110/01/12,95.52000000000001,98.00576,0.0
110/01/13,95.75,97.97778,0.0
110/01/14,95.91,97.832855,0.0
110/01/15,95.84,97.697815,0.0
110/01/18,95.62,97.471954,0.0
110/01/19,95.14000000000001,97.15622,0.0
110/01/20,94.59,96.82907,0.0
110/01/21,93.86,96.355736,0.0
110/01/22,93.31,95.68353,0.0
110/01/25,92.97999999999999,95.18995,0.0
110/01/26,92.83,94.8927,0.0
110/01/27,92.69,94.766266,1.0
110/01/28,92.65,94.81766,1.0
110/01/29,92.58000000000001,95.01437,1.0
110/02/01,92.65,95.1079,0.0
110/02/02,92.80999999999999,95.10352,1.0
110/02/03,93.21000000000001,95.2996,1.0
110/02/04,93.56,95.58301,1.0
110/02/05,93.83,95.73939,1.0
110/02/17,93.96,96.07364,1.0
110/02/18,94.34,96.47835,1.0
110/02/19,94.62,96.79039,1.0
110/02/22,94.86999999999999,97.09592,1.0
110/02/23,95.27000000000001,97.42495,1.0
110/02/24,95.31,97.59123,1.0
110/02/25,95.36999999999999,97.64512,1.0
110/02/26,95.37,97.755974,0.0
110/03/02,95.47,97.604866,0.0
110/03/03,95.36,97.456604,0.0
110/03/04,95.23,97.27792,0.0
110/03/05,95.0,97.01114,0.0
110/03/08,94.65,96.71331,0.0
110/03/09,94.32000000000001,96.44128,0.0
110/03/10,94.33,96.26141,1.0
110/03/11,94.48,96.44204,1.0
110/03/12,94.82000000000001,96.810524,1.0
110/03/15,95.3,97.31891,1.0
110/03/16,95.7,97.923965,1.0
110/03/17,96.28,98.49802,1.0
110/03/18,97.96000000000001,99.23464,1.0
110/03/19,99.41,101.01217,1.0
110/03/22,101.32000000000001,102.697174,1.0
110/03/23,102.97,104.326744,1.0
110/03/24,104.42,105.96157,1.0
110/03/25,105.68999999999998,107.23321,1.0
110/03/26,106.80999999999999,108.26253,1.0
110/03/29,107.83999999999999,109.02786,1.0
110/03/30,109.05,109.63104,1.0
110/03/31,110.65,110.14636,1.0
110/04/01,111.45,111.07307,1.0
110/04/06,112.35,112.09729,1.0
110/04/07,112.95,113.28172,1.0
110/04/08,114.35,114.22019,1.0
110/04/09,115.8,115.396805,1.0
110/04/12,117.3,116.72012,1.0
110/04/13,118.85,118.03511,1.0
110/04/14,120.1,119.23223,1.0
110/04/15,120.5,119.8909,0.0
110/04/16,120.4,119.83324,0.0
110/04/19,119.95,119.48718,0.0
110/04/20,119.75,118.82228,0.0
110/04/21,119.35,118.096695,0.0
110/04/22,118.15,117.37104,0.0
110/04/23,116.9,116.59568,0.0
110/04/26,115.85,115.860245,0.0
110/04/27,114.55,115.22324,0.0
110/04/28,113.75,114.64766,0.0
110/04/29,113.6,114.24495,0.0
110/05/03,112.9,113.88549,0.0
110/05/04,112.1,113.35942,0.0
110/05/05,110.95,112.51456,0.0
110/05/06,109.7,111.45892,0.0
110/05/07,108.7,110.19332,0.0
110/05/10,107.2,108.905045,0.0
110/05/11,105.28,107.505745,0.0
110/05/12,103.09,105.77331,0.0
110/05/13,100.84,103.60209,0.0
110/05/14,98.5,101.22161,0.0
110/05/17,96.2,99.15963,0.0
110/05/18,94.69,96.864914,0.0
110/05/19,93.49,94.96252,0.0
110/05/20,92.42999999999999,93.693184,0.0
110/05/21,91.52000000000001,92.915924,0.0
110/05/24,91.03999999999999,92.581505,0.0
110/05/25,90.92,92.42436,1.0
110/05/26,91.11,92.59918,1.0
110/05/27,91.42999999999999,92.81436,1.0
110/05/28,91.95,93.175865,1.0
110/05/31,93.14,93.70994,1.0
110/06/01,93.74,94.48479,1.0
110/06/02,94.28999999999999,95.39783,1.0
110/06/03,95.2,96.4016,1.0
110/06/04,95.74,97.53645,1.0
110/06/07,96.07000000000001,98.35491,1.0
110/06/08,96.5,98.73123,1.0
110/06/09,97.05,98.98496,1.0
110/06/10,97.63,99.32656,1.0
110/06/11,98.1,99.89582,1.0
110/06/15,98.32000000000001,100.44062,1.0
110/06/16,98.62,100.746216,1.0
110/06/17,98.77000000000001,100.92937,1.0
110/06/18,98.76,100.97395,1.0
110/06/21,98.61,101.14886,0.0
110/06/22,98.6,100.96709,0.0
110/06/23,98.74,100.67471,0.0
110/06/24,98.72,100.50743,0.0
110/06/25,98.59,100.41152,1.0
110/06/28,98.84,100.52961,1.0
110/06/29,99.58,100.796425,1.0
110/06/30,100.28999999999999,101.53964,1.0
