date,real_close,predict_close,Prediction_Result
109/12/02,39.82000000000001,49.71017,1.0
109/12/03,40.025,50.3778,1.0
109/12/04,40.15,51.372383,1.0
109/12/07,40.230000000000004,51.842133,1.0
109/12/08,40.57,52.16835,1.0
109/12/09,40.62,52.384575,0.0
109/12/10,40.695,51.861244,0.0
109/12/11,40.29,50.928913,0.0
109/12/14,39.995,49.641926,1.0
109/12/15,39.885,49.80358,1.0
109/12/16,39.985,50.171703,1.0
109/12/17,40.269999999999996,50.81743,1.0
109/12/18,40.79,51.34958,0.0
109/12/21,41.714999999999996,51.28696,1.0
109/12/22,41.970000000000006,51.407845,0.0
109/12/23,42.375,50.309456,1.0
109/12/24,42.760000000000005,50.45011,1.0
109/12/25,43.665000000000006,51.59938,1.0
109/12/28,44.870000000000005,53.007225,1.0
109/12/29,45.805,54.184563,0.0
109/12/30,46.715,53.779873,0.0
109/12/31,47.769999999999996,53.613476,1.0
110/01/04,49.160000000000004,54.40301,1.0
110/01/05,49.870000000000005,55.697,1.0
110/01/06,50.584999999999994,56.417107,1.0
110/01/07,50.775,56.814,1.0
110/01/08,51.1,56.931793,1.0
110/01/11,51.339999999999996,57.707535,1.0
110/01/12,50.964999999999996,58.781418,0.0
110/01/13,50.83,58.77235,0.0
110/01/14,50.625,58.402718,0.0
110/01/15,49.660000000000004,58.380135,0.0
110/01/18,48.459999999999994,57.463226,0.0
110/01/19,47.32000000000001,56.72951,0.0
110/01/20,46.5,56.26844,0.0
110/01/21,46.035000000000004,55.74272,0.0
110/01/22,45.665,55.579926,0.0
110/01/25,45.190000000000005,55.475883,0.0
110/01/26,44.845,54.95832,0.0
110/01/27,44.5,54.00324,0.0
110/01/28,44.17,53.24556,1.0
110/01/29,44.125,53.34418,1.0
110/02/01,43.75,53.64643,1.0
110/02/02,43.779999999999994,54.01088,1.0
110/02/03,43.795,54.872818,0.0
110/02/04,43.875,54.8283,0.0
110/02/05,43.615,54.661293,0.0
110/02/17,43.44,53.94495,0.0
110/02/18,43.405,53.771797,1.0
110/02/19,43.4,53.7784,0.0
110/02/22,43.6,53.330162,1.0
110/02/23,43.989999999999995,53.702095,1.0
110/02/24,44.455,53.915855,1.0
110/02/25,44.835,53.93281,1.0
110/02/26,45.405,54.58554,1.0
110/03/02,45.605000000000004,55.17414,1.0
110/03/03,46.114999999999995,55.188324,1.0
110/03/04,46.33,55.90235,1.0
110/03/05,46.39,56.388298,1.0
110/03/08,46.480000000000004,56.78753,1.0
110/03/09,46.555,57.16388,1.0
110/03/10,46.585,57.605175,0.0
110/03/11,46.71,57.110977,0.0
110/03/12,46.72,56.46496,0.0
110/03/15,46.795,55.929756,1.0
110/03/16,47.11,56.03636,1.0
110/03/17,47.28,56.064255,1.0
110/03/18,47.67,56.1839,1.0
110/03/19,48.040000000000006,56.577217,1.0
110/03/22,48.95,56.719307,1.0
110/03/23,49.37,57.78586,0.0
110/03/24,49.87,57.632954,1.0
110/03/25,50.135,57.997875,1.0
110/03/26,50.685,58.50923,1.0
110/03/29,51.355000000000004,59.758068,1.0
110/03/30,51.95,60.927452,1.0
110/03/31,52.56,61.076717,0.0
110/04/01,53.154999999999994,60.945625,0.0
110/04/06,53.94,60.93274,1.0
110/04/07,54.36,61.26738,1.0
110/04/08,55.08,61.76882,1.0
110/04/09,55.7,62.269905,1.0
110/04/12,57.11,62.527924,1.0
110/04/13,58.25,63.763737,1.0
110/04/14,59.239999999999995,64.88079,1.0
110/04/15,60.45,65.591095,1.0
110/04/16,62.27,66.453354,1.0
110/04/19,64.74000000000001,67.909615,1.0
110/04/20,67.15,70.33255,1.0
110/04/21,70.24,72.74733,1.0
110/04/22,72.93,75.25949,1.0
110/04/23,75.31,77.73746,1.0
110/04/26,77.92999999999999,79.68857,1.0
110/04/27,80.62,82.3159,1.0
110/04/28,83.34,84.89709,1.0
110/04/29,86.14000000000001,87.08974,1.0
110/05/03,88.96,88.71778,1.0
110/05/04,90.04,90.5734,1.0
110/05/05,91.14000000000001,91.009346,1.0
110/05/06,91.17,91.620255,1.0
110/05/07,91.82,92.3888,1.0
110/05/10,93.77,93.11699,1.0
110/05/11,94.62,94.54705,1.0
110/05/12,94.39,94.86374,0.0
110/05/13,93.15,93.579254,0.0
110/05/14,91.84,91.50693,0.0
110/05/17,89.51,89.83663,0.0
110/05/18,88.97,88.15263,1.0
110/05/19,89.17999999999999,88.250046,1.0
110/05/20,90.59,88.96898,1.0
110/05/21,92.76,89.70885,1.0
110/05/24,95.11,92.346344,1.0
110/05/25,96.89,96.07437,1.0
110/05/26,100.8,99.41083,1.0
110/05/27,106.84,102.63127,1.0
110/05/28,114.13,107.65575,1.0
110/05/31,120.80999999999999,113.81596,1.0
110/06/01,128.16,120.09363,1.0
110/06/02,134.7,126.12316,1.0
110/06/03,140.4,132.39764,1.0
110/06/04,144.55,137.70413,1.0
110/06/07,147.35,141.1416,1.0
110/06/08,152.2,142.64433,1.0
110/06/09,155.4,145.04745,1.0
110/06/10,157.25,146.58487,1.0
110/06/11,159.25,147.36133,1.0
110/06/15,163.9,149.45898,1.0
110/06/16,168.5,153.31845,1.0
110/06/17,173.1,158.9429,1.0
