date,real_close,predict_close,Prediction_Result
109/12/02,125.1,129.50597,0.0
109/12/03,124.9,129.29507,0.0
109/12/04,124.75,129.12799,0.0
109/12/07,124.6,129.00874,0.0
109/12/08,124.35,128.91087,0.0
109/12/09,124.1,128.7801,0.0
109/12/10,124.0,128.61748,0.0
109/12/11,123.9,128.6029,1.0
109/12/14,124.1,128.64746,1.0
109/12/15,124.25,128.78152,1.0
109/12/16,124.7,129.00485,1.0
109/12/17,125.15,129.33658,1.0
109/12/18,125.6,129.813,1.0
109/12/21,125.95,130.32642,1.0
109/12/22,126.35,130.72513,1.0
109/12/23,126.65,131.01201,1.0
109/12/24,126.8,131.11894,0.0
109/12/25,127.2,131.10236,0.0
109/12/28,128.7,131.0839,1.0
109/12/29,129.75,131.52515,1.0
109/12/30,131.25,132.44783,1.0
109/12/31,132.65,133.88028,1.0
110/01/04,133.75,135.76099,1.0
110/01/05,134.9,137.2906,1.0
110/01/06,135.95,138.41101,1.0
110/01/07,136.85,139.07071,1.0
110/01/08,138.0,139.33072,1.0
110/01/11,139.0,139.33755,1.0
110/01/12,138.9,139.34103,1.0
110/01/13,139.15,139.45602,1.0
110/01/14,138.85,139.70728,1.0
110/01/15,138.35,139.93907,1.0
110/01/18,137.9,140.03285,0.0
110/01/19,137.4,139.86382,0.0
110/01/20,136.7,139.39626,0.0
110/01/21,136.25,138.54938,0.0
110/01/22,135.6,137.53827,0.0
110/01/25,134.75,136.56956,0.0
110/01/26,133.8,135.69089,0.0
110/01/27,132.95,134.96707,0.0
110/01/28,131.9,134.43102,0.0
110/01/29,130.9,133.97191,0.0
110/02/01,130.5,133.48853,0.0
110/02/02,130.25,133.14838,0.0
110/02/03,130.3,132.93549,0.0
110/02/04,130.4,132.86876,1.0
110/02/05,130.45,132.90424,1.0
110/02/17,130.85,133.0501,1.0
110/02/18,131.05,133.45729,1.0
110/02/19,131.25,133.96095,1.0
110/02/22,131.6,134.38844,1.0
110/02/23,132.15,134.71887,1.0
110/02/24,132.35,134.98206,1.0
110/02/25,132.5,135.18323,1.0
110/02/26,132.6,135.286,0.0
110/03/02,132.65,135.26416,1.0
110/03/03,132.85,135.27501,1.0
110/03/04,132.95,135.37,1.0
110/03/05,133.15,135.50905,1.0
110/03/08,133.65,135.66675,1.0
110/03/09,134.1,135.96143,1.0
110/03/10,134.55,136.44821,1.0
110/03/11,135.1,137.03918,1.0
110/03/12,135.55,137.60541,1.0
110/03/15,135.95,138.04768,1.0
110/03/16,136.55,138.31195,1.0
110/03/17,137.05,138.55978,1.0
110/03/18,137.45,138.84296,1.0
110/03/19,137.8,139.14362,1.0
110/03/22,137.95,139.3158,1.0
110/03/23,138.1,139.44727,1.0
110/03/24,138.2,139.57019,1.0
110/03/25,138.2,139.68025,1.0
110/03/26,138.35,139.7434,1.0
110/03/29,138.75,139.79361,1.0
110/03/30,139.4,139.88387,1.0
110/03/31,139.75,140.15225,1.0
110/04/01,139.95,140.6299,1.0
110/04/06,140.1,141.01132,1.0
110/04/07,140.35,141.12659,1.0
110/04/08,140.55,141.20651,1.0
110/04/09,140.8,141.3001,1.0
110/04/12,141.1,141.38524,1.0
110/04/13,141.45,141.50006,1.0
110/04/14,141.7,141.66704,1.0
110/04/15,141.45,141.90753,1.0
110/04/16,141.45,142.14339,1.0
110/04/19,141.65,142.3102,1.0
110/04/20,142.05,142.48334,1.0
110/04/21,142.2,142.66936,1.0
110/04/22,142.45,142.8067,1.0
110/04/23,142.85,142.94563,1.0
110/04/26,143.8,143.11685,1.0
110/04/27,144.55,143.62512,1.0
110/04/28,146.8,144.44763,1.0
110/04/29,150.35,145.81102,1.0
110/05/03,153.05,148.52737,1.0
110/05/04,155.05,151.88725,1.0
110/05/05,157.15,154.56416,1.0
110/05/06,159.05,156.61044,1.0
110/05/07,161.2,158.04518,1.0
110/05/10,163.4,159.00546,1.0
110/05/11,164.95,159.67226,1.0
110/05/12,166.15,160.13211,0.0
110/05/13,165.55,160.01125,0.0
110/05/14,164.5,159.70801,0.0
110/05/17,163.25,159.46117,0.0
110/05/18,163.35,158.90312,0.0
110/05/19,163.05,158.54788,0.0
110/05/20,162.75,158.19823,0.0
110/05/21,162.35,157.93347,0.0
110/05/24,161.8,157.76672,0.0
110/05/25,161.15,157.63654,0.0
110/05/26,160.85,157.52603,0.0
110/05/27,161.25,157.31552,0.0
110/05/28,160.7,157.13077,0.0
110/05/31,161.1,157.05505,0.0
110/06/01,160.9,157.01083,1.0
110/06/02,160.95,157.04376,1.0
110/06/03,161.4,157.13602,1.0
110/06/04,161.9,157.31828,1.0
110/06/07,163.15,157.62334,1.0
