date,real_close,predict_close,Prediction_Result
109/12/03,37.940000000000005,40.19965,1.0
109/12/04,38.775,40.699074,1.0
109/12/07,39.55,41.20521,1.0
109/12/08,40.165,41.85557,1.0
109/12/09,40.85,42.229187,1.0
109/12/10,41.385,42.584873,1.0
109/12/11,41.745,42.748386,1.0
109/12/14,42.04,42.86703,1.0
109/12/15,42.084999999999994,42.891502,0.0
109/12/16,41.97,42.833134,0.0
109/12/17,41.98,42.72108,0.0
109/12/18,41.69500000000001,42.575626,0.0
109/12/21,41.30499999999999,42.453438,0.0
109/12/22,40.995000000000005,42.290215,0.0
109/12/23,40.705,42.094505,0.0
109/12/24,40.565000000000005,41.888657,0.0
109/12/25,40.43,41.734673,0.0
109/12/28,40.665000000000006,41.642685,1.0
109/12/29,40.845000000000006,41.70272,1.0
109/12/30,41.03,41.906418,1.0
109/12/31,41.14,42.125244,1.0
110/01/04,41.154999999999994,42.391052,1.0
110/01/05,41.15,42.547035,1.0
110/01/06,41.175,42.603344,0.0
110/01/07,41.12,42.538696,0.0
110/01/08,41.11,42.393456,0.0
110/01/11,41.06,42.273285,0.0
110/01/12,40.61,42.107155,0.0
110/01/13,40.4,41.922817,0.0
110/01/14,40.205,41.749123,0.0
110/01/15,39.97,41.642822,0.0
110/01/18,39.7,41.55733,0.0
110/01/19,39.5,41.39652,0.0
110/01/20,39.41,41.233494,0.0
110/01/21,39.415000000000006,41.098927,0.0
110/01/22,39.47,41.0457,1.0
110/01/25,39.754999999999995,41.06691,1.0
110/01/26,40.025,41.212666,1.0
110/01/27,40.120000000000005,41.503407,1.0
110/01/28,40.04,41.732292,1.0
110/01/29,39.975,41.80171,1.0
110/02/01,40.2,41.83488,0.0
110/02/02,40.375,41.79473,0.0
110/02/03,40.57,41.785534,0.0
110/02/04,40.61,41.76266,0.0
110/02/05,40.625,41.70913,0.0
110/02/17,40.515,41.690083,1.0
110/02/18,40.895,41.81191,1.0
110/02/19,41.459999999999994,42.04442,1.0
110/02/22,42.220000000000006,42.510414,1.0
110/02/23,42.945,43.158016,1.0
110/02/24,43.465,43.73378,1.0
110/02/25,44.28,44.22048,1.0
