date,real_close,predict_close,Prediction_Result
109/12/02,12.88,14.092506,1.0
109/12/03,12.970000000000002,14.151486,1.0
109/12/04,13.040000000000001,14.237251,1.0
109/12/07,13.105,14.303325,1.0
109/12/08,13.165000000000001,14.338626,1.0
109/12/09,13.180000000000001,14.372816,1.0
109/12/10,13.2,14.410356,1.0
109/12/11,13.225,14.430887,0.0
109/12/14,13.3,14.422163,0.0
109/12/15,13.375,14.415926,1.0
109/12/16,13.430000000000001,14.48295,1.0
109/12/17,13.465,14.558623,1.0
109/12/18,13.525,14.613986,1.0
109/12/21,13.61,14.655645,1.0
109/12/22,13.594999999999999,14.710541,0.0
109/12/23,13.559999999999999,14.6884,0.0
109/12/24,13.530000000000001,14.583649,0.0
109/12/25,13.525,14.52136,0.0
109/12/28,13.51,14.491147,0.0
109/12/29,13.505,14.4784,1.0
109/12/30,13.459999999999999,14.488559,0.0
109/12/31,13.39,14.46381,0.0
110/01/04,13.305000000000001,14.418196,0.0
110/01/05,13.190000000000001,14.363239,0.0
110/01/06,13.170000000000002,14.308871,0.0
110/01/07,13.135,14.272665,0.0
110/01/08,13.11,14.231353,0.0
110/01/11,13.075,14.201754,0.0
110/01/12,13.004999999999999,14.167546,0.0
110/01/13,12.9,14.11333,0.0
110/01/14,12.819999999999999,14.071516,0.0
110/01/15,12.724999999999998,14.038918,0.0
110/01/18,12.669999999999998,13.96887,0.0
110/01/19,12.615,13.895973,0.0
110/01/20,12.53,13.828138,0.0
110/01/21,12.465,13.740438,0.0
110/01/22,12.395,13.668563,0.0
110/01/25,12.33,13.628154,0.0
110/01/26,12.29,13.596649,0.0
110/01/27,12.28,13.574397,1.0
110/01/28,12.309999999999999,13.623188,1.0
110/01/29,12.345,13.675055,1.0
110/02/01,12.375,13.709076,1.0
110/02/02,12.4,13.728021,1.0
110/02/03,12.45,13.759823,1.0
110/02/04,12.52,13.79989,1.0
110/02/05,12.595,13.842266,1.0
110/02/17,12.7,13.9094515,1.0
110/02/18,12.815000000000001,13.99048,1.0
110/02/19,12.905000000000001,14.063086,1.0
110/02/22,13.05,14.131963,1.0
110/02/23,13.275,14.273511,1.0
110/02/24,13.45,14.538667,1.0
110/02/25,13.77,14.77346,1.0
110/02/26,14.09,15.042696,1.0
110/03/02,14.330000000000002,15.325268,1.0
110/03/03,14.554999999999998,15.555967,1.0
110/03/04,14.75,15.688999,1.0
110/03/05,14.9,15.789167,1.0
110/03/08,15.025,15.832825,1.0
110/03/09,15.125,15.852727,1.0
110/03/10,15.139999999999997,15.891727,1.0
110/03/11,15.215,15.896435,1.0
110/03/12,15.175,15.914551,1.0
110/03/15,15.14,15.95098,1.0
110/03/16,15.205000000000002,15.991632,1.0
110/03/17,15.265,16.058332,1.0
110/03/18,15.325,16.121439,1.0
110/03/19,15.444999999999999,16.17055,1.0
110/03/22,15.6,16.224892,1.0
110/03/23,15.625,16.31122,1.0
110/03/24,15.660000000000002,16.336987,0.0
110/03/25,15.665000000000001,16.317259,0.0
110/03/26,15.7,16.28619,1.0
110/03/29,15.745,16.298645,1.0
110/03/30,15.714999999999998,16.355652,0.0
110/03/31,15.705000000000002,16.350517,0.0
110/04/01,15.710000000000003,16.34563,1.0
110/04/06,15.670000000000002,16.352737,0.0
110/04/07,15.615,16.349329,1.0
110/04/08,15.65,16.355047,1.0
110/04/09,15.7,16.377113,1.0
110/04/12,15.785,16.394428,1.0
110/04/13,15.95,16.435635,1.0
110/04/14,16.06,16.572123,1.0
110/04/15,16.215,16.739819,1.0
110/04/16,16.36,16.893946,1.0
110/04/19,16.589999999999996,17.03456,1.0
110/04/20,16.81,17.229258,1.0
110/04/21,17.15,17.407215,1.0
110/04/22,17.485,17.62989,1.0
110/04/23,17.775,17.951662,1.0
110/04/26,18.044999999999998,18.228598,1.0
110/04/27,18.23,18.436447,1.0
110/04/28,18.475,18.654905,1.0
110/04/29,18.66,18.868727,1.0
110/05/03,18.74,18.983526,1.0
110/05/04,18.65,18.989813,0.0
110/05/05,18.55,18.887981,0.0
110/05/06,18.29,18.673508,0.0
110/05/07,18.025,18.413826,0.0
110/05/10,17.904999999999998,18.108885,0.0
110/05/11,17.705000000000002,17.925547,0.0
110/05/12,17.3,17.737574,0.0
110/05/13,16.825,17.458254,0.0
110/05/14,16.395,17.035582,0.0
110/05/17,15.915000000000001,16.642986,0.0
110/05/18,15.645,16.184782,0.0
110/05/19,15.495,15.799769,0.0
110/05/20,15.334999999999999,15.577162,0.0
110/05/21,15.190000000000001,15.454529,0.0
110/05/24,14.965,15.43067,1.0
110/05/25,14.794999999999998,15.443548,1.0
110/05/26,14.829999999999998,15.4951725,1.0
110/05/27,15.075,15.576281,1.0
110/05/28,15.355,15.7729,1.0
110/05/31,15.74,16.129139,1.0
110/06/01,16.095,16.474283,1.0
110/06/02,16.39,16.809566,1.0
110/06/03,16.91,17.151514,1.0
110/06/04,17.54,17.66455,1.0
110/06/07,18.05,18.389042,1.0
110/06/08,18.675,18.920502,1.0
110/06/09,19.15,19.401232,1.0
110/06/10,19.505000000000003,19.719357,1.0
110/06/11,19.785,19.962587,1.0
110/06/15,20.095,20.139307,1.0
110/06/16,20.259999999999998,20.241585,1.0
110/06/17,20.465,20.269646,1.0
110/06/18,20.470000000000002,20.277565,0.0
110/06/21,20.53,20.269958,1.0
110/06/22,20.61,20.322876,1.0
110/06/23,20.56,20.434372,1.0
110/06/24,20.62,20.494804,1.0
110/06/25,20.705,20.586285,1.0
110/06/28,20.77,20.700426,1.0
110/06/29,20.765,20.729607,0.0
110/06/30,20.815,20.701813,0.0
110/07/01,20.82,20.65865,0.0
110/07/02,20.825,20.627869,0.0
110/07/05,20.675,20.580557,0.0
110/07/06,20.634999999999998,20.576435,0.0
110/07/07,20.615000000000002,20.554625,0.0
110/07/08,20.575,20.554157,0.0
110/07/09,20.43,20.531414,0.0
110/07/12,20.314999999999998,20.454926,0.0
110/07/13,20.18,20.38625,0.0
110/07/14,20.015,20.259861,0.0
110/07/15,19.935,20.043745,0.0
110/07/16,19.830000000000002,19.885635,0.0
110/07/19,19.69,19.709148,0.0
110/07/20,19.48,19.563492,0.0
110/07/21,19.215,19.37693,0.0
110/07/22,18.96,19.203955,0.0
110/07/23,18.86,19.047794,0.0
110/07/26,18.770000000000003,18.999474,0.0
110/07/27,18.79,18.96358,1.0
110/07/28,18.79,18.974998,0.0
110/07/29,18.73,18.934711,1.0
110/07/30,18.645,18.935308,0.0
110/08/02,18.575,18.88332,0.0
110/08/03,18.525,18.854122,0.0
110/08/04,18.535,18.79599,0.0
110/08/05,18.55,18.744827,0.0
110/08/06,18.46,18.712437,0.0
110/08/09,18.58,18.696793,1.0
110/08/10,18.63,18.85066,1.0
110/08/11,18.624999999999996,18.952644,0.0
110/08/12,18.604999999999997,18.94873,1.0
110/08/13,18.66,18.989038,1.0
110/08/16,18.63,19.051197,0.0
110/08/17,18.65,19.030827,0.0
110/08/18,18.68,19.000757,0.0
110/08/19,18.7,18.932611,0.0
110/08/20,18.685000000000002,18.863405,0.0
110/08/23,18.595000000000002,18.796696,1.0
110/08/24,18.52,18.854807,1.0
110/08/25,18.57,18.856236,1.0
110/08/26,18.585,18.875124,1.0
110/08/27,18.61,18.919024,1.0
110/08/30,18.69,18.965279,1.0
110/08/31,18.775,19.019955,1.0
110/09/01,18.81,19.087738,0.0
110/09/02,18.82,19.086645,0.0
110/09/03,18.835,19.067991,0.0
110/09/06,18.695,19.028397,0.0
