date,real_close,predict_close,Prediction_Result
110/04/22,9.845,9.676149,1.0
110/04/23,9.879000000000001,9.709794,1.0
110/04/26,9.892,9.733182,1.0
110/04/27,9.928,9.748629,1.0
110/04/28,9.985,9.764281,1.0
110/04/29,10.025,9.783752,1.0
110/05/03,10.016,9.794717,0.0
110/05/04,9.967,9.792634,0.0
110/05/05,9.897,9.779291,0.0
110/05/06,9.806000000000001,9.748231,0.0
110/05/07,9.782,9.703592,0.0
110/05/10,9.744,9.655859,0.0
110/05/11,9.67,9.611832,0.0
110/05/12,9.508,9.55733,0.0
110/05/13,9.319,9.475946,0.0
110/05/14,9.144,9.35126,0.0
110/05/17,8.938,9.203381,0.0
110/05/18,8.815999999999999,9.025561,0.0
110/05/19,8.703,8.852339,0.0
110/05/20,8.580000000000002,8.710681,0.0
110/05/21,8.457,8.60858,0.0
110/05/24,8.334,8.543646,0.0
110/05/25,8.278,8.501852,0.0
110/05/26,8.299000000000001,8.499585,1.0
110/05/27,8.338,8.514284,1.0
110/05/28,8.386,8.538563,1.0
110/05/31,8.487,8.573542,1.0
110/06/01,8.528,8.612874,1.0
110/06/02,8.581,8.651733,1.0
110/06/03,8.677,8.694668,1.0
110/06/04,8.745,8.7561655,1.0
110/06/07,8.831,8.810264,1.0
110/06/08,8.888,8.872027,1.0
110/06/09,8.93,8.93555,1.0
110/06/10,8.972,8.974771,1.0
110/06/11,8.995000000000001,9.0085535,1.0
110/06/15,9.019,9.028142,1.0
110/06/16,9.058000000000002,9.035601,1.0
110/06/17,9.078999999999999,9.056995,1.0
110/06/18,9.059999999999999,9.063019,0.0
110/06/21,9.039,9.056691,0.0
110/06/22,8.998000000000001,9.036772,0.0
110/06/23,8.964,9.01133,0.0
110/06/24,8.944999999999999,8.985889,0.0
110/06/25,8.919,8.960668,0.0
110/06/28,8.899,8.9380245,0.0
110/06/29,8.875,8.91659,0.0
110/06/30,8.832,8.892793,0.0
110/07/01,8.798,8.86991,0.0
110/07/02,8.768,8.8533945,0.0
110/07/05,8.757000000000001,8.837921,0.0
110/07/06,8.741,8.823763,0.0
110/07/07,8.712,8.80566,0.0
110/07/08,8.688,8.782166,0.0
110/07/09,8.658000000000001,8.759561,0.0
110/07/12,8.627,8.73692,0.0
110/07/13,8.597999999999999,8.714216,0.0
110/07/14,8.558,8.689996,0.0
110/07/15,8.526,8.660526,0.0
110/07/16,8.509,8.630279,0.0
110/07/19,8.484,8.6096,0.0
110/07/20,8.452,8.593247,0.0
110/07/21,8.412,8.571705,0.0
110/07/22,8.373999999999999,8.545305,0.0
110/07/23,8.347,8.518053,0.0
110/07/26,8.318,8.495118,0.0
110/07/27,8.291,8.473874,0.0
110/07/28,8.263000000000002,8.450901,0.0
110/07/29,8.234,8.424055,0.0
110/07/30,8.187,8.398357,0.0
110/08/02,8.153,8.370621,0.0
110/08/03,8.139,8.345719,0.0
110/08/04,8.142,8.329215,0.0
110/08/05,8.192,8.321858,1.0
110/08/06,8.210999999999999,8.362436,1.0
110/08/09,8.221,8.410688,1.0
110/08/10,8.227,8.438327,1.0
110/08/11,8.239999999999998,8.446158,0.0
110/08/12,8.251,8.442127,0.0
110/08/13,8.266,8.435667,0.0
110/08/16,8.263000000000002,8.430756,0.0
110/08/17,8.254000000000001,8.417472,0.0
110/08/18,8.246,8.396861,0.0
110/08/19,8.178,8.375159,0.0
110/08/20,8.133,8.351872,0.0
110/08/23,8.105,8.327901,0.0
110/08/24,8.084,8.307629,0.0
110/08/25,8.088,8.290508,1.0
110/08/26,8.112,8.291393,1.0
110/08/27,8.131,8.327818,1.0
110/08/30,8.161,8.368034,1.0
110/08/31,8.187,8.399106,1.0
110/09/01,8.209,8.418134,1.0
110/09/02,8.233,8.431782,1.0
110/09/03,8.264,8.4400015,1.0
110/09/06,8.286,8.446325,1.0
110/09/07,8.303999999999998,8.450049,0.0
110/09/08,8.295,8.444584,0.0
110/09/09,8.261,8.429613,0.0
110/09/10,8.238,8.408718,0.0
110/09/13,8.23,8.389315,0.0
110/09/14,8.218,8.388484,1.0
110/09/15,8.222999999999999,8.38969,1.0
110/09/16,8.225,8.397028,1.0
110/09/17,8.229,8.404007,1.0
110/09/22,8.222999999999999,8.412525,0.0
110/09/23,8.224,8.409525,0.0
110/09/24,8.233,8.405392,0.0
110/09/27,8.251999999999999,8.403295,1.0
110/09/28,8.261,8.408145,1.0
110/09/29,8.245999999999999,8.408789,0.0
110/09/30,8.244,8.398304,0.0
110/10/01,8.211,8.38653,0.0
110/10/04,8.184000000000001,8.371826,0.0
110/10/05,8.159,8.354154,0.0
110/10/06,8.142,8.336172,0.0
110/10/07,8.139,8.319715,0.0
110/10/08,8.131,8.310494,0.0
110/10/12,8.105,8.304694,0.0
110/10/13,8.084,8.297763,0.0
110/10/14,8.076,8.293815,0.0
110/10/15,8.072,8.291059,1.0
110/10/18,8.078,8.293238,0.0
110/10/19,8.093,8.292973,0.0
110/10/20,8.099,8.292452,0.0
110/10/21,8.116,8.291969,1.0
110/10/22,8.116,8.298081,1.0
110/10/25,8.122,8.3051195,1.0
110/10/26,8.145,8.311884,1.0
110/10/27,8.181999999999999,8.325035,1.0
110/10/28,8.206999999999999,8.346136,1.0
110/10/29,8.216,8.364621,1.0
110/11/01,8.237,8.375924,1.0
110/11/02,8.249,8.388453,1.0
110/11/03,8.275,8.402194,1.0
110/11/04,8.292,8.417844,1.0
110/11/05,8.315999999999999,8.4316225,1.0
110/11/08,8.376000000000001,8.446029,1.0
110/11/09,8.408,8.483498,1.0
110/11/10,8.422,8.525946,1.0
110/11/11,8.445,8.56124,1.0
110/11/12,8.465,8.588873,1.0
110/11/15,8.475999999999999,8.604392,1.0
110/11/16,8.486999999999998,8.607656,0.0
110/11/17,8.486,8.601376,0.0
110/11/18,8.491,8.58807,0.0
110/11/19,8.492999999999999,8.574627,0.0
110/11/22,8.461,8.563137,0.0
110/11/23,8.451,8.553134,0.0
110/11/24,8.447,8.551397,1.0
110/11/25,8.442,8.552406,1.0
110/11/26,8.430000000000001,8.555988,0.0
110/11/29,8.409,8.551015,0.0
110/11/30,8.388,8.533876,0.0
110/12/01,8.387,8.513695,0.0
110/12/02,8.368,8.507464,0.0
110/12/03,8.352,8.496138,0.0
110/12/06,8.328,8.479557,0.0
110/12/07,8.297999999999998,8.458759,0.0
110/12/08,8.286,8.436988,0.0
110/12/09,8.269,8.436731,1.0
110/12/10,8.265,8.441994,1.0
110/12/13,8.27,8.442806,0.0
110/12/14,8.272000000000002,8.438503,0.0
110/12/15,8.253,8.430899,0.0
110/12/16,8.254,8.422024,0.0
110/12/17,8.232,8.418995,0.0
110/12/20,8.229,8.409807,0.0
110/12/21,8.226,8.39988,0.0
110/12/22,8.209,8.387406,0.0
110/12/23,8.196000000000002,8.377674,0.0
110/12/24,8.187999999999999,8.371165,0.0
110/12/27,8.183,8.366359,1.0
110/12/28,8.183,8.367188,1.0
110/12/29,8.191999999999998,8.3672695,0.0
