date,real_close,predict_close,Prediction_Result
109/12/02,78.17999999999999,76.932205,1.0
109/12/03,78.49,77.170364,1.0
109/12/04,78.81,77.34766,1.0
109/12/07,78.88,77.48801,1.0
109/12/08,78.92,77.60436,1.0
109/12/09,79.26,77.74155,1.0
109/12/10,79.38,77.88892,1.0
109/12/11,79.56,78.05138,1.0
109/12/14,79.71000000000001,78.249695,1.0
109/12/15,79.75,78.441,1.0
109/12/16,79.71000000000001,78.556915,1.0
109/12/17,79.72,78.6437,1.0
109/12/18,79.7,78.6765,0.0
109/12/21,79.63,78.6582,0.0
109/12/22,79.42999999999999,78.578514,0.0
109/12/23,79.03999999999999,78.419464,0.0
109/12/24,78.62,78.19388,0.0
109/12/25,78.25999999999999,77.964035,0.0
109/12/28,78.0,77.76387,0.0
109/12/29,77.91,77.57594,0.0
109/12/30,77.78,77.41112,0.0
109/12/31,77.7,77.22109,0.0
110/01/04,77.76,77.16196,0.0
110/01/05,78.04,77.1521,1.0
110/01/06,78.29,77.23677,1.0
110/01/07,78.58000000000001,77.35211,1.0
110/01/08,78.73,77.567055,1.0
110/01/11,78.83,77.68467,1.0
110/01/12,78.75,77.79937,1.0
110/01/13,78.66,77.821815,0.0
110/01/14,78.59,77.76957,0.0
110/01/15,78.31,77.63423,0.0
110/01/18,77.84,77.41078,0.0
110/01/19,77.16,77.06237,0.0
110/01/20,76.41,76.62107,0.0
110/01/21,75.53,76.09145,0.0
110/01/22,74.99,75.480606,0.0
110/01/25,74.5,74.917336,0.0
110/01/26,74.19,74.40242,0.0
110/01/27,73.96000000000001,73.964066,0.0
110/01/28,73.77000000000001,73.67394,0.0
110/01/29,73.59,73.54049,0.0
110/02/01,73.43,73.41154,0.0
110/02/02,73.36,73.27001,0.0
110/02/03,73.44,73.19185,0.0
110/02/04,73.52000000000001,73.10921,0.0
110/02/05,73.37,72.97367,0.0
110/02/17,73.24,72.818344,0.0
110/02/18,73.21000000000001,72.7289,0.0
110/02/19,73.13,72.70726,1.0
110/02/22,73.03,72.70872,1.0
110/02/23,73.03999999999999,72.757225,1.0
110/02/24,73.09,72.76102,0.0
110/02/25,73.11,72.720856,1.0
110/02/26,73.10999999999999,72.771866,0.0
110/03/02,73.13,72.73634,0.0
110/03/03,73.08000000000001,72.65231,0.0
110/03/04,72.89000000000001,72.47464,0.0
110/03/05,72.53999999999999,72.22258,0.0
110/03/08,72.26,71.89312,0.0
110/03/09,71.99,71.6696,0.0
110/03/10,71.74,71.465614,0.0
110/03/11,71.56,71.26605,0.0
110/03/12,71.37,71.1082,0.0
110/03/15,71.26,70.9981,0.0
110/03/16,71.22,70.94012,1.0
110/03/17,71.22999999999999,70.94619,1.0
110/03/18,71.6,70.972694,1.0
110/03/19,71.95,71.18386,1.0
110/03/22,72.16,71.393295,1.0
110/03/23,72.32000000000001,71.58831,1.0
110/03/24,72.53,71.79488,1.0
110/03/25,72.74,71.966156,1.0
110/03/26,72.91,72.2207,1.0
110/03/29,73.04,72.414055,1.0
110/03/30,73.21000000000001,72.51407,1.0
110/03/31,73.45,72.64888,1.0
110/04/01,73.55,72.77286,1.0
110/04/06,73.75,72.94736,1.0
110/04/07,74.03999999999999,73.20018,1.0
110/04/08,74.4,73.47893,1.0
110/04/09,74.76,73.85362,1.0
110/04/12,75.07000000000001,74.23199,1.0
110/04/13,75.33,74.57127,1.0
110/04/14,75.53,74.7639,1.0
110/04/15,75.72999999999999,74.86456,1.0
110/04/16,75.94000000000001,74.96545,1.0
