date,dividend,PE,netWorth,volume,price,open,high,low,close,diff,times,result
99/01/04,0,0.00,1.08,30268635,515087575,17.20,17.20,16.80,17.00,-0.20,5747,0
99/01/05,0,0.00,1.09,65133854,1119637425,17.20,17.35,17.05,17.20,+0.20,10198,1
99/01/06,0,0.00,1.17,145046936,2591783318,17.20,18.40,17.15,18.40,+1.20,24535,1
99/01/07,0,0.00,1.17,137964451,2586911933,18.60,19.10,18.40,18.40,0.00,24566,0
99/01/08,0,0.00,1.16,58947013,1068332609,18.40,18.45,17.85,18.20,-0.20,11053,0
99/01/11,0,0.00,1.18,108271047,2020545610,18.30,19.00,18.10,18.60,+0.40,16044,1
99/01/12,0,0.00,1.17,54024017,993965162,18.60,18.85,18.15,18.35,-0.25,11941,0
99/01/13,0,0.00,1.13,56187679,1005175676,18.00,18.00,17.80,17.85,-0.50,10446,0
99/01/14,0,0.00,1.14,35850344,632602540,17.85,18.05,17.85,17.95,+0.10,6691,1
99/01/15,0,0.00,1.14,35281871,633585407,18.00,18.15,17.85,18.00,+0.05,7077,1
99/01/18,0,0.00,1.13,47704137,848319410,17.80,18.10,17.55,17.85,-0.15,10125,0
99/01/19,0,0.00,1.11,45751877,810435563,17.90,18.10,17.55,17.55,-0.30,8789,0
99/01/20,0,0.00,1.15,65549113,1172625734,17.80,18.10,17.65,18.10,+0.55,10042,1
99/01/21,0,0.00,1.14,54920527,992585064,18.10,18.20,17.95,18.00,-0.10,8415,0
99/01/22,0,0.00,1.12,51483433,908830028,17.80,17.90,17.50,17.70,-0.30,9019,0
99/01/25,0,0.00,1.11,50492358,879354726,17.30,17.60,17.25,17.40,-0.30,7536,0
99/01/26,0,0.00,1.05,78575773,1326111568,17.50,17.55,16.40,16.50,-0.90,14949,0
99/01/27,0,0.00,1.04,48380668,798631335,16.60,16.60,16.35,16.40,-0.10,7169,0
99/01/28,0,0.00,1.05,72488732,1199833315,16.40,16.85,16.40,16.50,+0.10,9936,1
99/01/29,0,0.00,1.02,107483442,1697406759,16.20,16.20,15.50,16.05,-0.45,17247,0
99/02/01,0,0.00,0.98,57786532,902563246,15.90,15.95,15.50,15.50,-0.55,11331,0
99/02/02,0,0.00,0.99,49001518,768687481,15.90,15.90,15.45,15.60,+0.10,9866,1
99/02/03,0,0.00,1.06,93516485,1537423263,16.30,16.65,16.10,16.65,+1.05,16796,1
99/02/04,0,0.00,1.05,129928664,2187800611,16.80,17.15,16.50,16.50,-0.15,20952,0
99/02/05,0,0.00,1.00,158650118,2485195694,15.70,15.90,15.50,15.70,-0.80,21405,0
99/02/06,0,0.00,1.02,53872879,851522614,15.70,16.00,15.55,16.00,+0.30,9875,1
99/02/08,0,0.00,1.02,45149496,723049536,16.10,16.15,15.90,16.00,0.00,8479,0
99/02/09,0,0.00,1.03,58121512,942222259,16.00,16.35,16.00,16.25,+0.25,10052,1
99/02/10,0,0.00,1.03,81428506,1328246438,16.35,16.50,16.20,16.25,0.00,13497,0
99/02/22,0,0.00,1.05,61394948,1009605284,16.60,16.70,16.25,16.60,+0.35,10591,1
99/02/23,0,0.00,1.04,69451896,1121261522,16.00,16.30,16.00,16.30,-0.30,11517,0
99/02/24,0,0.00,1.01,80917098,1286946342,16.15,16.15,15.80,15.95,-0.35,13129,0
99/02/25,0,0.00,0.98,122272647,1905644689,15.95,15.95,15.35,15.50,-0.45,16907,0
99/02/26,0,0.00,0.98,73356277,1127631737,15.40,15.50,15.20,15.45,-0.05,11502,0
99/03/01,0,0.00,1.02,66465472,1054404718,15.55,16.05,15.45,16.00,+0.55,10135,1
99/03/02,0,0.00,1.00,55218151,874027090,16.05,16.10,15.70,15.75,-0.25,7965,0
99/03/03,0,0.00,1.01,40349151,637548840,15.85,15.90,15.70,15.90,+0.15,6172,1
99/03/04,0,0.00,1.00,39247860,620085430,16.00,16.00,15.65,15.80,-0.10,6620,0
99/03/05,0,0.00,1.02,61081335,978774560,16.00,16.15,15.90,16.10,+0.30,10375,1
99/03/08,0,0.00,1.03,49332854,797789630,16.25,16.30,16.05,16.20,+0.10,8516,1
99/03/09,0,0.00,1.04,54434093,885403354,16.25,16.35,16.00,16.35,+0.15,7831,1
99/03/10,0,0.00,1.05,60376080,996185147,16.50,16.60,16.40,16.60,+0.25,10059,1
99/03/11,0,0.00,1.06,46081229,768794893,16.70,16.85,16.55,16.70,+0.10,7744,1
99/03/12,0,0.00,1.06,28040653,466484240,16.70,16.75,16.50,16.75,+0.05,5706,1
99/03/15,0,0.00,1.04,40635849,665308904,16.60,16.70,16.25,16.30,-0.45,6579,0
99/03/16,0,0.00,1.05,33128403,539813134,16.20,16.50,16.15,16.50,+0.20,5793,1
99/03/17,0,0.00,1.07,57430023,958531246,16.70,16.80,16.50,16.80,+0.30,8459,1
99/03/18,0,0.00,1.06,46556111,781177839,16.80,16.90,16.60,16.75,-0.05,7276,0
99/03/19,0,0.00,1.08,47042803,796985770,16.80,17.10,16.80,16.95,+0.20,8178,1
99/03/22,0,0.00,1.06,38779951,645216426,16.75,16.75,16.55,16.75,-0.20,7349,0
99/03/23,0,0.00,1.05,30176138,503602232,16.90,16.90,16.55,16.55,-0.20,5991,0
99/03/24,0,0.00,1.06,31630222,531522544,16.85,16.90,16.75,16.75,+0.20,6812,1
99/03/25,0,0.00,1.06,24779587,412235101,16.75,16.85,16.50,16.70,-0.05,4688,0
99/03/26,0,0.00,1.03,35100341,589350952,16.60,17.00,16.50,17.00,+0.30,8546,1
99/03/29,55.83,0.00,1.02,45614285,767838492,17.00,17.05,16.75,16.75,-0.25,7602,0
99/03/30,56.00,0.00,1.02,23275961,390902114,16.85,16.85,16.75,16.80,+0.05,4360,1
99/03/31,56.17,0.00,1.02,48935549,830479102,16.90,17.15,16.80,16.85,+0.05,8808,1
99/04/01,56.33,0.00,1.03,53801527,912694437,16.85,17.10,16.80,16.90,+0.05,9047,1
99/04/02,55.83,0.00,1.02,23279083,392092966,16.90,17.00,16.70,16.75,-0.15,5059,0
99/04/06,56.83,0.00,1.04,44524652,759489368,16.85,17.15,16.85,17.05,+0.30,8217,1
99/04/07,57.33,0.00,1.05,29155793,499821936,17.10,17.20,17.05,17.20,+0.15,5561,1
99/04/08,56.83,0.00,1.04,34201818,586204404,17.20,17.25,17.05,17.05,-0.15,4984,0
99/04/09,56.50,2.95,1.03,23996441,408470260,17.20,17.20,16.90,16.95,-0.10,4341,0
99/04/12,56.50,2.95,1.03,16992643,287478999,17.00,17.00,16.80,16.95,0.00,3629,0
99/04/13,55.33,3.01,1.01,38342392,639925546,16.90,16.90,16.50,16.60,-0.35,6410,0
99/04/14,55.50,3.00,1.01,29363253,485368062,16.70,16.75,16.35,16.65,+0.05,5413,1
99/04/15,55.33,3.01,1.01,57329865,958287203,16.90,16.95,16.50,16.60,-0.05,7448,0
99/04/16,55.67,2.99,1.02,27518705,456580561,16.60,16.70,16.50,16.70,+0.10,4189,1
99/04/19,54.00,3.09,0.98,45741327,745850223,16.40,16.45,16.15,16.20,-0.50,9035,0
99/04/20,54.50,3.06,0.99,21969327,358848819,16.40,16.45,16.20,16.35,+0.15,4060,1
99/04/21,54.50,3.06,0.99,36412494,597559266,16.35,16.50,16.30,16.35,0.00,5774,0
99/04/22,54.17,3.08,0.99,26673952,432864535,16.20,16.35,16.15,16.25,-0.10,5925,0
99/04/23,54.00,3.09,0.98,24184351,394866539,16.45,16.45,16.20,16.20,-0.05,4227,0
99/04/26,56.00,2.98,1.02,73063101,1225833612,16.40,17.00,16.40,16.80,+0.60,10989,1
99/04/27,55.50,3.00,1.01,44909292,749893346,16.80,16.85,16.60,16.65,-0.15,4484,0
99/04/28,54.67,3.05,1.00,51366648,838696631,16.20,16.45,16.20,16.40,-0.25,7662,0
99/04/29,53.67,3.11,0.98,53507762,865333042,16.35,16.35,16.05,16.10,-0.30,9651,0
99/04/30,53.33,3.13,1.00,55997841,902492163,16.20,16.40,15.95,16.00,-0.10,10130,0
99/05/03,13.28,3.16,0.99,29139812,460655296,15.90,16.00,15.70,15.80,-0.20,5773,0
99/05/04,13.15,3.19,0.98,39539754,622502322,15.95,15.95,15.55,15.65,-0.15,6236,0
99/05/05,12.35,3.40,0.92,136550451,2047356045,15.30,15.30,14.70,14.70,-0.95,22764,0
99/05/06,12.39,3.39,0.92,76812231,1143741711,14.70,15.10,14.70,14.75,+0.05,13284,1
99/05/07,12.44,3.38,0.93,58276958,857147759,14.60,14.90,14.45,14.80,+0.05,9050,1
99/05/10,12.61,3.33,0.94,43910404,658462060,15.00,15.10,14.90,15.00,+0.20,6973,1
99/05/11,12.69,3.31,0.94,87477066,1327104314,15.40,15.40,15.00,15.10,+0.10,10339,1
99/05/12,12.52,3.36,0.93,39779963,597194757,15.30,15.30,14.85,14.90,-0.20,6514,0
99/05/13,12.86,3.27,0.96,40206719,612010521,15.20,15.35,15.10,15.30,+0.40,6589,1
99/05/14,12.77,3.29,0.95,23771193,362135327,15.20,15.30,15.20,15.20,-0.10,4884,0
99/05/17,12.52,3.36,0.93,41930118,622335733,15.00,15.05,14.70,14.90,-0.30,5919,0
99/05/18,12.35,3.40,0.92,34086053,504592685,14.90,15.00,14.70,14.70,-0.20,5988,0
99/05/19,12.14,3.46,0.90,50219597,725893003,14.50,14.60,14.30,14.45,-0.25,7817,0
99/05/20,11.76,3.57,0.88,80716408,1143810683,14.50,14.55,14.00,14.00,-0.45,13593,0
99/05/21,11.76,3.57,0.88,46456146,640994549,13.60,14.20,13.50,14.00,0.00,9462,0
99/05/24,12.02,3.50,0.89,47786161,683840526,14.35,14.40,14.20,14.30,+0.30,8520,1
99/05/25,11.60,3.62,0.86,39108600,544303928,14.00,14.05,13.80,13.80,-0.50,8438,0
99/05/26,11.76,3.57,0.88,33503267,469804888,14.05,14.15,13.95,14.00,+0.20,5279,1
99/05/27,11.85,3.55,0.88,28136324,394246220,14.00,14.20,13.80,14.10,+0.10,4364,1
99/05/28,12.06,3.48,0.90,45369320,653022116,14.40,14.60,14.25,14.35,+0.25,6470,1
99/05/31,12.69,3.31,0.94,49003507,721888836,14.60,15.10,14.40,15.10,+0.75,9283,1
99/06/01,12.44,3.38,0.93,32260789,478974441,15.00,15.00,14.70,14.80,-0.30,5462,0
99/06/02,12.10,3.47,0.90,52311215,759782451,14.35,14.75,14.35,14.40,-0.40,7294,0
99/06/03,12.52,3.36,0.93,40879641,607505096,14.80,14.95,14.65,14.90,+0.50,5944,1
99/06/04,12.31,3.41,0.92,36327772,537673572,15.00,15.00,14.65,14.65,-0.25,6638,0
99/06/07,11.93,3.52,0.89,46941376,668183572,14.10,14.25,14.00,14.20,-0.45,6230,0
99/06/08,11.76,3.57,0.88,66298715,928995660,14.05,14.15,13.95,14.00,-0.20,10410,0
99/06/09,11.60,3.62,0.86,83426834,1156817367,13.90,14.05,13.75,13.80,-0.20,10272,0
99/06/10,11.72,3.58,0.87,26406169,368423445,14.00,14.05,13.85,13.95,+0.15,3968,1
99/06/11,12.02,3.50,0.89,27573452,394775834,14.50,14.50,14.20,14.30,+0.35,5386,1
99/06/14,12.23,3.44,0.91,25756960,372344123,14.40,14.55,14.35,14.55,+0.25,5160,1
99/06/15,12.35,3.40,0.92,32458560,475084665,14.55,14.80,14.45,14.70,+0.15,5872,1
99/06/17,12.61,3.33,0.94,107752452,1628399730,15.05,15.30,14.95,15.00,+0.30,18158,1
99/06/18,12.56,3.34,0.93,41579735,618420789,15.05,15.05,14.75,14.95,-0.05,5662,0
99/06/21,12.65,3.32,0.94,67706346,1020471350,15.10,15.20,14.95,15.05,+0.10,9494,1
99/06/22,12.56,3.34,0.93,29516077,443912771,15.10,15.15,14.95,14.95,-0.10,4730,0
99/06/23,12.44,3.38,0.93,15397317,228526039,14.95,14.95,14.80,14.80,-0.15,3101,0
99/06/24,12.27,3.42,0.91,34260061,503281960,14.85,14.90,14.55,14.60,-0.20,7990,0
99/06/25,12.06,3.48,0.90,31658816,454944252,14.40,14.45,14.30,14.35,-0.25,6326,0
99/06/28,12.10,3.47,0.90,21229718,305979063,14.50,14.55,14.35,14.40,+0.05,3763,1
99/06/29,11.97,3.51,0.89,25428131,366752564,14.50,14.60,14.25,14.25,-0.15,4972,0
99/06/30,12.06,3.48,0.90,49595499,704552441,14.00,14.45,13.95,14.35,+0.10,6689,1
99/07/01,11.81,3.56,0.88,52069239,728411518,14.25,14.25,14.00,14.05,-0.30,5913,0
99/07/02,11.85,3.55,0.88,39223249,552326177,13.95,14.20,13.95,14.10,+0.05,5629,1
99/07/05,12.02,3.50,0.89,26898890,381763702,14.15,14.40,14.05,14.30,+0.20,5645,1
99/07/06,12.23,3.44,0.91,43976457,633764146,14.15,14.55,14.10,14.55,+0.25,6416,1
99/07/07,12.35,3.40,0.92,70751273,1037693421,14.65,14.70,14.60,14.70,+0.15,9782,1
99/07/08,11.93,3.52,0.89,55402737,792654085,14.40,14.40,14.20,14.20,X0.00,7308,0
99/07/09,12.06,3.48,0.90,33557780,480255304,14.35,14.40,14.20,14.35,+0.15,5389,1
99/07/12,12.06,3.48,0.90,33967980,489125524,14.40,14.50,14.30,14.35,0.00,5173,0
99/07/13,12.10,3.47,0.90,22801291,327146377,14.45,14.45,14.25,14.40,+0.05,4599,1
99/07/14,12.48,3.37,0.93,73790270,1084574090,14.50,14.90,14.50,14.85,+0.45,12758,1
99/07/15,12.39,3.39,0.92,27852350,410884030,14.85,14.85,14.65,14.75,-0.10,5869,0
99/07/16,12.44,3.38,0.93,40555801,597031786,14.75,14.80,14.55,14.80,+0.05,5252,1
99/07/19,12.35,3.40,0.92,20868362,306094313,14.50,14.80,14.50,14.70,-0.10,3888,0
99/07/20,12.39,3.39,0.92,17622059,260077229,14.80,14.85,14.65,14.75,+0.05,3501,1
99/07/21,12.44,3.38,0.93,22006343,325269220,14.75,14.85,14.70,14.80,+0.05,4200,1
99/07/22,12.31,3.41,0.92,20637032,303902598,14.80,14.80,14.65,14.65,-0.15,4092,0
99/07/23,12.31,3.41,0.92,42708080,628480104,14.85,14.90,14.60,14.65,0.00,5951,0
99/07/26,12.44,3.38,0.93,30043008,443699633,14.80,14.85,14.70,14.80,+0.15,4243,1
99/07/27,12.39,3.39,0.92,38136362,566145219,14.90,14.95,14.75,14.75,-0.05,4051,0
99/07/28,12.27,3.42,0.91,40241459,587888060,14.70,14.75,14.55,14.60,-0.15,5527,0
99/07/29,12.14,3.46,0.90,31310130,452996679,14.60,14.60,14.35,14.45,-0.15,5464,0
99/07/30,11.93,3.52,0.89,42399308,602756878,14.30,14.30,14.15,14.20,-0.25,8838,0
99/08/02,12.18,3.45,0.91,41973707,608128120,14.40,14.60,14.40,14.50,+0.30,7432,1
99/08/03,12.10,3.47,0.90,27021828,390060587,14.50,14.55,14.40,14.40,-0.10,5449,0
99/08/04,12.02,3.50,0.89,52106543,742661291,14.35,14.40,14.15,14.30,-0.10,9411,0
99/08/05,12.10,3.47,0.90,90316007,1306884596,14.50,14.65,14.30,14.40,+0.10,13161,1
99/08/06,12.06,3.48,0.90,30662291,441555041,14.45,14.50,14.35,14.35,-0.05,5203,0
99/08/09,12.14,3.46,0.90,31843748,460298604,14.30,14.55,14.30,14.45,+0.10,4702,1
99/08/10,12.06,3.48,0.90,33856199,489603424,14.55,14.60,14.35,14.35,-0.10,6979,0
99/08/11,11.97,3.51,0.89,26764266,381801062,14.30,14.35,14.20,14.25,-0.10,5204,0
99/08/12,11.85,3.55,0.88,46248105,652388430,14.10,14.20,14.05,14.10,-0.15,10068,0
99/08/13,11.85,3.55,0.88,51073929,719566498,14.15,14.20,14.00,14.10,0.00,10772,0
99/08/16,11.76,3.57,0.88,39745211,557924454,14.15,14.15,14.00,14.00,-0.10,6213,0
99/08/17,11.68,3.60,0.87,41223416,577755717,14.00,14.10,13.90,13.90,-0.10,6992,0
99/08/18,11.64,3.61,0.87,40067336,558311250,13.95,14.10,13.85,13.85,-0.05,6869,0
99/08/19,11.72,3.58,0.87,39278895,546194882,13.85,14.00,13.80,13.95,+0.10,6083,1
99/08/20,11.64,3.61,0.87,20931531,290803881,13.90,14.00,13.85,13.85,-0.10,4354,0
99/08/23,11.55,3.64,0.86,37239611,513214318,13.80,13.90,13.70,13.75,-0.10,7336,0
99/08/24,11.34,3.70,0.84,44815861,610531746,13.75,13.75,13.50,13.50,-0.25,9794,0
99/08/25,11.01,3.82,0.82,89113829,1174900846,13.40,13.40,13.05,13.10,-0.40,13725,0
99/08/26,11.13,3.77,0.83,89680323,1187215809,13.10,13.45,13.00,13.25,+0.15,12368,1
99/08/27,10.97,3.83,0.82,53825172,703116058,13.20,13.20,13.00,13.05,-0.20,8393,0
99/08/30,10.97,3.83,0.82,26609041,349921986,13.20,13.30,13.05,13.05,0.00,6170,0
99/08/31,8.78,3.85,0.82,46569479,600644077,13.00,13.00,12.75,13.00,-0.05,10740,0
99/09/01,8.75,3.86,0.82,29639425,385161265,13.05,13.05,12.95,12.95,-0.05,5167,0
99/09/02,8.92,3.79,0.83,43603854,576254932,13.25,13.30,13.10,13.20,+0.25,9714,1
99/09/03,9.02,3.75,0.84,35005458,464862112,13.20,13.35,13.20,13.35,+0.15,8780,1
99/09/06,8.99,3.76,0.84,31672511,422299313,13.40,13.45,13.25,13.30,-0.05,4824,0
99/09/07,8.89,3.80,0.83,33611557,443956537,13.30,13.35,13.15,13.15,-0.15,5374,0
99/09/08,8.95,3.77,0.84,29979257,395573904,13.10,13.25,13.10,13.25,+0.10,3763,1
99/09/09,8.95,3.77,0.84,35200657,467418837,13.30,13.35,13.20,13.25,0.00,4723,0
99/09/10,9.05,3.73,0.85,45422491,607156470,13.35,13.45,13.30,13.40,+0.15,5330,1
99/09/13,9.26,3.65,0.87,59445416,807354733,13.45,13.70,13.45,13.70,+0.30,7524,1
99/09/14,9.43,3.58,0.88,107191263,1501167245,13.75,14.35,13.65,13.95,+0.25,18222,1
99/09/15,9.36,3.61,0.87,64199011,886647108,14.00,14.00,13.70,13.85,-0.10,7939,0
99/09/16,9.26,3.65,0.87,27542206,378813836,13.85,13.85,13.70,13.70,-0.15,4360,0
99/09/17,9.32,3.62,0.87,47724604,658715259,13.70,13.85,13.70,13.80,+0.10,5796,1
99/09/20,9.29,3.64,0.87,28362761,389912240,13.75,13.80,13.65,13.75,-0.05,3020,0
99/09/21,9.36,3.61,0.87,24948880,346347986,13.85,14.00,13.80,13.85,+0.10,3855,1
99/09/23,9.36,3.61,0.87,27504264,380327722,13.85,13.90,13.70,13.85,0.00,4789,0
99/09/24,9.26,3.65,0.87,50056878,685138050,13.75,13.80,13.60,13.70,-0.15,5161,0
99/09/27,9.29,3.64,0.87,20780715,285932927,13.80,13.85,13.70,13.75,+0.05,3201,1
99/09/28,9.29,3.64,0.87,30846214,422020965,13.60,13.75,13.60,13.75,0.00,4684,0
99/09/29,9.29,3.64,0.87,40403585,556156264,13.75,13.85,13.70,13.75,0.00,5437,0
99/09/30,9.36,3.61,0.87,31348520,433705295,13.80,13.90,13.75,13.85,+0.10,4407,1
99/10/01,9.36,3.61,0.87,19078198,263570349,13.85,13.90,13.75,13.85,0.00,3577,0
99/10/04,9.32,3.62,0.87,32424812,448616417,13.85,13.95,13.75,13.80,-0.05,5377,0
99/10/05,9.26,3.65,0.87,27064520,370995327,13.75,13.80,13.65,13.70,-0.10,3547,0
99/10/06,9.39,3.60,0.88,46540287,644237143,13.80,13.95,13.75,13.90,+0.20,5713,1
99/10/07,9.39,3.60,0.88,39067824,542650229,13.90,13.95,13.85,13.90,0.00,3910,0
99/10/08,9.43,3.58,0.88,34456869,481565226,14.00,14.05,13.90,13.95,+0.05,5415,1
99/10/11,9.39,3.60,0.88,24506630,341863392,14.00,14.05,13.85,13.90,-0.05,3625,0
99/10/12,9.19,3.68,0.86,52090326,711046034,13.80,13.80,13.50,13.60,-0.30,6672,0
99/10/13,9.12,3.70,0.85,45627531,618583262,13.70,13.70,13.45,13.50,-0.10,5336,0
99/10/14,9.26,3.65,0.87,32663089,446569878,13.65,13.75,13.60,13.70,+0.20,7610,1
99/10/15,9.22,3.66,0.86,20074956,273618484,13.75,13.75,13.55,13.65,-0.05,2517,0
99/10/18,9.02,3.75,0.84,30407885,408822173,13.65,13.70,13.35,13.35,-0.30,4451,0
99/10/19,9.02,3.75,0.84,32551446,434293386,13.35,13.40,13.30,13.35,0.00,5249,0
99/10/20,9.16,3.69,0.86,32001118,431309629,13.30,13.60,13.25,13.55,+0.20,4750,1
99/10/21,8.99,3.76,0.84,26019245,349144780,13.55,13.60,13.30,13.30,-0.25,4462,0
99/10/22,9.05,3.73,0.85,25606533,343665198,13.35,13.55,13.35,13.40,+0.10,3035,1
99/10/25,9.36,3.61,0.87,68028224,933727894,13.50,13.85,13.45,13.85,+0.45,8681,1
99/10/26,9.36,3.61,0.87,45666785,632452218,13.95,14.00,13.75,13.85,0.00,6666,0
99/10/27,9.32,3.62,0.87,29918436,411098869,13.80,13.85,13.65,13.80,-0.05,4478,0
99/10/28,9.76,3.46,0.91,454580141,6586400685,14.35,14.75,14.25,14.45,+0.65,43698,1
99/10/29,9.83,3.44,0.87,232098307,3369499999,14.50,14.65,14.35,14.55,+0.10,20282,1
99/11/01,8.57,3.47,0.87,113523867,1647533175,14.60,14.65,14.40,14.40,-0.15,11796,0
99/11/02,8.60,3.46,0.87,74217669,1076749946,14.35,14.60,14.35,14.45,+0.05,9134,1
99/11/03,8.57,3.47,0.87,86425666,1249481953,14.55,14.60,14.30,14.40,-0.05,10419,0
99/11/04,8.84,3.37,0.89,162524086,2398433880,14.45,14.85,14.45,14.85,+0.45,21854,1
99/11/05,9.17,3.25,0.93,231845255,3488996655,15.00,15.40,14.90,15.40,+0.55,25245,1
99/11/08,9.02,3.30,0.91,76340754,1161713861,15.50,15.50,15.10,15.15,-0.25,12654,0
99/11/09,9.05,3.29,0.91,47305854,721138690,15.30,15.40,15.15,15.20,+0.05,9323,1
99/11/10,9.05,3.29,0.91,53151658,805046625,15.25,15.30,15.05,15.20,0.00,8009,0
99/11/11,8.96,3.32,0.90,46337801,702743046,15.25,15.30,15.05,15.05,-0.15,7125,0
99/11/12,8.69,3.42,0.88,75394698,1111905359,15.00,15.00,14.60,14.60,-0.45,12017,0
99/11/15,8.84,3.37,0.89,50422788,744398521,14.60,14.85,14.60,14.85,+0.25,7134,1
99/11/16,8.90,3.34,0.90,43916528,652787582,14.95,14.95,14.75,14.95,+0.10,5519,1
99/11/17,8.87,3.36,0.90,36654533,544305868,14.85,14.95,14.70,14.90,-0.05,6478,0
99/11/18,8.75,3.40,0.88,51395961,753866780,14.80,14.80,14.55,14.70,-0.20,6792,0
99/11/19,8.75,3.40,0.88,37459250,555041116,14.90,14.90,14.70,14.70,0.00,6316,0
99/11/22,8.96,3.32,0.90,56417071,845096415,14.90,15.15,14.75,15.05,+0.35,10768,1
99/11/23,8.81,3.38,0.89,49746495,743599269,15.05,15.10,14.80,14.80,-0.25,6355,0
99/11/24,8.72,3.41,0.88,34956316,513613676,14.60,14.80,14.60,14.65,-0.15,5574,0
99/11/25,8.93,3.33,0.90,55914297,833937505,14.80,15.00,14.80,15.00,+0.35,6933,1
99/11/26,8.87,3.36,0.90,57957851,870067800,15.10,15.15,14.90,14.90,-0.10,8233,0
99/11/29,8.99,3.31,0.91,61919472,933436430,15.10,15.15,14.95,15.10,+0.20,7056,1
99/11/30,8.99,3.31,0.91,82690038,1256628108,15.10,15.35,15.00,15.10,0.00,8710,0
99/12/01,9.14,3.26,0.92,64448505,981281456,15.20,15.35,15.10,15.35,+0.25,8421,1
99/12/02,9.58,3.11,0.97,195992617,3112877062,15.60,16.10,15.55,16.10,+0.75,26725,1
99/12/03,9.76,3.05,0.99,195816446,3230194446,16.40,16.85,16.25,16.40,+0.30,29390,1
99/12/06,9.76,3.05,0.99,77010079,1259122285,16.50,16.60,16.20,16.40,0.00,12252,0
99/12/07,9.67,3.08,0.98,73773769,1193635056,16.40,16.40,16.05,16.25,-0.15,10696,0
99/12/08,9.58,3.11,0.97,45074876,728427722,16.30,16.35,16.10,16.10,-0.15,7708,0
99/12/09,9.94,2.99,1.00,115060101,1896627902,16.25,16.75,16.20,16.70,+0.60,17236,1
99/12/10,9.70,3.07,0.98,62653754,1022975214,16.55,16.55,16.20,16.30,-0.40,10110,0
99/12/13,9.64,3.09,0.97,34157267,557027437,16.50,16.50,16.20,16.20,-0.10,5248,0
99/12/14,9.55,3.12,0.97,63379664,1021859310,16.20,16.30,16.00,16.05,-0.15,8547,0
99/12/15,9.67,3.08,0.98,47166283,761510418,16.05,16.25,16.00,16.25,+0.20,8107,1
99/12/16,9.76,3.05,0.99,69756679,1137108231,16.20,16.40,16.10,16.40,+0.15,9076,1
99/12/17,9.94,2.99,1.00,145928502,2440220728,16.60,16.95,16.55,16.70,+0.30,23476,1
99/12/20,9.79,3.04,0.99,63057883,1045190506,16.80,16.80,16.45,16.45,-0.25,8945,0
99/12/21,9.79,3.04,0.99,29225460,481299493,16.50,16.60,16.35,16.45,0.00,5854,0
99/12/22,9.73,3.06,0.98,39519243,647986444,16.45,16.60,16.30,16.35,-0.10,5988,0
99/12/23,9.70,3.07,0.98,34454048,562063924,16.30,16.40,16.25,16.30,-0.05,5979,0
99/12/24,9.67,3.08,0.98,31442625,512431977,16.20,16.40,16.20,16.25,-0.05,4950,0
99/12/27,9.67,3.08,0.98,29981806,485620913,16.25,16.30,16.10,16.25,0.00,4872,0
99/12/28,9.64,3.09,0.97,30895733,502015591,16.30,16.40,16.15,16.20,-0.05,4478,0
99/12/29,9.55,3.12,0.97,45747493,735667438,16.10,16.20,16.00,16.05,-0.15,6977,0
99/12/30,9.61,3.10,0.97,40438215,649619653,16.05,16.20,16.00,16.15,+0.10,5946,1
99/12/31,9.70,3.07,0.98,57261581,931428627,16.15,16.40,16.05,16.30,+0.15,8959,1
100/01/03,9.64,3.09,0.97,32430517,527726977,16.40,16.40,16.20,16.20,-0.10,5336,0
100/01/04,9.64,3.09,0.97,27876124,452136940,16.20,16.30,16.15,16.20,0.00,4765,0
100/01/05,9.26,3.22,0.94,89979108,1418868620,16.10,16.15,15.55,15.55,-0.65,12983,0
100/01/06,9.46,3.14,0.96,42966075,676122319,15.60,15.90,15.50,15.90,+0.35,6459,1
100/01/07,9.46,3.14,0.96,70613447,1134537107,15.90,16.30,15.85,15.90,0.00,11455,0
100/01/10,9.64,3.09,0.97,43138998,693535563,16.00,16.20,15.95,16.20,+0.30,7390,1
100/01/11,9.91,3.00,1.00,133991844,2215865871,16.25,16.70,16.10,16.65,+0.45,21883,1
100/01/12,9.91,3.00,1.00,113275507,1896841686,16.70,16.90,16.55,16.65,0.00,16013,0
100/01/13,9.88,3.01,1.00,68798418,1145825551,16.65,16.80,16.55,16.60,-0.05,7041,0
100/01/14,9.94,2.99,1.00,45671601,759590315,16.60,16.70,16.55,16.70,+0.10,5655,1
100/01/17,10.27,2.90,1.04,169483524,2906938450,16.80,17.40,16.80,17.25,+0.55,20088,1
100/01/18,10.60,2.81,1.07,189962842,3356782145,17.25,17.95,17.10,17.80,+0.55,27225,1
100/01/19,10.74,2.77,1.09,188644434,3405800592,17.90,18.20,17.65,18.05,+0.25,23906,1
100/01/20,10.51,2.83,1.06,86861347,1542918619,18.00,18.00,17.65,17.65,-0.40,12750,0
100/01/21,10.42,2.86,1.05,69003722,1204589165,17.40,17.60,17.20,17.50,-0.15,9027,0
100/01/24,10.36,2.87,1.05,34537975,599886160,17.50,17.55,17.25,17.40,-0.10,6479,0
100/01/25,10.36,2.87,1.05,48210848,843735892,17.50,17.70,17.35,17.40,0.00,6530,0
100/01/26,10.36,2.87,1.05,61577133,1077824863,17.40,17.70,17.30,17.40,0.00,8492,0
