,volume,price,close,times,K,D,J,rsi10,rsi5,macd,WR5,WR10,Prediction_Result
1918,2366663,158408877,65.4,1149,71.33119209,61.943373,43.16773483,59.75964357188644,68.74851639024543,-0.3124267481124358,0.0,0.0,1
397,1366127,21932548,17.055,578,26.48818974,19.02450574,4.097137736,37.17890353619816,39.18797943130169,-0.2533740084974656,-53.3333333333333,-65.57377049180326,0
685,365825,5267146,14.775,188,19.71042726,37.92977754,74.3684781,42.89898267694752,32.12188480857075,0.1189812637634895,-100.0,-100.0,0
660,230010,3266642,14.569999999999999,91,19.60198912,28.2804131,45.63726106,39.43610853699614,25.46341660506932,0.172057691805555,-100.0,-100.0,0
1554,2529499,70172806,26.669999999999998,1338,71.83054921,72.31027917,73.2697391,71.4854301732638,72.6592476291687,0.7132476656033377,-21.73913043478257,-11.11111111111111,1
32,751801,10060617,13.45,407,36.36948547,27.91758731,11.01379099,38.84261674824443,44.09294911751535,-0.5007221032421674,0.0,-54.28571428571425,0
978,532079,8395487,15.584999999999999,199,71.67127287,71.29145298,70.53181321,71.77506704857413,81.03298975238008,0.0972972559559553,0.0,0.0,1
449,466466,6955945,14.405000000000001,220,69.82527932,69.26447947,68.14287977,61.07749325688052,74.89795173110075,-0.2315740267219779,0.0,0.0,1
587,249502,3346425,13.959999999999999,127,13.78694818,24.91622711,47.17478498,30.841717683340843,24.706069603421795,-0.2554205193804624,-100.0,-100.0,0
731,279282,4180943,14.76,145,80.0399192,78.99003906,76.89027877,67.97608178255213,70.72760681280036,0.1784799940314215,-50.00000000000089,-10.000000000000142,1
1132,2381450,66808023,27.639999999999997,1029,69.39444508,65.92563439,58.98801303,60.5869396223367,66.59542819532427,0.3323324218457384,0.0,0.0,1
100,1306644,19681664,14.745000000000001,371,65.7667571,55.52932364,35.05445674,55.57275917151837,59.4473126767435,0.0257010095426668,-18.18181818181809,-11.764705882352905,1
1442,332371,7361094,22.07,237,53.20904366,58.85059693,70.13370349,56.87107606166265,55.85665939862059,0.1701546468063298,-71.42857142857186,-38.46153846153855,1
1684,13081007,628413537,46.085,7664,65.71721871,76.33209612,97.56185096,74.38608372899975,68.21502640652615,1.8564520644805769,-100.0,-39.58333333333348,1
2283,390188,20713657,52.25,347,79.39757232,72.80492037,59.61961646,58.93074572813178,68.14867037649907,-0.3052826121538082,-16.666666666666373,-10.526315789473466,1
482,304744,4157590,13.459999999999999,144,70.19794273,61.887336,45.26612255,48.278225110126144,54.33358783481591,-0.3129421059793245,-41.66666666666669,-29.41176470588237,1
1031,4627886,81626263,16.435,1364,83.03692271,78.71590341,70.07386483,81.09097408028059,84.25009594023827,0.1581084931128068,0.0,0.0,1
2074,665787,39518220,59.57000000000001,555,34.60126602,25.93810488,8.611782599,45.542151343953,55.64439419960399,-1.0272509460624633,0.0,-28.57142857142862,0
1349,395450,9592352,24.965,323,6.093327587,7.151841964,9.268870718,18.786055101863838,12.198546628456942,-0.6817935818998238,-100.0,-100.0,0
217,4105989,81200730,20.285000000000004,1663,48.43357922,60.83830812,85.64776592,48.4142242758163,41.3151218799862,0.3039899377594413,-100.0,-76.47058823529407,0
1152,1243110,33274498,26.4,588,70.76949471,60.77170659,40.77613035,54.08267385011957,62.52789366970516,-0.2108873707347301,0.0,0.0,1
1800,1946581,106967455,55.58,924,27.20475164,40.19485596,66.17506461,51.26905334571366,42.71114574221061,1.0654235687560405,-100.0,-91.99999999999989,0
1983,1596837,103605405,64.31,1160,78.67762254,78.08630278,76.90366325,66.19756261990133,67.77510939602051,0.5515735642143139,0.0,0.0,1
405,726714,11273965,15.95,302,52.50688699,51.68096701,50.02912704,39.14886612033072,42.37950514167367,-0.5047603403858442,-36.8421052631577,-45.4545454545454,0
883,1052314,16336691,15.4,445,41.86354098,31.9492334,12.12061824,47.58833739761756,52.30660104743122,-0.074030880050695,0.0,-33.33333333333373,0
1239,754674,19041497,24.855,421,78.06944608,69.18718273,51.42265604,60.85308959098359,71.0195460264425,-0.058571952373781,0.0,0.0,1
2511,1061980,54660056,57.06,799,10.75889977,16.17703231,27.01329739,10.445323045120148,5.052758937322095,-1.6117143733994537,-100.0,-100.0,0
