,volume,price,close,times,K,D,J,rsi10,rsi5,macd,WR5,WR10,Prediction_Result
2651,11071233,253333430.0,22.125,4376,82.4509202,80.18827161,75.66297444,63.43602570282464,61.44566427492706,0.606132991775205,-81.25000000000016,-24.761904761904777,1
2077,1376713,23031803.0,16.57,727,63.37437594,55.22759174,38.93402335,50.90233087082356,60.41685266561037,-0.179204309240619,0.0,0.0,1
347,3440451,75191420.0,21.29,1222,41.44929363,27.90945224,0.82976948,56.87725760983238,65.2546202167232,-0.1079203413467902,0.0,-5.555555555555445,0
1339,8079761,234225659.0,29.96,4320,15.44929125,20.07861712,29.33726886,30.43015547069133,25.02542129567041,-1.2537432918683962,-100.0,-100.0,0
1553,5453039,101808570.0,18.305,1905,55.75016302,46.14609787,26.93796756,48.61829481355411,50.8053980547404,-0.1434297353325518,-55.55555555555542,-40.0,1
827,917705,15275509.0,16.520000000000003,452,60.01275469,63.71763963,71.12740951,62.45715769399612,67.07555453894777,0.0769601435519695,0.0,-8.333333333333432,1
1537,5492441,104259664.0,19.354999999999997,1947,15.36075094,17.5384416,21.89382291,48.26842157209288,43.18840094929948,0.3516297921010071,-58.33333333333318,-80.0,0
2592,3475327,64935497.0,18.345,1121,84.50894255,85.90720473,88.70372907,71.29330270470004,69.69077098433857,0.4853679770271469,-100.0,-13.15789473684209,1
753,1096628,18333836.0,16.735,364,74.91917958,76.49873193,79.65783662,54.0280522054952,47.75838967844077,0.314402962516764,-100.0,-83.33333333333412,1
583,1550590,22143242.0,14.865,922,24.17596352,37.64822493,64.59274774,37.15368883302263,33.29773320773682,-0.2762417324739484,-100.0,-100.0,0
1455,10036654,170630818.0,18.435,3771,2.265543173,3.468900526,5.875615231,14.516739289113035,8.957057167247028,-0.9312568132273992,-100.0,-100.0,0
650,1730434,29043486.0,16.05,842,87.05432942,83.17188021,75.40698179,67.36696417462026,70.79580837667004,0.3821033837473224,-16.666666666666863,-4.347826086956582,1
643,1385538,20921470.0,14.735,584,65.19268496,54.67764345,33.64756043,54.82443854765792,56.59145938497209,0.1249959267261885,-11.111111111111242,-5.000000000000071,1
1092,10229051,151287839.0,14.804999999999998,3226,24.49471114,19.25000258,8.760585464,41.53140950461128,40.45127074409173,-0.0377475482546162,-40.00000000000057,-66.66666666666693,0
1890,7784016,159601272.0,19.725,2299,71.21638101,71.8839836,73.21918876,73.8669201033797,76.23622814153498,0.4853064603993953,-10.344827586206804,-8.823529411764627,1
