,volume,price,close,times,K,D,J,rsi10,rsi5,macd,WR5,WR10,Prediction_Result
1664,784427,24516937,31.830000000000002,495,10.95121951,18.23463132,32.80145494,32.68466679352645,22.688808435766063,-0.2123376233072274,-100.0,-100.0,0
642,6828951,279757665,39.255,3199,75.35077594,63.37691028,39.42917895,58.20069364036129,62.67444312496523,-0.0503491345090029,-36.36363636363651,-19.277108433735048,1
1625,1143008,36804256,34.0,830,11.45126561,16.8892241,27.7651411,28.86201628246596,21.79897605450929,-0.3077973563306745,-55.5555555555552,-96.77419354838706,0
71,3430052,196605985,58.05,1931,35.94131669,29.4323213,16.41433053,44.60157311416037,44.85060864945675,-0.2535790415387922,-37.50000000000006,-54.54545454545453,0
775,4483289,162777812,36.635000000000005,2171,25.22218502,39.21508292,67.20087872,46.141786326934245,45.28598968810796,-0.237347604852384,-74.99999999999987,-72.972972972973,0
1716,812053,24373765,29.559999999999995,451,50.71598302,53.52179114,59.1334074,61.651951676228165,64.3175806424976,0.0984846290348133,-40.00000000000057,-16.000000000000227,1
664,14705639,652305188,42.205,6548,66.05960617,54.32953183,30.86938315,65.34103132520137,72.03917952904834,0.5697085740275204,-1.6949152542371904,-1.449275362318757,1
1083,1790254,69391370,39.15,1104,29.98348952,25.96146706,17.91742215,35.984234976188226,36.76049039603689,-1.2302687388111302,-42.10526315789483,-78.43137254901958,0
1869,3020142,128909688,43.644999999999996,1809,34.86758163,50.14139015,80.68900718,54.01243452736259,49.144622841742006,1.2284953304461586,-68.5185185185184,-73.01587301587296,0
311,1763432,79720349,44.85,1045,39.75185497,40.76016349,42.77678054,45.18171340344127,53.1584676434632,-2.129077783808361,-37.50000000000015,-50.00000000000019,1
1772,1428144,53245237,37.6,943,43.28376616,60.57578322,95.15981735,51.37075118349398,39.82712285673319,1.04284097610994,-100.0,-96.96969696969714,0
1304,5260737,229639078,44.085,2475,37.03093146,39.70673543,45.05834337,50.90240281589533,50.422078974334525,0.6720787100982278,-23.333333333333428,-56.603773584905696,0
559,13897381,639165859,46.94,5133,41.01694796,41.45925783,42.34387759,52.72163779276069,55.4175754351634,0.3660460494523549,0.0,-44.374999999999964,0
815,2715667,89921921,32.75,1433,29.50264169,22.25159173,7.749491791,42.96497797674749,47.142484604001055,-0.5429227974046732,0.0,-72.34042553191497,0
1400,5045512,139480193,26.53,2248,64.91107561,43.10171815,-0.516996776,49.17629555776392,60.49079816362877,-1.9591100997436783,0.0,0.0,1
2337,2938392,165904120,53.67,2024,81.09873742,80.00817986,77.82706474,70.59847812324493,72.7907683879526,1.9011770735727624,-8.695652173913023,-6.55737704918031,1
2532,1910832,81583269,43.0,1197,43.21978754,49.3909831,61.73337422,56.10385174374367,52.92979430910408,0.7878222096668942,-73.33333333333391,-71.42857142857143,1
331,2271606,96953621,42.989999999999995,1205,35.39820438,38.03000838,43.2936164,43.45660100632681,43.89688538561452,-0.9457877077077635,-30.769230769231104,-71.42857142857146,0
2145,2176694,125056802,63.03000000000001,1532,15.90826199,24.63605384,42.09163754,29.90269113263569,18.78280045051084,0.0927111364125742,-100.0,-100.0,0
2552,3418385,152879335,43.705,2255,64.80099737,62.91818759,59.15256805,58.12705491112624,60.00815690287176,0.5222346325660313,-40.00000000000016,-25.00000000000006,1
1374,2301653,73584137,33.940000000000005,1119,17.56814136,18.70096954,20.96662589,24.900134089782817,20.32195984716756,-1.4034538994836094,-100.0,-100.0,0
261,37914952,2349783304,59.29,13719,61.19486726,52.95999623,36.49025417,70.93743893728971,80.32025012511983,0.1885392383988545,0.0,0.0,1
1929,7335412,378584634,48.25,4428,75.8835277,74.19489544,70.81763093,72.41205966601791,73.84296481660401,1.2049085900496774,-21.848739495798284,-16.666666666666636,1
