,volume,price,close,times,K,D,J,rsi10,rsi5,macd,WR5,WR10,Prediction_Result
884,1735866,157133106,93.88000000000001,1136,20.402296,29.29125539,47.06917418,33.87038171300716,24.84786651202506,-0.3709839095207345,-100.0,-100.0,0
808,2669865,247480785,89.60999999999999,1582,89.73101483,82.51448503,68.08142543,79.5459860555551,85.75058215680093,1.3376648758051084,0.0,0.0,1
817,3812927,377610397,95.43,2326,85.92913378,81.29801317,72.03577196,77.67175062676873,80.58705770988097,2.420362581367227,0.0,0.0,1
260,1958982,139959087,73.52,1276,14.06900838,16.90303358,22.57108399,26.776764788929768,20.0598771079035,-1.199201491405364,-100.0,-100.0,0
869,1813826,180606906,95.38,1206,91.7931762,82.90106517,65.11684313,66.64522718499718,79.74871010485816,-0.3427720280900272,0.0,0.0,1
2182,435298,19773188,45.4,364,64.7253116,64.81773813,65.0025912,43.76685382464573,46.89056583209511,-1.371260915908808,-100.0,-48.7179487179488,1
742,615453,49094343,81.16,447,34.06418031,52.90680968,90.59206841,45.22447058124682,30.936951867456163,0.8928514239460922,-100.0,-100.0,0
2045,240445,16214467,68.24000000000001,166,16.26431683,24.03215258,39.56782409,42.49758557977405,38.03929181639516,-0.2865608062078159,-33.33333333333176,-93.103448275862,0
991,286101,25851356,89.99,259,52.07816333,54.54356647,59.47437275,55.69307848700751,55.752167103792914,0.3446676780913988,-59.99999999999943,-42.3076923076925,1
956,1836133,159798224,89.08,1323,41.20467236,43.40347324,47.80107502,39.88628048359233,39.60905293880004,-0.2292423155316153,-26.92307692307709,-69.35483870967757,0
1899,511722,38355814,75.61,367,15.9916961,21.58125074,32.76036003,35.583243882705005,35.8047692031874,-1.039916711496034,-80.00000000000114,-95.4545454545457,0
2485,1415556,98607147,70.47,871,53.0023088,61.50081195,78.49781825,44.40219606873836,37.73248638439271,0.4842650004244325,-100.0,-72.49999999999979,1
1889,416303,31424928,76.51,366,37.94068232,32.37426545,21.24143172,34.11102858580771,36.0148129532178,-0.9725575840628864,-29.99999999999972,-77.41935483870954,0
266,1057827,74355512,71.35,720,22.03963672,22.02706809,22.00193082,35.944883627746094,38.96711569678455,-1.572152304708888,-54.99999999999972,-77.49999999999986,0
2131,816028,43411670,56.279999999999994,708,8.244026251,15.07353198,28.73254345,14.579312732186605,8.214566407423819,-1.2802742688328983,-100.0,-100.0,0
2600,2128967,128613984,63.35,1351,5.568449704,13.06273537,28.05130672,26.162283715726392,15.128464437220767,-0.3110808026353838,-100.0,-100.0,0
2252,551770,27782433,50.55,464,39.58046908,39.25463938,38.60297998,53.524600361649945,53.89070347332067,0.2321103470650423,-11.1111111111112,-46.66666666666639,0
441,2010560,185103183,86.35,1091,74.19857036,56.69674174,21.6930845,54.61700770930252,65.84024977720009,-3.552589030871596,-2.8571428571428976,-2.0000000000000284,1
1761,381838,29433456,77.45,360,37.55184653,51.8553575,80.46237945,54.30302906249984,51.33586927786114,0.3216500369807064,-50.0,-75.00000000000044,0
2111,921521,55455408,61.379999999999995,731,16.98020407,33.80218921,67.44615948,37.99610179806196,30.170922215481312,-0.2364715392745717,-100.0,-100.0,0
2483,3658694,265339346,70.57,2190,69.6458198,66.29523868,59.59407645,62.83593375867637,68.73724279467608,0.4854976020106754,0.0,0.0,1
733,1452907,116608324,79.98,1103,61.62766282,67.43438164,79.04781928,62.68671517909237,64.3968310686646,0.5762219379396835,-17.647058823530053,-11.538461538461938,1
2332,1094015,66371807,59.77,543,84.66975426,74.88951997,55.32905139,64.97603789173361,67.65806080272087,1.3357360924325492,-20.000000000000284,-7.1428571428572525,1
951,1025024,91236521,90.74,944,56.9894795,58.62504719,61.89618255,39.40378107311201,29.591288271758888,0.3549278937552938,-100.0,-100.0,0
1533,1327704,110878698,82.36999999999999,774,55.43323759,41.74893587,14.38033243,63.51757151982355,70.86967976680735,0.7006773368844552,0.0,-23.333333333333428,1
1296,2629344,207918356,77.48,1571,47.09080649,36.74022804,16.03907114,79.68785812083276,85.95696430941808,1.538946556784627,0.0,0.0,1
