,volume,price,close,times,K,D,J,rsi10,rsi5,macd,WR5,WR10,Prediction_Result
1622,566149,17292774,29.840000000000003,410,80.38355249,65.40094906,35.43574222,59.116520137482894,72.59645109915375,-0.2700202319729973,0.0,0.0,1
2175,1242705,41757928,33.9,861,37.29077737,38.18906372,39.98563642,41.59172669327271,33.4501840537616,-0.0927183210529775,-100.0,-100.0,0
2114,1820042,64556983,34.084999999999994,1220,91.05805217,88.10357622,82.19462431,80.89488248982174,86.89731454254822,0.3267683608662575,-3.225806451613169,-1.449275362318963,1
1382,293979,8427850,28.064999999999998,217,78.43207718,68.74416433,49.36833862,49.64870293162166,55.28913314689714,-0.6541666611162288,-34.782608695652094,-18.604651162790645,1
733,353217,9910514,28.384999999999998,261,72.11483627,78.11878073,90.12666966,54.21485602892619,49.51308638449163,0.2824854535742898,-55.55555555555542,-55.55555555555542,1
1651,450972,13244175,29.725,355,26.48697178,40.5326541,68.62401874,40.28901024870302,32.93978026043265,-0.0862330673137164,-100.0,-100.0,0
1093,685369,22486197,32.94500000000001,448,59.76353778,57.56699869,53.17392051,54.40576619252987,54.82728951787268,0.1699652050603547,0.0,0.0,1
1380,966319,27592602,27.810000000000002,668,70.22217365,57.33875397,31.5719146,54.24523459022805,65.44236606336928,-0.7597040817460169,0.0,0.0,1
844,1008084,27830653,27.994999999999997,548,48.96403554,57.82495129,75.5467828,42.860514163786455,37.03542965362771,0.0478127254666879,-100.0,-100.0,0
2137,1048407,38175031,36.625,783,48.38045915,57.79353171,76.61967682,55.77859526917573,50.69681396681259,0.7212624036131436,-72.72727272727238,-63.82978723404251,1
1606,901137,26821627,30.369999999999997,494,15.77541125,15.50470626,14.96329627,32.63260785044069,22.25274746057641,-0.1294857302161275,-100.0,-100.0,0
2593,2685061,83626291,30.670000000000005,1674,63.70511066,58.08647368,46.84919972,47.08637720223375,61.61242513839357,-1.036878221539148,0.0,0.0,1
1842,774572,23222516,31.145,527,28.17477292,50.65309324,95.60973387,30.333117000256088,20.203537849416968,0.0939455880953865,-100.0,-100.0,0
64,982666,22900595,23.57,377,34.86929688,29.99106522,20.23460189,39.69404530682338,40.31982108324863,-0.2646363472676531,-46.15384615384582,-76.19047619047616,0
1171,1710698,50994790,28.815000000000005,1135,77.16563304,64.81176658,40.10403366,60.74817670603005,73.01152941388362,-0.4938984205977827,0.0,0.0,1
133,394309,9661458,24.91,248,35.28245198,44.55683184,63.10559156,45.08355114604566,35.763577036898866,0.2866596486414087,-100.0,-100.0,0
2377,1062952,35840971,34.45,878,15.89505192,26.30035868,47.11097219,35.19449249439397,26.076512807993208,-0.1413605015392358,-90.00000000000057,-92.00000000000044,0
423,2782436,73617803,27.860000000000003,1393,27.38129949,49.06712331,92.43877096,30.960426125195973,21.127096360696296,-0.2955665975211877,-100.0,-100.0,0
2298,2253115,86813791,38.315000000000005,1452,78.12304702,80.57438084,85.47704849,64.13670330766384,64.59200173224094,0.4259263676042588,-33.33333333333333,-25.0,1
22,679752,15583548,23.479999999999997,247,18.65901974,16.52650143,12.26146482,26.509787234624955,29.822687548786668,-0.4047603591900808,-81.81818181818211,-86.5384615384616,0
288,3620175,108374991,29.15,1497,93.35650147,92.79183793,91.66251086,74.5377684598959,85.31477669593868,0.2509382143446196,0.0,0.0,1
2316,1205966,46860224,39.35,793,38.23164679,55.34535918,89.57278397,51.07815191608505,45.85891601144159,0.4438140900912497,-77.41935483870965,-71.42857142857143,1
467,1560138,43540891,27.755000000000003,536,50.58346531,45.26589816,34.63076385,52.92689686925023,56.48897278942104,-0.0073520518426537,0.0,-36.84210526315807,0
1538,715552,21161956,30.185000000000002,509,26.69563515,41.59536497,71.39482461,41.34863225939333,36.24165557891413,-0.1874128012374724,-100.0,-100.0,0
1632,1092354,32298476,30.225,749,21.98464725,37.43094958,68.32355422,38.03695680790487,29.558850380976587,-0.0412324787644962,-100.0,-100.0,0
1208,1652444,47057703,29.275,1085,8.891421788,19.35136947,40.27126484,28.51159104387836,16.85044968931854,-0.1612962973262304,-100.0,-100.0,0
2247,2558625,93060881,36.365,1756,52.81758398,62.71789097,82.51850496,57.1570356520343,50.24706402241381,0.3788308493792264,-100.0,-52.17391304347845,1
1755,1484294,47077162,31.225,950,66.2484945,48.01013109,11.53340427,60.80079809728795,66.51463520297652,0.2158619620708038,0.0,0.0,1
1954,1024431,32210777,31.140000000000004,434,83.75380204,75.25898545,58.26935225,70.19421162048562,77.12673553033727,0.1480099355885434,0.0,0.0,1
1348,659472,20861240,31.525,327,40.05123948,32.13437984,16.30066057,44.50336199472101,48.85810215125911,-0.4957655017052996,0.0,-66.6666666666668,0
1321,1228928,40761629,33.205,927,42.48006643,35.70346039,22.15024831,41.554816403322114,42.51174110251822,-0.3947838745274655,-49.9999999999994,-62.49999999999967,0
1133,987662,31309946,31.484999999999996,579,74.40487976,74.85887325,75.76686021,49.000650512419206,50.92995741108853,-0.3746586351578593,-74.9999999999997,-33.33333333333325,1
1787,1085584,33459735,31.369999999999997,851,33.81790942,48.48876409,77.83047343,37.33654328462227,28.26248753239888,-0.1086287671160214,-100.0,-100.0,0
282,861619,24557565,27.875,359,89.43016406,82.4550649,68.50486657,61.57114125644072,70.56456644933601,-0.1371805135521847,0.0,0.0,1
