,volume,price,close,times,K,D,J,rsi10,rsi5,macd,WR5,WR10,Prediction_Result
1345,52130,564930,11.47,28,38.17166516,46.04488153,61.79131425,19.38212797745537,10.746235017379698,-0.2473629520923149,-100.0,-100.0,0
1461,14000,144550,10.46,11,32.08149111,38.66527996,51.83285766,37.42805541808547,29.79562727874675,-0.0016110031241481,-100.0,-100.0,0
1912,24000,267950,11.335,15,21.40675631,30.15548041,47.65292862,50.60503702582767,47.17868887912533,0.0981094415163344,0.0,-81.81818181818184,0
808,16000,159310,10.084,8,37.73484618,41.15085744,47.98287996,43.039442805736265,32.92425531872625,0.0162813442611175,-100.0,-100.0,0
784,19000,190460,10.041,11,45.55689155,53.77338046,70.20635828,44.75223963743132,38.52186367893511,0.0381396722177835,-100.0,-100.0,0
702,86102,793798,10.065000000000001,48,11.36925028,13.91800335,19.0155095,17.17765569071429,9.851453995704592,-0.113365647491434,-100.0,-100.0,0
1794,32519,370014,11.515,25,41.19715994,51.32989291,71.59535886,48.19566431101342,41.78562136863061,0.0883587987611542,-100.0,-100.0,0
1009,256104,3050665,12.165000000000001,91,47.7695906,59.61635951,83.30989732,52.17217019083618,42.80472526040885,0.3568940623888149,-100.0,-62.06896551724132,1
216,592002,8821680,14.844999999999999,287,45.32216118,35.95210875,17.2120039,44.13204871676234,50.23909516253464,-0.5620044039811831,-14.285714285713995,-31.24999999999997,0
24,476050,6068079,13.615,145,9.418497071,13.21257454,20.80072947,23.9568861621083,21.84323040436114,-0.2888902481900807,-100.0,-100.0,0
842,28000,286900,10.190999999999999,11,64.01662914,71.24808594,85.71099955,54.8442378513043,52.12133401340533,0.0512221233269876,-100.0,-51.02040816326547,1
2248,41100,460830,11.04,24,72.03250915,68.9737293,62.8561696,67.12166077411594,76.91503864587933,-0.0099124326345228,0.0,0.0,1
1953,30004,337744,11.34,17,39.72967766,48.99363231,67.5215416,42.812086081598885,35.51733699451852,0.0182120108614931,-100.0,-100.0,0
1203,164079,2140419,12.85,55,60.17570263,61.20017861,63.24913056,52.18015853929685,56.28212556900712,-0.1166452705457649,0.0,-26.31578947368423,1
1526,47000,499450,10.445,13,81.07636651,76.4667825,67.24761448,67.38815954370587,74.17672792546605,0.0548111460320723,0.0,0.0,1
2031,146000,1927200,13.330000000000002,86,31.29255336,42.81894733,65.87173528,55.35999346620365,51.94976584142872,0.280666609791825,-16.666666666666863,-77.27272727272727,0
268,99104,1417676,14.410000000000002,48,12.30814409,11.81762014,10.83657225,26.167903739634717,17.518572087964433,-0.2510461626438985,-100.0,-100.0,0
638,31500,302685,9.897,16,14.09412978,17.91348912,25.5522078,22.17350929260485,14.140046906952731,-0.1626089558194728,-100.0,-100.0,0
1865,8391,88694,11.010000000000002,5,20.79473351,33.87424122,60.03325664,33.94077754493082,32.253237582212066,-0.0482360233880683,-50.0000000000003,-82.35294117647075,0
1528,49000,516200,10.525000000000002,24,81.03394067,79.67453045,76.95571,63.14247825569549,64.70634025541136,0.0739033608988933,-20.000000000000284,-14.285714285714503,1
1490,57000,581500,10.275,12,63.83001715,69.19026486,79.91076027,49.28485671119458,49.26847558399757,-0.0254387554694237,-60.00000000000014,-60.00000000000014,1
658,11083,113296,10.23,6,35.06812474,50.83707086,82.3749631,55.24169358684446,56.1278400969609,0.0035791920635652,-66.66666666666745,-75.00000000000044,1
1795,35280,401220,11.515,14,37.46477329,46.70818637,65.19501253,48.19566431101342,41.78562136863061,0.0830159355339249,-100.0,-100.0,0
2462,80000,1007550,12.63,39,37.61025086,40.09510236,45.06480535,49.30742411547572,48.04199756098274,0.0160103951409512,-33.33333333333373,-60.00000000000014,0
635,22150,214401,10.178,16,24.82293276,21.84138673,15.87829465,26.740350518108748,16.60352344204521,-0.1044345372315055,-100.0,-100.0,0
2533,152045,1843337,12.559999999999999,77,10.72850252,20.98527384,41.49881647,37.123143394667736,25.469121456707988,-0.0769578318757083,-100.0,-100.0,0
1918,103004,1178745,11.315000000000001,47,59.89867805,48.27447665,25.02607384,54.3410451598032,52.80152521920388,0.0784286807861718,-57.142857142857,-44.44444444444436,1
548,224005,2734461,12.175,60,51.8070007,56.8018462,66.79153719,59.83711055993784,58.689801603307366,0.2203991446524087,0.0,-25.00000000000033,1
2482,190300,2401680,13.330000000000002,103,14.36513639,24.63477959,45.17406598,42.62965793007485,35.77647175267206,0.1551541361039683,-20.000000000000284,-90.47619047619052,0
2025,1782500,25026100,12.865,638,75.16567958,70.72875031,61.85489177,68.96883180744798,73.632727868385,0.1750520439268047,-35.71428571428575,-11.904761904761909,1
527,166221,1977407,11.97,67,31.06640169,46.72346592,78.0375944,59.75703113266275,51.84643521960204,0.4566558633531176,-71.42857142857115,-74.99999999999989,0
1427,56002,574420,10.235000000000001,25,42.47729132,50.96054927,67.92706516,52.29116081409805,52.82960078005661,-0.0297912901345802,-100.0,-39.99999999999986,1
537,404027,4766617,11.879999999999999,120,47.46860746,42.3430234,32.09185528,53.68129231678501,43.38280178022959,0.3063087512134461,-100.0,-79.99999999999972,0
1959,58011,639421,11.2,34,18.48564157,29.87180626,52.64413564,30.82549187860229,23.43616020494525,-0.018835106797491,-100.0,-100.0,0
1147,332001,4238812,13.930000000000001,143,6.31106187,7.088692491,8.643953733,23.71426775686243,16.962845965991296,-0.4276563803965908,-87.49999999999997,-94.73684210526314,0
1628,52000,568000,10.99,15,31.54159602,44.25416907,69.67931516,52.300629731269765,44.3034283749279,0.1105755639505481,-100.0,-100.0,0
421,945246,13994705,15.044999999999998,484,52.95790202,70.96855137,106.9898501,50.14034285446072,41.89287200034069,0.537952303832019,-100.0,-80.76923076923079,1
968,39761,406160,10.265,16,25.5538499,20.09026572,9.163097369,43.32825473923763,47.27322997207932,-0.1151828155409132,0.0,-62.49999999999994,0
1584,35000,363100,10.36,14,87.06155912,89.39989024,94.07655249,46.346893083902245,45.54462451960057,-0.0567802192053809,-100.0,-39.99999999999986,1
919,86000,911650,10.67,45,47.09901594,44.82287891,40.27060485,55.16201352990342,55.452786865137895,0.1522376837371064,0.0,-30.00000000000007,0
1031,59000,706800,11.764999999999999,32,64.05951343,63.44531034,62.21690416,62.29829131751789,73.32418281806889,0.0721407204389424,0.0,0.0,1
1743,27000,285250,10.59,17,29.6525899,32.05720188,36.86642584,46.95869991757179,44.0601844659285,0.0013398338042036,-49.99999999999911,-66.66666666666627,0
2497,93000,1189000,12.825,49,43.04819698,44.45745041,47.27595728,51.19254176402436,53.25669085960667,-0.027186611156265,-62.49999999999994,-50.0,1
1620,39000,428100,10.84,20,78.67774179,74.82898593,67.13147421,68.15984722049197,68.94838230019847,0.0874930668889262,-66.66666666666627,-19.99999999999993,1
1353,82000,911200,10.92,48,58.76289938,48.14926046,26.92198263,42.36393227230744,46.36561527559878,-0.3013270629731141,-58.3333333333333,-50.0,0
378,248108,3279025,13.944999999999999,100,21.79231209,39.03045409,73.50673808,33.940938041478205,22.786151304038583,0.0123951111168965,-100.0,-100.0,0
2085,151000,1818500,12.379999999999999,54,17.03436396,28.70572013,52.04843247,36.54340523415748,28.50226730350483,-0.0485885663496917,-100.0,-100.0,0
1678,57000,616350,11.02,24,14.50204721,15.25200018,16.75190611,34.54650599140277,25.668582139621652,0.0027966246918647,-100.0,-100.0,0
87,2716022,52571429,18.515000000000004,1205,46.59673598,32.73189999,5.002228005,56.70830564797045,60.029585507601546,0.6821629745990763,0.0,-14.814814814814769,0
2010,32000,386900,11.82,26,52.68365684,41.17806274,18.16687455,49.15095471055076,51.763272270987606,-0.0033116235020142,-20.000000000000284,-6.666666666666761,1
1714,27000,283500,10.455,15,48.8373285,42.68417818,30.37787754,49.53456273185103,55.50771923573458,-0.079760424526888,0.0,0.0,1
2571,4408681,66228519,13.559999999999999,1355,79.88829067,70.04168013,50.34845904,79.00974323369637,82.35934483346735,0.2467905576266753,0.0,0.0,1
2124,77100,847975,11.3,42,37.44362126,31.33056193,19.10444326,35.40445258812025,30.526753617804516,-0.1655761159990118,-100.0,-100.0,0
651,45001,462710,9.972999999999999,25,82.45205261,77.62075787,67.95816838,60.77872484690986,70.27218992555792,-0.1041871177046077,-33.33333333333373,-6.666666666666761,1
1910,16000,179550,11.360000000000001,8,24.95091599,41.09683932,73.38868598,50.45136131008303,45.98658347577962,0.1124289966650271,-81.81818181818184,-81.81818181818184,0
1491,70000,704950,10.26,21,59.22001143,65.86684705,79.16051828,46.20428933264505,43.99667254360625,-0.0238537673795271,-80.00000000000043,-80.00000000000043,0
337,85000,1137300,13.855,35,9.840356486,15.16915939,25.8267652,30.825775333830187,20.625176885723917,-0.1238292068248321,-100.0,-100.0,0
1861,53404,582022,11.24,39,57.3566717,72.79056167,103.6583416,31.923534673733844,23.45536292327887,0.0131258743962051,-100.0,-100.0,0
1752,91218,1016219,10.965,40,59.51988783,63.0620825,70.14647184,65.49198977950067,65.2106369655962,0.0994803033895567,-71.4285714285715,-27.777777777777825,1
260,87446,1292850,14.959999999999999,43,18.63858492,17.93090719,16.51555174,34.887391323661745,25.910450360042503,-0.1161617628054798,-100.0,-100.0,0
2630,108001,1458313,13.555000000000001,58,17.60873945,12.59414673,2.564961306,38.68834975518877,41.66021288864781,-0.2451493565871209,0.0,-71.42857142857115,0
2509,188129,2412181,13.425,111,34.21012894,46.64719884,71.52133864,43.05258356171442,36.311386563501145,0.1432950605409542,-100.0,-100.0,0
1481,80000,817850,10.195,26,73.8256396,59.44980608,30.69813904,57.49219741422775,69.14023460264347,-0.0710504648378817,0.0,0.0,1
145,3347865,69935250,20.479999999999997,1256,38.09986161,30.72733574,15.98228401,49.39997333342611,47.1205318672255,0.3966982432762975,-71.4285714285715,-71.4285714285715,0
2183,946200,12288030,12.434999999999999,474,52.60679669,40.82235187,17.25346223,57.21615172721712,58.9712386954467,0.2839731601691124,-29.999999999999893,-18.749999999999936,1
1145,632001,8140912,14.504999999999999,262,4.985468976,9.025338181,17.10507659,20.69551754462298,10.757355951310895,-0.2443581118800478,-100.0,-100.0,0
558,139675,1663214,12.315,55,22.38413608,32.34423891,52.26444456,42.12807423050941,33.050876294414024,0.1745152087982407,-100.0,-100.0,0
2303,72000,860750,11.97,48,33.17816645,28.21239115,18.28084055,47.73140312491713,50.093453180586046,-0.0106291181352534,0.0,-50.0,0
2004,126090,1454612,12.27,76,19.5030317,19.81911998,20.45129653,44.11172265821916,41.070619367039605,0.1943548152441844,-52.63157894736846,-74.28571428571432,0
1150,1705968,23024969,13.415000000000001,493,31.27786208,18.47726795,-7.123920304,38.403113947566176,44.92064358017984,-0.5990426506701971,-11.111111111111068,-51.428571428571445,0
338,48040,644186,13.790000000000001,26,8.147539245,12.82861934,22.19077954,29.95217675138152,19.35637107506766,-0.1510106101511589,-100.0,-100.0,0
2194,171156,1974794,11.809999999999999,101,17.89202987,21.18880517,27.78235577,41.57899412512612,35.60705779380887,-0.003877968773774,-66.66666666666627,-96.551724137931,0
2136,521000,6068050,11.1,286,57.17191203,47.62879148,28.54255038,64.48565128566295,79.25929598982584,-0.1533369302911809,0.0,0.0,1
81,1661459,30213914,20.435,754,22.98258765,44.12194483,86.4006592,45.20772480249112,34.269079459309495,1.2728376505119348,-94.44444444444446,-96.15384615384616,0
1614,111000,1182200,10.6,32,62.08074656,58.76968967,52.14757589,57.35348346894641,61.45444629113616,0.0336738982429375,0.0,0.0,1
277,158563,2283934,14.26,69,63.90617788,44.29642428,5.076917078,51.889108290025256,63.34537996195449,-0.2435863351613288,0.0,0.0,1
1974,124386,1406123,11.145,57,52.78573782,53.24284481,54.15705881,56.16770840668261,64.91313427226063,-0.0415661117397751,0.0,0.0,1
1682,88713,960079,10.864999999999998,46,30.6423797,26.89393839,19.39705579,37.51910637650839,33.60769674546618,-0.0546647777245035,-100.0,-100.0,0
1043,1089600,15752069,14.035,388,65.83313984,72.22909126,85.02099411,71.36791223301366,69.28151778069504,0.6176925977749939,-61.11111111111097,-17.741935483870936,1
309,39000,550850,14.315000000000001,14,52.57119725,64.69317488,88.93713015,49.187939110313565,51.07294332783007,-0.0986723316250157,-39.99999999999986,-66.66666666666666,1
114,597000,10054850,16.25,246,71.28861766,58.23592349,32.13053516,51.25938824615912,63.17807218466225,-0.4129942707361657,0.0,0.0,1
2253,522100,6074675,11.254999999999999,262,81.93103693,78.20030729,70.73884801,85.83887236343978,95.36791705129411,0.0594010987544171,0.0,0.0,1
