,volume,price,close,times,K,D,J,rsi10,rsi5,macd,WR5,WR10,Prediction_Result
1765,28143,2443797,86.74000000000001,33,44.36380554,47.96226877,55.15919524,60.167846208880405,56.185809220286906,0.5145361123329794,-24.999999999999112,-62.50000000000022,0
226,197500,9754250,50.785,123,21.60874924,26.04218617,34.90906004,50.77798578977647,36.56451125572614,1.8712517247564835,-100.0,-100.0,0
525,95210,4645189,48.435,72,65.46235728,65.72494826,66.25013022,63.37380642491121,63.87401660648331,0.2362169833685977,-59.99999999999943,-17.647058823529214,1
620,414350,21301775,51.02,236,74.49686369,66.79027867,51.37710863,62.87090066691816,70.23614447209835,0.2208988692640456,0.0,-11.111111111111288,1
1672,117700,10043350,85.72,94,62.11419288,75.18349091,101.322087,57.962018283490025,46.59320245494028,1.4313245597819335,-100.0,-57.77777777777765,1
462,33000,1603850,49.08,27,32.19916142,48.71222746,81.73835955,44.72646084319156,35.592741321241995,0.1452570334141555,-100.0,-100.0,0
1848,191306,18179128,94.97999999999999,126,75.99671237,81.34815742,92.05104751,60.97347231343733,55.47824911237922,0.7708040524667319,-100.0,-37.50000000000006,1
1822,39224,3611732,91.47999999999999,40,87.66596735,75.72815882,51.85254175,59.9328687199285,72.40310734786813,0.1073896846269111,0.0,0.0,1
1883,30151,2693514,89.41999999999999,47,39.62172487,26.02669033,-1.163378751,46.026042259722914,54.93115795522432,-0.8361824839174644,0.0,-32.14285714285688,0
1615,53676,4228263,78.53,67,43.92353269,33.0542945,11.31581812,47.23638467760608,49.92084394077596,-0.0897148290170907,0.0,-29.99999999999972,0
1010,76250,4692999,61.8,52,20.15695926,25.46178013,36.07142187,45.79771614983127,40.85436671162893,0.0193398452986945,-100.0,-88.88888888888872,0
2447,13461,1668392,124.0,24,19.61763523,25.28947187,36.63314516,43.36210529499181,35.107436920139804,0.0943012129104493,-100.0,-100.0,0
2127,34191,3253977,95.05,25,67.75877477,74.33252005,87.48001062,51.04927289580266,49.156348740086855,0.0345493045393234,-100.0,-50.0,1
245,258605,13099072,50.78,143,32.70986446,32.8012559,32.98403878,50.258725578746734,46.25702020020792,0.6050781131060368,-77.77777777777743,-77.77777777777743,0
152,270151,10813779,40.09,147,29.87008812,35.26406276,46.05201206,53.28718241151486,53.98570205291215,0.075951602222668,0.0,-76.31578947368405,0
261,335012,17165915,50.62,136,38.01370989,30.366041,15.07070322,54.13025102848438,59.4130645776742,0.0980565964643908,-12.500000000000222,-37.50000000000006,1
1378,54414,3910764,71.3,55,44.19405416,29.55728025,0.283732424,42.74620660766024,51.17588664369058,-1.176945360507699,0.0,0.0,1
2609,48433,5804173,118.6,62,59.53654459,48.61118769,26.7604739,48.45483729206568,60.544637262931154,-0.7353533787747037,0.0,0.0,1
151,132691,5230193,40.040000000000006,94,29.35058672,37.96105009,55.18197682,50.27674400887848,47.74486880731415,0.0679390456065118,-74.99999999999956,-87.17948717948715,0
980,71265,4346221,62.160000000000004,55,23.25938174,34.32031728,56.44218837,40.4321028657533,29.262359854464957,0.1172652336638108,-100.0,-100.0,0
543,145789,7410492,50.309999999999995,116,69.75611643,60.51470409,42.03187942,73.20511832720712,79.22610365132991,0.5452510632208734,0.0,0.0,1
1199,80193,5783492,70.96000000000001,73,79.09971855,77.37838294,73.93571171,52.648708288948455,54.9930876536904,-0.2717984763781893,-100.0,-18.181818181818024,1
1352,161620,11908260,74.97,47,19.96384595,17.0301526,11.16276591,35.44485550346283,40.924494549438194,-0.8213431020534503,0.0,-66.66666666666642,0
2506,44187,5323218,121.6,57,45.79975962,43.64393563,39.33228765,41.99750736367972,39.50302078018259,-0.0343443533665028,-80.0,-80.0,0
153,279001,11166740,40.125,157,34.45884662,34.99565738,36.0692789,57.27111907588464,61.67527122121912,0.0887857550218356,0.0,-57.894736842105374,1
2378,33353,3952174,118.8,62,47.05893109,41.33038299,29.87328678,45.06140809265248,49.10894054874128,-1.123143941932592,0.0,-57.14285714285714,0
1919,14223,1283692,90.01,18,80.2188869,64.66523934,33.55794422,60.49658317931906,72.01996200986694,-0.0711411193809887,0.0,0.0,1
2205,24067,2354269,98.60999999999999,49,28.02811021,35.23491979,49.64853894,42.37792321431924,30.809563121753264,0.2350195212049995,-100.0,-100.0,0
283,224771,11544606,52.11,107,15.81980472,22.9182159,37.11503825,47.62385266522355,43.67832023494926,0.3916974020646981,-78.94736842105269,-78.94736842105269,0
412,91579,4610475,50.53,75,65.6179283,60.12580111,49.14154673,43.10786096528644,42.40306862002116,-0.4289244078938109,-57.14285714285728,-66.66666666666693,0
364,101200,5352100,52.85,77,63.63239385,61.2548915,56.49988681,54.31098236892995,60.39875868664852,-0.0129650000814892,0.0,0.0,1
549,53180,2730742,50.910000000000004,39,87.30604354,81.5089296,69.91470173,68.06149005896427,70.06127569509363,0.6100929112257132,0.0,-7.1428571428572525,1
785,80190,4252650,53.1,61,49.12842215,64.8502503,96.2939066,54.21497182046938,41.649353387615015,0.3425807795812792,-100.0,-100.0,1
2373,125351,14709269,119.9,144,36.69441731,48.29276111,71.4894487,36.58193486808116,30.58716198748214,-0.8866453260793994,-100.0,-100.0,0
1983,62931,5712621,90.82000000000001,59,59.80478008,64.75725393,74.66220164,43.69283394060295,37.51298298368981,-0.0169734798675713,-100.0,-71.42857142857115,0
447,6150,295275,48.2,8,54.94797455,65.63166242,86.99903816,48.32692116011144,50.69523696732509,-0.4381179936042694,-100.0,-100.0,1
2202,58620,5759340,98.84,72,30.44046019,49.32298233,87.08802661,41.75583876416661,26.60369136176018,0.3241691039269345,-100.0,-100.0,0
2640,34280,4085820,119.35,65,66.04880105,67.31271876,69.84055418,46.23351576905701,40.5720049738053,-0.048776730175026,-100.0,-66.66666666666666,0
790,75204,4070334,53.33,53,63.28910439,55.05647678,38.59122157,76.46768268202845,83.31073347643385,0.3383423993847783,0.0,0.0,1
2376,18625,2215684,119.25,42,37.31116638,40.26210795,46.16399107,41.65167214316365,41.25831765497215,-1.0639289438544577,-33.33333333333333,-75.0,0
2466,42425,5167559,121.15,56,76.61196597,68.68257467,52.82379207,48.68102338923012,52.694047601936255,-0.6684154215362801,-50.0,-25.0,1
1391,105010,7481435,71.46000000000001,36,32.82086684,45.06235088,69.54531895,40.766485542965775,38.59322856571374,-0.7265150307374006,-100.0,-100.0,0
