,volume,price,close,times,K,D,J,rsi10,rsi5,macd,WR5,WR10,Prediction_Result
2031,3021092,399452577,134.85,2249,27.27315256,37.53161493,58.04853967,48.8705888626556,43.83205277409572,2.624822584000528,-58.333333333333336,-75.0,0
1343,6652609,998744891,161.9,4126,25.17770029,45.27215208,85.46105567,30.40874510409935,16.148040082804787,0.9968382645086428,-100.0,-100.0,0
2128,3112056,466938367,151.1,2210,51.89673916,58.93329598,73.00640963,53.34800445223138,47.46732195553282,2.9639061548471046,-91.66666666666666,-55.88235294117647,1
1657,1823899,198660939,109.5,780,49.36078312,56.76653219,71.57803033,47.72672820014208,46.272827915401926,-0.3793274371837319,-75.0,-60.0,1
388,2940446,245817222,82.67999999999999,1369,61.5928587,44.70564654,10.93122221,39.96453400555722,45.3358377688973,-2.564884690723822,-22.727272727272847,-11.11111111111111,0
2015,3130579,405603191,127.75,2236,76.67616911,75.60572913,73.46484917,59.88693244203848,62.143546373734615,1.8019245931197945,-33.33333333333333,-12.5,1
1058,2675686,378722540,143.3,1762,32.31061078,45.1203608,70.73986086,46.09096142816943,36.34786275019653,2.014816646958986,-100.0,-94.11764705882352,0
297,6050192,520143939,89.16999999999999,2401,35.96127042,36.32335237,37.04751629,31.01253749040007,18.79589182387931,-1.216338373243628,-100.0,-100.0,0
622,1857583,176245663,92.07,1156,88.48972685,81.04007922,66.14078396,72.12939493462717,80.33046249677304,1.06860060239499,-7.692307692307636,-5.172413793103401,1
1623,5056842,572825146,112.65,2998,54.25307029,48.60600311,37.31186874,45.84197678053047,42.79980739227543,0.0541885372520321,-70.0,-70.0,0
1362,2728022,403752256,149.8,1921,15.10625201,26.26356595,48.57819383,37.81547762538792,32.512471435734994,-2.226258165771206,-100.0,-100.0,0
1054,4832850,685228700,142.1,2791,53.49554398,55.82520383,60.48452352,53.15813245739519,47.854471280426345,2.211933627991053,-100.0,-63.1578947368421,1
1340,3481318,572356732,164.55,2198,62.95923459,73.88466628,95.73552965,53.66408296137305,48.32488443234221,1.532335231453141,-100.0,-57.14285714285714,1
1722,1669400,176298099,106.85,1047,24.63410039,37.35918589,62.8093569,40.7131786751968,37.46709116068464,-0.957103920131,-100.0,-100.0,0
