,volume,price,close,times,K,D,J,rsi10,rsi5,macd,WR5,WR10,Prediction_Result
996,407140,14584257,35.405,218,74.72643985,75.66612124,77.54548402,62.82028549720804,64.41932582172002,0.0913091205770953,-27.777777777777825,-26.31578947368413,1
2397,1588239,37015850,22.685,651,75.94316126,66.62784575,47.99721475,61.929957377005216,71.41585169714838,-0.0151101244958587,0.0,0.0,1
532,673588,27690597,41.434999999999995,222,21.44180696,33.53348607,57.71684431,55.4017088906904,47.44444171872962,0.5347735584767066,-59.99999999999943,-79.99999999999972,0
1851,566474,16681885,29.23,276,72.5122801,66.07269793,53.19353359,63.538266124562085,68.24779767907994,0.2106024857254693,0.0,0.0,1
439,288066,11515831,40.13,170,35.89296052,40.30745711,49.13645027,32.41000183008616,29.08039001037785,-0.5270574230813045,-100.0,-100.0,0
718,2266601,79493770,36.27,599,28.60763777,31.68928741,37.8525867,22.855132837035903,16.25816822285542,-0.2936944822243452,-93.10344827586243,-93.54838709677456,0
2124,4697079,161614994,32.785000000000004,2272,87.82484767,81.97822437,70.28497777,84.45735579182588,88.76627873200647,0.6762569846429752,0.0,0.0,1
2289,1449294,31009130,21.55,716,26.31890257,17.7148856,0.50685166,31.769741830723603,40.16781699973752,-1.5884133180831586,-8.571428571428694,-62.962962962962976,0
406,323600,13875210,43.334999999999994,115,30.10234536,46.27457416,78.61903177,53.53703369442449,42.50711205185631,0.4616099327144285,-100.0,-100.0,0
1660,546779,16311046,29.339999999999996,376,65.59289375,64.60879052,62.64058406,59.15170529490776,66.15872209654839,-0.191493140628574,-15.384615384615092,-5.405405405405296,1
479,150724,5783650,38.475,91,32.99876298,28.3018817,18.90811914,37.95783404240844,43.160487839377325,-0.3989131702322649,-33.333333333334124,-64.70588235294157,0
1714,495059,13632276,27.380000000000003,346,50.5356493,51.30020839,52.82932658,50.88342810111168,49.32077723625832,-0.0670151012647323,-100.0,-51.85185185185188,1
1084,1771251,70652365,39.989999999999995,835,38.85248921,49.67653631,71.32463051,53.93999539919703,45.61282363598884,0.5380491135375087,-87.50000000000067,-91.66666666666708,0
357,309174,12714353,42.475,165,23.14108574,38.68893192,69.78462427,33.70568717416907,25.99335552242904,-0.1991143396584269,-100.0,-100.0,0
1502,583473,17909873,30.625,397,29.36379635,31.41281625,35.51085605,49.34498810450791,47.41421981717684,0.1466781010669863,0.0,-75.99999999999994,0
1352,1177558,42828033,36.364999999999995,548,82.21756899,70.44362613,46.89574042,56.457453206448605,70.2667609656611,-0.1571702100655546,0.0,0.0,1
251,112050,4055664,35.53,73,73.87783412,59.59131922,31.01828944,51.548926796804615,56.953725015261,-0.4805610608271887,-32.432432432432485,-27.272727272727305,1
743,1196780,39572874,33.295,476,23.98833752,24.34002485,25.0433995,38.706865586529226,42.92343425451723,-0.7536703096904875,0.0,-74.62686567164177,0
722,348958,12345855,35.78,194,23.63482431,26.0325023,30.82785828,33.106904291862925,34.435357287354975,-0.44329637403595,-57.14285714285773,-82.85714285714302,0
883,993233,37191338,36.88,426,64.44832668,61.6541314,56.06574084,67.79905452881378,74.96067221601675,0.0905329425691498,0.0,0.0,1
1027,724912,27288583,37.98,416,23.62439733,42.70026637,80.85200447,54.069962760026925,40.89082603854007,0.5593622098569259,-100.0,-100.0,0
1304,1237204,45688464,37.339999999999996,809,22.84501743,44.58604507,88.06810035,46.85566595139326,35.43039232979008,0.36523625036399,-100.0,-100.0,0
513,503133,19683747,39.335,202,42.21681453,47.76893639,58.87318011,46.8646872810784,36.71669106456528,0.1730616261296103,-87.50000000000067,-87.50000000000067,0
1015,895005,32755176,36.614999999999995,434,54.1549422,59.01291112,68.72884896,70.16476119083607,74.1864001495419,0.3439954801049361,-14.285714285713416,-11.111111111110583,1
1986,703630,20696607,29.28,432,53.67596365,53.45628252,53.01692024,58.52344232824998,62.27110854492122,0.0313958578910769,-16.666666666666863,-9.090909090909207,1
1925,648956,19204505,29.589999999999996,356,30.9692795,28.40070113,23.26354439,44.12730049318315,46.09440042726966,-0.1469975075734687,0.0,-73.91304347826078,0
1539,563965,18775479,33.394999999999996,292,51.5471201,68.31611054,101.8540914,60.901850336555,51.25757070468397,0.6575287679496016,-100.0,-89.47368421052619,0
92,921861,40136674,42.9,361,67.51208944,61.84732651,50.51780065,71.13086635823986,84.62293981390965,0.2056391959939448,0.0,0.0,1
623,424913,16082109,38.705,155,20.09536775,16.89703977,10.50038382,21.06460601438157,12.382168535075282,-0.3311399102867925,-100.0,-100.0,0
144,239908,10456974,43.175,124,50.84713675,55.75828212,65.58057285,49.595727127295056,50.12092274978208,-0.2123697594917953,-100.0,-36.36363636363651,1
634,167661,6481280,37.905,89,81.2324282,67.58724313,40.29687297,56.636420521084574,67.47991436924386,-0.4285287980757994,-9.523809523809009,-5.88235294117615,1
1202,516475,19382410,37.46,321,71.58926555,66.44109157,56.14474361,49.3119299715574,49.44273240834502,-0.0398894497352489,-50.0,-35.71428571428557,1
1123,1323630,55311095,41.410000000000004,744,52.44352832,36.49769357,4.606024076,60.56051782347885,67.13852445718852,0.2111748027969906,0.0,-20.000000000000284,1
1958,1591776,45227434,28.965000000000003,683,19.75061155,18.82336106,16.96886009,35.1883358092023,28.481192260580844,-0.2920730270643269,-100.0,-100.0,0
1631,579667,18052505,30.970000000000006,323,46.6846094,42.41212324,33.86715094,57.62986264919113,61.67486514861649,0.0560272795022062,0.0,-42.85714285714276,0
1933,1480241,44880754,29.835,717,74.01680015,71.55869305,66.64247884,66.78352491439169,81.32344112935654,-0.0923585926946822,0.0,0.0,1
2043,720152,21442338,29.74,398,48.69817724,51.96054316,58.48527499,61.530961044062494,62.997322590173866,0.1619963005077578,0.0,0.0,1
1166,916041,33970655,37.864999999999995,509,29.58767283,49.29498248,88.70960176,34.30835264767609,24.7684271568942,-0.2656997814449079,-100.0,-100.0,0
1031,1012545,37861335,37.644999999999996,714,26.5432847,25.35713078,22.98482292,52.9488326910944,44.91563967520767,0.4451244082086561,-66.66666666666666,-77.7777777777776,0
2165,2513000,78078700,31.580000000000002,778,9.413198687,20.05056822,41.32530728,36.90053369113595,25.983414981092807,-0.0492388437771491,-100.0,-100.0,0
218,640000,23699000,37.989999999999995,273,35.79176745,48.41316757,73.65596779,40.15613603965559,35.29297674576129,-0.376518905361558,-100.0,-100.0,0
1293,2276251,84428855,36.38,898,83.98267473,86.21724793,90.68639432,73.75927942412405,80.70330643321427,0.1369797955971571,-15.384615384615635,-8.695652173913178,1
1638,383010,11090440,30.184999999999995,248,12.48161949,27.01475975,56.08104027,26.311657386495902,17.89141848360016,-0.1346263130864193,-100.0,-100.0,0
1070,2097753,81225094,38.995,895,60.56289047,72.14411562,95.30656592,61.38528924224597,57.78631837576123,0.4168447520180439,-71.42857142857115,-55.5555555555555,1
1848,208193,6066569,29.189999999999998,142,60.56227869,59.93307684,58.67467315,54.985309661752346,50.52369777674084,0.2259534854330191,-50.00000000000059,-57.14285714285773,0
