,volume,price,close,times,K,D,J,rsi10,rsi5,macd,WR5,WR10,Prediction_Result
2457,4893489,1179818102,236.45,3585,73.09588914,73.96466583,75.70221922,55.67336281736453,52.98885824133197,1.9740745163783733,-68.75,-45.83333333333333,1
583,2435678,153676512,64.03999999999999,1692,54.82860228,65.98613467,88.30119944,62.16724986679569,58.52909780514419,1.7375592387635683,-50.0,-54.34782608695643,1
1295,1231475,123030298,101.84,1112,32.84392706,40.27599471,55.14012999,46.20875456102782,42.7585118725205,0.4609407331466473,-65.2173913043479,-65.2173913043479,0
1860,2727896,314836223,112.15,1460,80.52905206,64.65739518,32.91408141,67.9940018373946,76.60777116083688,1.1664094556626912,0.0,0.0,1
397,4764664,214949591,50.54,2485,18.82443507,28.95716101,49.22261289,28.59779019005291,21.536150114189983,-1.2437769925133186,-91.95402298850578,-93.63636363636368,0
1006,20471546,1795401255,81.03,9871,62.28340157,43.03367803,4.534230961,76.35077359094014,84.09751158580112,1.6214793377162464,0.0,0.0,1
353,3051711,193924471,63.61999999999999,1587,45.51622752,50.78543335,61.32384501,54.11272820725862,46.94823407442972,1.3123932510063996,-100.0,-48.27586206896562,1
2430,2336207,521736161,226.35,1613,17.19647466,23.47957829,36.04578555,42.99608852159045,39.03135981348019,0.2828908063436171,-83.33333333333334,-83.33333333333334,0
2643,3009523,1105632941,371.75,2386,46.55235837,52.27470878,63.71940958,43.446108140984194,39.95418766635011,-2.168926099542939,-100.0,-100.0,0
282,3742746,217785307,60.019999999999996,2098,8.484865634,9.395279269,11.21610654,18.991039138268462,18.36057336011195,-2.394334555221234,-95.65217391304373,-97.82608695652186,0
683,855550,49558929,58.46,596,21.73229147,24.10503725,28.85052881,48.16998813448464,44.07606294922169,0.5729009112329154,-42.857142857143,-70.37037037037042,0
2380,8003648,1617974896,209.45,5211,32.56861259,46.57455231,74.58643174,38.395225894306016,32.49044127279686,-2.650550396757499,-100.0,-100.0,0
1811,2847084,286791600,102.25,1537,38.09502037,46.41566459,63.05695303,37.34890880885986,33.390826936651706,-1.91631415834137,-100.0,-100.0,0
461,3941100,194782500,50.985,2145,24.29031053,36.10326596,59.72917682,40.31040279238034,29.39108669177849,0.4156815187051451,-100.0,-100.0,0
775,5695647,410570876,67.19,2755,95.17210418,88.61056967,75.48750066,87.78590236798603,95.79646695828596,1.5369417503485965,0.0,0.0,1
271,7373456,488013096,68.59,3880,18.23927483,20.44446899,24.8548573,25.90936596011909,17.690751407523155,-0.5003287480876111,-100.0,-100.0,0
439,3536816,179933390,50.8,2007,53.43743523,61.00893998,76.15194949,52.97031137754173,49.79386626710228,1.0385563896710994,-86.95652173913054,-60.606060606060666,1
1058,2368746,207999271,90.47,1661,22.33621991,38.26506925,70.12276793,36.428127958009455,19.9570811944493,0.658938278986791,-100.0,-100.0,0
2254,3082427,534520944,172.75,1963,76.46752341,81.78931528,92.43289902,63.5047001858972,57.3618042983624,7.391446286226674,-100.0,-32.142857142857146,1
18,7839329,678723085,91.47999999999999,3663,17.95550504,24.08142567,36.33326692,30.991522853343657,36.53344712804901,-0.4107781819671549,-41.93548387096786,-78.18181818181822,0
1175,4947726,527010408,110.2,3084,20.43325053,25.11122653,34.46717854,46.385812490576846,43.78724587058814,1.127921917836602,-63.63636363636363,-80.0,0
2359,2828500,620634247,222.8,2130,21.90295203,31.9808323,52.13659284,44.661904022727285,39.71521693914458,0.9665304222532078,-92.85714285714286,-96.15384615384616,0
1415,7630788,470377406,57.25,4469,75.8614977,66.35021523,47.32765029,61.1963590215664,67.27456717578139,-1.4084266331559216,-26.315789473684205,-16.80672268907563,1
1439,18968892,1279373909,69.00999999999999,10608,59.94711295,70.49891863,91.60253,52.00115937564739,43.26507667546332,2.6199012244472364,-100.0,-100.0,0
2296,3486801,701706200,200.8,2635,73.2749925,75.80457095,80.86372784,59.44271766005437,51.00518251687237,6.914200975106231,-100.0,-39.39393939393939,1
466,1728112,85207110,49.970000000000006,1018,25.30749744,24.71307221,23.52422175,45.34680820685888,43.97439421344054,0.0440758554482976,-40.0,-70.58823529411762,0
2393,5153753,1118640401,215.0,3654,45.21016742,46.97464635,50.50360422,55.691443001070105,59.27490170645813,0.0637677217148983,0.0,-22.22222222222222,1
2051,6118005,671651546,124.45,3114,16.1921553,29.92294594,57.38452722,29.00647365365044,20.339303807518945,1.2016072889614804,-100.0,-100.0,0
835,3547329,310984323,87.57000000000001,2250,46.33506679,54.69208526,71.4061222,65.64324915695936,58.90596432346835,4.099810895448945,-37.49999999999978,-64.2857142857143,0
1069,3262601,284714997,88.28999999999999,1896,39.59520852,35.79684823,28.20012766,47.35522389371686,50.26331825432545,-0.3070017682859358,-7.499999999999929,-40.32258064516128,0
2545,5717242,1428906000,242.05,4427,59.3467059,63.28666655,71.16658785,64.0289051408441,64.97446864240337,7.382255724668881,-51.61290322580645,-30.76923076923077,1
2142,3812107,566971943,144.35,2163,77.08075987,74.90387978,70.55011962,64.86254922803919,67.49366702738456,4.8714187134606455,0.0,0.0,1
649,4425222,249564832,54.36,2340,80.67933671,79.58208013,77.38756698,60.87096288134613,66.04512739240398,-0.1704025222580941,-38.46153846153844,-20.40816326530613,1
2029,1148694,140291168,122.55,873,68.81539514,77.70988878,95.49887607,60.376650222453954,58.52150389162343,1.907718578329956,-44.44444444444444,-36.36363636363637,1
1501,3127813,237411546,73.75,2233,52.10935495,35.53140003,2.375490175,54.43278207236432,61.55260328157489,-0.4537351373714884,0.0,0.0,1
2632,6520786,2348313960,382.7,4884,20.55075403,35.1985519,64.49414763,35.27375352478488,23.79141662646929,4.19224048316175,-100.0,-100.0,0
2169,3102435,341701565,115.05,1933,19.60429608,15.28042585,6.632685385,28.7692818701942,30.11527785430165,-5.676169638527377,0.0,-79.16666666666666,0
2371,6462415,1313129854,207.55,3023,54.29608108,44.31285524,24.34640355,40.84585896597213,41.53242739087378,-3.786553531160808,-75.0,-65.21739130434783,0
2579,5332989,1628601634,285.6,4136,83.74471957,78.04183783,66.63607433,80.71017947512675,85.53159895058249,10.117222374629533,0.0,0.0,1
652,3355363,192085321,55.660000000000004,1472,85.36021892,81.86938745,74.8877245,65.94220585819517,73.83280640713986,0.2343081460591471,-7.692307692307272,-2.222222222222096,1
2455,8929023,2197855687,232.6,5761,85.00973204,68.75583109,36.24802917,74.43365016058907,86.40225382558889,1.0823810767497564,0.0,0.0,1
1285,2616602,270356006,101.63000000000001,1804,76.0047522,74.13303824,70.3896103,63.25040999476798,68.54903665763734,0.1709141556854906,-14.285714285714285,-11.904761904761898,1
487,1788143,75629884,43.660000000000004,1315,33.40525291,40.93145209,55.98385044,37.70838056321932,33.432027756259096,-1.3092144117835256,-100.0,-100.0,0
1112,3949029,380272764,94.9,2664,42.74208528,32.77229113,12.83270284,56.57388931659474,60.52064407488423,0.9850155983708676,0.0,-17.777777777777715,0
1180,3815328,419866905,108.75,2706,47.42805705,39.66497539,24.13881208,48.69326360913188,48.1178269347705,0.3518408276557657,-50.0,-45.45454545454545,0
2524,5036217,1110576318,200.95,3716,87.91009607,78.29338938,59.05997599,59.18259000990589,69.93442636152115,-9.273217819057546,-2.380952380952381,-0.9708737864077668,1
1405,1450961,75809052,54.760000000000005,1085,29.74682364,43.80845239,71.9317099,33.571008964455416,31.187332156570243,-3.43793282242158,-100.0,-100.0,0
1311,1628701,159634598,96.84,1165,43.91552659,23.36481046,-17.73662179,50.5575605182346,58.67761622820756,-1.0428074941466814,0.0,0.0,1
988,2701853,211135947,77.15,1741,71.19391573,74.34069354,80.63424916,63.29470914933367,59.74867569262986,1.604703488587414,-100.0,-22.58064516129041,1
2484,6271960,1597337682,251.95,4414,35.4226239,37.25284558,40.91328895,58.28575645610703,61.37835808375392,3.879398259040305,0.0,-24.324324324324326,1
23,4897699,418327033,86.24999999999999,2930,24.35771329,21.0555059,14.45109111,34.69074321765048,40.559644317889024,-1.1835024242562984,-55.00000000000007,-66.12903225806463,0
1229,2363513,250085365,105.7,1542,45.40572587,54.58184179,72.93407364,50.91544029147018,45.86595891207714,0.7110209289577699,-100.0,-87.5,0
1181,4471534,486488706,108.5,2482,46.6187047,41.98288516,32.71124609,48.69326360913188,48.1178269347705,0.2825294857281437,-100.0,-45.45454545454545,1
290,3153635,180905740,57.71,1687,25.16106027,26.2396943,28.39696235,30.862150110191006,36.05092423589183,-2.639416953016801,-63.1578947368423,-63.1578947368423,0
2304,4702835,1070673782,217.15,3878,75.25364172,79.47025136,87.90347066,69.07932794147213,66.9294470337877,9.380213456869978,-58.333333333333336,-21.875,1
122,3225966,232123542,72.03,1367,38.02920591,33.75077743,25.19392049,48.78503266562095,56.0543773770267,-1.1635412730142791,0.0,-34.28571428571396,0
1943,1600934,182885507,117.4,1034,26.25403448,41.31169055,71.42700268,48.508881453247625,34.25158890905912,1.9443018066801152,-100.0,-100.0,0
2592,4405348,1558728800,349.05,3084,67.37978894,76.15959374,93.71920334,67.31447138679604,58.98261523825402,21.61032709175433,-100.0,-34.65346534653465,1
1478,6958977,573190014,78.01,4452,82.81631402,76.18863536,62.93327803,70.84861806444377,76.3356808581744,2.1201156097223155,-5.454545454545403,-3.529411764705849,1
1468,12885106,987578577,72.03999999999999,7366,72.82295486,59.61986872,33.21369644,64.53653327328898,70.36693980000581,1.089954670281802,-8.928571428571415,-5.263157894736842,1
136,2747816,215282166,78.44,1468,47.5434323,61.36376195,89.00442126,58.41669516158837,56.980172758899606,1.029475083322399,-52.17391304347783,-62.06896551724116,1
1676,3102435,341701565,115.05,1933,19.60722615,15.30419395,6.698129568,30.382781067847937,30.404484370778352,-3.895027290773069,0.0,-79.16666666666666,0
931,5157047,377476206,72.42999999999999,3448,59.04624033,56.38502578,51.06259668,61.824111099347846,65.99537024612347,0.6706902672568542,0.0,0.0,1
1306,1086267,105177868,98.69,955,13.10993985,16.85090916,24.33284777,41.04474667454191,40.16876538601102,-0.5763185589411604,-31.578947368421407,-80.00000000000004,0
1482,2622890,210309781,79.92,2098,64.38340119,71.616661,86.08318061,58.489034800984285,53.32639075726527,2.4091744032931603,-95.833333333333,-41.2698412698412,1
690,2317856,131891217,57.839999999999996,1708,23.82069088,28.87701279,38.98965661,39.58626232884729,30.667071366781727,0.2232514747025123,-100.0,-100.0,0
110,9271198,664453610,73.75,4418,34.98599555,40.76512816,52.32339337,40.2797191917865,36.41063226726522,-1.4385958400788696,-100.0,-91.48936170212755,0
1712,2991752,417035280,134.75,1915,71.89657092,72.83575279,74.71411652,63.84192888571837,61.57990275206555,3.547409990284082,-100.0,-34.78260869565217,1
1561,4592910,416953249,87.64,3323,69.97652459,56.81110849,30.48027629,67.81179328778109,76.10694441078208,1.0033784240743842,0.0,0.0,1
1786,1763794,191649601,109.0,1121,35.79041064,38.20626944,43.03798702,40.65303616425697,37.10106098139222,-1.1589867037769088,-100.0,-100.0,0
1246,5224705,538565705,105.25,3308,41.90322191,56.32627967,85.17239519,36.39792487910058,23.46097956499787,0.5253507213680436,-100.0,-100.0,0
905,1952894,130027576,67.86,1237,11.75898126,14.57912967,20.21942649,36.087526695017104,32.50283659837005,-1.1289033205759051,-100.0,-100.0,0
1384,2888371,166302908,61.769999999999996,1766,9.302330965,8.232948956,6.094184938,20.95491480851395,22.48329535260398,-5.04896776116229,-72.72727272727275,-93.1818181818182,0
1595,1488559,140922359,92.30999999999999,1045,92.64982304,85.9324995,72.49785241,67.13466473726093,75.45001928626988,0.9103866973609082,0.0,-1.3698630136985528,1
1875,1395890,160846350,113.95,830,66.30639122,56.7895334,37.75581775,59.15994992482808,64.42642031046404,0.9348242969573208,0.0,-11.11111111111111,1
596,5000187,285909946,56.65,2715,31.36613303,21.91752601,3.020311979,44.02277095441786,45.6674596639805,-0.4783525760135663,-36.734693877550974,-55.714285714285694,0
78,7965227,662631141,84.78,4137,53.10984435,60.26486016,74.57489177,41.28887347353666,35.71303583927977,-0.248395950284249,-100.0,-93.18181818181824,0
1925,862274,94509366,110.0,563,65.06227002,73.58105683,90.61863045,56.07614645676173,58.15121619231434,-0.0747169051194109,-100.0,-60.0,1
591,5591584,318707724,60.30000000000001,2731,17.13869864,23.38238397,35.86975464,34.2867519086071,23.69925785371223,0.7337705590897033,-100.0,-100.0,0
1828,728364,76109531,102.75,579,44.41884215,40.2081833,31.7868656,55.85762612809747,61.7357316695503,-0.6960618476764318,0.0,-11.11111111111111,1
806,1292533,89948615,68.72,985,71.54474416,62.51646782,44.45991514,52.89292487091861,59.1755164090569,0.0486346920619681,0.0,0.0,1
