,volume,price,close,times,K,D,J,rsi10,rsi5,macd,WR5,WR10,Prediction_Result
2628,2364180,227594958,96.69000000000001,1120,25.51652831,22.30642116,15.88620684,30.564824532831803,36.31833971979142,-1.41397261856812,-55.5555555555552,-63.63636363636294,0
297,5134711,359191644,69.32,1253,86.70351924,84.77586089,80.9205442,67.24620854578423,75.61617704292519,0.2755328470702525,0.0,0.0,1
1198,3249617,323738995,98.62,1581,65.67665281,71.47916974,83.08420359,57.61227987241909,56.908356859890695,0.6912973496122607,-48.000000000000114,-37.50000000000006,1
2368,3440108,393395855,113.15,2182,90.33306107,91.8630648,94.92307227,75.90624372860202,88.18368774459942,0.4304503781803994,0.0,0.0,1
2026,2896326,317729186,109.45,1046,27.78098698,29.77202831,33.75411098,53.588272826503335,54.01514357777448,0.4056826662549235,0.0,-33.33333333333333,0
34,6198350,377954124,60.1,2013,38.12825793,31.80091375,19.14622539,48.12661679101045,53.85856987237491,-0.3601745758299735,0.0,-54.16666666666672,0
1847,1845605,198179340,107.65,1075,64.45109341,70.61868075,82.95385544,39.9429527704462,42.892603468259175,-1.3445622336110414,-100.0,-50.0,1
221,4426265,303966924,68.41999999999999,1904,63.16647023,58.8099379,50.09687324,58.22678694309485,56.24914806091586,0.7595090568690467,-50.0000000000004,-40.90909090909112,1
88,5881029,353539038,59.9,1919,67.88752679,55.78749378,31.58742775,55.45359537021247,61.01232308437127,-0.0788744573389717,0.0,0.0,1
917,19646032,1791202944,97.44000000000001,9693,19.20285207,23.44814149,31.93872034,21.41248063413972,16.941878797649203,-2.250691238333008,-100.0,-100.0,0
1115,3647675,342093772,92.43,1706,75.06277363,65.60346948,46.68486119,62.4370307727015,73.19035418263343,-0.6129587001298612,0.0,0.0,1
1344,1598429,162806045,101.9,870,42.85787138,32.54093421,11.90705988,44.70373690830608,46.30152440548046,-1.012502787125368,-40.0,-33.33333333333333,0
2520,2495770,269107271,107.35,1049,78.24839606,80.30035871,84.40428401,58.45748682716656,57.71321101788735,0.9437495121315406,-50.0,-25.0,1
1731,8754508,935432474,105.0,3004,75.67177658,67.39914359,50.85387762,57.973697189449325,64.85969685550062,-0.0418661157796531,0.0,0.0,1
1796,3152162,355770306,113.75,1429,41.10519972,57.71436145,90.9326849,45.756619685158896,36.76636506049464,0.5420297642597564,-100.0,-100.0,0
969,638740,61767696,96.9,457,62.66317755,73.80167892,96.07868164,53.30871838859746,52.95736343981344,0.0534213960060391,-64.99999999999986,-56.52173913043473,1
2527,3220001,347724278,107.45,1453,54.51110869,58.90263471,67.68568676,59.2906020716571,62.22929185942966,0.8305541994101033,0.0,0.0,1
601,5967224,566253786,98.13,2720,33.12110824,54.78759291,98.12056226,43.65890909929973,35.10387582414957,0.9350556807585688,-89.28571428571438,-91.54929577464796,0
1291,3468009,374533972,107.2,1293,74.82767562,68.07054244,54.55627609,50.11291324734999,50.68395048603104,-0.3247732347360493,-100.0,-25.0,1
608,4518101,434691496,95.47,1569,40.1965653,33.15062543,19.05874571,52.52707834771193,54.50469431837149,0.3541947285511664,-25.0,-19.230769230769276,0
1371,6983486,678537477,100.47999999999999,2878,19.76237159,19.59030735,19.24617887,27.537671489327863,16.955308914627174,-0.6236447361895785,-100.0,-100.0,0
596,4222523,423446928,96.7,1620,88.23316473,84.40940458,76.7618843,69.6759280523018,72.30430889133393,0.5936586831460832,-28.301886792452848,-18.29268292682926,1
1249,6751176,731616172,107.65,1917,75.32783877,78.32693047,84.32511386,51.90003966149407,48.228189533324894,0.9336486363680258,-85.71428571428571,-75.0,1
1412,2759659,284363036,102.05,1683,69.8561171,64.0184749,52.3431905,62.104124437560536,68.15690466292918,0.2512757448473933,0.0,0.0,1
172,9203151,590515096,63.45,1768,67.56803293,60.08363966,45.11485313,69.8806367976114,79.48809312531246,0.220613420187709,0.0,0.0,1
637,2918367,321756870,108.5,1642,49.92612158,47.13807637,41.56198596,67.0858164887136,70.32390338618467,2.5790440087954827,0.0,0.0,1
2633,2590104,249365553,96.12,1439,35.68759038,25.17399004,4.146789365,42.77078775989489,53.74463177454841,-1.3320203872862604,0.0,-26.31578947368413,0
2214,3188044,346658296,108.65,1356,93.38711228,88.38962717,78.39465696,58.93330094522776,61.89734746459995,0.1346072879111742,0.0,0.0,1
2383,2529045,286521592,113.1,1584,57.45218714,51.81182071,40.53108787,54.30417972972631,54.97641661196542,0.3406909395451877,0.0,0.0,0
424,19178687,1637526982,83.27000000000001,2333,82.35180129,74.78955373,59.66505862,74.87481484753967,82.87667533745817,1.234216853513136,0.0,0.0,1
1219,5099259,513843849,101.7,2481,51.15176915,70.03791592,107.8102095,48.91750016000829,41.62599833652189,0.9743558388798328,-100.0,-88.88888888888889,0
1160,11907944,1139157639,93.45,4661,94.05835973,89.89960081,81.58208298,69.33610836084783,79.64545710737569,0.2248877684620731,0.0,0.0,1
1422,1616677,164416713,102.3,1087,43.89286536,45.70188258,49.31991703,50.0090998666021,46.58619678584295,0.3257323320565297,-100.0,-66.66666666666666,0
2095,2189951,230258315,105.4,982,26.1847906,40.15753388,68.10302044,36.98154697618347,38.005847281274896,-0.9778394949828328,-100.0,-100.0,0
2616,5816103,569896218,99.55,3651,6.346973928,11.89941163,23.00428703,13.573420527665771,6.333445469255364,-1.222742669766612,-100.0,-100.0,0
713,3679814,390772683,106.35,1461,54.22954741,56.97881232,62.47734215,57.72896730582592,61.16585926207448,0.4146199916709064,0.0,-16.666666666666664,0
631,1388589,151635485,107.7,823,78.44192493,81.28970698,86.98527109,69.0126069265314,67.32036866075022,2.8696572557740416,-50.0,-17.647058823529413,1
1737,3706973,398827410,106.8,1136,81.26115582,79.58135853,76.22176396,61.53618122679468,65.63028438639358,0.3728909404633292,0.0,0.0,1
1619,3246428,368957792,113.45,2149,59.13122762,52.92229794,40.5044386,50.93100403565918,48.4981129559707,0.3778265641310997,-40.0,-33.33333333333333,0
483,4540219,426681752,94.21000000000001,1543,70.6196395,62.37394213,45.88254739,53.81961974108867,55.17930119307777,0.3170160087603184,-50.0,-25.0,1
2127,3118376,341071165,108.75,1071,74.99618271,76.65331464,79.9675785,62.55692501103079,58.95239807419214,0.5839831827545008,-100.0,-25.0,1
1442,3693574,366767226,99.39,1906,41.71038057,43.17970605,46.118357,39.003621101397336,36.323705609592224,-0.5298141445962776,-100.0,-95.833333333333,0
1795,3245831,368289314,113.75,1584,61.65779958,66.01894231,74.74122776,52.19584188940185,48.89691613878856,0.5721050364190304,-100.0,-50.0,1
1266,3101169,342157090,109.55,1839,82.70648346,77.18221926,66.13369086,58.765642190590405,61.606758317882594,0.7959797718414422,-16.666666666666664,-14.285714285714285,1
129,16485063,997248005,61.89,2881,11.69532777,19.1283155,33.99429095,35.716815305287675,28.56088508548988,0.0064331340147703,-83.33333333333314,-98.57142857142856,0
2264,1931838,216104935,111.2,943,67.17736928,64.4201469,58.90570214,57.03802771994886,56.542971008265575,0.4082851316653001,-50.0,-33.33333333333333,1
909,9037337,916522237,103.85,4269,24.37118352,28.41002782,36.48771642,25.933728338376177,18.931320033146044,-0.8284913890998467,-100.0,-100.0,0
139,1995411,125841162,62.160000000000004,849,80.01367381,77.24362386,71.70352394,58.75800119199511,71.77054254976791,-0.2035124773642661,-7.692307692307272,-3.333333333333144,1
835,4723923,521725953,110.35,2755,74.95974073,71.4383208,64.39548095,51.32136445203622,52.09095828143615,0.2317707185253452,-42.85714285714285,-18.75,1
1871,1765067,188910192,107.75,1238,39.38492665,49.14910311,68.67745604,40.84105029761309,32.52279587980507,-0.2566722875271172,-100.0,-100.0,0
