,volume,price,close,times,K,D,J,rsi10,rsi5,macd,WR5,WR10,Prediction_Result
2338,2393519,164138511,67.63000000000001,1302,37.71398126,37.72185244,37.73759479,59.43990019838661,62.49441019930346,0.4325262404023939,0.0,-12.499999999999334,1
890,826600,31597976,38.65,450,15.88915715,22.38088071,35.36432782,39.18637719967024,35.87564496067567,-0.2385665491692468,-73.68421052631587,-77.27272727272731,0
2495,865511,66435349,76.08,596,84.75783822,83.58522305,81.23999272,60.077161756038834,70.08353260137503,-0.0403098874587321,0.0,0.0,1
1480,3235280,276430700,86.37,2053,61.72095247,68.8453022,83.09400167,46.259741229492064,36.54496597872839,2.038873758185763,-100.0,-82.2580645161289,0
1742,1442499,114821567,79.61,1004,40.63041,47.2092617,60.36696509,51.12772555476808,48.91812076092752,0.4352866346641968,-40.00000000000057,-62.50000000000022,0
2102,571681,37607508,67.41,421,25.4384418,24.72603375,23.30121766,36.26292130662448,38.793890853894666,-1.4339995544813822,0.0,-77.77777777777773,0
861,600120,23313330,38.864999999999995,352,35.78744603,26.74682346,8.665578328,34.27905045797628,36.554201728687424,-0.5763543385941893,-66.66666666666693,-66.66666666666693,0
728,3240277,129605274,38.84,1506,89.74200011,80.17064346,61.02793017,59.611484618387856,69.46879768563828,-0.6671840907967637,0.0,0.0,1
996,18747810,1101600600,50.190000000000005,8161,89.81835986,78.49243235,55.84057731,93.65100481726157,97.4445138497061,1.438115439596222,0.0,0.0,1
2017,774450,63386932,82.88,485,24.8437976,32.60106908,48.11561204,45.46404266024407,46.81233438586799,-0.2840498052944223,0.0,-67.56756756756751,0
576,5979758,264282919,43.05,2952,57.0471312,44.53898995,19.52270743,59.95135180414859,68.32225379229843,0.2377083840690934,0.0,0.0,1
1519,2580174,220412674,83.19,1933,63.10639386,60.35058522,54.83896792,63.15614611533508,72.30354629562365,0.0799493412155976,0.0,0.0,1
1285,2018550,141967602,71.37,1275,30.46703519,46.75905472,79.34309377,51.004536769693296,45.771081094731024,0.6731282624181412,-67.85714285714278,-71.87499999999984,0
1585,1036200,79861840,78.45,812,47.30513441,64.30579954,98.30712978,47.35338259245179,39.79527670719316,0.1491785489576675,-96.15384615384636,-96.15384615384636,0
1245,1160681,82106471,70.41999999999999,596,65.91435958,70.79924631,80.56901976,61.27331438088448,57.97666868479776,1.1922567557693882,-66.66666666666627,-33.33333333333314,1
182,4359204,117471182,27.410000000000004,1562,44.53179603,62.08967717,97.20543945,60.359316490138845,52.44385003467541,1.475577743887276,-79.48717948717955,-79.48717948717955,1
1336,1687745,108266150,63.370000000000005,855,70.85816306,55.76616664,25.5821738,45.42215358333666,50.42496669172248,-1.1349018330173533,0.0,-5.405405405405478,1
20,1252748,28991699,24.67,544,9.223449623,16.05381961,29.71455958,19.40907531364765,21.116324694685424,-0.2185244573860065,-100.0,-100.0,0
2595,2987803,249064549,82.26,1932,36.16344231,34.17661621,30.20296401,58.81094447350187,57.25631765626649,1.7981762314416168,-31.24999999999997,-61.40350877192979,0
761,1414124,59638763,42.425,771,48.07975421,53.74057182,65.06220704,55.28545509330664,53.22228831434377,0.6651508523540545,-33.33333333333345,-40.42553191489372,1
1435,3464244,269870053,78.84,2302,19.80790523,22.89858395,29.0799414,48.94148598197843,40.838188408938095,1.7302531795850562,-100.0,-100.0,0
2281,1876630,128800218,68.04,1231,46.05197798,47.82105883,51.35922053,54.19267899137131,51.80517304166442,0.8417117547168803,-58.33333333333344,-41.17647058823539,1
1132,2618501,180025864,70.58000000000001,1565,35.19776882,38.60933736,45.43247445,41.34563022872263,35.397795990644184,0.3450251559054952,-87.8787878787877,-78.57142857142844,0
1953,507654,41446100,81.28,338,52.63556149,50.67540308,46.75508626,46.56964255403696,50.468067046788335,-0.5522196978836794,-50.0,-29.411764705882305,1
2383,3634216,296182896,82.02000000000001,2289,47.82686456,56.26152037,73.13083198,54.38470686940589,44.55435582041259,2.71426060256636,-100.0,-61.999999999999886,1
693,552082,23805324,44.375,293,20.51781228,29.84738943,48.50654374,32.91839888634794,27.78602070838869,-0.4370823052494874,-62.50000000000022,-90.62500000000009,0
2175,783500,38413600,47.6,537,75.89378138,69.76135152,57.49649179,49.981257282541705,53.77649134859477,-1.3707797649102522,-100.0,-25.77319587628865,1
1312,4127093,286069417,67.91999999999999,2031,50.88102367,38.53493944,13.84277098,57.20857624010942,66.91594879599721,-0.4341775959327508,0.0,-7.692307692307819,1
441,4029903,131241360,30.080000000000002,1802,69.789977,47.2485898,2.165815396,51.928101783149394,66.36931185711423,-1.940495259600468,0.0,0.0,1
1283,5974153,422430951,71.5,3691,47.12225776,66.65017747,105.7060169,46.40299093978687,34.184453282080135,0.7128378707111463,-100.0,-100.0,0
2411,1157750,93734175,81.47,832,54.03589391,61.1582539,75.40297388,54.65625597734587,52.85885564078235,0.6756955131683875,-76.47058823529382,-44.82758620689658,1
1835,678840,51881474,76.65,463,58.88546763,64.5723164,75.94601393,57.21676743805585,57.23753906451119,0.0884969967739512,-59.99999999999943,-38.8888888888888,1
2186,2121615,111782595,50.195,1579,86.66851932,79.84228573,66.18981855,66.48061048587361,75.21623892527131,-0.0407803655417687,0.0,0.0,1
581,7514552,338956676,43.894999999999996,3303,65.35926194,63.13337095,58.68158897,57.67584972752312,62.124386910286646,0.3183342766378777,-15.789473684211078,-5.882352941176683,1
1045,3463117,232259584,67.47,1994,41.17319816,41.82156278,43.11829202,56.27175222035912,54.24336326003124,2.3005433706277727,0.0,-46.666666666666536,0
1791,1236495,96248716,77.67999999999999,785,35.22446621,33.19538719,29.13722914,41.97281028595262,43.09665467458185,-0.6429710622982663,-74.99999999999956,-54.54545454545451,0
888,1434700,54886349,38.94,780,21.32752666,31.33093818,51.3377612,34.699187678961934,24.889451888178492,-0.1880968963436361,-100.0,-100.0,0
958,7380844,318699376,42.085,3531,55.58830095,58.62956649,64.71209757,57.11303054475596,56.1732102683717,0.2253041975153529,-100.0,-35.71428571428566,1
1611,5815140,389951120,70.09,3529,5.500419557,9.724384139,18.1723133,18.39343130461735,11.141766268666837,-1.7843187215147274,-100.0,-100.0,0
1998,1017070,85594414,83.67999999999999,753,44.58234799,38.80821022,27.25993468,49.72713851507001,52.37951566386501,0.0010672571407055,-12.499999999999334,-18.18181818181724,1
1920,2206126,186390110,82.92999999999999,1386,85.15284429,78.86327327,66.28413124,69.41403543875316,77.43897618997642,0.8324626950844966,0.0,0.0,1
1201,946552,62775584,66.05,540,74.05527041,75.97304298,79.80858811,51.21475175524546,48.3598697955574,-0.2270144734292321,-100.0,-32.69230769230773,1
1151,4375097,303389364,69.41,2371,33.85674934,35.89908943,39.98376962,50.5214764717039,56.47000662407712,-0.5799358028612098,0.0,-62.79069767441872,0
2122,877000,59870600,68.33,562,39.5680896,41.07122141,44.07748504,47.924061127681625,45.40383894365165,-0.3185699314251591,-100.0,-68.1818181818181,0
2401,1863995,149329698,78.87,1274,62.06762963,57.46752309,48.26731001,56.83368664850309,62.96953669103282,0.2514166932253586,0.0,0.0,1
1810,608386,46113741,76.34,437,28.75386228,38.06673389,56.69247709,40.37030661707245,38.65211120231944,-0.6626950209290677,-100.0,-100.0,0
1636,1104839,76929730,68.97,816,60.79639879,47.34414007,20.43962264,52.66491993573547,57.40201519108764,-0.5965262826847056,-10.344827586206778,-10.344827586206778,1
480,3766298,113819390,31.3,1888,32.15896385,35.58270944,42.43020062,36.95953899469478,32.223457735274394,-0.5850168742083118,-100.0,-100.0,0
2335,785154,52630548,67.35,622,28.79983827,46.23868644,81.11638276,52.12872234719349,48.27394990710919,0.3744100921203947,-100.0,-79.99999999999972,1
1493,2476105,197732247,83.6,1904,16.81045417,26.26946953,45.18750025,35.19408537056478,24.936560073706527,0.2737269722808903,-100.0,-100.0,0
