,volume,price,close,times,K,D,J,rsi10,rsi5,macd,WR5,WR10,Prediction_Result
2271,1577742,13718701.0,8.652,603,34.85164928,23.78600155,1.654706089,43.91693758663992,53.6939583288713,-0.0723977513141918,0.0,-53.84615384615411,0
2573,2464650,15857528.0,6.522,493,24.89123143,34.21537511,52.86366245,43.57785354076432,35.20228026563695,0.0391339778101581,-100.0,-100.0,0
1558,10129070,86343451.0,8.518,2424,27.89779702,29.46605574,32.60257317,54.05571342102027,61.93133360456532,-0.037181195730603,0.0,-40.74074074074079,0
750,11365649,163191143.0,13.594999999999999,2864,87.17874154,80.36570797,66.73964082,82.70980529240933,89.3537900236206,0.408603513625747,0.0,0.0,1
284,20051503,498319148.0,26.109999999999996,5459,13.32304793,13.79839662,14.74909399,33.24618929557849,29.484239382303823,-0.4060821621619656,-79.41176470588226,-87.93103448275856,0
2624,41200456,437214262.0,10.99,8551,47.07517634,69.16863993,113.3555671,54.49779957248546,41.129572872376976,1.0061521770015094,-100.0,-94.5945945945946,0
301,14654187,355564792.0,23.825,3666,45.63385945,35.33610527,14.74059691,43.601498923061925,50.58672237760148,-0.8811252461820235,-8.695652173912869,-52.5423728813559,0
1576,8058927,61899815.0,7.8149999999999995,1934,10.10879703,10.94842704,12.62768706,30.24861081791651,25.275667571146897,-0.1848394982547054,-88.2352941176473,-95.00000000000011,0
965,4474205,55493564.0,12.375,1124,22.5971248,18.72128997,10.96962032,31.29951946821861,31.54313316157012,-0.2267766723946881,-100.0,-60.00000000000014,0
1663,3105839,22260355.0,7.117999999999999,932,50.83397452,37.97435661,12.25512079,44.87203681632359,44.81304402933981,-0.0607637831450681,-85.71428571428608,-42.85714285714304,1
237,18073123,437460002.0,24.345,3881,36.38111831,48.05093922,71.39058103,53.89609313150891,47.93881352163743,0.5046445134596931,-59.99999999999943,-76.47058823529382,0
1834,3357097,41879656.0,12.44,919,37.71231715,31.25308863,18.33463158,54.75717492178488,48.909842978688765,0.5148422832768748,-66.66666666666745,-53.84615384615403,0
1878,13659343,235008595.0,16.1,3942,88.38543215,89.11295455,90.56799936,80.77929158763547,82.28427735924448,0.7332914149232507,-28.571428571428864,-3.5714285714286214,1
979,2521078,32327785.0,12.86,873,29.07901225,38.08375,56.09322549,50.43136357370789,49.34619066443928,-0.0245864064902051,-33.33333333333254,-66.66666666666627,0
1574,8634568,66174638.0,7.921000000000001,2100,10.41249197,12.41194177,16.41084136,28.837031283224253,21.67708819081923,-0.162404351922711,-100.0,-100.0,0
11,7762040,97911486.0,12.725,1749,40.51747037,55.88778568,86.62841629,68.5170628053554,51.25472894470602,0.0203610654082356,-100.0,-100.0,0
246,47549265,1216216620.0,24.66,10529,74.4816401,63.79795978,42.43059916,69.7430375512789,77.08961698691708,0.4288190808838485,0.0,0.0,1
2475,1728055,11450656.0,6.787000000000001,443,28.03648003,27.21413786,25.56945352,31.58451514399496,33.44665634607602,-0.1301014228612482,-45.45454545454534,-85.18518518518516,0
2292,1270295,10957169.0,8.779,504,15.32184271,22.91936413,38.11440697,38.17303907134786,30.503192796348355,-0.0011303884087074,-100.0,-100.0,0
1486,11513633,97599819.0,8.472,2826,48.21670455,61.36512621,87.66196954,47.96726330680553,44.023323120183306,-0.1038006148787886,-100.0,-74.99999999999993,1
852,4487248,55297251.0,12.455,1063,16.5898559,13.81783157,8.273782923,34.15276630473698,32.316095041472096,-0.2106847641471824,-40.00000000000057,-82.35294117647075,0
1893,9774623,143635766.0,15.535,2731,8.500867146,10.94117702,15.82179677,32.27468110890325,15.227123727266523,0.3248049443322932,-100.0,-100.0,0
380,27009350,538284591.0,20.195,7537,30.00468707,23.42941455,10.2788695,37.73780350361621,42.42411848265391,-0.7932469509368815,-26.31578947368423,-50.0,0
323,47426683,1233411458.0,24.630000000000003,10186,74.91896028,64.13595314,42.56993885,67.88082736253223,79.77214355724014,-0.1037352481856998,0.0,0.0,1
2221,1654189,14704453.0,8.786,631,60.70715955,47.28374558,20.43691764,51.53838089651577,56.14180512351288,0.0047201073083536,0.0,0.0,1
2605,22705724,194228259.0,7.304,5592,90.20149636,84.22013804,72.25742141,88.39030233726389,93.09739289492634,0.2149045311362475,0.0,0.0,1
684,3639817,44149254.0,12.239999999999998,1314,26.89747607,35.08973844,51.47426317,45.47074539522824,44.02019755101544,-0.0680442704728091,-50.0,-80.00000000000007,0
2166,3383355,28416638.0,8.178,909,71.47060904,65.88660318,54.71859144,49.906852380744986,49.80596570204468,-0.1151933846359823,-100.0,-35.3741496598639,1
2469,5027820,34250998.0,7.170999999999999,961,28.40416675,33.88225105,44.83841964,15.405649872367889,7.733116322447156,-0.0277309073928966,-100.0,-100.0,0
2018,3973211,41245534.0,10.86,1111,17.94942724,27.70834764,47.22618842,37.32915193036632,26.655612539096445,-0.0830097945419346,-100.0,-100.0,0
126,43089184,816333367.0,17.6,8257,83.72424827,86.06340171,90.74170859,76.49817434967912,74.9622615361436,1.185340349077447,-21.05263157894745,-13.333333333333403,1
1365,17942611,205657798.0,11.215,4077,52.28420351,60.62215351,77.2980535,49.85871764448879,51.91169785936373,-0.3940874519779618,-93.33333333333324,-49.999999999999936,1
2272,1660331,14411823.0,8.636000000000001,328,44.44655407,30.67285239,3.125449036,41.93649855567916,48.95492091307139,-0.0732713937946493,-19.999999999999645,-16.66666666666642,1
854,6473239,79026412.0,12.334999999999999,1509,14.78067669,15.99504294,18.42377543,32.62169856921672,29.704192276846296,-0.2301748755515255,-100.0,-100.0,0
2597,1055440,6607319.0,6.236,311,49.84760456,43.0599118,29.48452627,44.427684169362514,46.43565847621749,-0.0648844341816057,-85.7142857142859,-38.70967741935481,1
1982,5550515,64545695.0,11.879999999999999,1391,10.02406854,18.71107071,36.08507506,38.79280595208503,23.364408360278365,0.0487164810692423,-100.0,-100.0,0
855,2333882,28368795.0,12.275,737,17.54609216,16.51205934,14.44399372,38.6906145615669,41.06577868858208,-0.2372920806841877,-40.00000000000057,-76.92307692307709,0
943,3006829,39225065.0,13.2,1244,12.94542169,17.19982169,25.70862168,35.297388087905624,30.21833745443232,-0.0513751095928663,-66.66666666666627,-94.44444444444436,0
1198,6911320,96270353.0,13.635000000000002,1587,54.23568749,50.23854454,42.24425864,59.25763399264504,63.54910046993465,0.0686215703188489,-11.111111111111242,-7.692307692307796,1
2358,857992,7247534.0,8.560999999999998,229,31.03100186,26.47276769,17.35629935,38.32884059520956,31.52799789864779,0.0458569831701008,-19.999999999999645,-84.9056603773585,0
1478,7703871,63749700.0,7.962999999999999,1997,70.85189908,54.45497399,21.6611238,49.9120109506498,57.9012065011076,-0.3521450620309652,-24.99999999999986,-14.45783132530111,1
1585,5595673,43751955.0,7.787000000000001,971,58.54966705,53.90837183,44.62578137,43.05842521284383,46.5461854772655,-0.1610925237524705,-76.92307692307688,-43.47826086956537,1
