,volume,price,close,times,K,D,J,rsi10,rsi5,macd,WR5,WR10,Prediction_Result
319,6559600,124425113,19.044999999999998,1912,43.81529996,49.03938949,59.48756855,53.17466640690708,54.67876920317358,0.0219531029374718,-21.42857142857125,-38.88888888888872,1
395,3011134,39134379,16.380000000000003,787,5.407224038,16.10197994,37.49149174,9.129483343716856,3.582744428363366,-0.5338932293537662,-100.0,-100.0,0
521,4763438,80594183,16.36,1578,81.74032062,80.90253109,79.22695203,72.16116728116965,72.48523838478188,0.5980092585171592,-30.76923076923056,-13.793103448275804,1
96,2860397,43284672,15.410000000000002,780,29.10820625,25.37226206,17.90037368,46.86760757390961,47.907110013196345,0.0784466070954055,0.0,-58.06451612903221,0
2488,7100043,1285135197,174.95,4947,82.585239,82.34665065,81.86947395,59.546343055552256,59.59666995369722,2.2674146980051453,-45.0,-21.428571428571427,1
1252,1250886,19898996,15.91,435,39.44670965,51.27351974,74.92713992,55.90458048546818,50.83212459071621,0.2544607177993275,-100.0,-66.66666666666656,1
821,4142115,74034369,17.634999999999998,1579,63.99052775,69.47228041,80.43578572,59.38956976336476,52.3939946985967,0.3532452521679949,-90.9090909090908,-50.0,1
1845,10668513,843528298,78.49000000000001,6488,59.35147586,66.48344148,80.74737273,56.74218097390175,47.46373585881521,3.02221300148846,-100.0,-51.89873417721525,1
2289,3518938,453454064,130.85,2380,29.62752843,48.56668432,86.4449961,56.49103951014737,45.52014496806558,5.329990351954018,-88.88888888888889,-90.0,0
1071,3026300,55167068,18.854999999999997,1083,22.93991124,31.65274204,49.07840365,47.18970184229292,42.59417604771609,0.4098441024544014,-22.2222222222224,-87.27272727272722,0
12,5776832,88592705,15.215,1192,33.55709602,29.89737546,22.57793433,28.034265400017823,38.24896096135428,-0.0200289842143653,-50.0000000000003,-50.0000000000003,0
427,1623489,21960006,13.61,630,60.2079226,63.37795354,69.71801542,43.720699939749885,39.32775064125336,-0.3283856517579369,-100.0,-91.66666666666654,0
