,volume,price,close,times,K,D,J,rsi10,rsi5,macd,WR5,WR10,Prediction_Result
809,9109687,2249371376,244.65,6163,42.42996223,40.0675176,35.34262836,49.12016430100302,57.195954377002536,-6.719963658129208,0.0,-12.5,1
499,6194206,2998950416,500.55,4804,41.81898806,57.27720394,88.19363568,50.20001597396641,53.096163442235365,-18.494188944105897,-23.07692307692308,-65.51724137931035,0
477,6867051,3354550088,523.15,6200,10.01159737,10.99459245,12.9605826,26.4594282447254,25.567513204420848,-40.986262749862114,-53.333333333333336,-93.65558912386706,0
35,5344910,1752423329,314.4,3887,89.60106091,78.64969988,56.74697781,55.86050183270158,66.86432094909307,-8.821634378985644,0.0,0.0,1
827,9600592,2680937422,283.15,6580,47.39658334,61.39540933,89.39306129,53.93442232269078,47.706803684014645,7.481845405891861,-100.0,-65.15151515151516,1
1504,4040284,310008160,75.42,2488,72.24590349,66.71762639,55.66107218,54.537921998481686,61.207435572387055,-0.5101835714781255,-3.703703703703489,-2.4390243902437674,1
162,4554451,2850822620,624.9,3894,53.4807718,64.53890417,86.65516893,59.24039887789354,53.23547576110227,23.52222469305488,-100.0,-57.14285714285714,1
86,11594148,4994320686,426.3,6377,35.76924492,41.2637271,52.25269147,64.53359039675634,65.91932644318858,13.681748985011527,0.0,-46.66666666666666,1
201,4836712,3272344752,669.6,3792,52.67875927,42.25077974,21.39482067,46.54118049355172,46.736691747084905,0.7008498680954808,-39.62264150943396,-37.333333333333336,0
469,13909781,8447732505,658.0,11086,30.82459088,46.25761125,77.12365198,31.777015270256232,23.02172122767302,-11.90254829653219,-100.0,-100.0,0
1408,29826377,1678427711,49.045,15646,87.36180893,77.98011384,59.21672365,64.71293547549823,84.34924024331329,-4.3112625614753535,0.0,0.0,1
1986,5938041,433402693,72.47999999999999,3520,30.72175643,25.62965774,15.44546037,55.31380511224035,57.9351000458234,0.8863407126968882,0.0,-48.14814814814812,0
2174,9445520,301484692,32.19,5049,46.30164188,41.36153685,31.48132678,35.34873487462289,36.2147883908084,-2.487123365549009,-100.0,-77.77777777777783,0
1768,5360662,411949079,78.05,3365,26.52493292,23.21897226,16.60705094,44.98251967452983,43.55790826734097,-0.3603712156910408,-46.666666666666856,-73.33333333333343,0
206,11826736,8732027904,684.0,5682,85.50908358,73.25352427,48.74240566,63.30504528700765,71.59093278632915,0.2822589040361887,0.0,0.0,1
1369,4026428,287118092,70.91999999999999,2675,44.36198002,38.18854325,25.84166973,35.68228835259264,41.48983822074735,-6.129831467220372,-35.71428571428593,-53.33333333333338,0
815,23049123,6439332186,257.3,15406,88.1561772,77.50829705,56.21253676,74.12019904664365,85.82881496485521,-1.5913094564860422,0.0,0.0,1
237,5346396,4812214635,883.5,3786,68.08051805,60.95817206,46.71348008,71.27183122612291,75.43264361015929,35.11090308818254,0.0,0.0,1
90,8053889,3546145622,426.35,5437,73.45500664,56.1325107,21.48751882,69.97421394605364,75.1678153792185,12.547408266498348,0.0,0.0,1
1438,23567369,1885235451,76.83,12570,65.3994884,71.21295385,82.83988474,65.53635064000089,63.98398385388069,4.638151491544412,-9.090909090909012,-21.15384615384606,1
1616,19519349,1883852653,98.59,10070,28.20189312,33.43535298,43.9022727,48.81801465937271,40.20170737102132,3.19284189231384,-97.22222222222236,-90.0,0
1669,14104518,1244206231,86.07,8316,82.21254588,76.99128422,66.5487609,60.71888229901703,71.58912325818383,-1.3315052612138325,0.0,0.0,1
738,16756465,4611307975,277.95,12331,56.34911916,63.98980561,79.27117849,58.8412106513825,55.89459219791212,9.37753114617722,-59.09090909090909,-36.11111111111111,1
1051,9373306,1445663447,152.15,5356,61.75033712,62.44528328,63.83517561,61.496657332936,59.52695200374825,4.090028406076128,-9.090909090909092,-18.75,1
1410,36626121,2272185383,52.080000000000005,18329,94.38302619,86.46873472,70.64015179,74.64967857471603,91.38693027300326,-3.048774870394708,0.0,0.0,1
1705,5337466,445612649,81.8,3169,72.90530648,62.99206332,43.16557699,50.00207931949635,57.51371634118271,-1.947769199390684,0.0,-1.785714285714186,1
2153,3977512,160440223,39.5,2176,63.94111567,49.65454778,21.081412,44.50427475987262,53.1294401026762,-2.2096779865896177,0.0,0.0,1
2265,22161317,832971823,36.695,8774,50.29810981,40.68939209,21.47195666,57.38756699678178,64.15482681413512,0.1216034541317668,0.0,-19.565217391304188,1
666,13418977,3453918612,256.2,10260,46.68169391,53.79538046,68.02275355,46.15000879352037,47.22334606985733,-10.104136225969825,-100.0,-60.71428571428571,1
1275,8345919,1256704864,149.55,5548,29.39749752,26.43305737,20.50417708,45.198593931388224,43.78621849940679,0.7851330212069264,-72.72727272727273,-79.16666666666666,0
1209,12219367,1638108444,137.0,7670,37.43999969,54.70939678,89.24819095,41.12902740786551,29.2673750073886,1.4968182800462435,-100.0,-100.0,0
1361,8657508,648744192,74.77000000000001,5541,29.49769575,26.48004097,20.4447314,33.055682217027936,37.41487402634319,-7.716760164326435,-43.75000000000014,-70.00000000000006,0
