,volume,price,close,times,K,D,J,rsi10,rsi5,macd,WR5,WR10,Prediction_Result
586,20527381,180295515,9.43,5280,3.865427183,7.4661459,14.66758333,21.74413919447352,13.24161718383328,-0.4148626608425287,-100.0,-100.0,0
2639,15953721,502037912,31.139999999999997,5897,66.17951097,56.51338344,37.18112836,50.41534305722317,49.46546086639712,0.1586549264863629,-100.0,-22.033898305084705,1
668,15610340,133566986,8.259,3274,65.24019828,59.30496681,47.43450388,61.42555314134627,64.39660348894077,0.0600736885215496,-48.648648648648674,-24.999999999999968,1
2003,24346763,1019140874,41.160000000000004,9622,71.12433724,62.71793323,45.90512522,49.13608256801756,49.22863117603718,-0.4090248891309808,-100.0,-24.78632478632483,1
1324,7130103,50379589,7.231999999999999,1775,17.08504022,17.12464259,17.20384731,40.86001326282795,38.67017497269801,0.0072992637549292,-50.00000000000016,-70.83333333333343,0
1705,2105349,8384717,4.061999999999999,522,22.31925654,35.23715242,61.07294417,35.59429680204514,28.09442291807859,-0.0614968333458239,-100.0,-100.0,0
1589,14883194,37331130,2.7809999999999997,3132,9.992090116,17.74250807,33.24334397,30.448951668715434,26.924578415201296,-0.227681687132168,-100.0,-100.0,0
1248,4311409,29242197,6.891,2506,30.45203942,49.65650759,88.06544392,52.44460705148754,44.24720327436235,0.0930237462488204,-84.99999999999989,-90.3225806451612,0
1670,4868275,21328072,4.215000000000001,536,75.25489128,76.91024635,80.2209565,62.54775042797166,66.97859413016965,0.0380736587401791,-53.33333333333326,-17.021276595744688,1
967,4130168,27099476,6.539,1303,53.00645162,50.11678473,44.33745096,40.28002166109472,41.56561146985209,-0.1192028150497793,-93.33333333333348,-38.88888888888901,1
870,12627937,88829115,6.964,2604,43.98495774,42.57443558,39.75339125,46.07684986859895,49.462185357335706,-0.1739881838505201,-82.35294117647044,-49.056603773584925,1
1062,77438803,574359422,6.632000000000001,13932,80.24759448,77.51684661,72.05535086,85.07829501842234,92.96701552236352,0.0158476455494115,0.0,0.0,1
312,21655929,411748127,19.375,4816,59.93177397,67.51580655,82.6838717,42.5293326543616,43.55250199018478,-0.4076220440441517,-66.66666666666693,-66.66666666666693,1
144,37755136,794746056,21.110000000000003,7307,45.06030405,46.32692265,48.86015986,44.10437078884318,40.6347083713275,-0.0696090317276513,-100.0,-61.90476190476173,0
277,22005816,472530468,22.005000000000003,6534,28.91155459,30.6155852,34.02364641,45.27491585939792,41.1083261426144,0.4156504086785588,-40.0000000000001,-60.869565217391376,0
1772,17112664,149145400,9.245000000000001,3756,37.93304826,46.43273743,63.43211577,52.27217812560948,45.13312317485151,0.6735827729540663,-39.21568627450968,-79.05405405405402,0
2296,25813979,568095056,23.02,9038,22.53981407,24.92855791,29.70604557,43.749076442911225,34.467482076970605,0.3891936155668605,-100.0,-100.0,0
1859,51811631,765006917,16.075,11105,16.44317282,27.45451822,49.47720903,32.66136668699682,22.78034208659496,0.171579122411073,-92.10526315789473,-92.68292682926828,0
2562,31575680,989198167,31.985000000000003,12285,25.07730532,27.08651463,31.10493324,36.15659074872664,28.841573530052457,-0.2607762996744031,-100.0,-100.0,0
600,41600832,368253516,8.686,7858,58.10538907,47.69577586,26.87654945,50.09622685481657,58.47958624616947,-0.4169764761598812,0.0,0.0,1
2040,45139388,2013057958,46.620000000000005,18392,16.83459131,17.02208063,17.39705926,38.42928393598852,33.34802552468631,0.1413138919851098,-100.0,-100.0,0
1958,31532009,1366365447,41.92,13033,62.28883621,51.04721811,28.56398191,46.094334621156,54.5964551505113,-2.3188677061125484,0.0,0.0,1
1288,19086755,131581211,6.822,3565,40.99184314,28.83506921,4.521521355,65.18712668222173,78.469336303956,0.002587527503791,0.0,0.0,1
