,volume,price,close,times,K,D,J,rsi10,rsi5,macd,WR5,WR10,Prediction_Result
703,1134814,20614454,18.544999999999998,400,18.95803464,14.33916491,5.101425446,36.55766576188053,38.715660051701065,-0.1611732180515138,-46.66666666666639,-57.89473684210517,0
78,16438069,303571304,17.455,4322,76.39119385,72.08818952,63.48218086,66.99510639456923,68.28356399422063,0.5138449473981461,-18.18181818181809,-7.999999999999971,1
1261,663947,13740347,20.55,218,73.21483394,61.59332526,38.35030788,63.79955764560364,72.20908698757354,0.078585141207548,0.0,0.0,1
832,657274,13167545,20.145,371,12.84028277,25.17588587,49.84709206,44.508659131096415,32.612609413667805,0.1493173085794132,-75.0,-89.99999999999986,0
363,1155015,24399165,21.58,400,15.20814195,18.62032374,25.44468731,32.7330564337459,26.536789398284355,-0.1354422739197913,-100.0,-100.0,0
2143,2044628,71241630,36.095000000000006,1377,3.241524021,8.559941444,19.19677629,18.23658749114285,9.68882866214197,-0.6725763338949897,-100.0,-100.0,0
1765,1072153,25144454,23.47,453,38.60609547,33.70770533,23.91092505,49.28605579966125,44.56382587358653,0.2172960014069445,-37.500000000000334,-44.4444444444448,0
1521,567386,11179259,19.130000000000003,297,93.12107024,89.65753384,82.73046104,84.17046079815752,94.06071897719676,0.0886251644272149,0.0,0.0,1
1055,307042,5944499,19.369999999999997,202,46.61959914,57.52933218,79.34879826,51.35483882774097,49.61017524479619,0.0210911495802585,-100.0,-74.99999999999956,1
1872,1214956,34361890,28.340000000000003,551,55.21253053,48.41245356,34.81229962,53.43671541576518,54.51481172008174,0.1462820982246471,0.0,-25.000000000000444,1
2651,855290,34192348,39.995,729,63.54540266,57.28303878,44.75831103,42.80178011412709,47.13005422654796,-0.6973502145623618,-100.0,-33.33333333333333,1
1717,722274,15987747,22.285,383,29.01704559,43.3446246,71.9997826,54.10229241641662,48.0598426972582,0.2255326300719673,-100.0,-91.66666666666713,0
2152,1376979,47943755,34.75,832,49.83304824,41.84483007,25.86839374,33.13378134718917,37.42535266635328,-1.0811734486310594,-77.77777777777884,-29.16666666666689,1
1539,348531,6974034,19.96,202,42.82419471,43.65728259,45.32345835,59.63085627786935,56.67121944114102,0.2492051411030472,0.0,-29.99999999999972,0
2480,1622823,61249790,37.935,950,53.42385637,59.57297696,71.87121814,54.86433640443025,50.92774246707064,0.4457973106453298,-62.06896551724116,-62.06896551724116,1
465,1354135,24896699,18.439999999999998,460,32.91763608,35.88409272,41.81700599,48.40115958102251,41.930464904636914,0.1517640259676375,-50.0,-78.57142857142875,0
540,1652543,33222199,20.035,511,59.74741585,66.26812785,79.30955186,62.473433696905765,59.87856647934776,0.4228661679182238,-46.15384615384636,-38.70967741935492,1
137,10643012,210412787,17.91,3210,88.7798589,84.32925579,75.42804958,83.40546712021721,90.42728576268262,0.4327217913807316,0.0,0.0,1
