,volume,price,close,times,K,D,J,rsi10,rsi5,macd,WR5,WR10,Prediction_Result
730,9049036,108872362,11.74,1955,76.87238394,78.07885348,80.49179256,63.05750421607276,65.35794810182712,0.0055375459942741,-50.0,-30.00000000000007,1
705,5936165,67996874,11.540000000000001,1518,17.10969827,14.06748097,7.983046377,37.46732691891586,39.29318578067527,-0.1269131176559196,0.0,-63.63636363636381,0
1452,34785088,381338821,11.7,6085,26.87728139,34.4867993,49.70583513,32.70749896688465,19.7993970184634,0.0263296645714046,-100.0,-100.0,0
328,20756785,370146880,18.560000000000002,5645,31.9607623,42.32814672,63.06291556,45.171068157584806,41.508680614848856,0.0536827091604079,-64.51612903225804,-74.41860465116278,0
2365,5305715,48919877,9.398,1795,15.1763975,14.53469516,13.25129048,31.14247187522255,29.38141358862107,-0.1023082069508707,-78.94736842105229,-89.74358974358952,0
1940,18624980,208701919,11.725,5314,18.87994802,29.87320538,51.85972011,40.21403210470048,36.21397466506925,0.0082681881289128,-68.75000000000003,-80.76923076923079,0
1788,36377827,349518015,10.324,8735,25.99807526,38.47074084,63.41607198,25.851275220904917,14.485981260569172,0.1335975530083302,-100.0,-100.0,0
505,32455963,450468567,13.27,7713,79.71002743,73.82874148,62.06616957,64.71096216332847,71.57956163772342,0.0087445474346203,0.0,0.0,1
1012,14144496,147993753,10.72,4675,18.29177557,19.35017235,21.46696591,24.857585775718675,10.913660319050468,-0.0009083465082341,-100.0,-100.0,0
652,7543992,94681039,12.540000000000001,1588,60.22158994,60.33200909,60.5528474,50.428992252123415,51.90479503087159,-0.0470877428664611,-39.99999999999986,-49.99999999999971,1
1731,2820165,26142177,9.280999999999999,987,17.25030966,11.91142803,1.233664787,39.41999608181956,36.7658870060956,-0.042740574763635,-40.00000000000213,-66.66666666666733,0
2447,5798045,52217115,9.019,2541,12.18109753,14.06436604,17.83090307,41.90849032631881,42.48074058254701,-0.0215918894644906,-75.0,-80.00000000000071,0
380,9607609,168789279,18.575,2880,15.59802183,18.31193289,23.73975503,29.141726588103506,18.099034610569287,-0.0200767655974654,-92.5925925925925,-94.99999999999991,0
1660,4597148,43412895,9.438,1600,44.71378855,43.09079683,39.8448134,55.44720367899306,61.51253282432305,-0.0220064666669324,0.0,-42.85714285714278,0
1876,5247539,48371320,9.256,1626,47.13898511,55.19749179,71.31450514,47.21258458858239,43.75665184728742,0.0076756839347603,-100.0,-71.79487179487153,1
1570,11274468,113368748,10.22,2262,10.65419915,11.41846396,12.94699359,28.82323360452746,31.956464063630087,-0.2641088873899372,-75.00000000000044,-90.00000000000021,0
1819,8317314,75919519,9.223,2225,39.46488639,43.20329032,50.68009818,38.73034089396255,38.53201119042297,-0.124772602779186,-55.55555555555534,-84.61538461538434,0
2139,3440477,32223602,9.386,1089,54.91455403,59.30565014,68.08784235,43.80485902912042,44.12742856828237,-0.0829077299563855,-100.0,-66.66666666666627,1
2430,7092201,64063724,9.061,2151,16.36669599,20.99055581,30.23827545,37.30406278221779,30.697691060219977,-0.0234933257657453,-100.0,-100.0,0
2450,5948956,53620191,9.02,1953,33.51662149,30.27643365,23.79605797,43.2527720628058,42.30740750189639,-0.019386253985365,-80.00000000000071,-80.00000000000071,0
1445,16286623,195772470,11.864999999999998,3225,50.37052796,49.283615,47.10978908,55.42761723881056,56.49720950620655,0.0504335256114759,-28.5714285714285,-41.66666666666669,1
1626,9285398,88439156,9.614,2203,21.96030332,27.70643878,39.1987097,46.5763443868845,47.403385009599184,-0.0882808185227321,-28.571428571428086,-76.92307692307688,0
2446,9060699,81634101,9.023,2805,9.938312963,15.0060003,25.14137498,38.69590635901865,35.766044224942284,-0.0214080939551155,-100.0,-100.0,0
1318,6980037,110575220,16.28,2184,19.88279283,26.2688477,39.04095745,37.64189527282453,28.0833966011993,0.131337580215777,-100.0,-100.0,0
1303,34472866,611016468,16.655,6241,88.15840489,82.46464261,71.07711804,78.77094660106326,86.16890421136972,0.3660188204287957,0.0,0.0,1
134,47224616,812511497,17.7,7159,42.19188619,55.0732632,80.8360172,55.7558828504364,47.70822315803021,0.7478596953466612,-80.00000000000007,-80.00000000000007,0
628,8520726,109834836,12.959999999999999,2139,45.19556691,48.90535358,56.32492692,44.173275493838986,34.87895145508126,0.2086852055282914,-100.0,-100.0,0
1109,3774699,37935640,10.085,1080,28.33634765,25.30811646,19.2516541,48.137089502572586,53.9298963433186,-0.0315273441641628,0.0,-33.33333333333373,0
1339,45571092,621077119,14.604999999999999,7637,26.46461877,40.92745761,69.85313529,28.40826565358637,19.661866307463868,-0.3460604138217114,-100.0,-100.0,0
1800,3854901,35681268,9.258,1307,11.67688646,5.645971276,-6.415859095,27.876919133082986,30.466264902659525,-0.2149737518206679,0.0,-57.14285714285696,0
710,6705213,77375827,11.435,1710,48.26135944,37.95340178,17.33748645,41.466257360355655,44.25061181426339,-0.140727961126151,-100.0,-16.666666666666863,1
374,17907475,344525930,19.46,3947,32.3920428,49.35280554,83.27433102,50.442045489793095,43.66599396085499,0.1728102733632812,-100.0,-100.0,0
2025,5111183,56458542,11.13,1653,23.827588,32.4153197,49.59078311,34.86405603665991,29.80817106346274,-0.2085983959027061,-100.0,-100.0,0
1705,13785818,134221267,9.458000000000002,3630,57.72600324,54.92713635,49.32940257,57.01493957756503,56.51630356226492,0.0140911440599507,-63.33333333333334,-52.7777777777778,1
27,8201337,84306027,10.425,1624,23.3224349,26.19624035,31.94385124,45.97384632024254,37.36285232166959,-0.1663074573650296,-75.00000000000011,-81.81818181818184,0
433,51896868,787861082,14.15,11519,74.44324124,59.39886922,29.3101252,57.30203050754339,66.97852033439737,-0.4536545009114808,0.0,0.0,1
1388,9436728,129143530,14.13,2527,29.13993594,44.97667848,76.65016356,42.03553497714218,33.671494330498845,0.1045522483893719,-100.0,-100.0,0
1129,3884535,39688061,10.305000000000001,928,37.98214308,52.34781827,81.07916863,47.33096027903977,38.82737531991203,0.0396970895793277,-100.0,-100.0,0
1855,10422021,96694352,9.282,2321,50.79006986,43.44781509,28.76330556,61.90623372159734,67.3615596293023,0.0195429542101994,0.0,-5.555555555556378,1
1879,50535809,492347632,9.335,9126,56.72804946,50.69228945,38.62076944,71.09461941972937,78.97918643472896,0.0175946309164004,0.0,0.0,1
995,6358335,68780833,10.795,1422,64.33337724,72.00623841,87.35196077,49.41183281376244,42.59412395555707,0.0252775573416842,-100.0,-66.66666666666666,1
1535,5986754,68967314,11.57,1591,40.64745893,40.67392246,40.72684951,51.20133150935025,49.2661253088526,0.0536362516138933,-49.99999999999911,-49.99999999999971,0
954,9717986,103047883,10.635,1564,48.36411543,51.39446165,57.45515409,48.50765780076398,51.60032412047073,-0.0468110948921002,-33.33333333333294,-33.33333333333294,1
2206,12651297,135260713,10.74,2484,52.93281755,60.09119543,74.4079512,61.54440747567218,58.382873526055,0.3246389207675018,-24.99999999999989,-42.10526315789462,1
1977,12653590,153043080,11.855,3310,57.66047854,43.1887844,14.24539611,58.78040488804642,65.90590283122663,0.0523324060868659,0.0,-7.692307692307796,1
2619,25501185,209468549,8.128,5607,59.01021286,49.0838656,29.23117108,60.42097433816074,68.4514022360462,0.0010116095803857,0.0,0.0,1
494,16598276,217375187,12.35,3434,78.18351417,58.06864859,17.83891745,59.26775114286973,70.57330837596017,-0.4003218255871225,0.0,0.0,1
1591,11302641,114634517,10.365,3678,40.07951298,58.90074698,96.54321498,37.72782225563948,28.45064219966325,-0.050886461440628,-100.0,-100.0,0
1397,23964726,273776955,12.184999999999999,3865,14.44003107,15.69124259,18.19366563,27.9173634327193,24.679137744149536,-0.4031719715914008,-90.47619047619052,-95.6521739130435,0
259,24779912,601660715,24.55,5486,21.8139739,26.96406576,37.26424947,44.58831943654226,38.980613880029935,0.1408943957155334,-57.14285714285773,-86.8421052631579,0
1357,19530361,259282611,12.790000000000001,4607,79.86367715,71.69527286,55.35846428,48.4828756009403,55.65670327750993,-0.5339126028488663,-50.0,-14.705882352941169,1
846,8172153,97557945,11.9,2613,79.06561647,80.59792371,83.66253818,54.67754510408053,48.42747074328194,0.1095250435392334,-100.0,-40.0000000000001,1
1261,19835680,313717971,15.940000000000001,4143,52.14472433,58.84997735,72.26048341,55.52970420904023,49.35188456665527,0.5052688556895402,-75.0,-42.857142857142925,1
1697,6319206,58068984,9.276,1677,14.27916117,20.44451977,32.77523699,38.38700546040684,34.80895738230684,-0.033188392797672,-100.0,-95.83333333333344,0
2549,12595513,101677061,7.976000000000001,3136,60.98975493,60.48931263,59.48842801,62.836547709883085,63.27270453766749,0.1941360462077273,-28.125000000000405,-38.18181818181835,1
1469,35602756,396133244,10.9,6430,47.6406165,37.4859237,17.1765381,54.22875608249716,67.35332236810979,-0.1857841600236933,0.0,0.0,1
2514,33378767,200144431,6.784000000000001,7771,11.43711722,9.341207375,5.149387692,27.991807184850504,32.13270929152513,-0.4495364296461011,-39.39393939393944,-76.92307692307693,0
1015,4202155,43582488,10.580000000000002,1255,6.901266836,12.63465124,24.10142004,18.537701831276337,6.613076584415069,-0.0380204506801754,-100.0,-100.0,0
597,29151337,346295689,11.455000000000002,6024,54.24237995,34.24465369,-5.750798845,56.8889367678187,65.34693299454403,-0.1268983180803648,0.0,0.0,1
1698,7222776,66369834,9.255999999999998,1766,15.69228028,18.86043994,25.19675926,41.03401003016355,40.0494024273757,-0.0386609128408852,-62.50000000000083,-82.60869565217432,0
2223,4924368,53732930,11.0,1407,39.86189031,46.71042089,60.40748205,56.77737593904487,52.483673900239005,0.2122761765853378,-50.00000000000089,-80.00000000000043,0
1335,20102069,306366871,14.705000000000002,4432,63.91749358,53.9217467,33.93025294,52.00449663773313,62.55680967798109,-0.3886410090027454,0.0,0.0,1
1238,12885368,181882243,14.015,2514,34.15384803,29.49640024,20.18150468,54.66033822557665,53.26624143625964,0.4276292651140373,0.0,-55.555555555555536,0
718,5465626,61217830,11.385000000000002,1294,10.2591775,20.33388819,40.48330956,30.00960249904663,22.536401819476914,-0.1365023072435226,-100.0,-100.0,0
2021,8414498,94667687,11.145,2400,45.62716424,36.59967033,18.54468251,39.43693150978481,40.8414283024841,-0.2312298986923834,-66.66666666666627,-50.0,0
2210,7896091,84300751,10.69,2186,32.44293163,38.195891,49.70180975,57.5584728112578,55.91951719670023,0.2755470243064641,-28.571428571428864,-54.54545454545461,0
2503,12255877,99661805,8.252,4122,25.7602142,27.31744777,30.43191491,39.10228607844821,38.53958919635757,-0.1224962534899125,-70.96774193548396,-85.48387096774198,0
2484,13340794,110438860,8.379,3187,41.81707575,30.81397413,8.8077709,36.30071686344935,43.585174974085625,-0.1791876372341196,-4.878048780487699,-63.55140186915883,0
2569,15958180,138993314,8.548,4553,65.87686953,65.94376558,66.07755769,61.58984390817802,55.70135693000849,0.2377169099202317,-100.0,-31.746031746031598,1
1003,7958804,86452559,10.825,1440,58.08011436,46.09059909,22.11156857,62.12409615174046,68.02207313197326,0.0346511603182079,0.0,0.0,1
648,4433565,54892336,12.505,1214,59.73291018,64.90728616,75.25603812,45.99908778586416,44.52875685000978,-0.0687960997129545,-100.0,-54.54545454545445,1
1920,13552766,154638075,11.44,3040,67.73822095,57.21917965,36.18109705,45.96364061708751,47.40612366692568,-0.0432932906148188,-66.66666666666627,-24.99999999999989,1
877,12111449,138747401,11.27,2478,81.79515345,64.29701334,29.30073311,57.78811820664065,66.24764898935474,-0.0561932141956985,0.0,0.0,1
957,7691712,82324355,10.639999999999999,1736,54.08319469,51.03957839,44.95234579,52.460150162675646,58.11078437932121,-0.040300347352387,0.0,0.0,1
878,5097868,58544573,11.309999999999999,1604,84.5301023,71.04137632,44.06392437,57.78811820664065,66.24764898935474,-0.044254012113662,0.0,0.0,1
2214,29508862,330119416,10.725,5487,69.38093996,56.96636755,32.13722274,66.4516946286788,71.59924283825333,0.2513587207944655,0.0,0.0,1
1092,5335364,54279304,10.205,1667,40.88099639,41.70961771,43.36686034,49.56815262756092,50.37396887171397,-0.0004867669233477,0.0,-66.66666666666745,0
1179,4611596,46653610,10.135,1420,39.82516135,33.04168105,19.47472046,51.98906544203064,53.44369002607823,0.0130641972860624,-33.33333333333294,-33.33333333333294,0
153,93733253,2099485922,20.065,14910,82.18171192,81.79186244,81.0121635,82.48101947396617,89.2576989678779,0.8141554617565793,0.0,0.0,1
1349,20669211,243702565,12.719999999999999,4399,5.279100524,8.99899752,16.43879151,20.751727575819444,13.664124173396772,-0.6772828057628926,-100.0,-100.0,0
2209,7893999,83143135,10.74,2206,29.61677839,41.07237069,63.98355528,53.685985588465535,48.099824740002326,0.2886299982002736,-71.42857142857115,-86.66666666666649,0
2195,7004694,71009700,10.104000000000001,1843,75.76434567,82.03320927,94.57093648,64.32262132306842,59.09129535538937,0.2217292600065497,-100.0,-23.07692307692312,1
2529,25694688,189959909,6.965999999999999,7009,69.8554481,64.46859383,53.69488528,59.94169283750005,72.58360049975252,-0.2257520066707168,0.0,0.0,1
2625,63081449,549418156,8.347,10539,62.94378008,58.58144339,49.85677003,69.4451945053943,76.59528369606292,0.0762359789787353,0.0,0.0,1
1475,18354445,205045132,10.989999999999998,2462,58.65978802,53.33280591,42.67884169,51.132834189498325,57.71928206006369,-0.130060389576372,0.0,-22.22222222222218,1
2421,6597483,59840353,9.132000000000001,1687,25.40221649,38.20329258,63.80544475,39.33809605807971,32.649951117386344,-0.0158137641510253,-100.0,-100.0,0
679,12392346,153338376,11.945,3043,74.82107306,71.73820072,65.57245605,65.17933671057425,74.34097152228992,-0.0628784059658923,-100.0,-5.555555555555633,1
1969,6179673,74856926,12.084999999999999,1943,62.23727086,70.80370464,87.93657222,58.11048362115262,56.18211848866228,0.1351503207302584,-100.0,-33.333333333333464,1
951,6283440,66689401,10.63,1221,61.14555623,51.89408516,33.39114303,47.02818020309072,51.063393628205056,-0.0503004662573228,0.0,-33.33333333333294,0
1986,8726896,108760842,12.49,2119,71.97019031,78.51403232,91.60171633,59.742183560292176,58.19257518010394,0.1697637432956326,-79.99999999999972,-30.76923076923064,1
2060,5981359,61074083,10.360000000000001,1382,8.66013887,14.84786709,27.22332354,36.87688085187914,32.54903663367648,-0.1384612033677882,-100.0,-100.0,0
267,23015674,518636243,22.89,5060,24.95827809,22.62410742,17.95576607,35.40879127629566,36.62470817261352,-0.3475861374957781,-16.666666666666863,-76.74418604651162,0
925,5720039,62056859,10.905000000000001,1450,72.81398281,77.69927548,87.46986082,55.28755208397358,55.6241478600308,-0.0003402293582594,-24.99999999999956,-39.99999999999986,1
338,17564716,338910233,18.99,4519,72.96155646,70.51187248,65.6125045,60.7044388171382,67.8662598721997,0.1422169747683214,0.0,0.0,1
2650,9945233,84649549,8.345,2551,70.16835707,53.46831362,20.06822673,49.62368334859485,53.40418146969116,-0.0252341969399278,-11.999999999999744,-6.521739130434656,1
518,20126162,295022731,14.24,4753,64.73120604,66.29293426,69.41639069,61.73505681629149,61.63506373667664,0.3169443879145522,-42.857142857143,-15.000000000000036,1
212,33088156,771917627,24.04,8440,23.50512441,34.32371019,55.96088175,45.88083485976944,38.37749049111013,0.4925905458326373,-80.0,-85.71428571428571,0
535,9101404,126205325,13.834999999999999,1923,46.67453008,38.44254248,21.97856727,46.874710900456414,45.05017085730768,0.0533755528771573,-50.0,-37.50000000000006,0
1826,8142753,74315945,9.159,2734,43.43698518,45.07616573,48.35452683,38.79300142752795,36.60119341047919,-0.0997807531873683,-100.0,-90.00000000000036,0
1050,4694424,47155475,10.07,1081,35.3883041,25.6203128,6.084330189,41.13858547568034,49.99121895454567,-0.0921794943227387,0.0,-33.33333333333373,0
1227,28257290,419724945,14.38,4992,69.85019356,73.70906667,81.4268129,71.44170901422058,68.27832951923439,0.7041421120716985,-37.50000000000006,-15.000000000000036,1
1314,27477564,454018221,16.705000000000002,6862,25.6255828,26.41694144,27.99965872,50.83434083587171,50.17001116831985,0.2776524202282872,0.0,-70.58823529411762,0
1030,5867368,60208643,10.325,1463,31.14158516,31.74547093,32.95324248,30.75874381788794,28.061803356833327,-0.0955910426420888,-100.0,-100.0,0
1383,9259752,132645494,14.059999999999999,3011,58.76127602,47.92447888,26.2508846,54.95154644972619,55.98322619637111,0.1081623904329038,-30.769230769230727,-28.5714285714285,1
759,37698832,495433849,12.625,7699,74.12003742,74.59166566,75.53492213,78.42859844057257,83.39282018943535,0.2042921768281035,0.0,0.0,1
113,25524615,413149844,15.26,5148,86.63464789,81.01326349,69.77049469,71.82107164075086,76.37477938772513,0.5847739846698714,0.0,0.0,1
