X,data,volume,price,open,high,low,close,diff,times,result,K,D,J,rsi10,rsi5,macd,WR5,WR10,Prediction_Result
2658,109/10/21,4371443,272344190,62.8,62.8,62.0,62.0,-0.5,2616,1,13.79672343,21.80193903,37.81237023,36.666737705717,34.32839856635364,-0.9590174610851956,-100.0,-100.0,0
2659,109/10/22,5867709,367652699,61.9,63.0,61.9,63.0,1.0,2457,0,29.56818599,24.39068802,14.03569207,48.79994182714664,57.954208994222846,-0.9190312633430664,0.0,-9.090909090909207,0
2660,109/10/23,4424817,277601953,63.0,63.1,62.6,62.6,-0.3999999999999986,1804,0,39.15656844,29.31264816,9.6248076,45.006192795162505,49.42017071334253,-0.8768485858783318,-39.99999999999986,-45.4545454545454,0
2661,109/10/26,4469767,280065630,62.6,63.1,62.4,62.6,0.0,2399,0,45.5488234,34.72470657,13.07647291,45.006192795162505,49.42017071334253,-0.8335019678371726,-39.99999999999986,-39.99999999999986,0
2662,109/10/27,11763601,728981440,62.2,62.3,61.8,61.9,-0.7000000000000028,5706,0,32.92998483,34.12646599,36.51942832,38.644654559173766,36.04464417400917,-0.8009664873198733,-100.0,-100.0,0
2663,109/10/28,9096649,561866593,61.7,61.9,61.7,61.7,-0.1999999999999957,4262,0,21.95332322,30.06875174,46.29960877,37.00093687690929,32.98393339719078,-0.7782781005544587,-100.0,-100.0,0
2664,109/10/29,7744428,475271958,61.7,61.7,61.2,61.2,-0.5,4569,1,14.63554881,24.92435076,45.50195466,33.12620083931008,26.287395093116984,-0.7691543988644124,-100.0,-100.0,0
2665,109/10/30,12025952,734983224,61.1,61.8,60.6,61.3,0.0999999999999943,4590,0,19.09036588,22.97968913,30.75833565,34.63217024301349,29.712224568606,-0.7656625584523884,-92.85714285714326,-94.44444444444476,0
2666,109/11/02,9264259,567799421,61.3,61.5,60.8,61.2,-0.0999999999999943,2328,1,20.72691058,22.22876295,25.23246768,33.79501597972825,28.14312412263524,-0.7657340493736551,-100.0,-100.0,0
2667,109/11/03,5334216,330427531,61.5,62.3,61.3,62.3,1.0999999999999943,2427,1,36.48460706,26.98071099,7.972918845,48.777182478482594,57.65879751382753,-0.7487400993287463,0.0,-38.88888888888911,0
2668,109/11/04,4272231,266024960,62.1,62.5,61.9,62.5,0.2000000000000028,1686,1,49.6564047,34.53927556,4.305017268,50.99513930758545,61.14129818458367,-0.7170432991094945,0.0,-27.777777777777825,0
2669,109/11/05,4788103,299842855,62.8,62.9,62.5,62.6,0.1000000000000014,2348,1,59.77093647,42.9498292,9.307614648,52.13504768531273,62.96875685175062,-0.6745629075694209,0.0,0.0,1
2670,109/11/06,5277944,329884616,62.6,62.8,62.2,62.8,0.1999999999999957,2092,1,71.73134895,52.54366911,14.16830944,54.4652642642526,66.72449396496324,-0.6228221137151043,0.0,0.0,1
2671,109/11/09,9290258,586980850,63.2,63.3,63.0,63.3,0.5,3313,1,81.15423263,62.08052362,23.93310559,59.841614968864135,74.48710589334672,-0.5585926714471499,0.0,0.0,1
2672,109/11/10,12057733,772204621,63.5,64.3,63.4,64.3,1.0,5452,1,87.43615509,70.53240078,36.72489215,68.12212086062272,83.64431573699667,-0.4726750381523363,0.0,0.0,1
2673,109/11/11,10247183,663228349,64.3,65.1,63.9,65.1,0.7999999999999972,4738,1,91.62410339,77.56296832,49.44069816,73.01806443703245,87.8357309857884,-0.3638267564136322,0.0,0.0,1
2674,109/11/12,25519335,1712723356,66.5,67.7,66.3,67.5,2.4000000000000057,12269,1,93.44988535,82.85860733,61.67605128,82.0935576051621,93.67287834069816,-0.2071921621997294,0.0,0.0,1
2675,109/11/13,14571054,990724882,67.5,68.4,67.2,68.4,0.9000000000000057,7568,0,95.6332569,87.11682385,70.08395775,84.27529992998035,94.79650555633238,-0.0139858701488784,0.0,0.0,1
2676,109/11/16,10328756,703519192,68.6,68.7,67.7,68.0,-0.4000000000000057,5608,0,93.65746539,89.2970377,80.57618232,79.5375048080723,86.5947580438562,0.1856647707524308,-9.756097560975729,-6.557377049180412,1
2677,109/11/17,10644043,720872806,68.0,68.0,67.3,67.9,-0.0999999999999943,5415,1,91.66907949,90.08771829,86.92499591,78.32657821236032,84.40398064884455,0.3768699789982287,-15.1515151515151,-8.474576271186432,1
2678,109/11/18,9497415,648441001,67.9,68.5,67.8,68.3,0.3999999999999915,4734,1,92.39477094,90.85673584,87.78066565,79.68729074277631,86.09281521945644,0.5582812641695707,-11.111111111111988,-1.7241379310346283,1
2679,109/11/19,7246066,495227478,68.8,68.8,68.0,68.4,0.1000000000000085,2969,0,92.63099672,91.44815614,89.08247497,80.03204152471798,86.53038740175157,0.7243670344267585,0.0,0.0,1
2680,109/11/20,4612074,314087069,68.4,68.4,67.9,68.1,-0.3000000000000113,1998,1,90.76634349,91.22088525,92.12996878,75.7873320914516,77.72636136979202,0.8657032745375399,-60.000000000002274,-5.882352941176683,1
2681,109/11/23,6143959,419754469,68.0,68.5,67.6,68.5,0.4000000000000057,3350,0,91.80341267,91.41506106,90.63835784,77.5348618740529,80.84468972376918,0.98852656288229,0.0,0.0,1
2682,109/11/24,4591788,311338012,68.1,68.2,67.6,67.6,-0.9000000000000057,2765,0,78.53560845,87.12191019,104.2945137,65.78382323901116,58.66803700077524,1.076695665630525,-100.0,-26.47058823529424,1
2683,109/11/25,6939708,466954289,67.8,67.9,66.8,67.0,-0.5999999999999943,3586,0,55.69040563,76.644742,118.5534147,59.20376157340909,48.11026591416639,1.1264955693636478,-100.0,-100.0,0
2684,109/11/26,5137601,343435683,67.1,67.1,66.5,67.0,0.0,3377,0,44.3733139,65.8875993,108.9161701,59.20376157340909,48.11026591416638,1.147068297975673,-100.0,-100.0,1
2685,109/11/27,10226861,678251306,66.6,66.7,66.1,66.3,-0.7000000000000028,5236,0,32.05134507,54.60884789,99.72385353,51.87839230327326,36.94171122812072,1.134461051170366,-100.0,-100.0,0
2686,109/11/30,31660016,2071887877,66.3,67.0,65.0,65.0,-1.2999999999999972,8950,1,21.36756338,43.52841972,87.8501324,41.41108781485099,24.34617778958513,1.078391724332204,-100.0,-100.0,0
2687,109/12/01,9368135,616445877,65.2,66.1,65.2,66.1,1.0999999999999943,4337,0,23.89416506,36.98366817,63.16267438,50.67433612611174,43.80204678788891,1.0131124391667734,-45.00000000000029,-68.57142857142874,0
2688,109/12/02,14934270,978340680,65.5,65.9,65.3,65.3,-0.7999999999999972,5053,1,18.78658623,30.91797419,55.1807501,44.98448839710069,35.77315580877673,0.9304099576016608,-85.00000000000014,-91.42857142857152,0
2689,109/12/03,8246030,541905343,65.3,66.2,65.2,65.7,0.4000000000000057,3709,1,19.19105749,27.00900195,42.64489089,48.18438484406597,42.136918349842006,0.8453835287054545,-46.15384615384582,-79.99999999999991,0
2690,109/12/04,7563746,501201010,66.2,66.5,65.8,66.3,0.5999999999999943,3415,0,26.33570499,26.78456963,27.68229892,52.72167730013352,50.89477090451757,0.7710035700539379,0.0,-62.85714285714293,0
2691,109/12/07,10481170,686044829,66.5,66.5,65.1,65.6,-0.7000000000000028,5545,0,24.45368838,26.00760922,29.11545088,47.3955322006675,41.995966077178686,0.6942703687727255,-70.00000000000028,-76.92307692307709,0
2692,109/12/08,7735928,506364343,65.2,65.7,65.1,65.4,-0.1999999999999886,3471,0,22.65166527,24.88896124,29.36355316,45.93701619813788,39.62079495361153,0.6153114160100969,-89.99999999999915,-79.99999999999972,0
2693,109/12/09,7600225,497476351,65.4,65.7,65.3,65.4,0.0,2696,1,21.76777685,23.84856644,28.01014562,45.93701619813788,39.62079495361153,0.5376941449343968,-100.0,-79.99999999999972,0
2694,109/12/10,5958821,390965412,65.2,66.0,65.2,65.5,0.0999999999999943,2588,0,22.84518457,23.51410582,24.85194831,46.92515488835488,41.98330053522199,0.4653565674284108,-88.88888888888941,-61.538461538461455,0
2695,109/12/11,9708260,632893200,65.2,65.7,65.0,65.1,-0.4000000000000057,3471,0,17.45234527,21.49351897,29.57586636,43.43227874873746,35.345028754100284,0.3926778467814124,-100.0,-92.30769230769272,0
2696,109/12/14,12710665,828528510,65.1,65.6,64.9,65.0,-0.0999999999999943,3676,0,13.71823018,18.90175604,29.26880775,42.56106906773229,33.74436199052112,0.3211048090160591,-100.0,-100.0,0
