X,data,volume,price,open,high,low,close,diff,times,result,K,D,J,rsi10,rsi5,macd,WR5,WR10,Prediction_Result
2658,109/10/21,745942,10628524,14.25,14.3,14.2,14.3,0.1000000000000014,296,1,67.76134374,69.48612002,72.93567257,63.445270397617925,69.05152498080538,0.0553673199848752,-14.285714285713995,-11.11111111111089,1
2659,109/10/22,1394050,20040711,14.3,14.45,14.3,14.35,0.0499999999999989,463,1,70.17422916,69.71548973,68.79801087,65.05054136258832,71.68292007721352,0.0675989799765505,0.0,0.0,1
2660,109/10/23,1673501,24117713,14.3,14.5,14.25,14.4,0.0500000000000007,475,1,73.44948611,70.96015519,65.98149336,66.6610016060546,74.3046206377335,0.0800727300289229,0.0,0.0,1
2661,109/10/26,17850687,268812775,14.4,15.4,14.4,15.0,0.5999999999999996,4462,0,73.41076852,71.7770263,68.50954186,79.27003969846385,88.98709143806295,0.1014344704755017,0.0,0.0,1
2662,109/10/27,5386451,79701724,14.85,14.95,14.6,14.9,-0.0999999999999996,998,1,71.16273457,71.57226239,72.39131803,74.13001803773332,79.86054671072253,0.125420582107631,-14.28571428571425,-9.999999999999964,1
2663,109/10/28,2913112,43517355,15.0,15.15,14.75,15.0,0.0999999999999996,853,0,71.57975408,71.57475962,71.5647707,75.85237432100416,82.06753764133357,0.1511037898682609,0.0,0.0,1
2664,109/10/29,1653623,24295159,14.7,14.8,14.6,14.7,-0.3000000000000007,591,0,62.38650272,68.51200732,80.76301652,62.18909247890586,58.85054892179664,0.1713736275251299,-50.00000000000014,-37.50000000000006,1
2665,109/10/30,1658802,24156147,14.85,14.85,14.4,14.45,-0.25,606,1,49.59100181,62.20500548,87.43301282,53.37573902348221,45.87302432551646,0.1828086921400223,-100.0,-68.75000000000003,0
2666,109/11/02,7027714,104219866,14.45,15.1,14.4,15.1,0.6500000000000004,1500,0,58.06066788,60.82355961,66.34934309,66.82291805567438,67.93448177127692,0.1980605595701257,0.0,0.0,1
2667,109/11/03,8766929,132137284,15.15,15.3,14.9,14.95,-0.1500000000000003,2555,1,58.99696699,60.21469541,62.65015224,62.26434188818947,61.04438517522047,0.2120606144958884,-23.07692307692312,-18.75000000000007,1
2668,109/11/04,2853373,42690621,15.0,15.05,14.8,15.05,0.1000000000000014,764,0,62.51971712,60.98303598,57.90967369,64.06220504071403,63.96795793429981,0.2256542641419198,-7.692307692307525,-6.666666666666525,1
2669,109/11/05,2007236,29954848,15.1,15.1,14.8,14.85,-0.200000000000001,521,1,56.67981142,59.54862779,65.28626054,57.9845040390577,54.20475205585866,0.2345753903510807,-38.46153846153844,-35.71428571428575,1
2670,109/11/06,1253823,18687434,14.9,15.0,14.75,14.95,0.0999999999999996,400,1,58.15691131,59.0847223,60.94034427,60.068130117577645,58.04666646847053,0.2411610060455952,-60.00000000000014,-23.07692307692312,1
2671,109/11/09,17636325,273246561,15.05,15.75,15.05,15.5,0.5500000000000007,3920,0,65.93176804,61.36707088,52.23767656,69.28390188607632,72.99771659816449,0.2541628141992615,0.0,0.0,1
2672,109/11/10,6249850,95705219,15.55,15.7,15.05,15.15,-0.3499999999999996,1803,1,62.47303054,61.7357241,60.26111121,59.647739822305965,57.381842103422464,0.2643412571666788,-53.84615384615377,-33.33333333333328,1
2673,109/11/11,3869447,59619568,15.25,15.55,15.2,15.4,0.25,1169,0,66.34004505,63.27049775,57.13140315,63.62298125937986,63.98553942325723,0.2756026155263792,-15.38461538461532,-9.523809523809485,1
2674,109/11/12,3047532,46011020,15.35,15.4,14.95,15.0,-0.4000000000000003,804,0,59.04151152,61.86083567,67.49948398,54.22180335653136,49.31430567223392,0.2799424647694489,-90.9090909090908,-47.61904761904759,0
2675,109/11/13,3358479,50246882,15.0,15.2,14.8,14.8,-0.1999999999999993,799,1,41.02767434,54.91644856,82.693997,50.146399072645806,43.35041937876679,0.2758876154269153,-100.0,-100.0,0
2676,109/11/16,2135764,31850704,14.9,15.05,14.8,15.0,0.1999999999999993,672,0,35.68511623,48.50600445,74.1477809,53.95343247313262,50.529718662017366,0.2693457730551178,-66.66666666666676,-71.4285714285715,0
2677,109/11/17,1199910,17946829,15.05,15.05,14.9,14.9,-0.0999999999999996,375,1,28.79007749,41.9340288,68.22193142,51.77870890622267,46.95900140581347,0.2593787307253682,-83.33333333333339,-85.71428571428575,0
2678,109/11/18,2078438,31221551,14.9,15.2,14.85,15.0,0.0999999999999996,657,0,27.52671832,37.13159197,56.34133927,53.82597999481693,51.10522114104099,0.2487915932490023,0.0,-71.4285714285715,0
2679,109/11/19,1003620,15050478,14.95,15.05,14.9,15.0,0.0,302,0,25.36868941,33.21062445,48.89449454,53.82597999481693,51.10522114104099,0.2378037410225234,0.0,-71.4285714285715,0
2680,109/11/20,1388691,20719968,14.95,15.0,14.85,15.0,0.0,366,1,24.31986701,30.24703864,42.10138189,53.82597999481693,51.10522114104099,0.2265987270955439,0.0,-71.4285714285715,0
2681,109/11/23,3195968,48713881,15.1,15.4,15.05,15.35,0.3499999999999996,965,1,40.65768912,33.71725547,19.83638816,61.45033672518787,66.8008659234572,0.2209125670160575,0.0,-8.333333333333456,1
2682,109/11/24,9881770,154606277,15.4,15.85,15.35,15.65,0.3000000000000007,2837,0,54.08925306,40.50792133,13.34525787,66.64349911719015,75.04162813516031,0.2232664158775915,0.0,0.0,1
