X,data,volume,price,open,high,low,close,diff,times,result,K,D,J,rsi10,rsi5,macd,WR5,WR10,Prediction_Result
2672,109/11/10,9811612,2869409756,294.5,296.0,287.5,291.5,-1.5,6655,0,66.13452417,51.50464989,22.24490134,67.02096256744619,74.24144138442821,2.599362952358899,-6.521739130434782,-5.084745762711865,1
2673,109/11/11,8999760,2583029733,295.0,295.0,284.0,286.0,-5.5,6355,0,66.311905,56.4404016,36.69739478,60.046065695241055,61.89263659970388,2.8734410634318217,-30.434782608695656,-23.728813559322035,1
2674,109/11/12,4585592,1310648814,286.5,288.0,283.5,286.0,0.0,3191,1,66.43015889,59.7703207,46.4506443,60.046065695241055,61.89263659970389,3.144720811497219,-35.0,-23.728813559322035,1
2675,109/11/13,3983503,1150978827,288.0,291.5,286.0,291.5,5.5,3233,0,70.78249909,63.44104683,48.7581423,64.51457357888098,69.25634414951743,3.4806075000889543,-21.428571428571427,-5.084745762711865,1
2676,109/11/16,5020313,1459748000,293.5,294.0,287.5,291.0,-0.5,4194,0,72.8640084,66.58203402,54.01808525,63.801013483495694,67.82654225195297,3.82347061559133,-9.090909090909092,-6.779661016949152,1
2677,109/11/17,5169508,1515871039,293.5,297.0,290.0,291.0,0.0,4057,1,73.05517227,68.73974677,60.10889577,63.801013483495694,67.82654225195297,4.144018506314863,-9.090909090909092,-8.695652173913043,1
2678,109/11/18,10298736,3082584651,294.0,302.0,293.0,300.0,9.0,7649,0,79.88624388,72.4552458,57.59324966,70.82836098617182,79.04173313487522,4.567920683517854,0.0,0.0,1
2679,109/11/19,6066918,1817389091,299.5,305.0,295.5,297.5,-2.5,4950,1,74.96292228,73.29113796,69.94756933,66.8622385624291,70.81354839377038,4.984084417467659,-27.77777777777778,-9.25925925925926,1
2680,109/11/20,4212881,1266151646,298.0,304.0,296.0,301.5,4.0,3424,1,77.88225826,74.82151139,68.70001766,69.8350926078453,75.67533297861151,5.426039781746934,0.0,0.0,1
2681,109/11/23,3791236,1156178700,302.5,308.0,302.5,304.0,2.5,3083,0,79.81266197,76.48522825,69.83036082,71.58749048077779,78.37677773081796,5.888511807406131,0.0,0.0,1
2682,109/11/24,4347901,1303992210,305.0,306.5,297.0,298.5,-5.5,3545,0,73.61660458,75.52902036,79.35385193,62.76371001889489,60.60719285088435,6.2384293338787975,-84.61538461538461,-30.55555555555556,1
2683,109/11/25,6419984,1886250551,296.0,300.0,290.5,293.0,-5.5,4995,1,59.68379699,70.24727924,91.37424373,55.26995711721897,47.64476591893561,6.397488695749644,-100.0,-61.11111111111112,1
2684,109/11/26,3631851,1070997764,295.5,297.5,292.5,297.0,4.0,2716,1,55.23635247,65.24363698,85.25820601,59.16992414378333,55.88000408349114,6.4778201960038935,-63.63636363636363,-53.84615384615385,1
2685,109/11/27,5116792,1540295001,299.0,304.5,296.5,304.0,7.0,3825,0,62.7501609,64.41247829,67.73711306,65.03791789685773,66.835059430112,6.6015121369500696,0.0,0.0,1
2686,109/11/30,8144997,2466579507,306.0,309.0,299.0,299.0,-5.0,4604,1,57.14875592,61.9912375,71.67620066,58.43894325387061,55.10671201464557,6.6510791648741865,-45.45454545454545,-38.46153846153847,1
2687,109/12/01,3654886,1109525278,304.0,307.0,301.5,303.0,4.0,2436,1,60.62169313,61.53472271,63.36078186,61.84566304164952,61.5791855508367,6.700246256870797,-9.090909090909092,-9.090909090909092,1
2688,109/12/02,6753615,2081878678,304.0,312.0,302.5,308.0,5.0,4931,1,67.54624504,63.53856349,55.52320039,65.71036007947072,68.41074060058011,6.811086119801064,0.0,0.0,1
2689,109/12/03,6150285,1915013406,308.0,314.5,306.0,312.5,4.5,4126,1,75.58638558,67.55450418,51.49074139,68.83548322447483,73.49968589754272,7.011041900770217,0.0,0.0,1
2690,109/12/04,4848589,1520063136,315.0,317.0,310.5,315.0,2.5,3314,0,81.20853378,72.10584738,53.90047458,70.47965009013774,76.06975192069193,7.280278257460471,0.0,0.0,1
2691,109/12/07,8352701,2559505902,318.0,319.0,301.0,306.0,-9.0,6376,1,72.26767749,72.15979075,71.94401727,58.29966539487668,53.60934914545965,7.418641551727846,-75.0,-40.909090909090914,1
2692,109/12/08,7832812,2455739982,306.5,318.0,306.0,316.5,10.5,5705,1,78.36713091,74.22890414,65.9524506,65.86919668008342,67.1771589161076,7.6183356961692095,0.0,0.0,1
2693,109/12/09,6845884,2202368876,317.0,327.5,316.0,321.5,5.0,5375,0,79.12647437,75.86142755,69.33133391,68.83267882707182,71.87718271266006,7.908410883982708,0.0,0.0,1
2694,109/12/10,4272292,1365026673,324.0,324.5,315.0,317.5,-4.0,3388,0,74.38840981,75.37042164,77.33444528,63.94664738568856,63.19062392321665,8.158086406209064,-25.806451612903224,-17.77777777777778,1
2695,109/12/11,5724221,1800490683,320.5,323.0,308.0,315.5,-2.0,3984,1,67.83126692,72.85737006,82.90957635,61.54389374115944,58.91835501687376,8.318849036232846,-38.70967741935484,-26.666666666666668,1
2696,109/12/14,4470595,1424770027,318.0,322.0,315.5,318.0,2.5,3108,0,66.60449241,70.77307751,79.11024772,63.43311212427525,62.70099052203352,8.436381045441838,-58.333333333333336,-18.91891891891892,1
2697,109/12/15,4220382,1320130799,318.0,320.0,309.0,312.5,-5.5,3393,1,58.86840375,66.80485292,82.67775128,56.69307576891948,50.43999733068161,8.413678210248989,-100.0,-58.06451612903226,1
2698,109/12/16,4344200,1374250830,314.5,321.0,314.0,314.0,1.5,3091,1,55.59780376,63.06916987,78.01190209,58.03089424778052,53.42092813989755,8.309024160899275,-72.72727272727273,-48.38709677419355,1
2699,109/12/17,7933440,2561036268,318.0,328.0,315.0,323.0,9.0,5857,0,64.22569633,63.45467869,61.9126434,65.13858870881795,67.49688790206957,8.283142613158695,0.0,0.0,1
2700,109/12/18,7251309,2342405506,326.0,328.0,317.0,323.0,0.0,3398,1,68.57470664,65.16135467,58.33465073,65.13858870881793,67.49688790206957,8.289111939326705,0.0,0.0,1
2701,109/12/21,6655093,2166022958,322.0,329.5,319.0,324.5,1.5,4064,0,71.29786645,67.2068586,59.0248429,66.2899011065865,69.69482483393926,8.31977091537199,0.0,0.0,1
2702,109/12/22,5567541,1795738648,326.0,331.0,318.0,318.0,-6.5,3825,1,62.02466459,65.47946059,72.38905261,57.27379596733645,51.56330002068501,8.241631546920052,-61.90476190476191,-54.16666666666666,1
2703,109/12/23,6261459,2036731926,320.0,330.0,318.5,325.0,7.0,3737,1,65.98745755,65.64879291,64.97146364,63.20258827782269,63.75045401234215,8.19229224499973,0.0,0.0,1
2704,109/12/24,7702293,2573254030,330.0,338.5,329.0,333.0,8.0,5028,1,71.11028243,67.46928942,60.18730339,68.66823352534394,73.04996765311061,8.272554151046037,0.0,0.0,1
2705,109/12/25,10957730,3845932410,338.0,362.5,335.0,351.5,18.5,8731,0,73.88660574,69.60839486,61.05197311,77.26009462894046,84.25726412668934,8.70614199259254,0.0,0.0,1
2706,109/12/28,4920303,1710369024,351.5,356.5,343.5,348.5,-3.0,4514,1,72.96907736,70.72862236,66.24771235,73.65713496393849,77.9493625234075,9.270751987790076,-8.955223880597014,-7.6923076923076925,1
2707,109/12/29,3261322,1150311431,350.0,357.5,349.0,352.5,4.0,2720,1,74.96184105,72.13969526,66.49540367,75.34355606320729,80.30812693759835,9.930574086410296,0.0,0.0,1
2708,109/12/30,2547643,901117318,354.0,357.0,351.0,357.0,4.5,2045,1,79.27859,74.51932684,65.00080051,77.15351074436373,82.79299068541991,10.664645406880227,0.0,0.0,1
2709,109/12/31,6491539,2397565424,370.0,375.0,363.5,369.0,12.0,5266,0,82.67695474,77.23853614,66.36169894,81.20136596465674,87.74254292160433,11.573919576879463,0.0,0.0,1
2710,110/01/04,5054401,1832918723,366.0,368.5,358.0,363.5,-5.5,4075,0,81.72615696,78.73440975,72.75091532,74.54273495150497,75.75727963282887,12.431213252596518,-26.82926829268293,-10.784313725490197,1
2711,110/01/05,4069153,1455207554,360.0,362.0,355.0,359.5,-4.0,3961,1,78.6728952,78.7139049,78.79592429,69.95369081777538,67.68811909124524,13.118834897039072,-57.57575757575758,-18.62745098039216,1
2712,110/01/06,13495772,5160587909,372.5,391.0,372.0,384.0,24.5,10388,0,82.01848927,79.81543302,75.40932052,78.76252694268888,81.87651020513293,14.02504584901505,0.0,0.0,1
2713,110/01/07,8472996,3195221935,378.0,383.5,371.0,378.0,-6.0,6848,1,80.27423094,79.96836566,79.3566351,72.99735365096424,72.51844995677182,14.893066856437718,-24.489795918367346,-11.76470588235294,1
2714,110/01/08,5952312,2281157249,385.0,386.5,380.5,384.0,6.0,4725,1,81.93720659,80.62464597,77.99952473,75.0095033891736,75.83303973943165,15.753430234733736,0.0,0.0,1
2715,110/01/11,4096025,1574610334,384.0,388.0,380.0,387.5,3.5,3442,0,85.18035995,82.1432173,76.068932,76.14989431992669,77.71455567173585,16.583827491216944,0.0,0.0,1
2716,110/01/12,6876669,2668094626,388.0,397.0,382.0,383.0,-4.5,5669,1,79.97531243,81.42058234,84.31112217,71.5332743315112,69.38062650475885,17.242318997526134,-47.368421052631575,-12.857142857142856,1
2717,110/01/13,6482130,2580491021,391.0,404.0,388.0,403.0,20.0,5382,0,85.96993618,82.93703362,76.87122851,78.04155844687244,80.52121329923473,18.03833368345812,0.0,0.0,1
2718,110/01/14,5316669,2096776699,399.0,400.0,392.0,393.0,-10.0,5129,1,83.16363092,83.01256606,82.71043632,69.32434907009937,66.09283835592798,18.67815965813397,-50.0,-22.988505747126435,1
2719,110/01/15,9485359,3821788252,397.0,413.0,393.5,400.0,7.0,7978,0,81.30448958,82.44320723,84.72064253,71.75376995620564,70.52876833065807,19.25565844723464,-15.0,-6.896551724137931,1
2720,110/01/18,4315494,1695089140,400.0,402.5,385.0,395.0,-5.0,4239,1,73.2506121,79.37900885,91.63580236,67.55036416832448,63.41737475054791,19.64015870270632,-40.0,-18.39080459770115,1
2721,110/01/19,5700921,2326232814,404.0,416.0,397.0,410.0,15.0,5094,0,77.72263029,78.82688267,81.03538742,72.80720048624941,73.15995770440502,20.078087422391025,0.0,0.0,1
2722,110/01/20,8284532,3334752622,409.5,409.5,398.5,401.0,-9.0,7438,1,71.2595313,76.30443221,86.39423403,65.7745878259263,61.38876119064005,20.337195355029444,-52.94117647058824,-28.125,1
2723,110/01/21,5180643,2128536475,406.0,417.0,406.0,408.5,7.5,4768,1,73.18202988,75.26363143,79.42683455,68.55850902063204,66.74016002477539,20.543944554349487,-10.0,-5.555555555555555,1
2724,110/01/22,7600964,3237692124,409.0,435.0,408.5,423.0,14.5,7260,0,74.57418344,75.03381544,75.95307943,73.19531007089383,74.83260611463758,20.89155340540453,0.0,0.0,1
2725,110/01/25,6075337,2522201678,418.0,425.0,408.0,417.5,-5.5,5385,0,71.38278896,73.81680661,78.68484191,68.95250802462634,67.37136709166985,21.17386276300649,-25.0,-13.750000000000002,1
2726,110/01/26,11454645,4817102417,438.0,445.0,407.0,408.0,-9.5,9389,1,60.36630375,69.33330566,87.26730947,62.11185424672156,55.83280499530317,21.20061807231796,-68.18181818181817,-50.0,1
2727,110/01/27,7714303,3190171018,414.5,422.0,406.0,414.0,6.0,6343,0,56.35531361,65.00730831,82.3112977,64.5548604176509,60.90717651840893,21.113200496236004,-60.0,-30.0,1
2728,110/01/28,6887198,2770169107,401.0,410.0,398.0,401.0,-13.0,6490,0,46.45909796,58.82457153,83.55551866,55.95579813726302,46.89806196501796,20.703275479175037,-100.0,-78.57142857142857,1
2729,110/01/29,6725685,2691043327,401.0,408.5,394.0,394.0,-7.0,5260,1,30.97273198,49.54062501,86.67641108,51.86381373392528,40.82990845145546,19.95383012853913,-100.0,-100.0,0
2730,110/02/01,6934190,2782299634,393.5,412.0,387.5,408.5,14.5,6167,1,32.82240103,43.96788368,66.25884899,58.73909231271767,55.22936559799334,19.216727390331684,-27.500000000000004,-50.0,0
2731,110/02/02,7391898,3116701444,423.0,424.5,415.5,423.5,15.0,6703,1,42.7511659,43.56231109,45.18460146,64.50767374775282,65.6165498325,18.72151833646899,0.0,0.0,0
2732,110/02/03,7791362,3339963565,426.5,435.5,418.0,430.5,7.0,6701,1,53.4283135,46.85097856,33.69630868,66.884314122859,69.57014740862742,18.47289401901012,0.0,0.0,1
2733,110/02/04,8141579,3540524954,430.5,444.5,423.0,435.5,5.0,7070,1,63.44496262,52.38230658,30.2569945,68.539545273202,72.30021052255724,18.42952615236288,0.0,0.0,1
2734,110/02/05,6400581,3040420599,469.0,479.0,468.0,479.0,43.5,4629,1,75.62997508,60.13152941,29.13463808,78.71906898207929,85.69699591027154,19.16909494384377,0.0,0.0,1
2735,110/02/17,16136450,8467190730,526.0,526.0,511.0,526.0,47.0,6808,1,83.75331672,68.00545852,36.50974211,84.62982035997251,91.20933331210864,21.06679115147813,0.0,0.0,1
2736,110/02/18,15672685,8375636751,526.0,547.0,516.0,544.0,18.0,13445,0,88.54191857,74.8509452,47.46899847,86.23987886599123,92.5320473903038,23.83006282467406,0.0,0.0,1
2737,110/02/19,14459330,7757858561,542.0,554.0,527.0,528.0,-16.0,12835,1,87.15607384,78.95265475,62.54581656,78.22748575062151,79.73469259975454,26.681420974727533,-14.746543778801843,-10.666666666666668,1
2738,110/02/22,8909696,4700192403,534.0,536.0,517.0,531.0,3.0,8603,0,86.83277795,81.57936248,71.07253154,78.63685318733856,80.34627561845942,29.42556800845021,-20.0,-8.666666666666668,1
2739,110/02/23,11065327,5674899299,519.0,523.0,503.0,513.0,-18.0,12475,0,81.35422261,81.50431586,81.80450236,69.95580078148438,66.00435511177348,31.60441816063434,-100.0,-22.878228782287824,1
2740,110/02/24,8321630,4271154022,504.0,527.0,504.0,506.0,-7.0,7644,0,75.80477586,79.60446919,87.20385586,66.8011699690705,60.92893572872254,33.131018480148455,-100.0,-31.535269709543567,1
2741,110/02/25,11216207,5664794590,513.0,520.0,496.5,499.0,-7.0,10574,0,69.87493963,76.36129267,89.33399875,63.644159311940776,55.7817187142773,33.98158112487458,-100.0,-39.64757709251101,1
2742,110/02/26,14045568,6713894442,479.0,489.0,471.0,474.0,-25.0,14175,1,48.90887448,67.21048661,103.8137109,53.67809418476659,40.95414817130062,33.887517256734,-100.0,-64.51612903225806,1
2743,110/03/02,12152602,6086371945,495.0,511.0,492.5,493.5,19.5,10286,1,41.6420609,58.68767804,92.77891232,59.164526773180825,52.71800540510896,33.44018537872938,-50.0,-72.14285714285714,1
2744,110/03/03,7743283,3781663283,496.0,499.0,478.0,494.0,0.5,6977,0,36.99832172,51.4578926,80.37703435,59.30048982020256,53.006089035721935,32.726642093551575,-37.5,-71.42857142857143,1
2745,110/03/04,12404305,5933402049,495.0,495.0,470.5,477.0,-17.0,11733,0,27.2603582,43.3920478,75.655427,52.73383410929981,42.4527715358323,31.53783206533767,-88.0,-95.71428571428572,0
2746,110/03/05,10417864,4855007235,462.5,472.0,460.5,469.5,-7.5,9824,1,22.14708206,36.31039255,64.63701353,50.044484792467294,38.40475878120414,29.921914217747503,-100.0,-100.0,0
2747,110/03/08,10986194,5313162203,483.5,491.0,475.0,481.0,11.5,10037,0,25.0404106,32.5537319,47.58037451,54.00119026330113,47.59859167619455,28.238280235566663,-53.06122448979592,-81.30081300813008,0
2748,110/03/09,12084420,5801626619,483.0,492.5,471.0,473.5,-7.5,10671,1,23.20989779,29.43912053,41.89756601,51.09777991296354,42.6199892088456,26.416443095191315,-83.6734693877551,-90.80459770114942,0
2749,110/03/10,6894514,3313318318,486.5,486.5,475.5,477.0,3.5,5779,1,24.71696267,27.86506791,34.16127839,52.41121664066847,45.7949690386034,24.59911864457084,-34.78260869565217,-79.45205479452055,0
2750,110/03/11,10929767,5364784208,479.0,503.0,475.0,499.0,22.0,9514,0,41.89051637,32.5402174,13.83961946,59.864629502216346,61.75648222277489,23.174820594867267,0.0,0.0,1
2751,110/03/12,10290471,5086688936,500.0,503.0,486.5,487.0,-12.0,9564,1,45.41876009,36.83306496,19.66167471,54.72223215366056,51.776939313273765,21.827254841005207,-47.05882352941176,-40.67796610169492,1
2752,110/03/15,13419829,6659219454,487.0,507.0,481.5,496.5,9.5,11225,1,56.08562501,43.25058498,17.58050492,57.87350294632269,58.19469399434696,20.70024324977389,-9.803921568627452,-8.47457627118644,1
2753,110/03/16,23789913,12157334890,505.0,522.0,497.5,497.5,1.0,19901,1,57.44461721,47.98192905,29.05655274,58.21027751059004,58.88585189622725,19.739324919105535,-6.8181818181818175,-5.084745762711865,1
2754,110/03/17,10657168,5403018577,505.0,516.0,498.0,508.0,10.5,9810,1,64.04166893,53.33517568,31.92218918,61.74275655320793,65.97392611938953,19.05541500630861,0.0,0.0,1
2755,110/03/18,21278752,11319690560,516.0,545.0,516.0,539.0,31.0,19543,1,73.32507658,59.99847598,33.34527478,69.98303616701531,78.87613345317732,19.032136040298376,0.0,0.0,1
2756,110/03/19,18641366,10068964048,530.0,552.0,525.0,542.0,3.0,15218,0,78.10149138,66.03281445,41.89546058,70.65586081689783,79.76707980014353,19.42863323507281,0.0,0.0,1
2757,110/03/22,13152668,7044507514,545.0,553.0,523.0,527.0,-15.0,12394,1,74.28988314,68.78517068,57.77574575,62.90129624107352,63.65765532309554,19.7838549324134,-33.70786516853933,-21.897810218978105,1
2758,110/03/23,9096604,4844290521,537.0,544.0,526.0,533.0,6.0,7893,0,74.31291355,70.62775164,63.25742781,64.61028410133981,66.86930465531353,20.145219727724243,-26.47058823529412,-13.846153846153848,1
2759,110/03/24,6343323,3345629209,526.0,537.0,524.0,528.0,-5.0,5920,1,71.22026404,70.82525577,70.03523923,61.992517313903015,61.43974531441391,20.365804447643487,-93.33333333333331,-25.454545454545453,1
2760,110/03/25,8722811,4627957482,524.0,540.0,519.0,536.0,8.0,7790,1,72.88810144,71.51287099,68.76241011,64.5223772738203,66.64041887307695,20.56780506787393,-40.0,-10.909090909090908,1
2761,110/03/26,17281827,9647595615,542.0,573.0,537.0,569.0,33.0,17068,0,80.15939654,74.39504618,62.86634545,72.7519813379007,79.99561193326032,21.227185866457425,0.0,0.0,1
2762,110/03/29,12284056,6955212532,574.0,579.0,557.0,560.0,-9.0,11618,1,78.95400099,75.91469778,69.83609137,68.01858084743886,70.72869929775717,21.94670707487158,-21.951219512195124,-12.587412587412588,1
2763,110/03/30,9071799,5163982840,567.0,577.0,556.0,572.0,12.0,8288,1,82.26563029,78.03167528,69.56376527,70.80454249194099,75.30574114118367,22.807636643023727,0.0,0.0,1
2764,110/03/31,14069508,8221838870,574.0,598.0,570.0,575.0,3.0,13032,0,78.47244551,78.17859869,77.59090506,71.48757941976213,76.41223962572981,23.707946911386514,0.0,0.0,1
2765,110/04/01,7882773,4547986670,585.0,591.0,569.0,570.0,-5.0,7881,1,73.83395101,76.7303828,82.52324637,68.54748122852726,70.12768739287452,24.451937201342925,-33.33333333333333,-10.416666666666668,1
2766,110/04/06,11453572,6832513673,584.0,613.0,580.0,602.0,32.0,12003,1,78.65525812,77.37200791,74.80550748,75.60944625359679,81.69189738221748,25.51375835641136,0.0,0.0,1
2767,110/04/07,8813544,5359497128,603.0,627.0,593.0,619.0,17.0,9231,1,83.30103628,79.3483507,71.44297953,78.4384973098428,85.31580726285381,26.932201375828097,0.0,0.0,1
2768,110/04/08,11926775,7450326609,611.0,644.0,607.0,629.0,10.0,11662,0,84.86735752,81.18801964,73.82934388,79.94376035271321,87.11599304149486,28.597971168745403,0.0,0.0,1
2769,110/04/09,10918962,6774711213,620.0,633.0,611.0,611.0,-18.0,12323,0,79.63119785,80.66907904,82.74484143,70.23522841842158,68.8771870531268,29.97907813843037,-30.508474576271187,-19.35483870967742,1
2770,110/04/12,16346272,9705870849,615.0,619.0,576.0,585.0,-26.0,16130,1,64.07231372,75.13682393,97.26584437,58.87486020691337,50.53742456099175,30.626220857790376,-100.0,-63.76811594202898,1
2771,110/04/13,11955115,7079475777,580.0,607.0,580.0,586.0,1.0,12099,1,54.07851217,68.11738668,96.19513569,59.1543733982508,51.13790421067471,30.725555777167624,-97.72727272727272,-62.31884057971014,1
2772,110/04/14,11977792,6959780251,586.0,596.0,562.0,591.0,5.0,12103,1,47.84095934,61.35857757,88.39381402,60.62622709557224,54.45539523173024,30.48607040271444,-86.36363636363636,-64.40677966101694,1
2773,110/04/15,9588812,5774622778,597.0,610.0,590.0,610.0,19.0,9304,1,51.40616801,58.04110771,71.31098712,65.78051662819264,65.22253650593694,30.280423233176,-3.8461538461538463,-32.20338983050847,1
2774,110/04/16,10057740,6205303037,617.0,627.0,610.0,611.0,1.0,10058,0,54.18947786,56.7572311,61.89273757,66.03790877189279,65.73416234720277,30.053704765672364,0.0,-30.508474576271187,1
2775,110/04/19,6966330,4160727209,607.0,612.0,592.0,592.0,-19.0,8083,1,48.32144053,53.94530091,65.19302167,57.06670142010593,49.22357373022808,29.454031797989728,-76.0,-84.0909090909091,1
2776,110/04/20,5732506,3420873961,592.0,604.0,587.0,596.0,4.0,5366,0,46.0354319,51.3086779,61.85516992,58.37618056793137,52.25329362451111,28.64871999021477,-75.0,-75.0,1
2777,110/04/21,6368578,3769870764,597.0,600.0,586.0,589.0,-7.0,6939,0,43.36634427,48.66123336,59.25101154,55.13880972477166,46.43488740285039,27.57975637745569,-100.0,-90.9090909090909,0
2778,110/04/22,8909360,5294691337,597.0,606.0,587.0,588.0,-1.0,8346,1,42.24422951,46.52223208,55.0782372,54.66244404438663,45.56511417087783,26.32276350052653,-100.0,-88.46153846153845,0
2779,110/04/23,8243765,4966096039,589.0,615.0,588.0,614.0,26.0,8449,1,54.82948634,49.29131683,38.21497781,63.64522107278411,65.64339361380466,25.36863107948813,0.0,0.0,1
2780,110/04/26,7307057,4525596058,624.0,627.0,614.0,616.0,2.0,7186,1,64.24529859,54.27597742,34.33733508,64.244657037582,66.77463889689163,24.628431513092124,0.0,0.0,1
2781,110/04/27,19398495,12345571980,646.0,656.0,618.0,620.0,4.0,17109,1,59.02067525,55.85754336,49.53127958,65.49626989776758,69.20794340144752,24.068807886389983,0.0,0.0,1
2782,110/04/28,13332545,8434337786,628.0,647.0,620.0,624.0,4.0,12587,0,57.44235493,56.38581388,54.27273179,66.77558945321863,71.69545005074077,23.660662137621884,0.0,0.0,1
2783,110/04/29,9867667,6180697853,629.0,634.0,620.0,624.0,0.0,8603,0,56.39014138,56.38725638,56.38148639,66.77558945321863,71.69545005074077,23.31492802763648,0.0,0.0,1
2784,110/05/03,14058456,8375064162,621.0,623.0,582.0,588.0,-36.0,17226,0,40.29613029,51.02354768,72.47838247,47.568538812118895,35.025311044559814,22.39893786561067,-100.0,-100.0,0
2785,110/05/04,16818508,9543294064,588.0,594.0,540.0,581.0,-7.0,18598,0,38.64569606,46.89759714,63.40139931,44.81163289840025,31.29094853349192,21.010807353840992,-100.0,-100.0,0
2786,110/05/05,15220071,8463877292,580.0,586.0,532.0,533.0,-48.0,18983,1,26.03261457,39.94260295,67.76257971,31.18073718722694,16.667866245066506,18.585816667113573,-100.0,-100.0,0
2787,110/05/06,15074476,8186678036,543.0,555.0,528.0,553.0,20.0,13059,1,23.86549305,34.58356632,56.01971286,39.6013262107573,32.45146801975033,15.914791612327448,-78.02197802197803,-78.02197802197803,0
2788,110/05/07,20083605,11534627923,575.0,585.0,555.0,578.0,25.0,17417,0,28.93116203,32.69943156,40.2359706,48.29953113740896,47.396571396671696,13.592163898695969,-18.181818181818183,-50.54945054945055,0
2789,110/05/10,14310736,8070970085,587.0,589.0,543.0,545.0,-33.0,16337,0,23.71452469,29.7044626,41.68433842,39.94644460564199,35.09661824131564,11.052185854198076,-75.0,-86.81318681318682,0
2790,110/05/11,27432990,13758947994,510.0,530.0,490.5,491.0,-54.0,30204,1,15.9161794,25.1083682,43.4927458,30.463280934154813,23.249165844890264,7.622398050568556,-100.0,-100.0,0
2791,110/05/12,32228057,15545098925,493.5,509.0,443.5,491.5,0.5,29294,0,19.0097364,23.07549093,31.207,30.63101041900084,23.535962720708305,3.8052940934842288,-99.42528735632185,-99.62406015037594,0
2792,110/05/13,20123211,9842582601,493.5,505.0,476.0,479.0,-12.5,19136,1,19.26554386,21.80550857,26.88543801,28.725565091220524,21.16349674739811,-0.2625764625302801,-100.0,-100.0,0
2793,110/05/14,16171162,7973159204,492.0,508.0,476.0,480.0,1.0,14813,0,20.9278598,21.51295898,22.68315734,29.11360885486889,21.91908319888421,-4.25782528738793,-98.48484848484848,-99.08256880733946,0
2794,110/05/17,14690492,6922984816,452.0,491.0,451.5,466.5,-13.5,14382,1,19.22109325,20.74900374,23.80482472,26.93587655707092,18.973218292619503,-8.20379884312365,-100.0,-100.0,0
2795,110/05/18,21703434,10790570925,484.0,513.0,473.0,513.0,46.5,18487,0,28.73616984,23.41139244,12.76183764,43.0704668328821,47.90978588989036,-11.151454701688818,0.0,-58.29596412556054,0
