,volume,price,open,high,low,close,times,K,D,J,rsi10,rsi5,macd,WR5,WR10,Prediction_Result
2658,6971283,215870473,31.2,31.25,30.8,30.55,3364,58.75685683,53.78313684,43.83569685,53.73217697999376,61.824823171790776,-0.3429616611640051,-7.692307692307819,-5.882352941176569,1
2659,9766627,302497474,30.9,31.15,30.7,30.654999999999994,2467,68.33790455,58.63472608,39.22836912,57.63830872719991,68.3263841287467,-0.303557740724694,0.0,0.0,0
2660,5157768,160164925,31.2,31.2,30.9,30.689999999999998,2358,73.33638081,63.53527765,43.93307134,56.58729250959639,65.643276623757,-0.2633630960623985,-7.692307692307272,-5.555555555555249,1
2661,7081061,218079460,31.2,31.2,30.7,30.684999999999995,3288,63.17663483,63.41573005,63.89392048,48.76259325033384,47.67184036101448,-0.2305614190806718,-100.0,-50.0,0
2662,8125042,246542482,30.3,30.45,30.2,30.695,3654,46.6632111,57.83155706,80.16824899,43.03501028537685,37.02773848044648,-0.2091715785973055,-100.0,-94.11764705882342,0
2663,6410982,194968752,30.35,30.6,30.3,30.689999999999998,2607,37.16941346,50.94417586,78.49370067,44.06740135062814,39.34922757033715,-0.1947812817938689,-93.75000000000033,-88.23529411764727,1
2664,6955374,209507328,30.0,30.35,29.9,30.659999999999997,2864,33.11294231,45.00043134,68.77540942,41.580601020328274,34.73886123642411,-0.1874817429543426,-100.0,-100.0,0
2665,7249252,218134716,30.3,30.4,29.95,30.625,3023,23.26577106,37.75554458,66.73509162,36.988486432078254,27.114382141408445,-0.1893682236941452,-100.0,-100.0,0
2666,6659778,199583539,30.15,30.2,29.8,30.579999999999995,3283,21.25764048,32.25624321,54.25344869,39.440786503265166,32.99672858584771,-0.1948863810233621,-77.77777777777743,-91.66666666666654,0
2667,4722219,142935208,30.2,30.45,30.1,30.509999999999998,2271,24.88604603,29.79951082,39.6264404,44.216944437553984,43.86905232342467,-0.1987564632813392,-33.33333333333307,-74.99999999999993,1
2668,17059811,528881998,30.5,31.35,30.45,30.525,7576,43.47241779,34.35714648,16.12660386,58.58772158476037,68.4458117275737,-0.1881741489585623,0.0,-8.333333333333162,0
2669,30427479,964487023,31.4,31.95,31.15,30.6,13397,61.53975139,43.41801478,7.174541559,68.17114361429279,79.7503019038801,-0.1550979543412164,0.0,0.0,1
2670,26707706,853660407,32.4,32.55,31.5,30.675,11011,65.87498578,50.90367178,20.96104379,67.16541466138504,77.7832652028725,-0.1101011612984614,-2.702702702702552,-2.5641025641024195,1
2671,13982695,446416425,32.15,32.25,31.7,30.8,6341,69.97726324,57.2615356,31.83008031,68.19761211698787,79.0249041397813,-0.0581451899347893,0.0,0.0,1
2672,14573631,466398848,32.1,32.2,31.65,30.98,6197,75.13635731,63.21980951,39.38671389,70.25478610931717,81.5055650403235,-0.0012275504530016,0.0,0.0,1
2673,12742820,412363186,32.15,32.5,32.1,31.175,6496,80.99999579,69.14653827,45.43962323,72.23070381458149,83.80409381834276,0.0590099307948327,0.0,0.0,1
2674,10777949,348666635,32.6,32.7,32.1,31.365000000000002,4319,81.01149144,73.10152266,57.28158509,67.31214496805416,72.92774975711227,0.1148450974812277,-40.00000000000057,-8.333333333333444,1
2675,6923470,222088833,32.15,32.25,31.85,31.585,3045,80.28971224,75.49758585,65.91333307,67.31214496805416,72.92774975711227,0.1647322517786445,-50.00000000000044,-8.695652173913164,1
2676,12841148,417065077,32.5,32.6,32.35,31.830000000000002,5064,83.8968452,78.29733897,67.09832651,71.43148058922944,79.5997231440711,0.2134847275402475,0.0,0.0,1
2677,11498286,376245080,32.75,33.0,32.5,32.06,5128,81.15645536,79.25037777,75.43822258,71.98624266135845,80.4266704995949,0.2592814693590453,0.0,0.0,1
2678,8110651,263249933,32.55,32.6,32.25,32.205,4065,76.32652579,78.27576044,82.17422974,70.48073782374703,76.69592734851638,0.2994361978092668,-12.499999999999334,-7.14285714285678,1
2679,6718990,218154371,32.5,32.65,32.3,32.25,4415,68.16830115,74.90660734,88.38321974,65.93051115010672,65.72099415432818,0.3308740063084379,-49.99999999999911,-28.571428571428136,1
2680,7468144,241895680,32.3,32.5,32.2,32.315,3912,66.43318842,72.08213437,83.38002627,68.18955674279536,70.74461294947872,0.3568392299909065,-24.999999999999112,-8.333333333332888,0
2681,32623330,1095122728,32.7,34.0,32.65,32.510000000000005,13868,76.07173802,73.41200225,68.09253072,81.07368260976541,88.92416152346179,0.3995360771507985,0.0,0.0,1
2682,26660566,905913560,33.95,34.6,33.5,32.684999999999995,11771,75.56297686,74.12899379,71.26102764,81.07368260976541,88.92416152346179,0.4495711189419464,0.0,0.0,1
2683,13568669,458410171,34.2,34.4,33.35,32.82000000000001,6452,72.79956033,73.6858493,75.45842724,75.76894612414368,78.84517591340285,0.4973671326839932,-12.903225806451363,-11.428571428571184,1
