,volume,price,open,high,low,close,times,K,D,J,rsi10,rsi5,macd,WR5,WR10,Prediction_Result
2636,1666797,163613881,97.7,98.4,97.7,96.54,1570,72.91977986,54.04129132,16.28431422,58.50109311988303,67.45202454893726,-1.0484003646763569,-3.448275862068763,-2.8571428571426947,1
2637,2247228,220360318,98.3,98.4,97.9,96.74000000000001,2851,76.39096435,61.49118233,31.69161828,55.04136221561917,61.17750347671828,-0.9346255163378993,-23.809523809523878,-14.285714285714285,1
2638,1762210,172575189,98.0,98.1,97.7,96.91,1701,79.63101327,67.53779264,43.35135139,55.76084084305397,62.23149387564924,-0.8217950385903747,-44.4444444444448,-11.42857142857159,1
2639,2100769,204379571,97.9,97.9,97.0,97.00999999999999,1807,69.21637444,68.09731991,65.85921085,46.71504301819431,45.8134858441685,-0.7311480545456658,-100.0,-42.85714285714285,0
2640,3797815,369370076,97.5,97.8,96.0,97.28,1743,69.80016361,68.66493447,66.39447621,52.14889241590605,54.89958333688206,-0.6463225937984098,-50.0,-26.66666666666657,0
2641,1216784,118739616,97.7,98.0,97.0,97.50999999999999,871,69.61036548,68.98007814,67.71950347,52.90361132322848,56.15979067466685,-0.5665241003678239,-27.272727272727156,-24.13793103448281,1
2642,2337524,228796822,98.1,98.4,97.3,97.73,4152,69.4838334,69.14799656,68.47632289,52.90361132322848,56.15979067466685,-0.4927683585283932,-27.272727272727156,-33.33333333333356,0
2643,1400252,137008114,97.8,98.3,97.3,97.88000000000001,786,70.68152996,69.65917436,67.61446317,53.78558588146424,57.855550444723626,-0.4239479338202377,0.0,-39.999999999999616,1
2644,2581863,254141243,98.3,98.9,97.9,97.89,2529,77.00607744,72.10814205,62.31227128,59.60977476065557,68.19084982663401,-0.3496941963954217,0.0,0.0,1
2645,4273383,424729601,98.6,100.0,98.2,98.13000000000001,3114,84.6707183,76.29566747,59.54556581,68.37734114460046,79.976164551609,-0.2527942612892272,0.0,0.0,1
2646,2380185,238689898,100.5,101.0,100.0,98.34,1664,86.44714553,79.67949349,66.14418941,70.86216032620396,82.71998914247163,-0.1382264056902122,0.0,0.0,1
