,volume,price,open,high,low,close,times,K,D,J,rsi10,rsi5,macd,WR5,WR10,Prediction_Result
2658,522053,32782729,63.0,63.0,62.5,62.09000000000001,459,64.9498094,54.90810908,34.82470845,57.91293930041219,64.24637900798754,-0.2854933899641501,-35.71428571428575,-21.739130434782638,0
2659,1542572,98900792,62.8,64.9,62.3,62.410000000000004,800,76.63320627,62.14980815,33.1830119,71.6622425791851,81.49285428230306,-0.1939778483221783,0.0,0.0,1
2660,1014108,64180145,64.0,64.0,63.1,62.57000000000001,857,70.46864914,64.92275514,53.83096715,54.14926913412541,53.57989290145634,-0.1164372358214316,-85.71428571428557,-47.36842105263164,1
2661,456743,28792220,63.5,63.5,62.8,62.7,445,64.80855679,64.88468903,65.0369535,52.578796717201456,51.239802840090455,-0.0546461443817282,-95.23809523809518,-52.63157894736855,1
2662,565608,35532622,62.7,63.3,62.5,62.86999999999999,334,58.59031991,62.78656599,71.17905814,51.753256779964666,49.931358175246224,-0.0074366307209817,-100.0,-60.00000000000012,1
2663,438802,27515407,62.7,63.2,62.3,63.00999999999999,507,46.46762068,57.34691755,79.10551129,51.753256779964666,49.931358175246224,0.0281755813495875,-100.0,-72.41379310344843,0
2664,635703,39438333,61.8,62.5,61.8,63.0,714,32.05368261,48.91583924,82.6401525,44.19638471002724,37.51578120654117,0.0402287862491657,-100.0,-100.0,1
2665,1190862,73084599,61.8,62.2,61.1,62.85999999999999,1103,21.36912174,39.73360007,76.46255674,38.67470114557077,29.651358527535358,0.0240285906451287,-100.0,-100.0,0
2666,513890,31533038,61.2,61.7,61.0,62.69,519,20.22898714,33.23206243,59.238213,44.40496626754796,40.81718729433164,0.0004868355419517,-64.705882352941,-84.21052631578945,0
2667,576789,35633839,61.8,62.0,61.5,62.56,540,17.7594957,28.07454018,48.70462915,42.93398326072752,38.380467980417954,-0.0296143619097867,-76.47058823529414,-89.47368421052636,0
2668,367659,22722613,61.5,62.2,61.5,62.459999999999994,368,21.8396638,25.99624806,34.30941657,46.81035886916761,46.10266635259194,-0.0557996727348684,0.0,-78.94736842105273,1
2669,330312,20567954,62.0,62.4,61.9,62.209999999999994,380,33.22644253,28.40631288,18.76605358,51.35394358554697,54.6311461509161,-0.0700535177045817,0.0,-35.00000000000014,1
2670,412967,25748136,62.4,62.5,62.2,62.11999999999999,450,39.54226604,32.11829727,17.27035973,49.4936820330502,50.77465315386374,-0.0791129579740489,-22.22222222222178,-38.88888888888872,0
2671,522493,32702008,62.6,62.9,62.4,62.1,508,52.11908645,38.78522699,12.11750809,54.06916789546992,59.3774664195478,-0.0762842127694655,0.0,-5.88235294117615,1
2672,605311,38190681,62.8,63.3,62.7,62.15,582,68.07939097,48.54994832,9.491063023,58.97501361271003,67.54507344440202,-0.0564059539958152,0.0,0.0,1
2673,1180027,75283164,63.5,64.0,63.2,62.27,941,78.71959398,58.60649687,18.38030266,63.9205054783496,74.67397854894872,-0.0155867898462216,0.0,0.0,1
2674,1436258,92269348,64.0,64.5,63.7,62.529999999999994,827,85.81306265,67.67535213,31.39993109,67.04215736990649,78.68675519050899,0.0442306534892178,0.0,0.0,1
2675,2201091,139075015,62.9,63.8,62.5,62.8,1630,82.76426399,72.70498942,52.58644027,59.1595545694578,62.14464198684431,0.1015512191628991,-38.88888888888911,-23.333333333333428,1
2676,1275801,80646372,63.9,64.0,62.9,62.96,1178,75.17617599,73.52871828,70.23380284,54.15648248381311,52.65625238694911,0.1460932877730123,-100.0,-40.0000000000001,1
