,volume,price,open,high,low,close,times,K,D,J,rsi10,rsi5,macd,WR5,WR10,Prediction_Result
2638,1999738,62725301,31.45,31.45,31.25,31.240000000000002,1237,55.16227527,44.34330725,22.70537119,49.35447432247841,51.35066032270915,-0.0706257693842706,-42.85714285714228,-33.33333333333307,1
2639,3021954,95423695,31.3,31.8,31.3,31.275,1315,63.09063966,50.59241805,25.59597484,54.3943042729968,63.32607898770532,-0.0645390593787304,0.0,0.0,1
2640,5171700,165664625,31.65,32.3,31.65,31.355,2314,65.51721656,55.56735089,35.66761954,59.68933725344543,72.9237321148424,-0.0507017619620534,0.0,0.0,1
2641,3157850,99617286,31.55,31.8,31.35,31.389999999999997,1632,54.78925548,55.30798575,56.34544629,49.21376791703328,47.86891321659237,-0.040593568911322,-90.9090909090914,-62.50000000000022,0
2642,3416075,106606616,31.45,31.55,31.0,31.389999999999997,1629,43.93357773,51.51651641,66.68239377,46.51956405120502,42.59985494047456,-0.0356532358535042,-100.0,-81.25000000000011,1
2643,2286061,71732646,31.35,31.5,31.25,31.415000000000003,1147,38.26341079,47.09881454,64.76962203,48.58373558475228,47.24533195797779,-0.0325342952117044,-84.61538461538436,-73.33333333333294,1
2644,2077310,65327640,31.5,31.8,31.3,31.439999999999998,951,35.76535079,43.32099329,58.43227829,49.65252279751423,49.688406129284914,-0.0298485950347571,-76.92307692307709,-76.92307692307709,0
2645,2738340,85909491,31.45,31.5,31.2,31.45,1498,34.09997745,40.24732134,52.54200913,49.65252279751423,49.68840612928492,-0.0275071994432681,0.0,-76.92307692307709,0
2646,1837130,57494048,31.55,31.55,31.2,31.434999999999995,1353,31.70767727,37.40077332,48.78696541,48.43429342186461,46.582012429567456,-0.02623937344759,-33.33333333333176,-84.61538461538436,0
2647,2667239,83432211,31.35,31.4,31.2,31.435000000000002,1673,30.11281049,34.97145238,44.68873615,48.43429342186461,46.582012429567456,-0.0256510967699771,-100.0,-84.61538461538436,1
2648,4121598,128536212,31.35,31.45,31.0,31.410000000000004,2485,22.63930956,30.8607381,47.30359519,42.174085008646266,32.12273840825788,-0.0294497268257724,-100.0,-100.0,0
2649,5514803,174749766,31.25,31.85,31.25,31.425,3049,44.50463774,35.40870465,17.21683846,57.780809363039445,65.51762628551032,-0.0253613623142256,0.0,-18.74999999999989,1
2650,7971515,257679760,31.55,32.8,31.5,31.494999999999997,4045,59.29938813,43.37226581,11.51802117,69.58772401146499,80.54091291869362,-0.0029248439916974,0.0,0.0,1
