,volume,price,open,high,low,close,times,K,D,J,rsi10,rsi5,macd,WR5,WR10,Prediction_Result
2649,2381525,102597099,43.3,43.6,42.7,43.315000000000005,1234,32.75424563,34.77138781,38.80567217,44.85172540089116,43.86905499041713,-0.3745496406841752,-60.52631578947365,-61.5384615384616,0
2650,3860129,168852932,43.35,44.2,43.0,43.305,2168,47.83616375,39.12631312,21.70661186,53.099397034452366,59.28375966238454,-0.3624905648822073,-4.34782608695628,-2.6315789473682734,0
2651,6554431,285366397,44.6,44.65,42.85,43.265,3846,47.89077584,42.04780069,30.36185041,47.74413500480726,48.40717760744257,-0.3505361213572864,-68.1818181818181,-42.10526315789462,0
2652,1640233,71115625,43.05,43.8,43.0,43.279999999999994,1053,48.59385056,44.22981732,35.50175083,48.12777812355529,49.15346829806644,-0.3376772674754503,-63.63636363636381,-39.47368421052634,1
2653,2130536,91460720,43.15,43.35,42.7,43.225,1443,41.06256704,43.17406722,47.39706759,43.87579705674485,40.67998441931224,-0.3337286438469585,-100.0,-71.0526315789475,0
2654,2800727,116815033,42.0,42.1,41.25,43.114999999999995,1970,34.72798587,40.35870677,51.62014858,38.84268936389181,31.88533063201155,-0.3475746709746573,-100.0,-100.0,0
2655,1473031,61529668,42.0,42.15,41.5,43.05499999999999,992,27.07355921,35.93032425,53.64385434,36.81054660998704,28.63522233367953,-0.3766400614369206,-100.0,-100.0,0
2656,1961410,80167753,41.65,41.8,40.6,42.72,1377,19.69513001,30.51859284,52.16551849,32.29670145433803,22.07708199622081,-0.4264238128676987,-100.0,-100.0,0
2657,1006055,41585259,41.1,41.6,41.1,42.54,675,18.47988091,26.50568886,42.55730476,36.80917519524422,31.97459570834796,-0.478432291752758,-77.49999999999986,-86.3636363636363,0
2658,979519,40666099,41.7,41.75,41.05,42.41,704,21.78494118,24.9321063,31.22643654,41.56907485455047,41.826590228777896,-0.5200411643559216,-20.83333333333329,-71.21212121212116,0
2659,1268724,53520051,41.95,42.5,41.65,42.339999999999996,897,28.51506367,26.12642542,21.34914893,46.44986066230052,51.162928435432896,-0.5429903515761793,0.0,-54.54545454545461,0
2660,1601014,68320992,42.6,43.0,42.3,42.18,1055,38.80170911,30.35151999,13.45114173,48.181246804434345,54.35927005037019,-0.5486125071430095,0.0,-34.61538461538454,0
2661,3023705,131447027,42.95,43.8,42.95,42.205,1948,57.11780608,39.27361535,3.585233898,56.65911208372684,68.1271796392927,-0.5242794358383369,0.0,0.0,1
2662,2775470,121700248,43.85,44.25,43.3,42.25,1912,67.75890268,48.76871113,10.78832802,58.36216333449276,70.55004163856358,-0.4772630455923668,0.0,0.0,1
2663,1177963,51571209,44.0,44.15,43.5,42.339999999999996,863,73.48310407,57.00684211,24.05431818,56.88684514183514,66.8890742107954,-0.4197992507223694,-9.677419354838593,-4.918032786885193,1
2664,1952442,85910513,43.7,44.35,43.65,42.519999999999996,1338,77.43318049,63.81562157,36.58050372,57.67151765513634,68.20883441497847,-0.3562473231109003,-3.703703703704016,-1.6393442622952197,1
2665,1871850,82687874,44.3,44.4,43.7,42.790000000000006,1169,84.45794122,70.69639479,43.17330191,61.87007388643955,74.83019804040254,-0.282624080418062,0.0,0.0,1
2666,3805397,171592622,45.05,45.6,44.75,43.225,2448,86.34192419,75.91157125,55.05086539,67.09260217199709,81.54081050586034,-0.1931400943728364,0.0,0.0,1
2667,3564045,161933496,45.55,45.85,45.0,43.635000000000005,2393,86.92636216,79.58316822,64.89678035,68.28709502917873,82.9079061055734,-0.0947747115475793,0.0,0.0,1
2668,1832564,83495798,45.65,45.9,45.35,44.010000000000005,1196,87.58053773,82.24895806,71.58579871,69.20916819937968,83.97597756711758,0.0066100559410983,0.0,0.0,1
2669,7852940,360968466,46.35,47.2,44.8,44.315,5072,77.21055457,80.56949023,87.28736155,67.0642385985307,78.11812925425112,0.1021643301517351,-13.043478260869456,-4.999999999999952,1
2670,4067397,185966270,45.05,46.15,44.3,44.67,2549,74.97797655,78.70565233,86.16100391,71.58486487250121,84.26483457845242,0.1999902891750038,0.0,0.0,1
2671,9559079,452151324,46.3,48.0,46.05,45.075,6002,80.72605844,79.37912104,76.68524623,78.8750831652545,91.11248410290963,0.319183145011411,0.0,0.0,1
2672,3902453,183722471,47.65,47.8,46.65,45.39,2616,79.48787038,79.41537082,79.2703717,70.76215020548021,75.16595981185368,0.4344222180429493,-28.26086956521737,-16.455696202531627,1
2673,3253691,151188985,47.4,47.45,45.9,45.625,2200,71.20896785,76.67990316,87.62177379,60.72107058190184,57.51212493878766,0.5249952827118497,-69.56521739130449,-41.55844155844158,1
2674,1456332,67782782,46.2,46.85,46.2,45.905,996,68.19336595,73.85105742,85.16644037,63.97642287820563,63.47231763001419,0.6029385398142031,-65.62499999999977,-31.818181818181763,1
2675,1974945,93110333,47.1,47.45,46.8,46.175,1308,70.23701874,72.64637786,77.46509611,66.47691151726379,67.89422389581104,0.6746850321667701,-37.50000000000006,-24.000000000000057,1
2676,5422190,260397043,47.55,48.75,47.25,46.455,3311,74.16550313,73.15275295,71.1272526,70.917960742834,75.12212159496615,0.7516076734367909,0.0,0.0,0
2677,2503678,119746205,48.6,48.6,47.3,46.72,1594,77.15902456,74.48817682,69.14648135,71.15151338180704,75.48998045684671,0.8268268674809508,0.0,0.0,1
2678,3791317,184442754,48.1,49.1,47.9,47.019999999999996,2383,80.60601637,76.52745667,68.37033727,73.49310653852403,79.18361873128943,0.9031279616559184,0.0,0.0,1
2679,4039059,197776141,48.9,49.65,48.2,47.34,2602,77.2928998,76.78260438,75.76201354,73.72768034203067,79.55337335811731,0.9748466499238584,0.0,0.0,1
2680,30683308,1611454701,49.3,53.4,49.2,48.075,14044,84.8619332,79.47571399,68.70327556,86.48714137264888,93.33459695671198,1.1150906074692477,0.0,0.0,1
2681,35126349,1934385291,55.0,56.4,53.7,48.85,19238,86.73335229,81.89492676,72.21807569,88.92661097155923,95.00168701853816,1.3203003711007562,0.0,0.0,1
2682,10568880,562432701,54.2,54.5,52.4,49.42,6939,79.06406493,80.95130615,84.72578859,70.12662351382903,67.60821273365508,1.5093858537956433,-39.13043478260864,-28.87700534759353,1
2683,9653703,498935057,52.7,53.0,50.9,49.985,6074,69.72326551,77.20862593,92.17934679,64.56558586652945,59.9281596425376,1.6590581644942943,-54.01459854014591,-42.04545454545451,1
2684,6697896,341183862,51.7,52.7,49.95,50.394999999999996,4414,59.05048302,71.15591163,95.36676885,59.38540071328888,52.739003260973845,1.756445247592881,-100.0,-56.28742514970055,1
2685,6706450,339599805,51.2,52.0,49.05,50.64,4105,47.42559674,63.24580666,94.88622652,53.69844522227564,44.970502354065,1.7928071779874717,-100.0,-79.19463087248324,1
2686,3921293,196717744,49.8,51.0,48.6,50.894999999999996,2558,41.81314292,56.10158542,84.67847041,57.43494353847035,52.03568721416203,1.8008818181925206,-68.75000000000003,-66.21621621621621,1
2687,13274674,682700226,51.4,53.2,49.8,51.135000000000005,7661,36.81851805,49.67389629,75.38465279,56.929584640718055,51.24615382076156,1.785103231400342,-59.09090909090921,-72.46376811594205,1
2688,2951433,149545727,50.4,51.2,50.2,51.335,1946,32.66533682,44.00437647,66.68245577,57.34245364013268,52.11796622414637,1.7527278738744487,-16.666666666666863,-71.53284671532843,1
2689,3435931,171748340,51.0,51.1,49.5,51.46,2348,26.90509634,38.30461642,61.1036566,53.40085710397344,45.31176988753091,1.6964842391917474,-70.00000000000028,-94.91525423728818,0
2690,2710702,135798916,50.2,50.8,49.65,51.114999999999995,1792,25.56384954,34.05769413,51.04538331,54.14384112390876,47.08857951560477,1.626755346709358,-78.57142857142784,-92.37288135593217,0
2691,3760424,184851104,50.4,50.4,48.55,50.495000000000005,2619,21.70206457,29.93915094,46.41332369,49.77861225334336,39.406687311559125,1.536555943196705,-100.0,-100.0,0
2692,8666588,441558192,49.45,52.3,49.25,50.19,5521,22.3533477,27.41054986,37.52495418,52.31593195009554,45.77579128435861,1.441931787101196,-65.38461538461564,-82.00000000000017,0
2693,5882840,300600568,51.0,51.8,50.6,50.14,3794,33.89864757,29.5732491,20.92245215,59.977276434998,62.19898284937222,1.370937526943714,0.0,0.0,1
2694,3374327,172672394,51.7,51.7,50.7,50.17,2180,40.1618224,33.10277353,18.9846758,58.640013716205374,59.41271246117326,1.3121601370760012,-10.000000000000142,-10.000000000000142,0
2695,2906949,147417648,50.9,51.3,50.3,50.290000000000006,1861,42.18673464,36.13076057,24.01881242,56.55927395314757,54.97954985229765,1.2563442495662789,-25.0,-25.0,1
2696,7402836,374604311,50.6,51.9,49.55,50.42,4680,57.01337865,43.09163326,15.24814249,61.997968109905536,66.10702530809401,1.2199969302881342,0.0,0.0,1
2697,10239483,534079838,52.8,53.3,51.2,50.57,6526,61.51769103,49.23365252,24.6655755,62.46786314159149,66.99690249913921,1.1965723407576645,0.0,0.0,1
2698,3301325,170467022,51.4,52.2,51.3,50.67,2170,61.71354841,53.39361781,36.75375663,59.24460196264521,59.498516965721215,1.1733664267805957,-33.33333333333333,-14.814814814814786,1
2699,2860875,146470542,51.7,52.0,50.8,50.78,1892,57.63359367,54.8069431,49.15364196,54.59638215887475,49.52190865578105,1.1392670777536746,-83.33333333333363,-37.037037037037095,0
2700,7027737,361536788,51.3,52.3,49.8,51.005,4251,62.70223117,57.43870579,46.91165503,61.74900596008253,64.84723225865565,1.11827159952141,0.0,0.0,1
2701,4430677,227629051,52.4,52.4,50.8,51.235,2911,59.13482078,58.00407746,55.7425908,56.47902009967892,54.21218193298597,1.0928731329549035,-53.84615384615389,-27.450980392156925,1
2702,8776349,437933592,51.8,52.3,48.3,51.2,5690,46.08988052,54.03267848,69.91827439,43.611431953566246,33.49490292377866,1.0284557941517227,-100.0,-100.0,0
2703,3645110,181482241,49.95,50.3,49.15,51.055,2308,40.39325368,49.48620355,67.67210327,46.36105250035697,39.19816817620701,0.9477944738858308,-84.4827586206896,-84.4827586206896,1
2704,4187460,205364193,50.0,50.2,48.6,50.83,2912,29.92883579,42.96708096,69.0435713,41.42353114234719,31.90254080566703,0.8430655091526652,-100.0,-100.0,1
2705,6359137,322766281,49.05,51.9,48.85,50.92,4191,41.95255719,42.62890637,43.98160473,56.08572513819631,58.38926932319848,0.772290045162999,0.0,-17.391304347826114,1
2706,12839608,670373058,51.6,53.2,50.9,50.940000000000005,7469,53.13843949,46.13208408,32.11937325,57.71961407776626,60.94751618735569,0.7311277055746108,0.0,-5.7971014492754405,0
2707,13728940,733675087,52.8,54.0,52.5,51.15,7954,68.75895966,53.67437594,23.50520849,64.90190581315053,71.47127208493647,0.7409265404940526,0.0,0.0,1
2708,7798823,417666981,53.2,54.5,52.5,51.4,5017,76.48446773,61.27773987,30.86428414,64.90190581315053,71.47127208493647,0.7804644597348894,0.0,0.0,1
