,volume,price,open,high,low,close,times,K,D,J,rsi10,rsi5,macd,WR5,WR10,Prediction_Result
2658,29906921,13561798906,453.5,456.0,451.0,454.05,15490,52.69335591,64.72787935,88.79692623,56.73959395603948,54.604093331121206,5.792446449160997,-52.94117647058824,-47.368421052631575,1
2659,25285547,11435937453,450.0,455.0,449.5,455.25,10354,48.26021707,59.23865859,81.19554163,58.40580343959859,58.0270303029734,5.842274191390999,-29.411764705882355,-53.84615384615385,1
2660,18777385,8516604326,458.0,458.0,451.5,455.15,9909,39.24418512,52.5738341,79.23313206,54.91584220293665,51.09257287837473,5.808834893832171,-84.61538461538461,-76.92307692307693,1
2661,15800622,7136001014,455.0,455.0,450.0,454.15,17664,30.16279008,45.10348609,74.98487812,52.61048446262146,46.63419746079755,5.6798100304798265,-100.0,-92.3076923076923,0
2662,31795010,14213282507,447.5,448.5,445.5,452.65,30644,24.10852672,38.1051663,66.09844547,49.2023958785227,40.3037195762325,5.436828998998509,-100.0,-100.0,0
2663,26221663,11660544725,445.0,447.0,443.0,451.15,35598,18.29457337,31.50163532,57.91575923,45.929564810488905,34.658028738267674,5.074905035299743,-100.0,-100.0,0
2664,43075387,18832675652,436.5,439.5,435.5,449.55,55027,14.41860447,25.80729171,48.58466618,39.23160042664391,24.894070548349735,4.534154951418595,-100.0,-100.0,0
2665,49770771,21614729093,437.0,437.0,432.0,447.85,46871,9.612402979,20.40899546,42.00218043,35.19849772711984,20.05198341171932,3.8195607967173775,-100.0,-100.0,0
2666,34539576,14901775161,433.0,435.5,428.0,445.65,35704,14.74160199,18.5198643,26.07638894,39.951785209538535,31.279912797031,3.0805996569127805,-76.66666666666667,-84.78260869565217,0
2667,31461727,13852498196,439.5,443.0,438.0,444.65,21031,24.2721791,20.43730257,12.76754951,46.7087581333014,45.66853698630093,2.445831304926207,-25.0,-60.86956521739131,0
2668,37929652,16969841989,444.5,451.5,443.0,444.35,30087,40.62589718,27.16683411,0.248707961,55.68466984960608,61.498354920314,2.0476597790153663,0.0,-21.73913043478261,0
