,volume,price,open,high,low,close,times,K,D,J,rsi10,rsi5,macd,WR5,WR10,Prediction_Result
2657,5171741,3610215031,704.0,710.0,687.0,686.8,4410,68.32256274,72.56132897,81.03886141,64.17892211367636,63.56080047732839,17.682968062652485,-35.294117647058826,-34.32835820895522,1
2658,5130155,3539705240,688.0,696.0,685.0,690.9,4019,51.89758151,65.67341315,93.22507642,62.60645209510637,60.22073922074272,18.60704784780707,-52.94117647058824,-59.09090909090909,1
2659,4854113,3314929066,689.0,694.0,678.0,691.7,4192,34.59838767,55.31507132,96.74843862,57.44563551984879,49.7611331872001,19.04597870784509,-100.0,-100.0,1
2660,4340545,2941638788,680.0,686.0,672.0,687.7,4215,24.81997775,45.15004013,85.8101649,55.43498789930104,45.93179355773917,19.050590837636364,-100.0,-100.0,0
2661,6628379,4519508301,674.0,688.0,672.0,686.3,5167,27.9501606,39.41674696,62.34991966,59.70167948681634,56.88167558345789,18.914817051437456,-35.294117647058826,-52.17391304347826,1
2662,6124573,4181870597,685.0,689.0,675.0,685.5,5075,26.52817724,35.12055705,52.30531667,57.4996534913365,52.26306931706656,18.591241221099143,-50.0,-69.56521739130434,1
2663,4542886,3076287992,670.0,687.0,666.0,685.0,4286,31.32181513,33.85430975,38.91929897,58.75471258813975,55.51397709768888,18.17240713603339,-9.090909090909092,-56.52173913043478,0
2664,6389520,4326277336,678.0,682.0,670.0,684.8,4816,29.97211918,32.56024622,37.73650031,55.17044153032656,47.715329024080965,17.57867790970369,-63.63636363636363,-82.6086956521739,1
2665,14039866,9335843532,690.0,690.0,650.0,680.9,11901,21.64807945,28.9228573,43.47241299,43.115328600628615,28.028205185620763,16.467526302629338,-100.0,-100.0,0
2666,8279509,5523878468,661.0,676.0,660.0,677.7,11086,25.30161819,27.7157776,32.54409641,48.999352595385545,41.84825440046748,15.244232942746578,-61.29032258064516,-68.42105263157895,0
2667,9310114,6274340491,671.0,685.0,661.0,676.3,9508,37.32229091,30.9179487,18.10926428,54.20947029143164,52.73846595813099,14.171486665056952,-22.58064516129032,-31.428571428571427,1
2668,11771407,8117648877,685.0,696.0,679.0,677.1,9961,58.21486061,40.01691934,3.621036794,61.12610638788407,65.14166684953156,13.520169732837228,0.0,0.0,1
2669,7383559,5156129124,701.0,704.0,692.0,679.3,6770,69.6741046,49.90264776,10.35973407,62.43995240478546,67.30907550219045,13.20014212189941,0.0,0.0,1
2670,6643292,4667880620,710.0,714.0,693.0,682.1,5899,73.5327364,57.77934397,26.27255912,63.12540337381023,68.48479983584492,13.10635965348511,0.0,0.0,1
2671,6061984,4182276658,702.0,702.0,681.0,682.2,6312,67.77182427,61.11017074,47.78686368,54.39053675602843,50.90812738952435,12.874156789205346,-64.0,-32.6530612244898,1
2672,8075443,5436057097,662.0,682.0,662.0,681.7,7507,58.72288285,60.31440811,63.49745863,49.66575397646619,42.69068202627167,12.37848019324746,-100.0,-53.06122448979592,1
2673,4845993,3271112494,677.0,683.0,671.0,680.6,4385,51.12775523,57.25219048,69.50106098,48.28169390379514,40.346159525322825,11.667571244702224,-100.0,-59.18367346938776,1
2674,4707048,3159429474,671.0,677.0,667.0,680.3,3865,43.34442941,52.61627013,71.15995155,49.31745068453585,42.85675198960305,10.864341926038032,-93.10344827586206,-55.10204081632652,1
2675,6340597,4358490909,685.0,695.0,681.0,684.4,5967,49.65100326,51.62784784,55.58153699,58.088690976096935,61.38397216413558,10.323726466338004,0.0,-21.62162162162162,0
2676,6537087,4557362547,701.0,703.0,691.0,687.5,5665,54.89554063,52.71707877,48.36015504,58.91204416578122,62.90325552011685,9.984431212499889,0.0,-20.689655172413797,1
2677,21267800,15274889320,702.0,728.0,701.0,692.6,18619,69.93036042,58.45483932,35.50379711,69.46845703307922,78.86697477231955,10.276890753505748,0.0,0.0,1
2678,9175800,6716017917,732.0,738.0,727.0,696.3,8347,77.76059116,64.89008993,39.14908748,70.75966696532502,80.44480982054183,11.006339715333146,0.0,0.0,1
2679,11660336,8660917741,732.0,754.0,723.0,701.0,10207,82.63749555,70.80589181,47.14268431,74.12946746570124,84.36665984773161,12.169722409100308,0.0,0.0,1
2680,7122453,5317595635,754.0,758.0,738.0,705.1,7131,83.2166637,74.94281577,58.39511991,71.53835959295371,78.93875281782431,13.452544993278144,-7.84313725490196,-5.405405405405405,1
2681,5788982,4298264456,752.0,752.0,734.0,710.7,5581,82.95030327,77.61197827,66.93532827,70.85725838264995,77.44399596407592,14.69636702003957,-26.31578947368421,-6.756756756756757,1
2682,7168939,5251824639,746.0,748.0,724.0,715.5,7386,76.17932306,77.13442654,79.04463348,59.61848747329914,54.96340683953568,15.529865566629962,-100.0,-31.08108108108108,1
2683,3674272,2682388406,733.0,737.0,725.0,721.2,3525,71.99833659,75.42239655,82.27051649,61.83790066092735,59.64870663803711,16.122818724763977,-73.91304347826086,-23.61111111111111,1
2684,3520339,2551171068,725.0,731.0,721.0,726.2,3789,64.91431394,71.91970235,85.93047916,58.871875108578685,54.02800202361892,16.417399864237375,-94.73684210526316,-41.50943396226416,1
2685,14282872,10101719632,711.0,718.0,703.0,727.2,11498,45.03059526,62.95666665,98.80880944,48.19258572532141,36.63114589263947,16.13706346250553,-100.0,-84.31372549019608,1
2686,8546033,5967592057,700.0,708.0,693.0,727.3,8994,32.07167889,52.66167073,93.84165442,45.18706290014604,32.451439102369086,15.36261503785832,-100.0,-100.0,0
2687,8951519,6324640621,706.0,717.0,695.0,725.7,7919,31.124709,45.48268349,74.19863246,52.21202991399607,47.77468703513114,14.523366368031157,-54.54545454545454,-70.0,1
2688,7043862,4953838001,715.0,715.0,698.0,722.4,7128,24.33954959,38.43497219,66.62581739,46.92022337588137,39.23116141623677,13.46294228079889,-89.28571428571429,-94.0,1
2689,5447920,3824994925,700.0,707.0,696.0,718.2,5563,23.00602741,33.2919906,53.86391697,49.27648839644717,44.21882273435952,12.368566220778318,-46.66666666666666,-82.6086956521739,0
2690,5507847,3860949678,705.0,708.0,695.0,714.3,5571,22.00401827,29.52933316,44.57996292,48.79990739208465,43.36461643388121,11.26613384313473,-53.333333333333336,-84.44444444444444,0
2691,10092358,7250849121,703.0,731.0,702.0,713.1,10065,42.69964855,33.91943829,16.35901777,59.89361127038097,64.6627925698005,10.605580265482814,0.0,0.0,1
2692,7934850,5851551385,735.0,746.0,730.0,714.1,7950,54.25259589,40.69715749,13.58628069,61.31220844470501,66.95684809089684,10.296260470208631,0.0,0.0,1
2693,7890093,5635221751,730.0,730.0,706.0,712.0,8877,46.23129034,42.54186844,35.16302463,49.319064099855176,45.03140225993389,9.800974600803324,-83.33333333333334,-67.56756756756756,1
2694,7743157,5496198310,720.0,722.0,701.0,710.2,7305,39.62589167,41.56987618,45.4578452,48.48447733816874,43.65894784145563,9.160845267032093,-90.0,-72.97297297297297,0
2695,3923653,2760735687,706.0,710.0,699.0,710.0,4288,30.99242451,38.04405896,52.14732785,46.32853127764264,40.00148573170759,8.362835994136292,-100.0,-86.48648648648648,1
2696,5126489,3590787610,702.0,706.0,696.0,710.4,5345,24.58318497,33.55710096,51.50493295,45.87970480088379,39.21308178919615,7.472688587960046,-100.0,-97.05882352941175,1
2697,6278334,4431853093,711.0,714.0,701.0,709.3,5293,20.31035861,29.14152018,46.80384332,45.87970480088379,39.21308178919615,6.554422013925019,-100.0,-97.05882352941175,0
2698,6085006,4282246143,703.0,711.0,699.0,709.7,4691,19.42259201,25.90187746,38.86044834,47.71830057348343,43.98264906683608,5.699592335679642,-50.0,-90.9090909090909,0
2699,4932935,3459200259,704.0,708.0,699.0,709.1,4147,14.94839468,22.25071653,36.85536024,44.92052812680323,38.01677452896434,4.836572655396972,-100.0,-100.0,0
2700,5459098,3818331402,698.0,708.0,689.0,709.5,4791,21.07670756,21.85938021,23.4247255,50.64958838230255,52.06194195796808,4.146226774386862,0.0,-74.28571428571429,0
2701,6455645,4599270877,708.0,722.0,703.0,706.8,5998,25.4332522,23.05067087,18.28550822,47.62249415543751,45.22939988196775,3.511076388052084,-55.55555555555556,-88.57142857142857,1
2702,5391073,3853814191,708.0,722.0,705.0,705.4,5207,48.26863278,31.45665817,-2.167291038,57.191226503229096,64.32937590645021,3.207039719172276,0.0,0.0,1
2703,3363422,2422416459,724.0,725.0,714.0,705.9,3493,55.32723667,39.41351767,7.586079678,53.40353489372816,56.05088174890784,3.023440830270093,-28.57142857142857,-28.57142857142857,0
2704,2222300,1593359269,720.0,722.0,712.0,706.7,2353,60.95889852,46.59531129,17.86813682,53.96251738404326,57.15365391402446,2.934017948452428,-29.411764705882355,-23.809523809523807,1
2705,10682986,7855015517,724.0,741.0,723.0,710.5,10693,73.33157337,55.50739865,19.8590492,65.3826618303218,75.55493550984956,3.300483637077144,0.0,0.0,1
2706,4621472,3417903144,741.0,746.0,734.0,713.8,5277,75.20350505,62.07276745,35.81129224,61.36403338856498,67.23837116567292,3.830231747117701,-23.07692307692308,-14.634146341463412,1
2707,5673669,4213092325,740.0,746.0,735.0,718.3,5955,83.46900337,69.20484609,40.67653153,65.96606971014435,74.08458578008184,4.617274962825064,0.0,0.0,1
2708,4667590,3490385717,747.0,753.0,742.0,722.6,4395,85.85433558,74.75467592,52.5553566,66.3336613174005,74.61505626930528,5.529758372570655,0.0,0.0,1
2709,14143143,11014629474,755.0,798.0,752.0,731.9,13938,88.4642939,79.32454858,61.04505794,78.06233813165395,87.94260562730125,7.178376657675292,0.0,0.0,1
