,volume,price,open,high,low,close,times,K,D,J,rsi10,rsi5,macd,WR5,WR10,Prediction_Result
2650,11116301,684990302,61.6,62.1,60.8,61.279999999999994,3555,73.66970921,76.77098664,82.9735415,64.73838250889736,64.64359558611571,1.609276783076706,-15.000000000000211,-17.241379310344836,1
2651,9995561,613621973,61.4,61.7,61.0,61.480000000000004,5344,68.67835687,74.07344338,84.86361642,61.98707246097123,58.540739909736814,1.6507832663174449,-100.0,-40.90909090909092,1
2652,12025256,728769009,61.2,61.9,60.1,61.480000000000004,6522,49.95223791,66.03304156,98.19464886,56.08751922338711,46.6496917607118,1.6548624776404066,-100.0,-81.81818181818184,0
2653,14066685,838389349,59.8,60.4,59.3,61.29,6641,35.20625385,55.75744565,96.85982927,50.24306092520357,36.707980254452806,1.615542978728706,-100.0,-100.0,0
2654,16108450,945858172,59.8,60.1,58.1,60.89,8443,24.95231738,45.48906956,86.56257393,44.16788858370658,28.08816074989961,1.528255753735432,-100.0,-100.0,0
2655,10691375,621278718,57.1,59.0,56.9,60.56,5555,24.23721743,38.40511885,66.74092169,43.68370129840975,27.443723381135456,1.4104003823003943,-100.0,-100.0,0
2656,9842918,569470403,57.8,58.6,57.1,60.33,4901,21.42130285,32.74384685,55.38893486,41.67358899050411,24.721219305938902,1.269967308048768,-100.0,-100.0,0
2657,6267916,361962123,57.8,58.2,57.4,59.92999999999999,3785,19.54402646,28.34390672,45.94366724,41.67358899050412,24.721219305938902,1.1198501884983985,-100.0,-100.0,0
2658,8225758,483249163,58.4,59.3,58.2,59.6,4509,25.20883815,27.29888387,31.47897529,48.80036541020734,44.53095546110978,0.9849347352819448,0.0,-75.60975609756099,0
2659,14354908,841323036,59.5,59.5,57.8,59.31,6929,30.8058921,28.46788661,23.79187563,50.14065044945914,47.82607280208851,0.8675659007105568,0.0,-69.99999999999993,0
2660,7396706,438581369,59.4,59.8,58.7,59.06999999999999,3312,37.20392807,31.37990043,19.73184515,52.85572613318098,54.33638389335543,0.7717520232259483,0.0,-55.555555555555536,0
2661,11230733,671123059,60.0,60.1,59.4,58.90999999999999,6264,52.42166633,38.3938224,10.33813453,55.52008063116338,60.28342867974851,0.6990938844485426,0.0,-25.925925925926,0
2662,8666562,524436603,60.6,60.9,60.1,58.9,4691,64.11444422,46.96736301,12.67320057,59.31403115940525,67.82584588674636,0.652737446986035,0.0,0.0,0
2663,8798226,532301808,60.4,61.0,60.1,59.00999999999999,4860,72.82426363,55.58632988,21.11046238,60.54790063638311,70.09732542070253,0.626999649925235,0.0,0.0,1
2664,12984617,775774318,60.7,60.8,59.1,59.17999999999999,7130,73.33583387,61.50283121,37.83682589,55.03964459389293,55.891930771111205,0.604532726466583,-50.0,-21.42857142857145,1
2665,26850151,1658621758,60.6,62.4,60.3,59.55999999999999,13920,79.55722258,67.52096167,43.44843984,66.28570754552206,75.63910824543689,0.6158246560077567,0.0,0.0,1
2666,13092331,812490656,62.2,62.8,61.3,60.0,7254,82.37148172,72.47113502,52.67044161,67.18850328563424,76.88114527470124,0.6494713332172994,0.0,0.0,1
2667,38549299,2466810636,63.3,64.6,63.1,60.64000000000001,17429,86.28687017,77.07638007,58.65539987,74.65425041952622,85.6566637826332,0.7257942741300087,0.0,0.0,1
2668,48921143,3266605278,65.5,67.4,65.5,61.46999999999999,24486,89.70848816,81.28708276,64.44427198,81.40331355400168,91.3619024979994,0.8694784699788989,0.0,0.0,1
2669,23553105,1576481591,67.1,68.5,65.6,62.269999999999996,11945,87.81984317,83.46466957,74.75432236,80.5893393643922,89.88251445793367,1.0442740735382086,-1.9607843137253809,-1.2987012987012256,1
2670,20955234,1417720013,66.4,68.3,66.1,63.11,9821,89.39762594,85.44232169,77.53171319,82.15921477759834,91.24367696164296,1.2397900512626752,0.0,0.0,1
2671,17070443,1171941874,68.0,69.0,67.7,64.01,7930,92.25834995,87.71433111,78.62629343,83.94466201861121,92.71401422132033,1.4511725711102033,0.0,0.0,1
2672,28346871,2020430250,70.1,72.1,69.4,65.13,13514,93.55684869,89.66183697,81.87181354,87.72749382775868,95.3420423163436,1.7027837600317777,0.0,0.0,1
2673,21114158,1506645039,73.0,73.1,70.4,66.17,10010,90.23581579,89.85316324,89.08785815,83.11170757504406,87.24960031002603,1.9529659868795848,-13.043478260869456,-5.172413793103401,1
2674,19266256,1352899078,71.5,72.4,69.2,67.1,9674,82.75608058,87.48746902,96.9502459,71.40281882001366,67.70960893806978,2.157563890594252,-60.52631578947365,-23.95833333333332,1
2675,13434274,938086658,69.3,70.9,68.4,67.97,7321,80.50405372,85.15966392,94.47088433,74.63938872363771,73.56107923845178,2.340283721288646,-32.14285714285688,-9.5744680851063,1
2676,18465038,1330165583,70.7,73.0,70.2,68.88,10076,79.10796564,83.14243116,91.21136221,75.92397267482157,75.81501713280385,2.5039509937885445,-13.043478260869456,-4.054054054054021,1
2677,20577989,1493161573,72.3,73.5,71.6,69.7,8187,81.43062688,82.57182974,84.85423544,78.15539181493712,79.63458452677247,2.6589396297875383,0.0,0.0,1
2678,47966991,3638455009,72.8,78.2,72.6,70.68,23108,84.0391507,83.06093673,81.10450877,84.58466424325172,88.52846169879835,2.8660985146856484,0.0,0.0,1
2679,58006301,4700685262,79.1,83.0,78.5,72.13000000000001,30455,86.09145995,84.07111113,80.0304135,88.41774980981539,92.53010824111676,3.1619549849510853,0.0,0.0,1
2680,38152844,3196496936,84.0,85.0,82.5,73.72999999999999,19012,88.31800141,85.48674122,79.82422085,89.81117122037699,93.82295999890808,3.5273845200027534,0.0,0.0,1
2681,52113257,4574782207,86.4,89.5,86.0,75.61,25259,89.21042116,86.72796787,81.76306129,91.63920963365769,95.40104553050196,3.969851841926264,0.0,0.0,1
2682,36695915,3263271544,88.7,90.8,87.5,77.28,18734,89.08670935,87.51421503,84.3692264,91.93250609807023,95.64688196958338,4.439530083835166,0.0,0.0,1
2683,22617770,1978485632,86.3,88.8,85.5,78.97999999999999,12535,88.55780623,87.86207876,86.47062383,90.43688701405937,93.08779898562044,4.886737381808439,-4.411764705882313,-1.5789473684210378,1
2684,28642340,2590262037,88.9,92.0,88.2,81.24000000000001,14410,92.21896562,89.31437438,83.5051919,92.24177517816209,95.12327641444432,5.347501341166346,0.0,0.0,1
2685,21002963,1870870537,90.3,90.4,88.0,83.0,11654,88.76689211,89.13188029,89.86185665,77.40754874470649,71.72679712091895,5.72298441043736,-83.72093023255812,-17.47572815533984,1
2686,33248598,2822367235,87.5,87.9,82.9,84.4,17413,80.99923392,86.42099817,97.26452667,67.46241606569568,57.567516133490905,5.964424540044409,-100.0,-33.84615384615389,1
2687,12022129,1021465996,84.3,85.8,83.0,85.69,7260,70.78961274,81.21053636,102.0523836,67.46241606569568,57.567516133490905,6.095598331352655,-100.0,-44.00000000000006,1
2688,13583394,1155381367,85.0,87.0,83.8,86.41,7305,52.80711024,71.74272765,109.6139625,63.51297973859216,51.69006139463414,6.117744570379163,-100.0,-75.00000000000007,0
2689,13461924,1161253704,85.5,86.8,85.5,86.84,7924,45.82745079,63.10430203,97.65800452,66.56337437658803,58.83486460635859,6.083572439159594,-59.52380952380948,-75.30864197530866,0
2690,12317291,1067832137,86.3,88.1,85.7,87.03,6856,40.80804411,55.67221606,85.40055995,66.20523364422766,58.226994918193206,6.000431270358762,-5.882352941176126,-79.4871794871794,1
2691,7558784,647426864,86.3,87.2,84.8,86.75,4042,34.1650697,48.50316727,77.17936241,62.857062397476135,52.38203120155976,5.862920483956133,-58.82352941176461,-91.025641025641,0
2692,17272199,1462264616,86.4,86.5,83.8,86.34,8491,27.5386179,41.51498415,69.46771665,60.60927189023884,48.488147122328506,5.675604985901796,-94.11764705882304,-98.71794871794862,0
2693,23263371,1926078069,84.2,85.0,80.4,85.66,12961,21.02574526,34.68523785,62.00422303,50.64777099021992,33.53219855411682,5.406093147710991,-100.0,-100.0,0
