X,data,volume,price,open,high,low,close,diff,times,result,K,D,J,rsi10,rsi5,macd,WR5,WR10
0,1999/1/4,60124363,569018976,9.75,9.75,9.29,9.41,0.0,9628,1,50.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0
1,1999/1/5,74946959,726848035,9.5,9.99,9.4,9.6,0.1899999999999995,11267,0,48.0952381,49.36507937,51.9047619,0.0,0.0,0.0023682336182329067,0.0,0.0
2,1999/1/6,56579143,538889646,9.65,9.72,9.41,9.47,-0.129999999999999,8707,0,40.63492063,46.45502646,58.0952381,93.59605911330053,87.96296296296302,0.001971575260706894,0.0,0.0
3,1999/1/7,45067000,427501857,9.5,9.65,9.3,9.33,-0.14000000000000057,7440,0,28.99470899,40.63492063,63.91534392,86.99633699633698,76.12179487179485,-0.00038684120954568914,0.0,0.0
4,1999/1/8,48899227,446816922,9.29,9.4,8.9,9.2,-0.13000000000000078,8075,0,28.50411792,36.59131973,52.76572335,81.1514970315636,66.19286510590848,-0.004296962130325228,-100.0,0.0
5,1999/1/11,32070879,294878724,9.24,9.35,9.06,9.07,-0.129999999999999,5281,1,24.20152204,32.46138717,48.98111742,75.56685081115046,57.234432234432205,-0.009629373040274843,-100.0,0.0
6,1999/1/12,30377261,279559211,9.03,9.34,9.03,9.17,0.09999999999999964,5402,1,24.39122876,29.77133437,40.53154557,76.91131038733582,61.98371893744641,-0.013701751289529239,-75.00000000000011,0.0
7,1999/1/13,40584774,373875197,9.08,9.35,9.03,9.18,0.009999999999999787,6015,1,24.82351031,28.12205968,34.71915843,77.05022229340051,62.48367936462832,-0.01665875120764563,-57.69230769230788,0.0
8,1999/1/14,27094079,250858354,9.2,9.36,9.16,9.23,0.05000000000000071,4547,1,26.64074999,27.62828978,29.60336937,77.78531650752977,65.22748506110369,-0.018199228008136926,0.0,0.0
9,1999/1/15,36131752,334460546,9.25,9.36,9.16,9.3,0.07000000000000028,5663,0,29.9929159,28.41649849,25.26366367,78.82959058847702,69.03243895471107,-0.018038517881763166,0.0,-56.603773584905525
10,1999/1/18,23692993,216551392,9.2,9.22,9.1,9.11,-0.19000000000000128,4618,0,28.53186263,28.4549532,28.30113434,69.12734052148994,50.89348328693959,-0.019153638771045044,-100.0,-92.4528301886794
11,1999/1/19,35444796,316594566,9.12,9.2,8.6,8.83,-0.27999999999999936,6336,1,26.32282905,27.74424515,30.58707735,57.629304014994965,34.747403461523014,-0.024134334041124004,-100.0,-100.0
12,1999/1/20,22135050,197072410,8.88,9.09,8.65,8.9,0.07000000000000028,4366,0,30.0485527,28.51234767,25.4399376,59.48261351587596,40.4181490615505,-0.030047960633003003,-85.10638297872336,-85.99999999999994
13,1999/1/21,27157719,235525338,8.98,8.98,8.5,8.52,-0.3800000000000008,5244,0,20.80756227,25.94408587,36.21713307,47.16378865856456,25.807809413354377,-0.040646043964658964,-100.0,-100.0
14,1999/1/22,28385032,233252785,8.3,8.38,8.12,8.16,-0.35999999999999943,5199,1,14.946977,22.27838291,36.94119474,38.791766250218885,18.291147792444672,-0.05764141756975043,-100.0,-100.0
15,1999/1/25,20133457,167898370,8.2,8.48,8.16,8.34,0.17999999999999972,3879,0,15.87862982,20.14513188,28.678136,44.236017610857694,30.445941295501306,-0.07499918122741361,-75.67567567567572,-84.21052631578951
16,1999/1/26,28758964,233875349,8.4,8.4,7.76,7.85,-0.4900000000000002,4912,1,12.46075322,17.58367233,27.82951055,34.93204214721627,20.48933770328003,-0.09756939571701373,-100.0,-100.0
17,1999/1/27,18663973,149109987,7.9,8.16,7.81,7.97,0.1200000000000001,3671,1,12.68216881,15.94983782,22.48517584,38.42105545682392,27.460757555852688,-0.12019217917060156,-82.08955223880595,-91.72413793103448
18,1999/1/28,22467045,183665571,8.0,8.38,8.0,8.3,0.33000000000000096,3659,0,20.78354633,17.56107399,11.11612931,47.01536131653181,43.739283222279575,-0.13697015814606284,-8.163265306122272,-68.96551724137926
19,1999/1/29,40022317,317069193,8.1,8.19,7.72,7.9,-0.40000000000000036,6294,0,17.90975161,17.67729986,17.21239637,39.639031369195,32.975578533326896,-0.1541845030143943,-89.7959183673468,-96.03174603174598
20,1999/2/1,16261136,128308754,7.95,8.0,7.76,7.78,-0.1200000000000001,3657,0,13.39968842,16.25142938,21.95491131,37.687772174962376,30.29196451145716,-0.1719400777583879,-100.0,-100.0
21,1999/2/2,26203185,199822998,8.0,8.0,7.3,7.35,-0.4300000000000006,4122,1,9.925189105,14.14268262,22.57766966,31.563470528503146,22.43945609917615,-0.19444977597760368,-100.0,-100.0
22,1999/2/3,15632844,117017504,7.52,7.58,7.4,7.51,0.16000000000000014,2910,1,12.54899613,13.61145379,15.73636912,35.83145205989537,30.48561207609813,-0.2160114439242818,-83.15789473684211,-86.3247863247863
23,1999/2/4,12684829,96830154,7.52,7.76,7.51,7.7,0.1900000000000004,2527,0,19.66543245,15.62944668,7.557475136,40.665059418213374,39.438427103508126,-0.23267819267806836,-36.363636363636346,-64.6464646464646
24,1999/2/5,30604355,221254499,7.4,7.45,7.17,7.17,-0.5300000000000002,4759,0,13.1102883,14.78972722,18.14860505,33.03056740362872,27.557922293919034,-0.25225614277787134,-100.0,-100.0
25,1999/2/6,18045044,124031725,7.17,7.17,6.67,6.86,-0.3099999999999996,3381,1,12.4438959,14.00778344,17.13555853,29.47074480939814,22.748113927644194,-0.27636164478854813,-100.0,-100.0
26,1999/2/8,8825238,61042773,6.88,7.0,6.84,6.92,0.05999999999999961,2091,1,13.16922495,13.72826395,14.84634194,31.05276284620821,25.75767838307705,-0.3004898502924888,-92.8571428571429,-95.83333333333336
27,1999/2/9,13194264,94996996,6.95,7.39,6.95,7.34,0.41999999999999993,2882,1,23.47246575,16.97633122,3.984062137,41.2072228498527,44.0628618800849,-0.31662230076508296,-42.857142857142904,-66.66666666666671
28,1999/2/10,16823453,126105589,7.6,7.6,7.35,7.48,0.14000000000000057,3000,1,35.94906238,23.30057494,-1.996399952,44.219492572525,49.084364595259096,-0.3241518824803883,0.0,-40.38461538461537
29,1999/2/22,10866487,82744894,7.68,7.68,7.55,7.61,0.1299999999999999,1989,1,47.52493883,31.3753629,-0.923788955,46.99349631290689,53.71431866282672,-0.32327033114102927,0.0,-18.47826086956521
30,1999/2/23,11354402,87786128,7.67,7.81,7.63,7.78,0.16999999999999993,2733,0,64.13943291,42.29671957,-1.3887071,50.5322093803866,59.49432370629272,-0.3139461252820527,0.0,0.0
31,1999/2/24,13644378,104008183,7.75,7.75,7.51,7.57,-0.20999999999999996,2833,0,69.07541141,51.22295018,15.51802773,46.32943343010994,50.201460795265774,-0.30221014020580456,-47.72727272727268,-22.82608695652174
32,1999/2/25,15840762,117289582,7.6,7.65,7.25,7.25,-0.3200000000000003,3319,0,63.0093386,55.15174632,39.43656177,40.66092754807178,39.04849784161252,-0.293631987000168,-100.0,-57.60869565217395
33,1999/2/26,8097379,58814510,7.26,7.35,7.16,7.24,-0.009999999999999787,1966,1,58.6728924,56.32546168,51.63060024,40.49062982104765,38.725866674960294,-0.2869527434007302,-100.0,-58.69565217391305
34,1999/3/1,13267484,100957170,7.4,7.74,7.36,7.74,0.5,2640,1,70.04309665,60.89800667,42.60782671,51.63228743716599,59.03421234113663,-0.273664732523059,-7.407407407407414,-4.347826086956526
35,1999/3/2,18810660,148142815,7.95,7.98,7.75,7.83,0.08999999999999986,3357,0,75.17436217,65.65679184,46.62165117,53.36121528717078,61.7710173824809,-0.2549593052287506,0.0,0.0
36,1999/3/3,8780898,68058346,7.83,7.87,7.68,7.69,-0.13999999999999968,1912,0,71.66095689,67.65818019,59.65262678,50.28552553353961,54.92189624769136,-0.23537918367286212,-23.728813559321985,-23.728813559321985
37,1999/3/4,10566616,81666373,7.71,7.84,7.62,7.66,-0.03000000000000025,2193,1,68.09917451,67.8051783,67.21718587,49.61148663662156,53.39938396503421,-0.21619747826645774,-28.813559322033893,-28.813559322033893
38,1999/3/5,8024841,62260135,7.8,7.82,7.69,7.76,0.09999999999999964,1636,1,69.78969358,68.46668339,65.82066302,51.972007433665446,58.05093276274464,-0.1962560523534102,-41.17647058823548,-11.864406779661069
39,1999/3/8,36083849,290520848,7.84,8.29,7.76,8.17,0.41000000000000014,5541,0,76.31997271,71.0844465,60.61339407,60.34930005644458,71.86705620404084,-0.17017332698883872,0.0,0.0
40,1999/3/9,24850728,199187377,8.01,8.07,7.98,8.0,-0.16999999999999993,3502,1,75.65874287,72.60921195,66.51015013,55.902019779811795,61.748138243874486,-0.14383312198755835,-33.33333333333333,-18.279569892473116
41,1999/3/10,8831995,70898965,8.11,8.11,7.97,8.01,0.009999999999999787,1914,1,75.51290823,73.57711071,69.70551568,56.11129547277142,62.1245767475504,-0.11823362679396152,-31.37254901960788,-17.204301075268837
42,1999/3/11,15820521,128221200,8.11,8.19,8.02,8.02,0.009999999999999787,2934,0,73.9978528,73.71735807,73.15636863,56.33921645135924,62.56663708582546,-0.09401899151385477,-36.58536585365861,-16.12903225806456
43,1999/3/12,7758395,62096144,8.05,8.08,7.98,8.0,-0.019999999999999574,1654,0,68.2373745,71.89069688,79.19734165,55.70281470778712,60.8618106648787,-0.07203841296697505,-100.0,-33.33333333333333
44,1999/3/15,12738167,102551579,8.0,8.14,7.95,7.95,-0.04999999999999982,2146,1,61.90949345,68.56362907,81.87190032,54.02461015979261,56.26264792440513,-0.05322208513948151,-100.0,-43.13725490196075
45,1999/3/16,9988167,80429860,7.95,8.12,7.95,8.05,0.10000000000000053,1843,1,62.66603046,66.59776287,74.46122768,56.882490872806855,62.97716551332457,-0.03570213513440478,0.0,-23.52941176470574
46,1999/3/17,41606081,349991650,8.15,8.61,8.12,8.6,0.5499999999999989,7272,1,74.74836813,69.31463129,58.4471576,68.6663006607672,81.61019324378496,-0.011276098720530467,0.0,0.0
47,1999/3/18,32879505,287612489,8.61,9.05,8.5,8.72,0.120000000000001,6113,0,74.63844697,71.08923652,63.9908156,70.5949998056967,83.75127327950021,0.018090076846712638,0.0,0.0
48,1999/3/19,15846804,138291363,8.75,8.82,8.65,8.7,-0.02000000000000135,3200,1,72.48623737,71.55490347,69.69223566,69.80723838479798,81.84546009774934,0.048655734927984334,-2.597402597402771,-2.597402597402771
49,1999/3/22,18562949,162952071,8.7,8.87,8.7,8.8,0.10000000000000142,3121,1,74.08173401,72.39718032,69.02807293,71.55313251958002,84.0263967524743,0.07982080636783473,0.0,0.0
50,1999/3/23,36295975,327823770,9.01,9.12,8.9,8.96,0.16000000000000014,5518,0,78.16275145,74.31903736,66.63160918,74.18080060983372,87.02022116817344,0.11204892409545192,0.0,0.0
51,1999/3/24,34696050,311294997,9.1,9.13,8.73,8.74,-0.22000000000000064,6166,1,74.42488515,74.35431995,74.21318957,65.08736252321941,66.4657869089824,0.13954496276836426,-84.61538461538434,-21.782178217821833
52,1999/3/25,25628430,226193215,8.78,8.98,8.66,8.81,0.07000000000000028,4439,0,73.91037541,74.20633844,74.7982645,66.52365433923377,69.23993241019299,0.1634130932547482,-57.69230769230749,-14.851485148514875
53,1999/3/26,33033153,292923436,8.85,8.98,8.79,8.81,0.0,5063,1,73.56736892,73.9933486,74.84530796,66.52365433923377,69.23993241019299,0.183381953617218,-68.18181818181814,-14.851485148514875
54,1999/3/29,29491864,265163071,8.9,9.1,8.85,8.99,0.17999999999999972,4541,1,77.7577839,75.24816036,70.2289133,70.32246531139641,76.45291933201244,0.20227373391119763,0.0,0.0
55,1999/3/30,28722097,260444895,9.1,9.14,9.0,9.02,0.02999999999999936,4658,0,78.92185593,76.47272555,71.5744648,70.92729966008797,77.50776858154782,0.21951001918875207,0.0,0.0
56,1999/3/31,24848616,224754453,9.1,9.15,8.9,8.94,-0.08000000000000007,3788,0,71.94790395,74.96445169,80.99754715,66.9263143922271,67.78995329943032,0.23304169577473666,-38.0952380952383,-25.0
57,1999/4/1,19028179,171257474,9.0,9.09,8.92,8.94,0.0,4044,1,67.01288835,72.31393057,82.91601502,66.9263143922271,67.78995329943032,0.2430098026440094,-38.0952380952383,-25.0
58,1999/4/2,18466482,167013967,9.06,9.1,9.0,9.02,0.08000000000000007,2871,1,69.16505482,71.26430532,75.46280633,69.03954198930998,72.71595593748124,0.25093070010146973,0.0,0.0
59,1999/4/6,62502841,603136283,9.65,9.65,9.61,9.65,0.6300000000000008,7240,0,79.44336988,73.99066018,63.08524077,80.0703381202323,88.84190295187886,0.26653941808386106,0.0,0.0
