X,data,volume,price,open,high,low,close,diff,times,result,K,D,J,rsi10,rsi5,macd,WR5,WR10
0,102/08/05,79511177,1275207275,14.7,18.0,14.5,17.75,0.0,19186,1,50.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0
1,102/08/06,83422580,1561424087,17.8,19.8,17.8,18.85,1.1000000000000014,21806,0,60.6918239,53.5639413,39.3081761,0.0,0.0,0.013710826210826038,0.0,0.0
2,102/08/07,38064386,675110903,18.7,18.8,17.15,17.35,-1.5,11758,0,58.38574423,55.17120894,48.74213836,88.00000000000003,78.5714285714286,0.0019160839011209726,0.0,0.0
3,102/08/08,28249336,475555221,17.35,17.35,16.5,16.55,-0.8000000000000007,8100,0,51.81691125,54.05310971,58.52550664,82.21225710014949,69.0954773869347,-0.019620816719109965,0.0,0.0
4,102/08/09,36551280,584413680,16.55,16.55,15.65,15.9,-0.6500000000000004,9958,1,43.34963895,50.48528612,64.75658048,77.64797232908624,61.82553956834534,-0.046966300540544646,-100.0,0.0
5,102/08/12,22010815,361082150,15.9,16.8,15.9,16.35,0.45000000000000107,6429,0,40.53497942,47.16851722,60.43559283,78.55466646800473,64.89414488918295,-0.0668150317975448,-84.74576271186439,0.0
6,102/08/13,17925078,289955408,16.45,16.55,15.8,16.15,-0.20000000000000284,4633,1,37.40067811,43.91257085,56.93635634,77.0271086917687,62.226416291315104,-0.08349640041102463,-82.7586206896553,0.0
7,102/08/14,11758450,190820085,16.1,16.35,16.05,16.2,0.05000000000000071,2988,0,35.6256093,41.15025034,52.1995324,77.14930491002404,62.68659054733228,-0.09626398416802548,-53.84615384615403,0.0
8,102/08/15,8778250,140075100,16.05,16.1,15.8,15.95,-0.25,2559,0,32.86990306,38.39013458,49.43059761,74.95643082135706,58.41664817388664,-0.10859530140387265,-88.88888888888916,0.0
9,102/08/16,18215962,284341693,15.8,15.9,15.35,15.4,-0.5499999999999989,5084,1,22.28780054,33.0226899,54.49246861,70.13234105601276,49.512955836075854,-0.12572221617892226,-100.0,-100.0
10,102/08/19,15936185,245677410,15.3,16.1,14.95,16.0,0.5999999999999996,4973,0,23.94944278,29.99827419,42.09593701,72.27365502556927,57.910899576591326,-0.1367331742607539,-24.999999999999943,-82.60869565217392
11,102/08/20,11873141,188961327,15.9,16.2,15.7,15.7,-0.3000000000000007,3615,0,26.38296186,28.79317008,33.61358653,69.53191636867533,52.655695126286794,-0.14678599159490568,-62.500000000000085,-84.61538461538468
12,102/08/22,5654000,88320786,15.65,15.8,15.4,15.6,-0.09999999999999964,1814,0,29.30035295,28.96223104,28.28598721,68.57801737053845,50.81131787919251,-0.15642170225542765,-66.66666666666676,-82.60869565217398
13,102/08/23,4317410,67875681,15.75,15.95,15.6,15.6,0.0,1538,1,31.24528034,29.72324747,26.67918173,68.57801737053845,50.81131787919251,-0.16478198028045193,-66.66666666666676,-78.94736842105273
14,102/08/26,13018191,205101692,15.65,16.1,15.45,15.7,0.09999999999999964,3670,0,36.4551869,31.96722728,22.99130805,69.09109976937076,53.17321635760778,-0.1702195518300418,-75.00000000000011,-68.42105263157909
15,102/08/27,10803092,167149875,15.8,15.85,15.2,15.25,-0.4499999999999993,3639,1,31.44631507,31.79358988,32.48813949,63.92426608901942,42.22467797212035,-0.17878246396737457,-100.0,-100.0
16,102/08/28,15020785,234897539,15.05,15.9,15.05,15.7,0.4499999999999993,4404,0,40.96421005,34.85046327,22.62296971,66.66633361730692,53.67166420109876,-0.18255636468230957,0.0,-52.63157894736846
17,102/08/29,10840288,169511821,15.8,15.8,15.5,15.55,-0.14999999999999858,3128,1,43.30947337,37.6701333,26.39145317,64.85873145751118,49.73044052388105,-0.18469983033451687,-33.33333333333307,-59.99999999999991
18,102/08/30,38827562,633091014,15.65,16.6,15.65,16.55,1.0,10195,1,61.19621457,45.51216039,14.14405203,70.6872062059524,68.33327600477939,-0.1722599382904567,0.0,0.0
19,102/09/02,24620931,410678182,16.55,16.95,16.4,16.85,0.3000000000000007,6897,0,72.37642375,54.46691484,18.64789703,72.20833501056644,72.05603253123559,-0.14724833538033677,0.0,0.0
20,102/09/03,20298920,334380574,16.95,16.95,16.1,16.4,-0.45000000000000284,6151,1,71.93515969,60.28966312,36.99866999,66.51324179168266,59.47136112537053,-0.121577131132704,-34.61538461538481,-28.12500000000015
21,102/09/04,18606000,310889440,16.4,16.95,16.4,16.8,0.40000000000000213,5134,1,78.65852751,66.41261792,41.92079874,68.91076953344891,65.83594075439011,-0.09121550692124643,-3.846153846153898,-3.1250000000000417
