X,data,volume,price,open,high,low,close,diff,times,result,K,D,J,rsi10,rsi5,macd,WR5,WR10
0,1999/1/4,1839169,157928886,87.0,87.8,85.2,85.2,0.0,850,0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0
1,1999/1/5,2407325,201608208,85.5,86.0,82.2,83.0,-2.200000000000003,1037,1,38.0952381,46.03174603,61.9047619,0.0,0.0,-0.02742165242164813,0.0,0.0
2,1999/1/6,1722753,142785999,83.0,83.5,82.0,83.2,0.20000000000000284,731,0,32.29337712,41.45228973,59.77011494,0.9009009009009123,1.7857142857143082,-0.0394173450387546,0.0,0.0
3,1999/1/7,4431986,356053998,83.3,83.3,77.5,77.5,-5.700000000000003,2038,0,21.52891808,34.81116585,61.37566138,0.7024938531787939,1.108647450110879,-0.11564213641671155,0.0,0.0
4,1999/1/8,2979676,224929266,77.6,78.0,72.6,76.8,-0.7000000000000028,1495,1,23.56313837,31.06182335,46.05919332,0.6821980420916282,1.049979000420005,-0.20011447238504415,-100.0,0.0
5,1999/1/11,3586652,287827250,76.8,82.1,76.7,82.1,5.299999999999997,1850,1,36.54209225,32.88857965,25.58155446,19.945121565630025,33.17828577911393,-0.212746715579843,-17.187500000000117,0.0
6,1999/1/12,3818221,318366274,81.0,84.8,81.0,83.6,1.5,1825,0,48.48420185,38.08712038,17.29295745,24.503694177343824,39.81505134624224,-0.17825844021405274,0.0,0.0
7,1999/1/13,1442843,120014342,83.6,84.0,82.2,83.2,-0.3999999999999915,722,1,55.56841527,43.91421868,20.6058255,24.101125650042697,38.588606729956,-0.13063864574403017,-5.8823529411763475,0.0
8,1999/1/14,3395170,288965620,83.8,86.0,83.8,86.0,2.799999999999997,1486,0,66.43157509,51.42000415,21.39686227,32.624315650569834,51.21238909367505,-0.048429083720587754,0.0,0.0
9,1999/1/15,2416672,207834146,87.0,87.5,85.2,85.8,-0.20000000000000284,1083,0,73.81791807,58.88597546,29.02209023,32.33897885033249,50.325675490037845,0.042483771975670825,-5.128205128205194,-2.173913043478291
10,1999/1/18,1290048,108474690,84.0,85.5,83.0,83.7,-2.0999999999999943,696,0,74.04416014,63.93870369,43.72779077,29.37189184859758,41.31279763112769,0.10667835243270564,-82.14285714285712,-24.99999999999996
11,1999/1/19,1809281,149196609,83.8,84.0,81.3,82.0,-1.7000000000000028,899,0,70.3918562,66.08975452,57.48555117,27.15343461296756,35.19055110284098,0.1314904039649788,-100.0,-43.478260869565204
12,1999/1/20,1332375,109714695,82.5,83.2,81.9,82.0,0.0,598,0,67.95698691,66.71216532,64.22252214,27.15343461296756,35.19055110284098,0.1322253740241747,-100.0,-43.478260869565204
13,1999/1/21,2695950,212505783,81.0,81.6,77.7,78.2,-3.799999999999997,1298,1,49.93428757,61.1195394,83.49004307,22.547325505353154,23.8256062000486,0.07269598483543865,-100.0,-84.78260869565212
14,1999/1/22,2280956,176481399,76.5,80.5,74.6,79.9,1.7000000000000028,1091,0,46.98461549,56.4078981,75.25446332,28.51471154709648,35.08097712015096,0.002451369525032873,-69.09090909090904,-78.20512820512816
15,1999/1/25,1054906,83579290,78.6,80.0,78.3,78.3,-1.6000000000000085,477,0,40.8838005,51.2331989,71.93199569,26.408261010833243,30.0639232294163,-0.08988670430226643,-97.36842105263173,-98.71794871794879
16,1999/1/26,2977956,220260262,78.3,79.2,72.9,73.9,-4.3999999999999915,1395,0,29.53897203,44.00178994,72.92742577,21.584827974503522,20.424629538862764,-0.24547884933928876,-100.0,-100.0
17,1999/1/27,3207417,225193583,73.9,74.2,68.8,68.8,-5.1000000000000085,1356,0,19.69264802,35.89874263,68.31093187,17.507689435769286,14.125283383243293,-0.4950609782078988,-100.0,-100.0
18,1999/1/28,3499398,237539658,68.8,69.4,66.3,68.8,0.0,1585,1,17.46870979,29.75539835,54.32877548,17.50768943576929,14.125283383243293,-0.7862329401007032,-100.0,-100.0
19,1999/1/29,2187816,151894950,67.0,71.6,66.5,70.9,2.1000000000000085,1261,0,20.30870671,26.60650114,39.20208999,24.603358718785127,27.401660602571305,-1.0568179673819302,-77.89473684210517,-85.90604026845632
20,1999/2/1,989807,68952376,70.9,72.1,68.5,68.5,-2.4000000000000057,632,0,17.8783883,23.69713019,35.33461398,22.202500977517605,22.608160989800588,-1.3292645921172834,-100.0,-100.0
21,1999/2/2,1313484,89645035,70.0,70.0,66.3,66.7,-1.7999999999999972,686,1,12.79038523,20.06154854,34.60387516,20.548252050781684,19.53288121376021,-1.6089946736963736,-100.0,-100.0
22,1999/2/3,1205317,81336256,68.0,68.4,66.5,68.0,1.2999999999999972,615,1,12.51753382,17.54687696,27.60556326,24.98833710251349,28.018654922616477,-1.8563230953027001,-69.04761904761914,-90.15151515151517
23,1999/2/4,2665572,188244424,68.2,72.1,67.6,70.9,2.9000000000000057,1400,0,19.53723666,18.2103302,15.55651727,34.034273203238456,43.86538427438272,-2.0257078058100455,0.0,-68.18181818181816
24,1999/2/5,1661736,112636981,67.0,69.3,67.0,67.5,-3.4000000000000057,864,0,16.12559963,17.51542001,20.29506076,29.453532435678966,33.491955059941894,-2.180283521708259,-80.95238095238103,-93.10344827586209
25,1999/2/6,1311259,88325512,67.5,68.6,65.8,67.5,0.0,689,1,17.4964315,17.5090905,17.53440851,29.453532435678966,33.491955059941894,-2.3122177887084043,-80.95238095238103,-88.88888888888893
26,1999/2/8,1237271,85486342,67.5,70.4,66.7,69.4,1.9000000000000057,658,1,30.71190671,21.91002924,4.306274295,35.33826389483255,44.12494800647028,-2.390579001920363,-44.11764705882346,-35.714285714285694
27,1999/2/9,2809739,204680147,69.4,74.2,69.4,73.4,4.0,1406,1,50.63333463,31.48446437,-6.813276153,45.806987742803514,60.199991205061686,-2.368496243944896,0.0,0.0
28,1999/2/10,2491094,188336336,75.0,77.0,74.2,75.2,1.7999999999999972,1072,1,61.7317469,41.56689188,1.237181845,49.82780798476688,65.55173507926806,-2.2534792337029095,0.0,0.0
29,1999/2/22,946361,72141634,77.2,77.3,75.2,75.3,0.09999999999999432,514,1,68.69072982,50.60817119,14.44305395,50.05426716765192,65.8577991892573,-2.0799185991066884,0.0,0.0
30,1999/2/23,1022153,76997303,75.3,76.5,74.5,76.5,1.2000000000000028,500,0,76.80831263,59.34155167,24.40802975,52.86270886544854,69.7304908797214,-1.8566356429020772,0.0,0.0
31,1999/2/24,651233,49391926,76.0,76.4,75.1,75.3,-1.2000000000000028,394,0,78.74177364,65.80829233,39.94132971,49.7834600328265,61.37631748478878,-1.6275161107956906,-38.709677419354996,-13.333333333333364
32,1999/2/25,1012343,76352353,76.1,76.4,74.6,75.0,-0.29999999999999716,552,1,79.16118243,70.25925569,52.45540223,48.99856527442506,59.2468676589587,-1.4075636010154358,-100.0,-16.666666666666664
33,1999/2/26,848790,63872070,75.0,76.3,74.6,75.3,0.29999999999999716,454,0,80.3103535,73.60962163,60.20815789,49.867994264582194,60.87576490824424,-1.1972541729200044,-80.0000000000002,-13.333333333333364
34,1999/3/1,1199622,89909238,75.5,76.0,73.9,74.8,-0.5,541,1,79.01193378,75.41039235,68.20730948,48.35669736791146,56.36959459428742,-1.0088124482299425,-100.0,-18.88888888888892
35,1999/3/2,2670661,207441026,76.0,78.9,75.0,77.9,3.1000000000000085,1487,0,82.49918392,77.77332287,68.32160077,57.20238893095537,71.86454175208625,-0.7950338272127858,0.0,0.0
36,1999/3/3,983930,76802862,78.5,78.7,77.3,77.6,-0.30000000000001137,612,1,79.66612262,78.40425612,75.88052313,56.17806618767759,69.0180851675302,-0.5793790464890811,-9.67741935483905,-6.666666666666919
37,1999/3/4,1009429,78627830,77.6,78.9,77.1,78.8,1.2000000000000028,546,1,85.77741508,80.86197577,71.03109716,59.378653236119995,73.96743452521747,-0.3543787047117627,0.0,0.0
38,1999/3/5,4114740,336263821,79.5,82.9,79.5,82.1,3.299999999999997,1996,1,87.55531376,83.09308843,74.16863779,66.72929818444628,82.95376337245398,-0.08431463290878834,0.0,0.0
39,1999/3/8,2085580,173172249,83.5,84.0,82.1,82.9,0.8000000000000114,1030,1,88.07317947,84.75311878,78.1129974,68.2608616320414,84.50934372227394,0.21216298949554954,0.0,0.0
40,1999/3/9,2938360,247491035,82.8,84.8,82.5,84.5,1.5999999999999943,1499,0,91.13135512,86.87919756,78.37488244,71.17960334849107,87.29248792217392,0.5336181966729424,0.0,0.0
41,1999/3/10,3082875,257027925,84.5,85.3,82.8,83.2,-1.2999999999999972,1490,1,87.9472192,87.23520477,85.81117591,65.77369328377144,74.28045732968755,0.8325951799462404,-22.807017543859587,-13.40206185567007
42,1999/3/11,2327453,192005486,83.2,83.6,81.0,83.6,0.3999999999999915,1227,0,86.99405257,87.1548207,87.47635698,66.63144188351822,75.62217472149442,1.1060306468450891,-37.50000000000015,-9.278350515463973
43,1999/3/12,1840949,154377177,83.6,84.5,82.6,83.1,-0.5,924,0,84.20962728,86.17308956,90.10001413,64.41187310760878,70.13412017098862,1.3388316349496518,-87.50000000000067,-14.432989690721703
44,1999/3/15,1694875,141974997,83.6,85.0,82.8,82.9,-0.19999999999998863,826,1,79.71698729,84.02105547,92.62919183,63.4814322172537,67.77326732629325,1.5277794947740266,-100.0,-23.188405797101346
