X,data,volume,price,open,high,low,close,diff,times,result,K,D,J,rsi10,rsi5,macd,WR5,WR10
0,1999/1/4,4636571,2604600924,558.0,567.0,557.0,567.0,0.0,3218,1,50.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0
1,1999/1/5,5863778,3328992570,570.0,574.0,560.0,568.0,1.0,3857,1,54.90196078,51.63398693,45.09803922,0.0,0.0,0.01246438746439556,0.0,0.0
2,1999/1/6,5398307,3065113604,568.0,575.0,562.0,575.0,7.0,3461,0,69.93464052,57.73420479,33.33333333,0.0,0.0,0.10803528100618899,0.0,0.0
3,1999/1/7,4750911,2697322160,575.0,575.0,560.0,561.0,-14.0,3349,0,54.03050109,56.49963689,61.4379085,52.46913580246913,41.66666666666667,0.015780023982081844,0.0,0.0
4,1999/1/8,7542963,4145993650,560.0,560.0,545.0,550.0,-11.0,5131,1,41.57588962,51.52505447,71.42338417,37.190986654998916,26.88172043010753,-0.2332396450003346,-100.0,0.0
5,1999/1/11,3249468,1806950744,550.0,559.0,546.0,558.0,8.0,2408,0,42.16170419,48.40393771,60.88840474,49.05780900670712,44.17077175697865,-0.40279074322962594,-68.0,0.0
6,1999/1/12,2728230,1519486340,557.0,559.0,555.0,558.0,0.0,2011,0,42.55224724,46.45337422,54.25562818,49.05780900670712,44.17077175697865,-0.5205171599970567,-68.0,0.0
7,1999/1/13,5783889,3177382172,555.0,555.0,543.0,547.0,-11.0,3633,1,32.53483149,41.81385997,60.37191694,37.32503384133702,30.085447143560152,-0.7278744525341131,-100.0,0.0
8,1999/1/14,7259481,4084297420,550.0,578.0,548.0,573.0,26.0,4767,1,50.26131623,44.62967873,33.36640372,61.355208137406606,63.289218380760424,-0.6588904923593925,0.0,0.0
9,1999/1/15,9982777,5776001933,576.0,590.0,573.0,584.0,11.0,4847,1,62.58555834,50.61497193,26.67379912,67.20662398758863,70.42107757520974,-0.3274392006381846,0.0,0.0
10,1999/1/18,3093021,1810714264,582.0,590.0,579.0,586.0,2.0,2196,0,72.22015946,57.81670111,29.0097844,68.17051859294976,71.62384387318335,0.1420789559439819,0.0,0.0
11,1999/1/19,3547155,2041091350,588.0,588.0,569.0,570.0,-16.0,2739,1,67.29570914,60.97637045,48.33769307,54.161267679064395,51.51444260617559,0.46518665626318345,-41.02564102564102,-41.02564102564102
12,1999/1/20,4053369,2337561744,575.0,581.0,572.0,576.0,6.0,2882,0,68.26806141,63.40693411,53.68467949,57.7433634652889,56.95314679845603,0.7553410426013856,-62.5,-25.64102564102564
13,1999/1/21,7107933,3953979650,564.0,565.0,548.0,550.0,-26.0,5002,0,50.47657995,59.09681605,76.33728826,42.07184873352594,35.971336273402486,0.6909222876815281,-100.0,-92.3076923076923
14,1999/1/22,11948407,6294652675,532.0,538.0,513.0,523.0,-27.0,7807,1,37.98005763,52.05789658,80.21357448,32.11538472212013,24.65328433113229,0.09002063968964093,-100.0,-100.0
15,1999/1/25,3946015,2069641890,518.0,530.0,518.0,526.0,3.0,3094,0,30.94774405,45.02117907,73.16804911,34.02370656277708,27.68696884232189,-0.7543484147036211,-94.33962264150944,-95.23809523809523
16,1999/1/26,6112447,3158206099,526.0,528.0,510.0,516.0,-10.0,4082,1,23.13182936,37.72472917,66.91052877,30.844429132991536,23.846450653692013,-1.8191944317426927,-100.0,-100.0
17,1999/1/27,5317060,2793465320,524.0,533.0,519.0,522.0,6.0,3567,1,20.42121958,31.95689264,55.02823876,34.86166552410634,30.761489544253923,-2.8738195263307404,-82.35294117647058,-91.42857142857143
18,1999/1/28,4937673,2586507671,527.0,529.0,518.0,523.0,1.0,3014,0,19.03081305,27.64819944,44.88297222,35.54806604696268,31.99648632585661,-3.8422671824607066,-30.0,-90.0
