X,data,volume,price,open,high,low,close,diff,times,result,K,D,J,rsi10,rsi5,macd,WR5,WR10
0,1999/1/4,5207078,90440885.0,17.5,17.5,17.2,17.4,0.0,1674,1,50.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0
1,1999/1/5,6181976,108752171.0,17.4,17.8,17.3,17.5,0.10000000000000142,1572,0,50.0,50.0,50.0,0.0,0.0,0.001246438746438372,0.0,0.0
2,1999/1/6,3201514,55933930.0,17.8,17.8,17.3,17.5,0.0,1221,0,50.0,50.0,50.0,0.0,0.0,0.0019072337914898916,0.0,0.0
3,1999/1/7,4460999,77942369.0,17.5,17.65,17.3,17.3,-0.1999999999999993,1363,1,38.88888889,46.2962963,61.11111111,81.96721311475436,67.56756756756795,-0.00014548991733280358,0.0,0.0
4,1999/1/8,4285927,75003764.0,17.3,17.75,17.25,17.55,0.25,1278,1,45.37037037,45.98765432,47.22222222,85.55008210180641,78.18181818181837,0.0005145541366855797,0.0,0.0
5,1999/1/11,4459544,79190709.0,17.4,17.95,17.35,17.8,0.25,1309,0,56.91358025,49.62962963,35.0617284,88.1417598706375,84.3342036553526,0.004838551636312018,0.0,0.0
6,1999/1/12,3925382,68651072.0,17.8,17.95,17.3,17.35,-0.4499999999999993,1102,0,44.6090535,47.95610425,54.65020576,65.04328595379276,52.411241643409035,0.004886597369627976,-89.99999999999986,0.0
7,1999/1/13,1976818,34156594.0,17.2,17.35,17.2,17.35,0.0,695,1,36.40603567,44.10608139,59.50617284,65.04328595379276,52.411241643409035,0.0030580180596357924,-89.99999999999986,0.0
8,1999/1/14,3084309,54098547.0,17.35,17.75,17.35,17.65,0.29999999999999716,1082,1,44.27069044,44.16095107,43.94147234,71.14343346598653,65.09522168247508,0.003930720956325658,-33.33333333333386,0.0
9,1999/1/15,3399523,60635765.0,17.9,17.95,17.65,17.85,0.20000000000000284,1244,0,58.40268252,48.90819489,29.91921963,74.41727706922208,71.22979218586725,0.008386771624753243,0.0,0.0
10,1999/1/18,1581389,27996741.0,17.5,17.95,17.5,17.85,0.0,617,0,67.82401057,55.21346678,29.99237921,74.41727706922208,71.22979218586725,0.014375142160470368,0.0,0.0
11,1999/1/19,3009183,53438096.0,17.85,17.9,17.55,17.6,-0.25,930,0,62.99378482,57.80690613,47.43314874,63.5178333827139,54.11147241806251,0.017792937111740927,-50.0,-45.454545454545396
