X,data,volume,price,open,high,low,close,diff,times,result,K,D,J,rsi10,rsi5,macd,WR5,WR10
0,1999/1/4,2963358,185013022,62.5,62.8,61.6,62.7,0.0,911,1,50.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0
1,1999/1/5,2054920,128592091,62.8,62.8,62.2,62.8,0.09999999999999432,1078,0,66.66666667,55.55555556,33.33333333,0.0,0.0,0.0012464387464403456,0.0,0.0
2,1999/1/6,4130891,255823512,62.8,62.8,61.4,62.5,-0.29999999999999716,1565,0,70.63492063,60.58201058,40.47619048,76.92307692307607,62.49999999999888,-0.0019054637695586085,0.0,0.0
3,1999/1/7,6942051,423607073,61.8,62.0,60.1,60.6,-1.8999999999999986,3099,0,53.2627866,58.14226925,67.90123457,29.498525073745167,16.233766233765486,-0.027966088267289135,0.0,0.0
4,1999/1/8,6388499,388114527,60.6,61.6,60.0,60.6,0.0,2328,1,42.65138154,52.97864002,73.63315697,29.498525073745167,16.233766233765486,-0.054306963275207586,-100.0,0.0
5,1999/1/11,2513248,153200928,60.6,61.4,60.5,61.4,0.7999999999999972,1202,1,45.10092103,50.35273369,60.856359,46.35000448953869,42.1835783434919,-0.06744154476165892,-63.63636363636369,0.0
6,1999/1/12,2913558,178280762,61.4,61.9,60.9,61.9,0.5,991,0,52.6863283,51.13059856,48.01913907,53.921937206589256,53.084084957811804,-0.06796894576593863,-31.57894736842115,0.0
7,1999/1/13,4130510,253912846,61.5,61.7,61.1,61.1,-0.7999999999999972,1333,1,48.21945696,50.16021803,54.04174015,43.19287355036617,38.97538217023111,-0.07186188519612309,-61.538461538461455,0.0
8,1999/1/14,2188628,134982614,62.0,62.0,61.3,61.5,0.3999999999999986,867,1,50.0034475,50.10796118,50.31698855,48.79637784716481,47.368440446483554,-0.07216673240742648,-30.769230769230727,0.0
9,1999/1/15,3496782,215551787,61.5,62.3,61.0,62.3,0.7999999999999972,1097,0,60.71658405,53.64416881,39.49933832,57.926700767559424,60.42994182883123,-0.061176488090250315,0.0,-22.72727272727277
10,1999/1/18,3831742,238848704,62.0,62.9,61.8,62.3,0.0,1060,1,66.91450431,58.06761397,40.3738333,57.926700767559424,60.429941828831225,-0.0448625129802095,0.0,-22.72727272727277
11,1999/1/19,2672354,166156307,62.8,62.8,61.9,62.5,0.20000000000000284,877,0,73.34530172,63.16017656,42.78992622,60.079985791716254,63.67522292624509,-0.024285483671622244,0.0,0.0
12,1999/1/20,3605169,223837438,61.9,62.5,61.8,62.0,-0.5,1244,1,71.88537356,66.06857556,54.43497955,52.667403124867796,51.102042564285554,-0.008586894119597703,-50.0,-26.31578947368423
13,1999/1/21,4065941,253443211,62.0,62.8,61.8,62.6,0.6000000000000014,1140,0,77.09024904,69.74246672,55.04690207,59.29638250494867,61.92754467977005,0.010620104921100383,0.0,0.0
14,1999/1/22,3956059,245255532,61.7,62.4,61.7,61.9,-0.7000000000000028,1459,0,68.06016603,69.18169982,71.42476741,50.26258007146439,47.27490084193467,0.022050433859715477,-100.0,-46.666666666666856
