X,data,volume,price,open,high,low,close,diff,times,result,K,D,J,rsi10,rsi5,macd,WR5,WR10
0,1999/1/4,1294717,20141517,15.6,15.65,15.5,15.55,0.0,395,1,50.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0
1,1999/1/5,2162149,33970167,15.65,15.8,15.6,15.7,0.14999999999999858,651,1,55.55555556,51.85185185,44.44444444,0.0,0.0,0.0018696581196585447,0.0,0.0
2,1999/1/6,4615849,73808234,15.8,16.2,15.7,16.0,0.3000000000000007,1264,0,60.84656085,54.85008818,42.85714286,0.0,0.0,0.006673548248291637,0.0,0.0
3,1999/1/7,2235965,35697545,16.1,16.25,15.8,15.8,-0.1999999999999993,634,1,53.89770723,54.53262787,55.80246914,89.10891089108907,81.39534883720927,0.008033464222031874,0.0,0.0
4,1999/1/8,2356518,37654030,16.0,16.15,15.8,15.95,0.14999999999999858,604,1,55.93180482,54.99902018,53.13345091,90.00681353622527,84.06374501992028,0.010062520070398687,-11.111111111111287,0.0
5,1999/1/11,13323733,221319611,16.25,17.0,16.2,17.0,1.0500000000000007,3588,0,70.62120321,60.20641453,39.37683715,93.887275808894,92.77195518612216,0.024134572921182526,0.0,0.0
6,1999/1/12,5469216,90932498,17.0,17.0,16.4,16.5,-0.5,1622,0,69.30302436,63.23861781,51.10980469,78.01828634757909,70.69677774717705,0.035357444928417706,-41.66666666666669,0.0
7,1999/1/13,2719173,45003582,16.5,16.7,16.3,16.45,-0.05000000000000071,873,1,67.31312735,64.59678766,59.16410826,76.5942168028541,68.73413518695037,0.0435293893438406,-45.83333333333342,0.0
8,1999/1/14,3457925,57790907,16.85,16.95,16.5,16.6,0.15000000000000213,1056,0,69.31986268,66.171146,59.87371263,77.92396614188087,71.57496431290907,0.051113167341553675,-38.09523809523793,0.0
9,1999/1/15,2038258,33629126,16.7,16.8,16.4,16.45,-0.15000000000000213,640,1,66.45133703,66.26454301,65.89095497,73.34060797871741,64.53820356951317,0.05590168328512585,-100.0,-37.93103448275869
10,1999/1/18,2667238,44246724,16.45,16.75,16.45,16.6,0.15000000000000213,894,0,67.37781443,66.63563348,65.15127159,74.960657720426,68.28035385259797,0.060443559045442095,0.0,-30.769230769230642
11,1999/1/19,2534693,42221430,16.8,16.85,16.5,16.6,0.0,790,0,67.14076517,66.80401071,66.13050179,74.960657720426,68.28035385259797,0.06435967965320351,0.0,-33.333333333333236
12,1999/1/20,1760998,28908662,16.7,16.75,16.2,16.2,-0.40000000000000213,545,0,55.87162123,63.15988088,77.7364002,62.671968837643554,48.59048090127159,0.06270400438477067,-100.0,-66.66666666666676
13,1999/1/21,2029100,32334150,16.05,16.2,15.8,15.85,-0.34999999999999964,681,0,38.63663637,54.98546605,87.68312539,54.130799361683515,37.297348729413415,0.053549325310490906,-100.0,-100.0
14,1999/1/22,1454131,22598914,15.6,15.7,15.45,15.45,-0.40000000000000036,509,0,25.75775758,45.24289656,84.21317451,46.21318205535937,28.28256675515899,0.035528379514369615,-100.0,-100.0
15,1999/1/25,1106398,17093305,15.3,15.6,15.25,15.45,0.0,419,0,21.09340702,37.19306671,69.3923861,46.21318205535937,28.28256675515898,0.013261479332590436,-100.0,-100.0
16,1999/1/26,2007781,29995415,15.5,15.55,14.4,14.6,-0.8499999999999996,724,1,16.67665043,30.35426128,57.70948299,33.582910189755125,16.258057705082848,-0.021029852260447172,-100.0,-100.0
17,1999/1/27,1481595,21756403,14.8,14.9,14.4,14.65,0.05000000000000071,409,1,14.5191275,25.07588335,46.18939507,34.73704704511413,18.69801380674576,-0.0598893240784274,-95.99999999999994,-97.49999999999997
18,1999/1/28,705013,10463800,14.65,15.0,14.65,14.8,0.15000000000000036,296,1,15.1215952,21.7577873,35.03017151,38.27654476490988,26.416335828514452,-0.09721172393775047,-76.47058823529397,-89.99999999999996
19,1999/1/29,483002,7143230,14.9,14.9,14.6,14.9,0.09999999999999964,201,0,16.88378456,20.13311972,26.63179005,40.63750403855652,31.610338624016638,-0.129947528790935,-64.70588235294107,-84.99999999999997
20,1999/2/1,685080,10200238,14.95,15.05,14.5,14.75,-0.15000000000000036,240,0,16.22039538,18.82887827,24.04584406,38.22499135068593,28.046835518883906,-0.1597450160287237,-50.0,-92.5
21,1999/2/2,556991,8156018,14.85,15.0,14.5,14.55,-0.1999999999999993,225,0,13.5913747,17.08304375,24.06638185,35.16328559798805,23.761023488164394,-0.18841474849372133,-100.0,-100.0
22,1999/2/3,697031,10120002,14.65,14.75,14.4,14.55,0.0,230,0,12.90707031,15.6910526,21.25901719,35.16328559798805,23.76102348816439,-0.21437240729411827,-100.0,-100.0
23,1999/2/4,541478,7834681,14.55,14.6,14.4,14.5,-0.05000000000000071,201,0,11.38249132,14.25486551,19.99961389,34.331457334504464,22.52205633361946,-0.23742459822737355,-100.0,-100.0
24,1999/2/5,1810356,24934102,14.3,14.3,13.5,13.55,-0.9499999999999993,586,0,8.401335675,12.3036889,20.10839534,22.97319474654837,10.289415794705935,-0.2701254171069683,-100.0,-100.0
