X,data,volume,price,open,high,low,close,diff,times,result,K,D,J,rsi10,rsi5,macd,WR5,WR10
0,1999/1/4,1108944,26835494,24.6,24.6,24.0,24.1,0.0,390,0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0
1,1999/1/5,923531,22153696,24.3,24.45,23.65,23.75,-0.3500000000000014,341,1,36.84210526,45.61403509,63.15789474,0.0,0.0,-0.004362535612535289,0.0,0.0
2,1999/1/6,540789,12913560,23.75,24.0,23.75,24.0,0.25,204,0,36.84210526,42.69005848,54.38596491,6.666666666666641,12.499999999999954,-0.0034980703026718744,0.0,0.0
3,1999/1/7,1130448,26635743,24.0,24.15,23.2,23.2,-0.8000000000000007,364,1,24.56140351,36.64717349,60.81871345,5.399568034557218,8.445945945945924,-0.011979425925715279,0.0,0.0
4,1999/1/8,351972,8199439,23.6,23.6,23.05,23.5,0.3000000000000007,181,0,26.05168836,33.11534511,47.24265862,12.277188063288584,20.106132075471674,-0.017422760668208442,-66.66666666666666,0.0
5,1999/1/11,465721,10862543,23.5,23.5,23.2,23.4,-0.10000000000000142,184,0,24.89467396,30.3751214,41.33601627,11.958408926864456,19.13150807899458,-0.02219591987812608,-75.00000000000011,0.0
6,1999/1/12,288746,6730351,23.5,23.5,23.2,23.3,-0.09999999999999787,152,1,21.97279339,27.57434539,38.7774494,11.626341154402729,18.079826942653543,-0.027209870552553098,-87.49999999999983,0.0
7,1999/1/13,610476,14226802,23.3,23.7,23.0,23.7,0.3999999999999986,265,1,29.23186226,28.12685102,25.91682853,21.24834832307251,35.18263706169782,-0.02715615436196668,0.0,0.0
8,1999/1/14,534723,12730528,23.95,23.95,23.7,23.8,0.10000000000000142,214,1,36.15457484,30.80275896,20.09912719,23.537753126703475,39.00301423994661,-0.023472987806867025,0.0,0.0
9,1999/1/15,1414278,34045760,24.0,24.25,23.85,23.9,0.09999999999999787,409,1,44.79270507,35.46607433,16.81281285,25.90711877230009,43.03227181170667,-0.01702799043681359,0.0,-22.222222222222484
10,1999/1/18,918801,22264204,23.7,24.7,23.7,24.45,0.5500000000000007,338,0,58.29317593,43.07510819,12.63897273,37.604614115586216,60.32816184642512,-0.0031404163537143517,0.0,0.0
11,1999/1/19,638494,15511126,24.5,24.7,24.05,24.05,-0.3999999999999986,282,0,59.45035258,48.53352299,26.69986381,33.38771611121602,47.6914728391018,0.00913363759714431,-53.333333333333144,-31.999999999999883
12,1999/1/20,776176,18769408,24.2,24.4,24.05,24.05,0.0,294,0,60.22180368,52.42961655,36.8452423,33.38771611121602,47.69147283910179,0.019667652276549718,-61.538461538461455,-31.999999999999883
13,1999/1/21,590007,14035013,24.05,24.15,23.6,23.65,-0.40000000000000213,210,0,52.89296716,52.58406675,51.96626595,29.398702695953023,36.63978492643899,0.023633547649529046,-100.0,-69.56521739130449
14,1999/1/22,621931,14394416,23.4,23.45,23.0,23.0,-0.6499999999999986,239,0,35.26197811,46.81003721,69.9061554,24.225126116757842,25.236108698965705,0.015472419678748411,-100.0,-100.0
15,1999/1/25,563037,12758281,22.3,22.95,22.3,22.7,-0.3000000000000007,203,0,29.06354096,40.89453846,64.55653345,22.238278903750867,21.52557873201925,-0.003142543079495206,-100.0,-100.0
16,1999/1/26,750299,16575332,22.95,22.95,21.4,21.6,-1.0999999999999979,295,0,21.39589599,34.39499097,60.39318092,16.71048736505777,13.070017964651132,-0.040824258512117524,-100.0,-100.0
17,1999/1/27,403225,8755696,21.7,21.9,21.6,21.6,0.0,160,1,16.28413268,28.35803821,52.50584926,16.710487365057766,13.070017964651129,-0.08771056061339207,-100.0,-100.0
18,1999/1/28,257225,5642770,21.7,22.2,21.7,22.2,0.5999999999999979,120,0,18.93689654,25.21765765,37.77917988,28.44893163584743,33.56709305914464,-0.12948842501444305,-57.14285714285725,-78.94736842105269
