X,data,volume,price,open,high,low,close,diff,times,result,K,D,J,rsi10,rsi5,macd,WR5,WR10
0,1999/1/4,2012485,177317795,90.0,90.0,87.0,87.0,0.0,1085,0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0
1,1999/1/5,2179359,185734422,87.5,87.7,84.0,84.0,-3.0,1263,0,33.33333333,44.44444444,66.66666667,0.0,0.0,-0.037393162393155106,0.0,0.0
2,1999/1/6,803999,67605000,84.2,84.9,83.5,84.0,0.0,527,0,24.78632479,37.89173789,64.1025641,0.0,0.0,-0.05721701374470781,0.0,0.0
3,1999/1/7,1798337,148171496,85.4,85.4,81.0,81.6,-2.4000000000000057,1049,0,18.74643875,31.50997151,57.03703704,0.0,0.0,-0.09837202355272398,0.0,0.0
4,1999/1/8,1002769,81063566,81.7,81.7,80.1,81.2,-0.3999999999999915,678,1,16.20132953,26.40709085,46.81861349,0.0,0.0,-0.14090928079093126,-100.0,0.0
5,1999/1/11,1014968,83206376,81.3,83.0,81.0,82.0,0.7999999999999972,597,1,17.19819275,23.33745815,35.61598895,3.114470235866707,6.96830389547542,-0.16784597541163687,-71.4285714285715,0.0
6,1999/1/12,1007741,83355503,82.0,83.5,82.0,82.7,0.7000000000000028,569,1,20.21967059,22.29819563,26.45524571,5.934257917450811,13.311088064210674,-0.17693088448364022,-46.428571428571374,0.0
7,1999/1/13,840886,69411022,82.7,83.2,82.0,83.1,0.3999999999999915,499,1,23.58079049,22.72572725,21.01560077,7.624194340132904,17.18288259569731,-0.1721271600443905,0.0,0.0
8,1999/1/14,7701174,679644862,85.3,88.9,85.3,88.3,5.200000000000003,3030,0,43.32995461,29.59380304,2.121499899,26.50542163851143,51.19056928171811,-0.10098366602676183,0.0,0.0
9,1999/1/15,2342221,203700901,87.7,87.7,86.0,86.5,-1.7999999999999972,1211,0,53.12906065,37.43888891,6.058545428,24.59152168874238,43.73124878433215,-0.02260064194730401,-28.571428571428537,-25.352112676056322
10,1999/1/18,2212671,191829226,85.5,87.5,85.5,86.5,0.0,1089,0,59.66179801,44.84652527,15.21597981,24.591521688742375,43.73124878433215,0.0538938878950187,-32.142857142857125,-25.352112676056322
11,1999/1/19,1458880,125468900,87.5,87.6,85.0,85.0,-1.5,783,0,58.33513806,49.34272954,31.35791248,22.92254069671235,37.22251807271728,0.10620623547146554,-63.46153846153837,-46.478873239436616
12,1999/1/20,1085458,91966795,85.9,86.0,84.3,84.3,-0.7000000000000028,541,0,54.79918295,51.16154734,43.88627612,22.15082839014918,34.35879891279901,0.13284722323865267,-100.0,-56.33802816901413
13,1999/1/21,1444242,119957403,84.0,84.2,82.4,82.7,-1.5999999999999943,806,0,43.70578442,48.67629303,58.61731027,20.422169963086603,28.37173653824673,0.12333886579211464,-100.0,-78.8732394366197
14,1999/1/22,1195301,97132085,82.0,82.2,80.5,81.1,-1.6000000000000085,643,0,31.51814199,42.95690935,65.83444408,18.80763967678878,23.465141339199498,0.07335552089855857,-100.0,-100.0
15,1999/1/25,607843,49335854,80.0,82.4,80.0,81.1,0.0,424,0,25.13194485,37.01525452,60.78187386,18.807639676788778,23.465141339199498,0.0022850863064401345,-100.0,-100.0
16,1999/1/26,1495006,119390867,82.0,82.4,77.1,78.8,-2.299999999999997,830,0,21.55688979,31.86246627,52.47361925,16.534028408204687,17.279383646575564,-0.10632967749066165,-100.0,-100.0
17,1999/1/27,889259,70244329,79.0,80.1,77.6,78.3,-0.5,465,1,18.14484476,27.28992577,45.58008778,16.069492872399653,16.16755588325867,-0.23744238824985692,-100.0,-100.0
18,1999/1/28,721289,57605420,78.5,80.7,78.5,80.6,2.299999999999997,376,0,23.20767429,25.92917528,31.37217725,26.51626247395931,38.139249324440364,-0.34422503836454843,-17.857142857142875,-71.95121951219517
19,1999/1/29,422989,33580411,79.6,80.0,78.6,79.4,-1.1999999999999886,239,0,22.77337016,24.87724024,29.08498039,24.74837373120812,32.763102941535216,-0.44517022533265665,-60.71428571428537,-86.58536585365843
