X,data,volume,price,open,high,low,close,diff,times,result,K,D,J,rsi10,rsi5,macd,WR5,WR10
0,1999/1/4,2050057,135668294,67.8,67.9,65.0,66.5,0.0,1159,0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0
1,1999/1/5,3117242,201704688,66.4,66.5,64.0,64.0,-2.5,1543,0,33.33333333,44.44444444,66.66666667,0.0,0.0,-0.031160968660973114,0.0,0.0
2,1999/1/6,5646979,354824377,64.8,65.0,61.5,62.8,-1.2000000000000028,2126,0,28.99305556,39.29398148,59.89583333,0.0,0.0,-0.06293163503148759,0.0,0.0
3,1999/1/7,2869905,180538130,62.8,63.7,62.5,62.8,0.0,1341,0,26.09953704,34.89583333,52.48842593,0.0,0.0,-0.08563013380815498,0.0,0.0
4,1999/1/8,4155771,253996155,62.8,62.8,60.5,61.8,-1.0,1556,0,23.25554721,31.01573796,46.53611945,0.0,0.0,-0.11327011576285716,-100.0,0.0
5,1999/1/11,2127298,130390678,62.0,62.2,60.8,60.9,-0.8999999999999986,991,1,17.30549994,26.44565862,44.72597598,0.0,0.0,-0.14840502470198497,-100.0,0.0
6,1999/1/12,5639121,358556775,61.9,65.1,61.9,65.1,4.199999999999996,2240,0,32.25772068,28.38301264,20.63359656,17.691972177211447,34.282043369001784,-0.1335505689932321,0.0,0.0
7,1999/1/13,8638623,572075292,65.1,67.5,64.6,65.1,0.0,3718,1,42.22586784,32.99729771,14.54015744,17.691972177211447,34.282043369001784,-0.09798370399547404,0.0,0.0
8,1999/1/14,2933937,193403581,66.4,66.8,65.1,65.3,0.20000000000000284,1633,1,49.77220018,38.58893187,16.22239523,18.522548903601834,35.79143813640902,-0.05310836025953718,0.0,0.0
9,1999/1/15,3136852,207564357,66.0,67.0,65.4,65.8,0.5,1586,1,58.41956203,45.19914192,18.75830171,20.722535365253155,39.93042994487496,-0.00117446311622706,0.0,-12.500000000000048
10,1999/1/18,2341727,155568509,65.4,67.1,64.8,66.8,1.0,1264,0,68.94637468,53.11488618,21.45190916,25.16776278019199,47.97856400754974,0.06231269573886763,0.0,0.0
