X,data,volume,price,open,high,low,close,diff,times,result,K,D,J,rsi10,rsi5,macd,WR5,WR10
0,1999/1/4,15758217,284531708.0,17.95,18.25,17.8,18.15,0.0,3629,1,50.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0
1,1999/1/5,29830117,556219258.0,18.35,18.85,18.35,18.8,0.6500000000000021,5557,0,65.07936508,55.02645503,34.92063492,0.0,0.0,0.008101851851852379,0.0,0.0
2,1999/1/6,11828333,219496689.0,18.95,19.0,18.4,18.5,-0.3000000000000007,3031,1,62.83068783,57.62786596,47.22222222,95.58823529411765,91.5492957746479,0.008584322083634195,0.0,0.0
3,1999/1/7,27142548,509269866.0,18.5,19.1,18.4,18.6,0.10000000000000142,5313,1,62.39994573,59.21855922,52.85578619,95.65846599131693,91.82561307901909,0.009148459488009788,0.0,0.0
4,1999/1/8,28403556,546625619.0,18.7,19.8,18.65,19.6,1.0,6358,1,71.59996382,63.34569409,46.83715461,96.30541871921181,94.12915851272015,0.021406049126620037,0.0,0.0
5,1999/1/11,29298446,585019100.0,19.6,20.2,19.4,20.05,0.4499999999999993,4718,0,78.98330921,68.55823246,47.70807896,96.5592187132625,94.90454514573001,0.04074619146560215,0.0,0.0
6,1999/1/12,14521998,288824481.0,20.15,20.25,19.5,19.9,-0.15000000000000213,3368,0,81.22696805,72.78114432,55.88949688,94.18681857770233,90.1423538066414,0.05866681572813437,-9.677419354838843,0.0
7,1999/1/13,8950545,173263692.0,19.6,19.85,19.1,19.1,-0.7999999999999972,2648,1,71.83838686,72.46689184,73.72390179,82.32103477734815,68.23052921765198,0.0648325323341699,-65.51724137931033,0.0
8,1999/1/14,15209660,297930850.0,19.1,19.9,19.1,19.6,0.5,3668,1,72.38205383,72.4386125,72.55172985,83.73019792079438,73.12932645672184,0.07041241100125191,-47.36842105263154,0.0
9,1999/1/15,20457526,406620358.0,19.95,20.15,19.7,19.75,0.14999999999999858,2923,0,72.81610606,72.56444369,72.06111894,84.14718702779697,74.54250690254615,0.07675667161866537,-31.57894736842115,-15.789473684210545
10,1999/1/18,7149765,139009640.0,19.5,19.6,19.3,19.3,-0.4499999999999993,1710,0,64.76028692,69.9630581,80.36860045,77.58520144029943,62.676001302843446,0.07755547442092635,-75.0,-48.38709677419353
