X,data,volume,price,open,high,low,close,diff,times,result,K,D,J,rsi10,rsi5,macd,WR5,WR10
0,1999/1/4,39511138,2557720928,65.0,65.0,64.0,64.9,0.0,8255,0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0
1,1999/1/5,38394084,2464115096,65.0,65.1,63.9,64.5,-0.4000000000000057,9205,1,50.0,50.0,50.0,0.0,0.0,-0.004985754985753488,0.0,0.0
2,1999/1/6,52734385,3390698544,64.5,64.9,63.7,64.9,0.4000000000000057,12597,0,61.9047619,53.96825397,38.0952381,9.090909090909092,16.666666666666664,-0.0025453384178914054,0.0,0.0
3,1999/1/7,53294614,3437221996,64.9,65.0,64.2,64.2,-0.7000000000000028,11195,0,53.17460317,53.7037037,54.76190476,7.736943907156686,12.34567901234571,-0.008392359519654762,0.0,0.0
4,1999/1/8,48047497,3068341466,63.5,64.3,63.5,64.0,-0.20000000000000284,9804,1,45.86640212,51.09126984,61.54100529,7.390983000739111,11.33786848072565,-0.017389115510093124,-100.0,0.0
5,1999/1/11,37446686,2413758179,64.0,64.9,63.5,64.5,0.5,8066,0,51.41093474,51.19782481,50.77160494,17.531879884820956,28.779599271402407,-0.020224267678741383,-44.4444444444448,0.0
6,1999/1/12,52444792,3337576396,64.4,64.4,63.3,63.6,-0.8999999999999986,12865,0,39.82951205,47.40838722,62.56613757,14.408013857656071,20.197371785038573,-0.030599893458831448,-100.0,0.0
7,1999/1/13,49806496,3129817596,63.0,63.1,62.6,62.8,-0.8000000000000043,10609,1,29.2196747,41.34548305,65.59709975,12.270259401690364,15.323262652359762,-0.05224411395885181,-100.0,0.0
8,1999/1/14,39254264,2469193916,63.6,63.6,63.0,63.2,0.4000000000000057,8755,1,27.47978313,36.72358308,55.21118296,18.88929291112187,26.03323316484973,-0.07254974236926953,-76.47058823529382,0.0
9,1999/1/15,50011109,3155482441,62.9,63.5,62.8,63.5,0.29999999999999716,11048,0,30.31985542,34.58900719,43.12731073,23.642156373774206,33.59256444087147,-0.08687222421501278,-58.82352941176461,-66.66666666666666
10,1999/1/18,30586332,1924772947,62.8,63.1,62.8,62.9,-0.6000000000000014,9875,0,24.37990362,31.18597267,44.79811077,20.94239060063168,26.975963413443786,-0.10371898667072588,-87.49999999999989,-95.23809523809518
11,1999/1/19,47541231,2970283048,63.0,63.2,62.0,62.5,-0.3999999999999986,14132,1,21.80882463,28.06025666,40.5631207,19.32415778899351,23.303898454466413,-0.1251906936751446,-100.0,-100.0
12,1999/1/20,52519052,3292097534,62.9,63.2,62.2,63.0,0.5,13043,0,26.0334693,27.38466087,30.08704402,27.0724996458184,36.30872572619129,-0.14150806848622105,-50.0,-75.0
13,1999/1/21,24842055,1552278255,63.0,63.0,62.1,62.6,-0.3999999999999986,8212,0,24.25219792,26.34050655,30.51712382,24.96270770387562,31.225776425848267,-0.1583038982716771,-89.99999999999986,-94.99999999999993
14,1999/1/22,64001109,3916952764,61.5,61.7,61.0,61.1,-1.5,18967,0,17.1485241,23.2765124,35.532489,18.890160775493868,19.15731469429197,-0.1923786938607614,-100.0,-100.0
15,1999/1/25,62230836,3759976086,60.1,60.8,60.1,60.4,-0.7000000000000028,18763,0,14.28949226,20.28083902,32.26353255,16.79310638985404,15.74874195789835,-0.2428509775301632,-100.0,-100.0
16,1999/1/26,80078237,4839012506,60.6,61.2,60.0,60.1,-0.29999999999999716,17643,0,10.4522541,17.00464405,30.10942394,15.957951405154395,14.428472019272002,-0.3033304766255099,-100.0,-100.0
17,1999/1/27,53876237,3227674030,60.1,60.4,59.5,59.6,-0.5,13505,1,7.801502733,13.93693028,26.20778536,14.624552599441154,12.356669755526898,-0.37201209975261,-100.0,-100.0
18,1999/1/28,44033633,2666239239,60.5,61.5,59.8,60.0,0.3999999999999986,11197,1,9.705506326,12.52645563,18.16835423,20.472242475567317,22.974455807118723,-0.4356419989873665,-73.33333333333343,-89.74358974358978
