date,dividend,PE,netWorth,season
101年08月31日,33.68,2.81,3.87,0
101年09月03日,33.61,2.81,3.87,0
101年09月04日,34.14,2.77,3.93,0
101年09月05日,33.72,2.80,3.88,0
101年09月06日,32.98,2.87,3.80,0
101年09月07日,33.82,2.80,3.89,0
101年09月10日,35.40,2.67,4.07,0
101年09月11日,35.61,2.65,4.10,0
101年09月12日,35.35,2.67,4.07,0
101年09月13日,35.14,2.69,4.04,0
101年09月14日,35.61,2.65,4.10,0
101年09月17日,34.82,2.71,4.01,0
101年09月18日,34.77,2.72,4.00,0
101年09月19日,34.30,2.76,3.95,0
101年09月20日,34.14,2.77,3.93,0
101年09月21日,33.77,2.80,3.89,0
101年09月24日,34.66,2.73,3.99,0
101年09月25日,34.24,2.76,3.94,0
101年09月26日,33.82,2.80,3.89,0
101年09月27日,34.14,2.77,3.93,0
101年09月28日,32.51,2.91,3.74,0
101年10月01日,32.83,2.88,3.78,0
101年10月02日,33.82,2.80,3.89,0
101年10月03日,33.77,2.80,3.89,0
101年10月04日,33.46,2.83,3.85,0
101年10月05日,34.14,2.77,3.93,0
101年10月08日,34.35,2.75,3.95,0
101年10月09日,34.03,2.78,3.92,0
101年10月11日,34.19,2.76,3.93,0
101年10月12日,33.61,2.81,3.87,0
101年10月15日,33.09,2.86,3.81,0
101年10月16日,33.35,2.83,3.84,0
101年10月17日,33.30,2.84,3.83,0
101年10月18日,33.61,2.81,3.87,0
101年10月19日,33.98,2.78,3.91,0
101年10月22日,34.24,2.76,3.94,0
101年10月23日,33.88,2.79,3.90,0
101年10月24日,34.30,2.76,3.95,0
101年10月25日,33.72,2.80,3.88,0
101年10月26日,33.46,2.83,3.85,0
101年10月29日,34.61,2.73,3.98,0
101年10月30日,34.14,2.77,3.93,0
101年10月31日,34.09,2.77,2.53,0
101年11月01日,32.14,2.76,2.55,0
101年11月02日,31.99,2.77,2.54,0
101年11月05日,31.30,2.83,2.48,0
101年11月06日,30.51,2.90,2.42,0
101年11月07日,31.00,2.86,2.46,0
101年11月08日,31.20,2.84,2.48,0
101年11月09日,31.99,2.77,2.54,0
101年11月12日,31.69,2.80,2.51,0
101年11月13日,31.50,2.81,2.50,0
101年11月14日,31.30,2.83,2.48,0
101年11月15日,31.30,2.83,2.48,0
101年11月16日,31.00,2.86,2.46,0
101年11月19日,30.71,2.88,2.44,0
101年11月20日,30.31,2.92,2.40,0
101年11月21日,30.56,2.90,2.42,0
101年11月22日,30.81,2.88,2.44,0
101年11月23日,31.50,2.81,2.50,0
101年11月26日,31.99,2.77,2.54,0
101年11月27日,31.94,2.77,2.53,0
101年11月28日,31.89,2.78,2.53,0
101年11月29日,32.23,2.75,2.56,0
101年11月30日,32.53,2.72,2.58,0
101年12月03日,32.97,2.69,2.62,0
101年12月04日,32.68,2.71,2.59,0
101年12月05日,32.48,2.73,2.58,0
101年12月06日,31.84,2.78,2.53,0
101年12月07日,31.84,2.78,2.53,0
101年12月10日,31.30,2.83,2.48,0
101年12月11日,31.69,2.80,2.51,0
101年12月12日,33.51,2.64,2.66,0
101年12月13日,33.42,2.65,2.65,0
101年12月14日,33.42,2.65,2.65,0
101年12月17日,33.27,2.66,2.64,0
101年12月18日,33.02,2.68,2.62,0
101年12月19日,32.19,2.75,2.55,0
101年12月20日,31.79,2.79,2.52,0
101年12月21日,31.59,2.80,2.51,0
101年12月22日,31.25,2.83,2.48,0
101年12月24日,31.25,2.83,2.48,0
101年12月25日,31.69,2.80,2.51,0
101年12月26日,31.64,2.80,2.51,0
101年12月27日,31.89,2.78,2.53,0
101年12月28日,31.84,2.78,2.53,0
102年01月02日,31.99,2.77,2.54,0
102年01月03日,32.09,2.76,2.55,0
102年01月04日,30.07,2.95,2.39,0
102年01月07日,29.68,2.99,2.35,0
102年01月08日,29.77,2.98,2.36,0
102年01月09日,30.71,2.88,2.44,0
102年01月10日,30.91,2.87,2.45,0
102年01月11日,30.76,2.88,2.44,0
102年01月14日,30.71,2.88,2.44,0
102年01月15日,30.66,2.89,2.43,0
102年01月16日,30.46,2.91,2.42,0
102年01月17日,30.22,2.93,2.40,0
102年01月18日,30.41,2.91,2.41,0
102年01月21日,31.15,2.84,2.47,0
102年01月22日,31.35,2.83,2.49,0
102年01月23日,31.25,2.83,2.48,0
102年01月24日,31.40,2.82,2.49,0
102年01月25日,31.69,2.80,2.51,0
102年01月28日,31.99,2.77,2.54,0
102年01月29日,31.99,2.77,2.54,0
102年01月30日,31.99,2.77,2.54,0
102年01月31日,31.79,2.79,2.52,0
102年02月01日,31.94,2.77,2.53,0
102年02月04日,31.99,2.77,2.54,0
102年02月05日,32.09,2.76,2.55,0
102年02月06日,31.99,2.77,2.54,0
102年02月18日,31.99,2.77,2.54,0
102年02月19日,31.89,2.78,2.53,0
102年02月20日,32.09,2.76,2.55,0
102年02月21日,32.09,2.76,2.55,0
102年02月22日,32.19,2.75,2.55,0
102年02月23日,32.14,2.76,2.55,0
102年02月25日,33.12,2.67,2.63,0
102年02月26日,32.48,2.73,2.58,0
102年02月27日,32.82,2.70,2.60,0
102年03月01日,33.32,2.66,2.64,0
102年03月04日,33.61,2.64,2.67,0
102年03月05日,34.20,2.59,2.71,0
102年03月06日,34.06,2.60,2.70,0
102年03月07日,34.06,2.60,2.70,0
102年03月08日,34.25,2.59,2.72,0
102年03月11日,34.45,2.57,2.73,0
102年03月12日,34.94,2.54,2.77,0
102年03月13日,34.69,2.55,2.75,0
102年03月14日,33.76,2.62,2.68,0
102年03月15日,33.61,2.64,2.67,0
102年03月18日,33.32,2.66,2.64,0
102年03月19日,33.46,2.65,2.65,0
102年03月20日,33.37,2.65,2.65,0
102年03月21日,32.68,2.71,2.59,0
102年03月22日,32.78,2.70,2.60,0
102年03月25日,33.32,2.66,2.64,0
102年03月26日,33.46,2.65,2.65,0
102年03月27日,33.71,2.63,2.67,0
102年03月28日,33.46,2.65,2.65,0
102年03月29日,33.66,2.63,2.67,0
102年04月01日,33.56,2.64,2.62,0
102年04月02日,29.92,2.59,2.67,0
102年04月03日,30.61,2.53,2.73,0
102年04月08日,30.09,2.57,2.69,0
102年04月09日,30.05,2.58,2.68,0
102年04月10日,30.31,2.55,2.71,0
102年04月11日,30.18,2.56,2.70,0
102年04月12日,29.71,2.60,2.65,0
102年04月15日,29.02,2.67,2.59,0
102年04月16日,29.28,2.64,2.61,0
102年04月17日,29.84,2.59,2.66,0
102年04月18日,29.75,2.60,2.66,0
102年04月19日,30.78,2.51,2.75,0
102年04月22日,31.21,2.48,2.79,0
102年04月23日,31.38,2.47,2.80,0
102年04月24日,31.38,2.47,2.80,0
102年04月25日,31.13,2.49,2.78,0
102年04月26日,30.52,2.54,2.73,0
102年04月29日,31.08,2.49,2.78,0
102年04月30日,30.95,2.50,2.76,0
102年05月02日,31.47,2.46,2.81,0
102年05月03日,31.51,2.46,2.81,0
102年05月06日,32.03,2.42,2.84,0
102年05月07日,31.74,2.43,2.83,0
102年05月08日,32.16,2.39,2.87,0
102年05月09日,32.08,2.40,2.86,0
102年05月10日,31.57,2.44,2.82,0
102年05月13日,31.57,2.44,2.82,0
102年05月14日,31.39,2.45,2.80,0
102年05月15日,31.44,2.45,2.70,0
102年05月16日,29.64,2.41,2.75,0
102年05月17日,30.03,2.37,2.79,0
102年05月20日,29.99,2.38,2.78,0
102年05月21日,29.91,2.38,2.78,0
102年05月22日,30.27,2.36,2.81,0
102年05月23日,29.32,2.43,2.72,0
102年05月24日,28.76,2.48,2.67,0
102年05月27日,28.53,2.50,2.65,0
102年05月28日,28.76,2.48,2.67,0
102年05月29日,28.84,2.47,2.68,0
102年05月30日,28.65,2.49,2.66,0
102年05月31日,29.48,2.42,2.74,0
102年06月03日,29.16,2.45,2.71,0
102年06月04日,29.24,2.44,2.71,0
102年06月05日,28.88,2.47,2.68,0
102年06月06日,29.04,2.46,2.70,0
102年06月07日,29.32,2.43,2.72,0
102年06月10日,29.79,2.39,2.76,0
102年06月11日,29.04,2.46,2.70,0
102年06月13日,28.61,2.49,2.65,0
102年06月14日,27.89,2.56,2.59,0
102年06月17日,28.05,2.54,2.60,0
102年06月18日,28.17,2.53,2.61,0
102年06月19日,27.85,2.56,2.58,0
102年06月20日,27.14,2.63,2.52,0
102年06月21日,26.15,2.73,2.43,0
102年06月24日,24.48,2.91,2.27,0
102年06月25日,24.88,2.87,2.31,0
102年06月26日,25.99,2.74,2.41,0
102年06月27日,25.99,2.74,2.41,0
102年06月28日,27.61,2.58,2.56,0
102年07月01日,27.34,2.61,2.54,0
102年07月02日,27.06,2.64,2.51,0
102年07月03日,26.58,2.68,2.47,0
102年07月04日,26.15,2.73,2.43,0
102年07月05日,27.38,2.60,2.54,0
102年07月08日,27.65,2.58,2.57,0
102年07月09日,28.01,2.55,2.60,0
102年07月10日,27.85,2.56,2.58,0
102年07月11日,27.73,2.57,2.57,0
102年07月12日,28.53,2.50,2.65,0
102年07月15日,28.37,2.51,2.63,0
102年07月16日,27.69,2.58,2.57,0
102年07月17日,26.94,2.65,2.50,0
102年07月18日,26.23,2.72,2.43,0
102年07月19日,25.55,2.79,2.37,0
102年07月22日,26.19,2.72,2.43,0
102年07月23日,27.22,2.62,2.53,0
102年07月24日,27.46,2.59,2.55,0
102年07月25日,28.13,2.53,2.61,0
102年07月26日,28.37,2.51,2.63,0
102年07月29日,28.61,2.49,2.65,0
102年07月30日,28.17,2.53,2.61,0
102年07月31日,28.53,2.50,2.65,0
102年08月01日,28.68,2.48,2.66,0
102年08月02日,28.76,2.48,2.67,0
102年08月05日,28.41,2.51,2.64,0
102年08月06日,27.81,2.56,2.58,0
102年08月07日,27.73,2.57,2.57,0
102年08月08日,28.05,2.54,2.60,0
102年08月09日,27.81,2.56,2.58,0
102年08月12日,27.93,2.55,2.59,0
102年08月13日,29.00,2.46,2.69,0
102年08月14日,28.76,2.48,2.73,0
102年08月15日,23.79,2.50,2.71,0
102年08月16日,23.79,2.50,2.71,0
102年08月19日,24.79,2.40,2.82,0
102年08月20日,24.45,2.43,2.78,0
102年08月22日,24.32,2.44,2.77,0
102年08月23日,24.26,2.45,2.76,0
102年08月26日,24.29,2.45,2.77,0
102年08月27日,24.29,2.45,2.77,0
102年08月28日,24.19,2.46,2.75,0
102年08月29日,24.03,2.47,2.73,0
102年08月30日,24.26,2.45,2.76,0
102年09月02日,23.66,2.51,2.69,0
102年09月03日,24.03,2.47,2.73,0
102年09月04日,24.12,2.46,2.75,0
102年09月05日,24.29,2.45,2.77,0
102年09月06日,24.42,2.43,2.78,0
102年09月09日,24.45,2.43,2.78,0
102年09月10日,24.39,2.44,2.78,0
102年09月11日,24.45,2.43,2.78,0
102年09月12日,24.72,2.40,2.81,0
102年09月13日,24.49,2.43,2.79,0
102年09月14日,24.19,2.46,2.75,0
102年09月16日,24.45,2.43,2.78,0
102年09月17日,24.59,2.42,2.80,0
102年09月18日,24.45,2.43,2.78,0
102年09月23日,24.52,2.42,2.79,0
102年09月24日,24.42,2.43,2.78,0
102年09月25日,24.55,2.42,2.80,0
102年09月26日,24.59,2.42,2.80,0
102年09月27日,24.49,2.43,2.79,0
102年09月30日,24.16,2.46,2.75,0
102年10月01日,24.16,2.46,2.75,0
102年10月02日,24.32,2.44,2.77,0
102年10月03日,24.85,2.39,2.83,0
102年10月04日,25.08,2.37,2.86,0
102年10月07日,24.65,2.41,2.81,0
102年10月08日,25.02,2.38,2.85,0
102年10月09日,25.25,2.35,2.87,0
102年10月11日,25.41,2.34,2.89,0
102年10月14日,25.41,2.34,2.89,0
102年10月15日,26.04,2.28,2.96,0
102年10月16日,25.74,2.31,2.93,0
102年10月17日,26.04,2.28,2.96,0
102年10月18日,26.11,2.28,2.97,0
102年10月21日,25.88,2.30,2.95,0
102年10月22日,25.88,2.30,2.95,0
102年10月23日,26.17,2.27,2.98,0
102年10月24日,26.04,2.28,2.96,0
102年10月25日,25.68,2.31,2.92,0
102年10月28日,25.84,2.30,2.94,0
102年10月29日,26.11,2.28,2.97,0
102年10月30日,26.11,2.28,2.97,0
102年10月31日,26.57,2.24,3.02,0
102年11月01日,26.73,2.22,3.04,0
102年11月04日,28.59,2.08,3.25,0
102年11月05日,28.42,2.09,3.24,0
102年11月06日,28.55,2.08,3.25,0
102年11月07日,28.39,2.09,3.23,0
102年11月08日,28.29,2.10,3.22,0
102年11月11日,28.16,2.11,3.21,0
102年11月12日,27.43,2.17,3.12,0
102年11月13日,27.26,2.18,3.10,0
102年11月14日,27.13,2.19,2.98,0
102年11月15日,23.15,2.19,2.98,0
102年11月18日,23.35,2.17,3.00,0
102年11月19日,24.34,2.08,3.13,0
102年11月20日,23.63,2.15,3.04,0
102年11月21日,23.41,2.17,3.01,0
102年11月22日,23.91,2.12,3.07,0
102年11月25日,24.14,2.10,3.10,0
102年11月26日,24.34,2.08,3.13,0
102年11月27日,24.17,2.10,3.11,0
102年11月28日,24.53,2.07,3.15,0
102年11月29日,24.59,2.06,3.16,0
102年12月02日,24.25,2.09,3.12,0
102年12月03日,24.51,2.07,3.15,0
102年12月04日,24.53,2.07,3.15,0
102年12月05日,24.28,2.09,3.12,0
102年12月06日,24.25,2.09,3.12,0
102年12月09日,24.14,2.10,3.10,0
102年12月10日,24.22,2.09,3.11,0
102年12月11日,24.25,2.09,3.12,0
102年12月12日,23.75,2.14,3.05,0
102年12月13日,23.52,2.16,3.02,0
102年12月16日,23.52,2.16,3.02,0
102年12月17日,23.89,2.12,3.07,0
102年12月18日,23.58,2.15,3.03,0
102年12月19日,24.20,2.10,3.11,0
102年12月20日,24.39,2.08,3.14,0
102年12月23日,24.34,2.08,3.13,0
102年12月24日,24.11,2.10,3.10,0
102年12月25日,24.25,2.09,3.12,0
102年12月26日,24.17,2.10,3.11,0
102年12月27日,24.59,2.06,3.16,0
102年12月30日,25.07,2.02,3.22,0
102年12月31日,25.01,2.03,3.22,0
103年01月02日,24.87,2.04,3.20,0
103年01月03日,24.56,2.06,3.16,0
103年01月06日,24.34,2.08,3.13,0
103年01月07日,23.60,2.15,3.03,0
103年01月08日,22.96,2.21,2.95,0
103年01月09日,23.24,2.18,2.99,0
103年01月10日,23.52,2.16,3.02,0
103年01月13日,23.43,2.16,3.01,0
103年01月14日,23.43,2.16,3.01,0
103年01月15日,23.63,2.15,3.04,0
103年01月16日,23.58,2.15,3.03,0
103年01月17日,23.41,2.17,3.01,0
103年01月20日,23.12,2.19,2.97,0
103年01月21日,21.88,2.32,2.81,0
103年01月22日,22.50,2.25,2.89,0
103年01月23日,22.67,2.24,2.91,0
103年01月24日,22.98,2.21,2.95,0
103年01月27日,22.59,2.24,2.90,0
103年02月05日,22.62,2.24,2.91,0
103年02月06日,22.98,2.21,2.95,0
103年02月07日,23.10,2.20,2.97,0
103年02月10日,23.12,2.19,2.97,0
103年02月11日,23.63,2.15,3.04,0
103年02月12日,24.48,2.07,3.15,0
103年02月13日,24.20,2.10,3.11,0
103年02月14日,24.34,2.08,3.13,0
103年02月17日,24.20,2.10,3.11,0
103年02月18日,24.45,2.07,3.14,0
103年02月19日,24.53,2.07,3.15,0
103年02月20日,24.53,2.07,3.15,0
103年02月21日,24.59,2.06,3.16,0
103年02月24日,24.59,2.06,3.16,0
103年02月25日,25.13,2.02,3.23,0
103年02月26日,25.13,2.02,3.23,0
103年02月27日,25.10,2.02,3.23,0
103年03月03日,25.38,2.00,3.26,0
103年03月04日,25.10,2.02,3.23,0
103年03月05日,25.41,2.00,3.27,0
103年03月06日,26.23,1.93,3.37,0
103年03月07日,26.68,1.90,3.43,0
103年03月10日,26.62,1.90,3.42,0
103年03月11日,26.76,1.89,3.44,0
103年03月12日,25.72,1.97,3.31,0
103年03月13日,25.49,1.99,3.28,0
103年03月14日,25.94,1.95,3.34,0
103年03月17日,25.55,1.98,3.28,0
103年03月18日,25.55,1.98,3.28,0
103年03月19日,24.82,2.04,3.19,0
103年03月20日,25.01,2.03,3.22,0
103年03月21日,24.96,2.03,3.21,0
103年03月24日,25.04,2.02,3.22,0
103年03月25日,25.44,1.99,3.27,0
103年03月26日,25.80,1.97,3.32,0
103年03月27日,25.49,1.99,3.28,0
103年03月28日,25.10,2.02,3.23,0
103年03月31日,25.35,2.00,3.09,0
103年04月01日,22.61,1.94,3.18,0
103年04月02日,22.78,1.93,3.21,0
103年04月03日,22.34,1.96,3.15,0
103年04月07日,22.49,1.95,3.17,0
103年04月08日,22.44,1.95,3.16,0
103年04月09日,22.51,1.95,3.17,0
103年04月10日,22.90,1.91,3.23,0
103年04月11日,22.68,1.93,3.19,0
103年04月14日,22.44,1.95,3.16,0
103年04月15日,22.27,1.97,3.14,0
103年04月16日,22.05,1.99,3.11,0
103年04月17日,22.51,1.95,3.17,0
103年04月18日,22.29,1.97,3.14,0
103年04月21日,22.88,1.92,3.22,0
103年04月22日,22.93,1.91,3.23,0
103年04月23日,23.05,1.90,3.25,0
103年04月24日,23.27,1.88,3.28,0
103年04月25日,22.88,1.92,3.22,0
103年04月28日,23.68,1.85,3.34,0
103年04月29日,23.59,1.86,3.32,0
103年04月30日,23.02,1.90,3.24,0
103年05月02日,24.63,1.78,3.47,0
103年05月05日,25.02,1.75,3.52,0
103年05月06日,24.83,1.77,3.50,0
103年05月07日,25.27,1.74,3.56,0
103年05月08日,24.98,1.76,3.52,0
103年05月09日,24.68,1.78,3.48,0
103年05月12日,24.07,1.82,3.39,0
103年05月13日,23.98,1.83,3.38,0
103年05月14日,24.59,2.98,3.46,0
103年05月15日,24.39,3.00,3.42,0
103年05月16日,23.13,2.99,3.44,0
103年05月19日,22.67,3.05,3.37,0
103年05月20日,22.67,3.05,3.37,0
103年05月21日,22.51,3.07,3.34,0
103年05月22日,23.27,2.97,3.46,0
103年05月23日,22.97,3.01,3.41,0
103年05月26日,22.79,3.03,3.39,0
103年05月27日,23.46,2.95,3.48,0
103年05月28日,23.41,2.95,3.48,0
103年05月29日,22.95,3.01,3.41,0
103年05月30日,22.44,3.08,3.33,0
103年06月03日,22.67,3.05,3.37,0
103年06月04日,22.60,3.06,3.36,0
103年06月05日,23.36,2.96,3.47,0
103年06月06日,23.04,3.00,3.42,0
103年06月09日,23.46,2.95,3.48,0
103年06月10日,23.50,2.94,3.49,0
103年06月11日,23.32,2.96,3.46,0
103年06月12日,23.04,3.00,3.42,0
103年06月13日,23.04,3.00,3.42,0
103年06月16日,22.88,3.02,3.40,0
103年06月17日,23.50,2.94,3.49,0
103年06月18日,23.64,2.92,3.51,0
103年06月19日,23.87,2.90,3.55,0
103年06月20日,23.46,2.95,3.48,0
103年06月23日,23.55,2.94,3.50,0
103年06月24日,23.27,2.97,3.46,0
103年06月25日,23.27,2.97,3.46,0
103年06月26日,23.73,2.91,3.53,0
103年06月27日,23.09,2.99,3.43,0
103年06月30日,23.27,2.97,3.46,0
103年07月01日,23.41,2.95,3.48,0
103年07月02日,23.87,2.90,3.55,0
103年07月03日,24.65,2.80,3.66,0
103年07月04日,24.24,2.85,3.60,0
103年07月07日,24.47,2.82,3.64,0
103年07月08日,24.06,2.87,3.57,0
103年07月09日,23.92,2.89,3.55,0
103年07月10日,23.73,2.91,3.53,0
103年07月11日,23.09,2.99,3.43,0
103年07月14日,23.18,2.98,3.44,0
103年07月15日,22.86,3.02,3.40,0
103年07月16日,22.90,3.02,3.40,0
103年07月17日,22.81,3.03,3.39,0
103年07月18日,23.23,2.98,3.45,0
103年07月21日,23.36,2.96,3.47,0
103年07月22日,23.82,2.90,3.54,0
103年07月24日,23.64,2.92,3.51,0
103年07月25日,23.36,2.96,3.47,0
103年07月28日,23.18,2.98,3.44,0
103年07月29日,22.95,3.01,3.41,0
103年07月30日,23.13,2.99,3.44,0
103年07月31日,21.61,3.20,3.21,0
103年08月01日,22.88,3.02,3.40,0
103年08月04日,22.67,3.05,3.37,0
103年08月05日,22.44,3.08,3.33,0
103年08月06日,23.18,2.98,3.44,0
103年08月07日,22.67,3.05,3.37,0
103年08月08日,22.60,3.06,3.36,0
103年08月11日,22.81,3.03,3.39,0
103年08月12日,22.56,3.06,3.35,0
103年08月13日,22.97,3.01,3.41,0
103年08月14日,23.04,3.00,3.65,0
103年08月15日,19.66,3.00,3.65,0
103年08月18日,19.66,3.00,3.65,0
103年08月19日,20.06,2.94,3.72,0
103年08月20日,20.13,2.93,3.74,0
103年08月21日,20.17,2.92,3.74,0
103年08月22日,20.02,2.95,3.71,0
103年08月25日,19.70,2.99,3.65,0
103年08月26日,19.47,3.03,3.61,0
103年08月27日,19.70,2.99,3.65,0
103年08月28日,19.52,3.02,3.62,0
103年08月29日,19.64,3.00,3.64,0
103年09月01日,20.25,2.91,3.76,0
103年09月02日,20.25,2.91,3.76,0
103年09月03日,20.21,2.92,3.75,0
103年09月04日,20.25,2.91,3.76,0
103年09月05日,20.17,2.92,3.74,0
103年09月09日,20.45,2.88,3.79,0
103年09月10日,20.17,2.92,3.74,0
103年09月11日,20.06,2.94,3.72,0
103年09月12日,19.90,2.96,3.69,0
103年09月15日,19.70,2.99,3.65,0
103年09月16日,19.54,3.02,3.63,0
103年09月17日,19.56,3.02,3.63,0
103年09月18日,19.66,3.00,3.65,0
103年09月19日,19.54,3.02,3.63,0
103年09月22日,19.43,3.04,3.60,0
103年09月23日,18.60,3.17,3.45,0
103年09月24日,17.62,3.35,3.27,0
103年09月25日,17.72,3.33,3.29,0
103年09月26日,17.89,3.30,3.32,0
103年09月29日,17.50,3.37,3.25,0
103年09月30日,17.72,3.33,3.29,0
103年10月01日,17.99,3.28,3.34,0
103年10月02日,17.93,3.29,3.33,0
103年10月03日,17.89,3.30,3.32,0
103年10月06日,18.32,3.22,3.40,0
103年10月07日,17.91,3.29,3.32,0
103年10月08日,17.42,3.39,3.23,0
103年10月09日,16.52,3.57,3.06,0
103年10月13日,15.85,3.72,2.94,0
103年10月14日,16.46,3.58,3.05,0
103年10月15日,16.79,3.51,3.11,0
103年10月16日,16.59,3.55,3.08,0
103年10月17日,16.52,3.57,3.06,0
103年10月20日,16.44,3.59,3.05,0
103年10月21日,16.52,3.57,3.06,0
103年10月22日,16.73,3.53,3.10,0
103年10月23日,16.52,3.57,3.06,0
103年10月24日,16.48,3.58,3.06,0
103年10月27日,16.44,3.59,3.05,0
103年10月28日,16.71,3.53,3.10,0
103年10月29日,17.13,3.44,3.18,0
103年10月30日,16.85,3.50,3.13,0
103年10月31日,17.03,3.46,3.16,0
103年11月03日,17.20,3.43,3.19,0
103年11月04日,17.07,3.46,3.17,0
103年11月05日,16.77,3.52,3.11,0
103年11月06日,16.24,3.63,3.01,0
103年11月07日,16.79,3.51,3.11,0
103年11月10日,17.77,3.32,3.30,0
103年11月11日,17.52,3.37,3.25,0
103年11月12日,17.62,3.35,3.27,0
103年11月13日,17.85,3.30,3.31,0
103年11月14日,17.91,3.29,3.09,0
103年11月17日,15.70,3.35,3.03,0
103年11月18日,15.33,3.43,2.96,0
103年11月19日,15.42,3.41,2.98,0
103年11月20日,15.42,3.41,2.98,0
103年11月21日,15.59,3.37,3.01,0
103年11月24日,15.77,3.33,3.05,0
103年11月25日,15.77,3.33,3.05,0
103年11月26日,16.01,3.28,3.10,0
103年11月27日,16.29,3.23,3.15,0
103年11月28日,16.29,3.23,3.15,0
103年12月01日,16.22,3.24,3.14,0
103年12月02日,15.87,3.31,3.07,0
103年12月03日,16.19,3.25,3.13,0
103年12月04日,16.36,3.21,3.16,0
103年12月05日,16.05,3.28,3.10,0
103年12月08日,15.28,3.44,2.95,0
103年12月09日,15.35,3.42,2.97,0
103年12月10日,15.07,3.49,2.91,0
103年12月11日,15.21,3.46,2.94,0
103年12月12日,15.43,3.41,2.98,0
103年12月15日,15.40,3.41,2.98,0
103年12月16日,15.35,3.42,2.97,0
103年12月17日,15.42,3.41,2.98,0
103年12月18日,15.61,3.37,3.02,0
103年12月19日,16.01,3.28,3.10,0
103年12月22日,15.94,3.30,3.08,0
103年12月23日,16.05,3.28,3.10,0
103年12月24日,16.28,3.23,3.15,0
103年12月25日,16.17,3.25,3.13,0
103年12月26日,16.26,3.23,3.14,0
103年12月27日,16.28,3.23,3.15,0
103年12月29日,16.38,3.21,3.17,0
103年12月30日,16.19,3.25,3.13,0
103年12月31日,16.19,3.25,3.13,0
104年01月05日,16.19,3.25,3.13,0
104年01月06日,16.05,3.28,3.10,0
104年01月07日,17.05,3.08,3.30,0
104年01月08日,16.99,3.09,3.29,0
104年01月09日,17.10,3.07,3.31,0
104年01月12日,17.10,3.07,3.31,0
104年01月13日,16.92,3.11,3.27,0
104年01月14日,17.10,3.07,3.31,0
104年01月15日,17.03,3.09,3.29,0
104年01月16日,16.66,3.15,3.22,0
104年01月19日,17.06,3.08,3.30,0
104年01月20日,17.17,3.06,3.32,0
104年01月21日,17.29,3.04,3.34,0
104年01月22日,17.36,3.03,3.36,0
104年01月23日,17.33,3.03,3.35,0
104年01月26日,17.66,2.98,3.41,0
104年01月27日,17.59,2.99,3.40,0
104年01月28日,17.59,2.99,3.40,0
104年01月29日,17.43,3.02,3.37,0
104年01月30日,16.92,3.11,3.27,0
104年02月02日,16.91,3.11,3.27,0
104年02月03日,16.99,3.09,3.29,0
104年02月04日,16.99,3.09,3.29,0
104年02月05日,16.99,3.09,3.29,0
104年02月06日,16.78,3.13,3.24,0
104年02月09日,17.10,3.07,3.31,0
104年02月10日,15.91,3.30,3.08,0
104年02月11日,15.91,3.30,3.08,0
104年02月12日,16.05,3.28,3.10,0
104年02月13日,16.08,3.27,3.11,0
104年02月24日,16.47,3.19,3.18,0
104年02月25日,16.59,3.17,3.21,0
104年02月26日,16.57,3.17,3.20,0
104年03月02日,16.71,3.14,3.23,0
104年03月03日,16.77,3.13,3.24,0
104年03月04日,16.66,3.15,3.22,0
104年03月05日,16.66,3.15,3.22,0
104年03月06日,16.49,3.19,3.19,0
104年03月09日,16.12,3.26,3.12,0
104年03月10日,16.12,3.26,3.12,0
104年03月11日,15.89,3.31,3.07,0
104年03月12日,15.89,3.31,3.07,0
104年03月13日,15.70,3.35,3.03,0
104年03月16日,15.14,3.47,2.93,0
104年03月17日,15.07,3.49,2.91,0
104年03月18日,15.26,3.44,2.95,0
104年03月19日,15.21,3.46,2.94,0
104年03月20日,15.28,3.44,2.95,0
104年03月23日,15.36,3.42,2.97,0
104年03月24日,15.63,3.36,3.02,0
104年03月25日,15.52,3.39,3.00,0
104年03月26日,15.42,3.41,2.98,0
104年03月27日,14.68,3.58,2.84,0
104年03月30日,14.65,3.59,2.83,0
104年03月31日,14.84,3.54,2.68,0
104年04月01日,14.14,3.58,2.65,0
104年04月02日,13.89,3.64,2.61,0
104年04月07日,14.19,3.56,2.66,0
104年04月08日,14.19,3.56,2.66,0
104年04月09日,14.22,3.55,2.67,0
104年04月10日,14.21,3.56,2.67,0
104年04月13日,14.14,3.58,2.65,0
104年04月14日,13.99,3.61,2.63,0
104年04月15日,13.43,3.76,2.52,0
104年04月16日,13.78,3.67,2.59,0
104年04月17日,13.52,3.74,2.54,0
104年04月20日,13.14,3.85,2.47,0
104年04月21日,13.18,3.84,2.47,0
104年04月22日,13.55,3.73,2.54,0
104年04月23日,13.58,3.72,2.55,0
104年04月24日,14.12,3.58,2.65,0
104年04月27日,13.84,3.65,2.60,0
104年04月28日,13.45,3.76,2.52,0
104年04月29日,13.50,3.75,2.53,0
104年04月30日,13.31,3.80,2.50,0
104年05月04日,12.81,3.95,2.40,0
104年05月05日,12.62,4.01,2.37,0
104年05月06日,12.47,4.05,2.34,0
104年05月07日,12.42,5.97,2.33,0
104年05月08日,12.69,5.84,2.38,0
104年05月11日,12.47,5.95,2.34,0
104年05月12日,12.52,5.92,2.35,0
104年05月13日,13.40,5.53,2.51,0
104年05月14日,13.25,5.60,2.49,0
104年05月15日,13.14,5.64,2.41,0
