data,volume,price,open,high,low,close,diff,times,result
101/09/19,34629158,3320773731,96.10,96.90,94.70,96.90,+0.80,14215,1
101/09/20,23158047,2224994212,96.80,96.80,95.60,96.00,-0.90,8855,0
101/09/21,34484515,3335693577,96.90,97.20,96.20,96.80,+0.80,11533,1
101/09/24,27300699,2621229086,96.70,96.70,95.70,95.80,-1.00,10939,0
101/09/25,56193646,5295727979,95.20,95.80,93.00,93.50,-2.30,22378,0
101/09/26,80333427,7292367548,91.80,92.00,89.90,90.20,-3.30,30829,0
101/09/27,45548962,4114084770,89.60,91.20,89.50,90.20,0.00,17825,0
101/09/28,37374226,3416389792,90.50,92.00,90.50,92.00,+1.80,13730,1
101/10/01,15773148,1440517398,92.00,92.00,90.80,91.30,-0.70,6169,0
101/10/02,27954487,2551828082,91.00,91.80,90.40,91.70,+0.40,13774,1
101/10/03,23530003,2161813137,92.70,92.70,91.40,91.40,-0.30,10744,0
101/10/04,21051783,1913780153,91.20,91.50,90.30,91.10,-0.30,9915,0
101/10/05,31779929,2880695522,90.80,91.50,90.20,90.40,-0.70,13229,0
101/10/08,31124039,2768978087,90.00,90.00,88.60,88.70,-1.70,15411,0
101/10/09,36162551,3228946671,89.00,90.00,88.80,89.30,+0.60,13109,1
101/10/11,70984203,6151174361,87.00,88.00,85.80,86.00,-3.30,30062,0
101/10/12,36458725,3149486476,86.90,87.20,85.80,86.80,+0.80,15949,1
101/10/15,19331709,1686860349,87.50,87.80,86.90,87.50,+0.70,9470,1
101/10/16,25449147,2236994233,87.80,88.40,87.30,87.60,+0.10,10053,1
101/10/17,26476960,2321033178,88.00,88.40,87.10,87.40,-0.20,11564,0
101/10/18,26165442,2303070674,88.00,88.50,87.50,87.50,+0.10,10205,1
101/10/19,96985623,8320317658,86.90,86.90,85.70,85.80,-1.70,20341,0
101/10/22,34566357,2925951914,84.00,85.20,84.00,85.10,-0.70,14927,0
101/10/23,27551117,2335073645,85.10,85.60,84.30,84.70,-0.40,12735,0
101/10/24,33778080,2855741859,83.90,85.60,83.50,85.00,+0.30,13264,1
101/10/25,35313844,3020438894,85.00,86.00,85.00,85.20,+0.20,12225,1
101/10/26,45487048,3886874805,85.30,86.80,84.30,84.30,-0.90,17947,0
101/10/29,38984176,3300016520,85.00,85.30,84.00,84.00,-0.30,13244,0
101/10/30,72714550,6321569407,85.20,88.30,85.00,88.00,+4.00,26371,1
