data,volume,price,open,high,low,close,diff,times,result
103/08/13,39837469,4865692921,121.00,123.50,120.50,122.50,+1.00,8735,1
103/08/14,32955917,4076947208,123.50,124.00,123.00,124.00,+1.50,9499,1
103/08/15,19189066,2379577684,124.50,125.00,123.00,124.00,0.00,4823,0
103/08/18,14766724,1822155852,124.00,124.00,122.50,123.00,-1.00,3958,0
103/08/19,31922961,3971298664,124.00,125.00,123.50,124.00,+1.00,8062,1
103/08/20,28975007,3630457375,125.00,125.50,124.50,125.50,+1.50,9137,1
103/08/21,23089886,2874689300,126.00,126.00,124.00,124.50,-1.00,7165,0
103/08/22,42775096,5361134500,124.50,126.00,123.50,125.50,+1.00,10719,1
103/08/25,21107047,2644467685,125.50,126.00,125.00,125.00,-0.50,5152,0
103/08/26,30428415,3799853140,125.00,125.50,124.00,124.50,-0.50,6140,0
103/08/27,36839048,4624363500,125.50,126.00,124.50,125.50,+1.00,8829,1
103/08/28,21759522,2719379450,126.00,126.00,124.50,125.00,-0.50,5251,0
103/08/29,28358752,3524840748,124.50,125.00,124.00,124.00,-1.00,4468,0
103/09/01,37523903,4781100964,125.00,128.50,125.00,128.50,+4.50,13072,1
103/09/02,20057329,2537914440,128.00,128.00,125.50,126.00,-2.50,6797,0
103/09/03,24642146,3130801079,127.00,128.00,125.50,128.00,+2.00,7148,1
103/09/04,22110294,2807139114,128.00,128.00,126.00,127.50,-0.50,6492,0
103/09/05,20128089,2547458803,128.50,128.50,125.50,127.00,-0.50,6377,0
103/09/09,24359374,3094467478,127.50,127.50,126.50,127.00,0.00,5122,0
103/09/10,29718910,3704045310,126.00,126.00,124.00,125.00,-2.00,9929,0
103/09/11,24328911,3053093835,126.00,126.00,125.00,125.00,0.00,9292,0
103/09/12,20299517,2511970309,124.50,125.00,123.00,123.00,-2.00,7012,0
103/09/15,19643901,2412393245,122.50,123.50,122.00,123.50,+0.50,5926,1
103/09/16,19248402,2362531446,123.00,123.00,122.00,122.50,-1.00,4550,0
103/09/17,24018511,2981376096,123.50,125.00,123.00,124.50,+2.00,6056,1
103/09/18,14791473,1842073367,124.50,125.00,123.50,125.00,+0.50,3768,1
103/09/19,30781855,3855838875,125.50,126.00,125.00,125.00,0.00,6541,0
103/09/22,40658970,4980563150,124.00,124.00,122.00,122.00,-3.00,12386,0
103/09/23,16208733,1988554659,123.00,123.50,122.00,122.50,+0.50,4520,1
103/09/24,28552866,3506255498,122.00,124.00,122.00,123.00,+0.50,8362,1
103/09/25,23840728,2918138416,123.00,124.00,121.50,122.00,-1.00,7472,0
103/09/26,25408337,3076869614,121.00,121.50,120.50,121.00,-1.00,7565,0
103/09/29,55071604,6646680084,122.00,122.00,120.00,120.50,-0.50,8787,0
103/09/30,52027003,6244964032,120.00,121.00,119.00,120.00,-0.50,10098,0
103/10/01,42581377,5158093766,120.00,122.00,120.00,121.50,+1.50,10354,1
103/10/02,30795615,3731056693,121.00,122.50,120.50,121.00,-0.50,7962,0
