StockName,precision_0,precision_1,precision_accuracy,precision_macro avg,precision_weighted avg,recall_0,recall_1,recall_accuracy,recall_macro avg,recall_weighted avg,f1-score_0,f1-score_1,f1-score_accuracy,f1-score_macro avg,f1-score_weighted avg,support_0,support_1,support_accuracy,support_macro avg,support_weighted avg,Matthew,10F-Score-mean,10F-Score-std
2454,0.8920634920634921,0.8876080691642652,0.8897280966767371,0.8898357806138786,0.8897617479070938,0.878125,0.9005847953216374,0.8897280966767371,0.8893548976608188,0.8897280966767371,0.8850393700787402,0.8940493468795356,0.8897280966767371,0.8895443584791379,0.8896940710845892,320.0,342.0,0.8897280966767371,662.0,662.0,0.7791905298845516,0.3581466428251111,0.08534236948196139
2607,0.8438356164383561,0.8686868686868687,0.8549848942598187,0.8562612425626124,0.8556606080671799,0.8876080691642652,0.819047619047619,0.8549848942598187,0.8533278441059421,0.8549848942598187,0.8651685393258427,0.8431372549019608,0.8549848942598187,0.8541528971139017,0.8546853752872886,347.0,315.0,0.8549848942598187,662.0,662.0,0.7095830233965633,0.3265195743644977,0.024206094157723377
2634,0.8927038626609443,0.8187134502923976,0.8613861386138614,0.8557086564766709,0.8624850061242855,0.8702928870292888,0.8484848484848485,0.8613861386138614,0.8593888677570687,0.8613861386138614,0.8813559322033899,0.8333333333333334,0.8613861386138614,0.8573446327683616,0.8617427420708174,239.0,165.0,0.8613861386138614,404.0,404.0,0.7150880541654681,0.3283219291732874,0.0340246214745585
3682,0.8664259927797834,0.8043478260869565,0.841648590021692,0.8353869094333699,0.8415139302240937,0.8695652173913043,0.8,0.841648590021692,0.8347826086956522,0.841648590021692,0.867992766726944,0.8021680216802168,0.841648590021692,0.8350803942035805,0.8415771965888864,276.0,185.0,0.841648590021692,461.0,461.0,0.670169245675974,0.32316448988771873,0.036373544695029354
1216,0.8364779874213837,0.8837209302325582,0.8610271903323263,0.8600994588269709,0.8618835578757313,0.869281045751634,0.8539325842696629,0.8610271903323263,0.8616068150106484,0.8610271903323263,0.8525641025641026,0.8685714285714285,0.8610271903323263,0.8605677655677656,0.8611722718369245,306.0,356.0,0.8610271903323263,662.0,662.0,0.7217046997033595,0.4129729736756702,0.08607379697004226
1434,0.8585526315789473,0.8555240793201133,0.8569254185692542,0.8570383554495303,0.8569622959179157,0.8365384615384616,0.8753623188405797,0.8569254185692542,0.8559503901895207,0.8569254185692542,0.8474025974025974,0.8653295128939827,0.8569254185692542,0.8563660551482901,0.8568162744871148,312.0,345.0,0.8569254185692542,657.0,657.0,0.712987915563469,0.3627511610151023,0.03968665242430675
2379,0.8488745980707395,0.8892045454545454,0.8702865761689291,0.8690395717626425,0.8707732120347971,0.8712871287128713,0.8694444444444445,0.8702865761689291,0.8703657865786578,0.8702865761689291,0.8599348534201954,0.8792134831460675,0.8702865761689291,0.8695741682831315,0.8704028876604879,303.0,360.0,0.8702865761689291,663.0,663.0,0.7394041689753235,0.3489745633602889,0.06966822314563967
2455,0.8601823708206687,0.8850931677018633,0.8725038402457758,0.872637769261266,0.8728482291427508,0.884375,0.8610271903323263,0.8725038402457758,0.8727010951661631,0.8725038402457758,0.8721109399075501,0.8728943338437978,0.8725038402457758,0.8725026368756739,0.8725092554112336,320.0,331.0,0.8725038402457758,651.0,651.0,0.7453388617372634,0.4006390803406451,0.0912803183949869
2609,0.8916666666666667,0.8466666666666667,0.8712121212121212,0.8691666666666666,0.871689393939394,0.8746594005449592,0.8668941979522184,0.8712121212121212,0.8707767992485889,0.8712121212121212,0.8830811554332876,0.8566610455311974,0.8712121212121212,0.8698711004822425,0.8713522278555416,367.0,293.0,0.8712121212121212,660.0,660.0,0.7399417140719594,0.3858893276744173,0.08728014532403948
2637,0.8548387096774194,0.8504983388704319,0.8527004909983633,0.8526685242739256,0.8527004909983633,0.8548387096774194,0.8504983388704319,0.8527004909983633,0.8526685242739256,0.8527004909983633,0.8548387096774194,0.8504983388704319,0.8527004909983633,0.8526685242739256,0.8527004909983633,310.0,301.0,0.8527004909983633,611.0,611.0,0.7053370485478513,0.3776582746426892,0.09556528256065053
4904,0.8433333333333334,0.8547486033519553,0.8495440729483282,0.8490409683426443,0.8494573307749347,0.8295081967213115,0.8668555240793201,0.8495440729483282,0.8481818604003157,0.8495440729483282,0.8363636363636364,0.860759493670886,0.8495440729483282,0.8485615650172612,0.849451383520869,305.0,353.0,0.8495440729483282,658.0,658.0,0.6972222994525337,0.3139442840326015,0.057304441519212754
1218,0.865625,0.8421052631578947,0.8534743202416919,0.8538651315789474,0.8538651315789472,0.8368580060422961,0.8700906344410876,0.8534743202416919,0.8534743202416919,0.8534743202416919,0.8509984639016898,0.8558692421991085,0.8534743202416919,0.8534338530503991,0.8534338530503992,331.0,331.0,0.8534743202416919,662.0,662.0,0.7073393438572614,0.3569290264867215,0.06840246291189882
1702,0.8265895953757225,0.8607594936708861,0.8429003021148036,0.8436745445233043,0.843726160683871,0.8666666666666667,0.8192771084337349,0.8429003021148036,0.8429718875502008,0.8429003021148036,0.8461538461538461,0.8395061728395061,0.8429003021148036,0.8428300094966761,0.8428199676940864,330.0,332.0,0.8429003021148036,662.0,662.0,0.6866460725529949,0.34992394021340056,0.04450419091414836
2408,0.8052325581395349,0.8734177215189873,0.8378787878787879,0.8393251398292612,0.840668180926129,0.8738170347003155,0.8046647230320699,0.8378787878787879,0.8392408788661927,0.8378787878787879,0.8381240544629349,0.8376327769347496,0.8378787878787879,0.8378784156988422,0.8378687390202568,317.0,343.0,0.8378787878787879,660.0,660.0,0.6785660134638996,0.38424150893982345,0.19060816822585516
2459,0.8305084745762712,0.873972602739726,0.8545454545454545,0.8522405386579985,0.854808873504021,0.8419243986254296,0.8644986449864499,0.8545454545454545,0.8532115218059397,0.8545454545454545,0.8361774744027303,0.8692098092643052,0.8545454545454545,0.8526936418335178,0.8546455525298835,291.0,369.0,0.8545454545454545,660.0,660.0,0.7054513922337544,0.3967067270465868,0.06596167459664878
2610,0.8706199460916442,0.8213058419243986,0.8489425981873112,0.8459628940080214,0.8492405686052402,0.8613333333333333,0.8327526132404182,0.8489425981873112,0.8470429732868757,0.8489425981873112,0.8659517426273458,0.8269896193771626,0.8489425981873112,0.8464706810022542,0.8490603085294566,375.0,287.0,0.8489425981873112,662.0,662.0,0.6930050256195146,0.4023811974246729,0.1145476238448344
3034,0.8057324840764332,0.8563218390804598,0.8323262839879154,0.8310271615784465,0.8331668926058071,0.834983498349835,0.83008356545961,0.8323262839879154,0.8325335319047225,0.8323262839879154,0.8200972447325771,0.842998585572843,0.8323262839879154,0.8315479151527101,0.8325165519254102,303.0,359.0,0.8323262839879154,662.0,662.0,0.6635589836512683,0.3391550528907174,0.019813817902145668
5388,0.8453947368421053,0.8603351955307262,0.8534743202416919,0.8528649661864158,0.8534066142355502,0.8371335504885994,0.8676056338028169,0.8534743202416919,0.8523695921457082,0.8534743202416919,0.8412438625204584,0.8639551192145862,0.8534743202416919,0.8525994908675223,0.8534228596902701,307.0,355.0,0.8534743202416919,662.0,662.0,0.7052343843506679,0.3503747252198951,0.02057195250971615
1227,0.8675078864353313,0.8289855072463768,0.8474320241691843,0.848246696840854,0.8484212695562119,0.8233532934131736,0.8719512195121951,0.8474320241691843,0.8476522564626844,0.8474320241691843,0.8448540706605223,0.849925705794948,0.8474320241691843,0.8473898882277351,0.8473669049869446,334.0,328.0,0.8474320241691843,662.0,662.0,0.695898699416515,0.3874530745233789,0.09351191625710593
2330,0.8049645390070922,0.868421052631579,0.8413897280966768,0.8366927958193355,0.841869006900487,0.8194945848375451,0.8571428571428571,0.8413897280966768,0.8383187209902011,0.8413897280966768,0.8121645796064401,0.8627450980392157,0.8413897280966768,0.8374548388228279,0.8415807421390966,277.0,385.0,0.8413897280966768,662.0,662.0,0.6750095585936915,0.3810140811357719,0.10873392363502002
2412,0.8356643356643356,0.816711590296496,0.8249619482496194,0.8261879629804159,0.8255677437636599,0.7785016286644951,0.8657142857142858,0.8249619482496194,0.8221079571893904,0.8249619482496194,0.8060708263069138,0.8404993065187241,0.8249619482496194,0.823285066412819,0.8244117213969192,307.0,350.0,0.8249619482496194,657.0,657.0,0.6482830814247438,0.3287343995365031,0.015180070288569792
2468,0.8305555555555556,0.8443708609271523,0.8368580060422961,0.837463208241354,0.8371501726211517,0.8641618497109826,0.8069620253164557,0.8368580060422961,0.8355619375137191,0.8368580060422961,0.8470254957507082,0.825242718446602,0.8368580060422961,0.8361341070986551,0.8366276745602286,346.0,316.0,0.8368580060422961,662.0,662.0,0.673022460240561,0.3341497646812357,0.023034209481746733
2615,0.8173913043478261,0.8643533123028391,0.8398791540785498,0.8408723083253327,0.8412979458596682,0.8676923076923077,0.8130563798219584,0.8398791540785498,0.840374343757133,0.8398791540785498,0.8417910447761194,0.8379204892966361,0.8398791540785498,0.8398557670363778,0.8398206864731195,325.0,337.0,0.8398791540785498,662.0,662.0,0.6812464700861627,0.4522256887715163,0.10245583022568347
3035,0.8409785932721713,0.8618618618618619,0.8515151515151516,0.8514202275670166,0.8517049994114214,0.8566978193146417,0.8466076696165191,0.8515151515151516,0.8516527444655804,0.8515151515151516,0.8487654320987653,0.8541666666666667,0.8515151515151516,0.851466049382716,0.8515397025813692,321.0,339.0,0.8515151515151516,660.0,660.0,0.703072933584163,0.36885097313576604,0.05625684958913636
1229,0.8691275167785235,0.8818681318681318,0.8761329305135952,0.8754978243233277,0.8760559479450778,0.8576158940397351,0.8916666666666667,0.8761329305135952,0.8746412803532009,0.8761329305135952,0.8633333333333334,0.8867403314917127,0.8761329305135952,0.8750368324125231,0.8760622145070743,302.0,360.0,0.8761329305135952,662.0,662.0,0.7501386156553541,0.3586088661435996,0.03430138812969232
2337,0.851123595505618,0.819078947368421,0.8363636363636363,0.8351012714370195,0.8364607413579914,0.8463687150837989,0.8245033112582781,0.8363636363636363,0.8354360131710385,0.8363636363636363,0.8487394957983193,0.8217821782178218,0.8363636363636363,0.8352608370080705,0.836404480784213,358.0,302.0,0.8363636363636363,660.0,660.0,0.6705372010541394,0.3425787373872859,0.05271028408109838
2439,0.8742331288343558,0.9017857142857143,0.8882175226586103,0.888009421560035,0.8885504844163307,0.8962264150943396,0.8808139534883721,0.8882175226586103,0.8885201842913559,0.8882175226586103,0.8850931677018633,0.8911764705882352,0.8882175226586103,0.8881348191450493,0.8882542797757484,318.0,344.0,0.8882175226586103,662.0,662.0,0.7765294378741535,0.33928442261929226,0.01730815678829246
2498,0.8826979472140762,0.9003115264797508,0.8912386706948641,0.8915047368469136,0.8914515236165036,0.9039039039039038,0.878419452887538,0.8912386706948641,0.8911616783957209,0.8912386706948641,0.8931750741839762,0.8892307692307692,0.8912386706948641,0.8912029217073727,0.8912148380365364,333.0,329.0,0.8912386706948641,662.0,662.0,0.7826663400579169,0.32774458288071634,0.012805828467049429
2618,0.8869565217391304,0.8706624605678234,0.879154078549849,0.878809491153477,0.8792033053207593,0.8818443804034583,0.8761904761904762,0.879154078549849,0.8790174282969672,0.879154078549849,0.8843930635838151,0.8734177215189874,0.879154078549849,0.8789053925514012,0.8791706576164123,347.0,315.0,0.879154078549849,662.0,662.0,0.7578268909229167,0.42491952391842175,0.10839953384056002
3045,0.804416403785489,0.7823529411764706,0.7929984779299848,0.7933846724809798,0.7934014635484145,0.7750759878419453,0.8109756097560976,0.7929984779299848,0.7930257987990215,0.7929984779299848,0.7894736842105263,0.7964071856287426,0.7929984779299848,0.7929404349196345,0.79293515828233,329.0,328.0,0.7929984779299848,657.0,657.0,0.5864103614675593,0.36447514796932945,0.092661381089182
