date,dividend,PE,netWorth,volume,price,open,high,low,close,diff,times,result
101/06/20,14.51,4.34,1.54,3641591,198426772,54.20,55.30,54.00,55.30,+1.20,1871,1
101/06/21,14.25,4.42,1.51,3531433,192724039,55.30,55.30,54.10,54.30,-1.00,1831,-1
101/06/22,14.23,4.43,1.51,3022098,161833337,53.50,54.20,53.10,54.20,-0.10,1631,-1
101/06/25,14.02,4.49,1.49,6202348,338618240,54.60,55.80,53.30,53.40,-0.80,3598,-1
101/06/26,13.86,4.55,1.47,2701815,143552595,53.10,53.70,52.80,52.80,-0.60,1681,-1
101/06/27,13.91,4.53,1.48,2062783,109397499,52.80,53.40,52.60,53.00,+0.20,1245,1
101/06/28,13.86,4.55,1.47,2213866,117623388,53.80,53.80,52.70,52.80,-0.20,1167,-1
101/06/29,14.20,4.44,1.51,2271543,121832772,53.00,54.20,52.70,54.10,+1.30,1419,1
101/07/02,14.28,4.41,1.52,2204864,120360397,54.50,54.90,54.30,54.40,+0.30,1326,1
101/07/03,14.62,4.31,1.55,2761523,152762123,55.00,55.70,54.60,55.70,+1.30,1584,1
101/07/04,15.01,4.20,1.59,5380456,305218376,56.20,57.50,55.80,57.20,+1.50,2883,1
101/07/05,14.78,4.26,1.57,3395099,193143404,57.00,58.00,56.10,56.30,-0.90,2075,-1
101/07/06,14.70,4.29,1.56,2248274,125910344,56.80,56.80,55.60,56.00,-0.30,1172,-1
101/07/09,14.67,4.29,1.56,2017185,112815881,56.00,56.50,55.60,55.90,-0.10,1363,-1
101/07/10,14.54,4.33,1.54,2325021,128898559,56.10,56.20,54.80,55.40,-0.50,1556,-1
101/07/11,15.51,4.06,1.65,10543032,612597578,56.00,59.20,55.60,59.10,+3.70,5879,1
101/07/12,15.09,4.17,1.60,8786128,512184355,59.20,59.40,57.50,57.50,-1.60,4083,-1
101/07/13,14.49,4.35,1.54,8456291,479937847,58.00,58.90,54.80,55.20,-2.30,4670,-1
101/07/16,14.30,4.40,1.52,2917459,159794111,55.80,55.80,54.10,54.50,-0.70,1931,-1
101/07/17,14.17,4.44,1.50,4797332,258173725,54.30,55.10,52.90,54.00,-0.50,2634,-1
101/07/18,13.86,4.55,1.47,3917799,209245847,54.00,54.40,52.80,52.80,-1.20,2096,-1
101/07/19,14.04,4.49,1.49,3722590,199559478,53.50,53.90,53.20,53.50,+0.70,2075,1
101/07/20,14.04,4.49,1.49,2755801,147517249,53.50,54.10,53.00,53.50,0.00,1680,-1
101/07/23,13.81,4.56,1.47,3509741,184970673,53.30,53.40,52.10,52.60,-0.90,1940,-1
101/07/24,13.23,4.76,1.40,8170033,414758033,52.30,52.60,49.80,50.40,-2.20,3941,-1
101/07/25,13.33,4.72,1.42,6120124,307280511,49.95,50.80,49.35,50.80,+0.40,2909,1
101/07/26,13.33,4.72,1.42,2788931,142210185,51.40,51.50,50.70,50.80,0.00,1458,-1
101/07/27,13.62,4.62,1.45,4676404,242602759,51.40,52.40,51.40,51.90,+1.10,2183,1
101/07/30,13.65,4.62,1.45,2716899,142306624,52.90,52.90,52.00,52.00,+0.10,1517,1
101/07/31,13.67,4.61,1.45,4325139,224455493,52.00,52.40,51.40,52.10,+0.10,2125,1
101/08/01,13.91,4.53,1.48,6487029,343703237,52.20,53.40,52.10,53.00,+0.90,3160,1
101/08/03,13.75,4.58,1.46,5005547,261939471,52.30,52.90,51.80,52.40,-0.60,2836,-1
101/08/06,13.86,4.55,1.47,3135642,166319189,53.50,53.70,52.70,52.80,+0.40,1817,1
101/08/07,13.91,4.53,1.48,3678253,194165179,53.50,53.50,52.20,53.00,+0.20,2014,1
101/08/08,14.28,4.41,1.52,4667200,251935871,53.50,54.40,53.30,54.40,+1.40,2680,1
101/08/09,14.75,4.27,1.57,8018598,450294996,55.00,57.20,54.60,56.20,+1.80,4619,1
101/08/10,14.88,4.23,1.58,5990281,340721921,56.50,57.50,56.50,56.70,+0.50,2374,1
101/08/13,14.96,4.21,1.59,3181419,181546483,57.30,57.70,56.40,57.00,+0.30,1902,1
101/08/14,14.70,4.29,1.56,4425222,249564832,57.20,57.50,55.90,56.00,-1.00,2340,-1
101/08/15,14.70,4.29,1.56,1574824,88346044,56.00,56.60,55.60,56.00,0.00,1048,-1
101/08/16,15.04,4.19,1.60,2807741,159591477,56.00,57.30,56.00,57.30,+1.30,1494,1
101/08/17,15.01,4.20,1.59,3355363,192085321,57.50,57.60,57.00,57.20,-0.10,1472,-1
101/08/20,14.91,4.23,1.58,2223853,125745290,57.20,57.20,56.20,56.80,-0.40,1389,-1
101/08/21,15.30,4.12,1.62,7883360,456817883,56.50,58.30,56.50,58.30,+1.50,3920,1
101/08/22,14.93,4.26,1.58,7002925,391818057,55.90,56.50,55.50,56.30,X0.00,3037,-1
101/08/23,15.01,4.24,1.59,4262307,244386100,58.00,58.00,56.60,56.60,+0.30,2631,1
101/08/24,15.07,4.23,1.60,2525880,143571290,56.20,57.40,56.10,56.80,+0.20,1353,1
101/08/27,15.28,4.17,1.62,2031223,116100141,57.40,57.80,56.50,57.60,+0.80,1263,1
101/08/28,15.12,4.21,1.60,9525162,557677534,57.80,59.60,57.00,57.00,-0.60,5234,-1
101/08/29,15.20,4.19,1.61,3050343,173866245,57.30,57.60,56.30,57.30,+0.30,1817,1
101/08/30,14.67,4.34,1.56,7480632,418095559,57.30,57.30,55.00,55.30,-2.00,3791,-1
101/08/31,14.96,4.26,1.63,3325219,186401143,55.00,56.60,55.00,56.40,+1.10,2122,1
101/09/03,15.99,4.07,1.70,5425259,314974381,56.80,59.20,56.70,59.00,+2.60,3113,1
101/09/04,15.88,4.10,1.69,3385354,198782139,59.50,59.50,58.30,58.60,-0.40,1912,-1
101/09/05,15.88,4.10,1.69,6173016,364993825,59.10,59.70,58.50,58.60,0.00,3512,-1
101/09/06,15.47,4.20,1.65,3172738,183517084,58.80,58.80,57.10,57.10,-1.50,2065,-1
101/09/07,15.99,4.07,1.70,4315803,252948177,58.40,59.40,57.90,59.00,+1.90,2412,1
101/09/10,15.88,4.10,1.69,2514812,147689369,59.40,59.50,58.30,58.60,-0.40,1431,-1
101/09/11,16.10,4.04,1.71,5883030,350767474,59.20,60.40,58.80,59.40,+0.80,2893,1
101/09/12,16.15,4.03,1.72,6534256,390422044,59.70,60.50,59.20,59.60,+0.20,3473,1
101/09/13,16.07,4.05,1.71,6074397,366388823,60.10,61.30,59.20,59.30,-0.30,3450,-1
101/09/14,15.99,4.07,1.70,4069391,242243369,60.00,60.20,59.00,59.00,-0.30,2360,-1
101/09/17,15.85,4.10,1.69,1993876,117005638,59.30,59.50,58.30,58.50,-0.50,1217,-1
101/09/18,15.85,4.10,1.69,2594791,152547122,58.50,59.40,58.30,58.50,0.00,1594,-1
101/09/19,16.02,4.06,1.70,2178031,128052023,59.10,59.10,58.20,59.10,+0.60,1309,1
101/09/20,15.85,4.10,1.69,2178427,128132704,59.40,59.40,58.50,58.50,-0.60,1214,-1
101/09/21,16.15,4.03,1.72,2351414,139111928,59.00,59.60,58.60,59.60,+1.10,1366,1
101/09/24,16.21,4.01,1.72,3500964,210566236,59.60,60.60,59.40,59.80,+0.20,2052,1
101/09/25,15.85,4.10,1.69,3587585,212640017,60.30,60.50,58.50,58.50,-1.30,2259,-1
101/09/26,15.47,4.20,1.65,3122961,179600655,58.20,58.40,57.10,57.10,-1.40,1807,-1
101/09/27,15.58,4.17,1.66,2370017,136417963,57.50,58.00,57.20,57.50,+0.40,1417,1
101/09/28,15.75,4.13,1.68,1991950,115466389,57.90,58.20,57.50,58.10,+0.60,1090,1
101/10/01,15.69,4.15,1.67,855550,49558929,58.00,58.30,57.60,57.90,-0.20,596,-1
101/10/02,15.69,4.15,1.67,953162,55429068,58.50,58.50,57.90,57.90,0.00,695,-1
101/10/03,15.80,4.12,1.68,1884235,110432796,58.30,59.00,58.00,58.30,+0.40,1132,1
101/10/04,15.58,4.17,1.66,2320275,133809107,58.60,58.60,57.30,57.50,-0.80,1317,-1
101/10/05,15.90,4.10,1.69,3181603,186643950,57.80,59.00,57.80,58.50,+1.00,1981,1
101/10/08,15.90,4.10,1.69,2531076,148806826,58.70,59.20,58.40,58.50,0.00,1682,-1
101/10/09,15.65,4.17,1.67,2661261,154278743,59.00,59.00,57.50,57.60,-0.90,1722,-1
101/10/11,15.38,4.24,1.64,2317856,131891217,56.50,57.30,56.50,56.60,-1.00,1708,-1
101/10/12,15.19,4.29,1.62,1988152,111489950,56.70,57.00,55.50,55.90,-0.70,1150,-1
101/10/15,15.19,4.29,1.62,899481,50383476,55.90,56.50,55.80,55.90,0.00,707,-1
101/10/16,15.22,4.29,1.62,872288,48920628,56.40,56.40,55.90,56.00,+0.10,611,1
101/10/17,15.27,4.27,1.63,1486784,84129633,56.80,57.20,56.20,56.20,+0.20,857,1
101/10/18,15.16,4.30,1.61,1039222,58240832,56.20,56.70,55.80,55.80,-0.40,661,-1
101/10/19,15.05,4.33,1.60,1417070,78294430,55.80,55.80,54.60,55.40,-0.40,951,-1
101/10/22,14.95,4.36,1.59,1516137,82494441,55.00,55.20,53.50,55.00,-0.40,1065,-1
101/10/23,14.86,4.39,1.58,760289,41710158,55.00,55.40,54.50,54.70,-0.30,540,-1
101/10/24,15.24,4.28,1.62,1955836,108691741,54.50,56.30,54.30,56.10,+1.40,1286,1
101/10/25,14.92,4.37,1.59,1191543,66084165,56.10,56.20,54.90,54.90,-1.20,835,-1
101/10/26,14.32,4.55,1.52,3082472,165458916,55.20,55.40,52.40,52.70,-2.20,1834,-1
101/10/29,14.38,4.54,1.53,2510223,132827580,52.80,53.30,52.70,52.90,+0.20,1393,1
101/10/30,14.73,4.43,1.57,1431461,77380479,53.50,54.50,53.40,54.20,+1.30,1001,1
101/10/31,14.95,4.36,1.55,9960405,568172275,56.50,57.90,55.00,55.00,+0.80,4278,1
101/11/01,13.62,4.28,1.58,3222671,178776232,55.00,56.50,54.30,56.10,+1.10,2212,1
101/11/02,14.17,4.11,1.64,7296418,421338090,56.90,58.50,56.50,58.40,+2.30,4118,1
101/11/05,14.08,4.14,1.63,3554141,207360778,58.40,59.40,57.40,58.00,-0.40,2322,-1
101/11/06,13.98,4.17,1.62,2037125,116488792,58.00,58.00,56.40,57.60,-0.40,1481,-1
101/11/07,14.08,4.14,1.63,1693563,98224954,57.60,58.40,57.50,58.00,+0.40,1218,1
101/11/08,13.81,4.22,1.60,2186080,124492560,57.20,57.80,56.50,56.90,-1.10,1390,-1
101/11/09,13.96,4.17,1.62,2349248,134126453,56.50,57.80,56.10,57.50,+0.60,1430,1
101/11/12,13.88,4.20,1.61,922350,52915311,57.90,57.90,57.10,57.20,-0.30,689,-1
101/11/13,13.59,4.29,1.58,1706376,96425041,57.50,57.50,56.00,56.00,-1.20,1203,-1
101/11/14,13.40,4.35,1.55,2169662,120236238,55.50,56.30,55.00,55.20,-0.80,1392,-1
101/11/15,13.54,4.30,1.57,2299778,126658130,54.80,55.80,53.60,55.80,+0.60,1608,1
101/11/16,13.33,4.37,1.55,1742094,96091352,55.80,56.20,54.50,54.90,-0.90,1150,-1
101/11/19,13.33,4.37,1.55,923998,50847182,55.50,55.50,54.50,54.90,0.00,719,-1
101/11/20,13.28,4.39,1.54,910347,50138975,55.50,55.60,54.60,54.70,-0.20,685,-1
101/11/21,13.23,4.40,1.53,1404671,76773166,55.00,55.30,54.20,54.50,-0.20,882,-1
101/11/22,13.71,4.25,1.59,2596173,145039666,55.10,56.80,54.80,56.50,+2.00,1796,1
101/11/23,13.86,4.20,1.61,3818970,219584673,57.00,58.20,56.90,57.10,+0.60,2370,1
101/11/26,13.96,4.17,1.62,1949224,111773874,57.50,57.60,57.10,57.50,+0.40,1259,1
101/11/27,13.91,4.19,1.61,2398677,138526117,57.90,58.40,57.10,57.30,-0.20,1399,-1
101/11/28,14.08,4.14,1.63,1971576,113877508,57.80,58.00,57.30,58.00,+0.70,1242,1
101/11/29,14.08,4.14,1.63,2308885,134328030,58.40,58.60,57.90,58.00,0.00,1434,-1
101/11/30,14.22,4.10,1.65,2784942,162742498,58.50,58.60,58.10,58.60,+0.60,1607,1
101/12/03,14.27,4.08,1.66,2163791,128011893,58.70,59.80,58.60,58.80,+0.20,1352,1
101/12/04,14.49,4.02,1.68,2262898,133974522,58.80,59.70,58.30,59.70,+0.90,1534,1
101/12/05,14.42,4.04,1.67,2270207,135204713,59.90,60.00,59.20,59.40,-0.30,1470,-1
101/12/06,14.39,4.05,1.67,5228980,314514590,59.80,61.00,59.30,59.30,-0.10,2838,-1
101/12/07,14.27,4.08,1.66,2593751,153509944,59.80,60.00,58.70,58.80,-0.50,1480,-1
101/12/10,14.32,4.07,1.66,1599127,94103545,59.10,59.50,58.30,59.00,+0.20,1020,1
101/12/11,14.54,4.01,1.69,4085096,243563305,59.30,60.40,58.90,59.90,+0.90,2294,1
101/12/12,15.17,3.84,1.76,8493402,523018357,60.80,62.80,60.50,62.50,+2.60,4409,1
101/12/13,15.10,3.86,1.75,6373402,397816724,62.60,63.20,61.70,62.20,-0.30,3487,-1
101/12/14,15.41,3.78,1.79,7223614,457971217,62.50,64.20,62.30,63.50,+1.30,4559,1
101/12/17,15.29,3.81,1.77,4304552,270743476,63.90,63.90,61.90,63.00,-0.50,2630,-1
101/12/18,15.39,3.79,1.79,1777265,112167738,63.50,63.60,62.70,63.40,+0.40,1099,1
101/12/19,15.46,3.77,1.79,2412631,152846084,63.80,63.80,62.70,63.70,+0.30,1456,1
101/12/20,15.22,3.83,1.77,1845642,116495646,63.20,63.70,62.70,62.70,-1.00,1022,-1
101/12/21,14.76,3.95,1.71,2999545,183851199,62.70,62.70,60.60,60.80,-1.90,1840,-1
101/12/22,14.78,3.94,1.72,986182,60004152,60.80,61.20,60.70,60.90,+0.10,636,1
101/12/24,14.64,3.98,1.70,1483448,90407250,61.00,61.50,60.30,60.30,-0.60,1000,-1
101/12/25,14.83,3.93,1.72,1869543,113780366,61.20,61.20,60.40,61.10,+0.80,1254,1
101/12/26,14.85,3.92,1.72,828957,50799156,61.30,61.70,60.90,61.20,+0.10,623,1
101/12/27,14.93,3.90,1.73,926185,56718212,61.40,61.70,60.80,61.50,+0.30,692,1
101/12/28,14.88,3.92,1.73,1558046,96480507,62.70,62.70,61.30,61.30,-0.20,1037,-1
102/01/02,15.32,3.80,1.78,2271945,142096924,62.10,63.30,61.50,63.10,+1.80,1371,1
102/01/03,15.32,3.80,1.78,2191207,139150841,63.80,64.10,63.10,63.10,0.00,1294,-1
102/01/04,15.58,3.74,1.81,2979506,189409584,63.10,64.50,62.60,64.20,+1.10,1619,1
102/01/07,15.05,3.87,1.75,2792892,174888709,63.80,63.90,62.00,62.00,-2.20,1794,-1
102/01/08,14.85,3.92,1.72,1939814,119224754,61.30,62.40,60.70,61.20,-0.80,1287,-1
102/01/09,14.76,3.95,1.71,1988236,121332833,60.80,61.60,60.60,60.80,-0.40,1124,-1
102/01/10,14.76,3.95,1.71,3327810,202855137,61.60,61.80,60.50,60.80,0.00,1576,-1
102/01/11,14.71,3.96,1.71,1498446,91203624,61.20,61.50,60.50,60.60,-0.20,949,-1
102/01/14,14.85,3.92,1.72,1775742,107474862,60.50,61.20,60.20,61.20,+0.60,1102,1
102/01/15,14.68,3.97,1.70,2140736,130228421,61.10,61.40,60.30,60.50,-0.70,1505,-1
102/01/16,14.76,3.95,1.71,2073602,126122014,60.80,61.30,60.30,60.80,+0.30,1220,1
102/01/17,14.64,3.98,1.70,5933737,365395624,61.50,62.50,60.20,60.30,-0.50,3050,-1
102/01/18,15.02,3.88,1.74,2973634,183341333,61.00,62.20,61.00,61.90,+1.60,1728,1
102/01/21,15.00,3.88,1.74,2026424,125626912,61.80,62.40,61.50,61.80,-0.10,1228,-1
102/01/22,14.93,3.90,1.73,1584958,97175219,61.80,61.80,60.70,61.50,-0.30,989,-1
102/01/23,14.90,3.91,1.73,1344188,82939535,61.60,62.30,61.40,61.40,-0.10,974,-1
102/01/24,14.71,3.96,1.71,1695612,103589779,61.00,61.80,60.60,60.60,-0.80,1045,-1
102/01/25,14.83,3.93,1.72,1804133,109738413,60.60,61.10,60.40,61.10,+0.50,1020,1
102/01/28,14.98,3.89,1.74,2648473,163469072,60.90,62.30,60.90,61.70,+0.60,1503,1
102/01/29,15.32,3.80,1.78,4582881,288855903,62.50,63.40,62.20,63.10,+1.40,2603,1
102/01/30,15.73,3.70,1.82,11582643,752006704,63.80,66.10,63.30,64.80,+1.70,5869,1
102/01/31,16.07,3.63,1.86,8255332,543103212,65.30,66.50,65.00,66.20,+1.40,4188,1
102/02/01,16.19,3.60,1.88,9982953,667839745,66.70,67.70,66.40,66.70,+0.50,4948,1
102/02/04,16.41,3.55,1.90,9449271,640293970,67.80,68.40,66.80,67.60,+0.90,4176,1
102/02/05,16.53,3.52,1.92,5534193,375729524,67.50,68.40,67.10,68.10,+0.50,3288,1
102/02/06,16.72,3.48,1.94,6481056,447472415,68.80,69.60,68.10,68.90,+0.80,3672,1
102/02/18,17.55,3.32,2.04,11096073,793076458,69.70,72.30,69.50,72.30,+3.40,5018,1
102/02/19,17.60,3.31,2.04,5695647,410570876,72.10,72.50,71.60,72.50,+0.20,2755,1
102/02/20,17.43,3.34,2.02,6078439,440860033,73.00,74.30,71.30,71.80,-0.70,3227,-1
102/02/21,17.18,3.39,1.99,3792761,269870941,71.00,72.00,70.80,70.80,-1.00,2259,-1
102/02/22,17.09,3.41,1.98,4460973,313096676,70.80,71.10,69.80,70.40,-0.40,2209,-1
102/02/23,17.18,3.39,1.99,3051811,215913298,70.60,71.50,70.00,70.80,+0.40,1679,1
102/02/25,17.43,3.34,2.02,4288098,307409114,70.50,72.80,70.40,71.80,+1.00,2465,1
102/02/26,17.11,3.40,1.99,5478837,390357694,71.00,72.40,70.30,70.50,-1.30,2467,-1
102/02/27,17.14,3.40,1.99,3643119,258072382,70.80,71.50,70.40,70.60,+0.10,1605,1
102/03/01,18.11,3.22,2.10,10102936,746972597,71.70,74.90,71.70,74.60,+4.00,5464,1
102/03/04,18.13,3.21,2.10,8060119,603155516,75.00,75.60,74.00,74.70,+0.10,4233,1
102/03/05,17.77,3.28,2.06,4585821,337056745,74.70,74.70,72.60,73.20,-1.50,2836,-1
102/03/06,17.77,3.28,2.06,4940978,361687972,73.90,74.00,72.10,73.20,0.00,2227,-1
102/03/07,17.99,3.24,2.09,5913822,440956628,73.30,75.60,73.20,74.10,+0.90,3029,1
102/03/08,17.86,3.26,2.07,5212884,386697039,75.00,75.10,73.60,73.60,-0.50,2451,-1
102/03/11,18.08,3.22,2.10,4262384,318221678,74.20,75.10,73.60,74.50,+0.90,2101,1
102/03/12,17.65,3.30,2.05,4117860,303572765,74.20,74.80,72.30,72.70,-1.80,2163,-1
102/03/13,17.06,3.41,1.98,7236309,516262800,72.70,73.20,70.00,70.30,-2.40,3501,-1
102/03/14,16.33,3.57,1.90,9197675,628770611,69.50,69.50,67.20,67.30,-3.00,4222,-1
102/03/15,16.41,3.55,1.90,6611120,446084793,67.40,68.20,66.80,67.60,+0.30,3358,1
102/03/18,16.24,3.59,1.88,2838574,190904009,67.60,67.90,66.80,66.90,-0.70,1468,-1
102/03/19,16.53,3.52,1.92,2527211,170867560,67.40,68.10,67.10,68.10,+1.20,1582,1
102/03/20,16.46,3.54,1.91,1775134,120362271,68.10,68.10,67.60,67.80,-0.30,1257,-1
102/03/21,16.50,3.53,1.91,2392485,163058980,68.10,68.70,67.90,68.00,+0.20,1465,1
102/03/22,16.63,3.50,1.93,2234801,153579957,68.20,69.20,68.20,68.50,+0.50,1426,1
102/03/25,16.58,3.51,1.92,1355842,92948603,69.00,69.00,68.20,68.30,-0.20,979,-1
102/03/26,16.58,3.51,1.92,1801773,123495882,69.30,69.30,68.30,68.30,0.00,1109,-1
102/03/27,16.72,3.48,1.94,1193327,82284709,68.90,69.20,68.60,68.90,+0.60,880,1
102/03/28,16.58,3.51,1.92,1259156,86368638,68.80,69.20,68.30,68.30,-0.60,832,-1
102/03/29,16.87,3.45,1.91,1109861,76673471,69.00,69.50,68.50,69.50,+1.20,724,1
102/04/01,15.27,3.48,1.90,873020,60321847,69.50,69.60,68.70,69.00,-0.50,668,-1
102/04/02,15.22,3.49,1.89,837735,57766034,68.80,69.30,68.60,68.80,-0.20,697,-1
102/04/03,15.40,3.45,1.92,1292533,89948615,69.50,69.80,69.20,69.60,+0.80,985,1
102/04/08,15.13,3.51,1.88,2963051,203521470,69.00,69.50,68.20,68.40,-1.20,1609,-1
102/04/09,14.85,3.58,1.85,3568182,242076303,68.40,69.20,66.90,67.10,-1.30,2047,-1
102/04/10,15.04,3.53,1.87,1699039,115364252,67.20,68.50,67.20,68.00,+0.90,1147,1
102/04/11,15.88,3.34,1.98,5424477,385347772,69.40,72.40,69.40,71.80,+3.80,3225,1
102/04/12,15.71,3.38,1.95,3418035,243312985,72.00,72.00,70.60,71.00,-0.80,2142,-1
102/04/15,15.86,3.35,1.97,2411807,171412682,70.80,71.90,70.30,71.70,+0.70,1441,1
102/04/16,15.88,3.34,1.98,2756337,197489771,70.50,72.50,70.50,71.80,+0.10,1661,1
102/04/17,16.19,3.28,2.01,3557838,259026848,72.00,73.50,71.90,73.20,+1.40,2135,1
102/04/18,16.08,3.30,2.00,2221505,161930535,73.50,73.50,72.50,72.70,-0.50,1363,-1
102/04/19,16.53,3.21,2.06,5144883,382981579,73.30,74.90,73.30,74.70,+2.00,3182,1
102/04/22,17.04,3.12,2.12,8537317,657213809,75.00,78.50,75.00,77.00,+2.30,4687,1
102/04/23,17.08,3.11,2.12,6328111,490018230,77.50,78.50,76.30,77.20,+0.20,3576,1
102/04/24,17.15,3.10,2.13,3212531,248027176,77.60,77.80,76.40,77.50,+0.30,2194,1
102/04/25,17.23,3.08,2.14,3465615,268827449,77.90,78.00,77.10,77.90,+0.40,2206,1
102/04/26,17.32,3.07,2.16,6048376,480808528,77.90,80.50,77.90,78.30,+0.40,3628,1
102/04/29,17.88,2.97,2.22,6945505,556948941,78.00,81.00,77.70,80.80,+2.50,4381,1
102/04/30,18.81,2.82,2.34,16426240,1403740820,85.00,86.40,84.00,85.00,+4.20,7456,1
102/05/02,19.65,3.94,2.44,10147013,882865467,85.00,88.80,85.00,88.80,+3.80,6611,1
102/05/03,19.36,4.00,2.41,5316358,469138647,90.00,90.20,86.90,87.50,-1.30,3456,-1
102/05/06,19.42,3.99,2.42,5485689,480456488,88.00,88.40,86.90,87.80,+0.30,3291,1
102/05/07,19.45,3.98,2.42,4841679,421647920,88.00,88.10,86.00,87.90,+0.10,3112,1
102/05/08,19.89,3.89,2.47,10584051,951168012,88.50,90.90,88.40,89.90,+2.00,5143,1
102/05/09,19.47,3.98,2.42,4996030,444366505,90.50,90.50,87.90,88.00,-1.90,2766,-1
102/05/10,19.31,4.01,2.40,3102949,270669463,88.00,88.20,86.80,87.30,-0.70,2015,-1
102/05/13,19.49,3.97,2.42,2723847,238050209,87.50,88.10,86.50,88.10,+0.80,1772,1
102/05/14,19.20,4.03,2.39,3584736,313645650,88.50,88.60,86.60,86.80,-1.30,2426,-1
102/05/15,18.96,4.08,2.29,4938621,423750814,86.60,87.50,84.00,85.70,-1.10,3256,-1
102/05/16,17.90,4.02,2.32,4122513,358164000,86.50,87.70,85.10,87.00,+1.30,2694,1
102/05/17,17.94,4.01,2.33,3547329,310984323,86.10,88.80,86.10,87.20,+0.20,2250,1
102/05/20,17.84,4.04,2.31,1954500,169512388,87.40,87.40,86.30,86.70,-0.50,1537,-1
102/05/21,18.07,3.99,2.34,5714362,505695458,87.70,89.90,87.00,87.80,+1.10,3504,1
102/05/22,18.02,4.00,2.34,2296612,202128770,88.30,89.20,87.50,87.60,-0.20,1597,-1
102/05/23,17.51,4.11,2.27,4364587,373981202,87.20,87.30,85.10,85.10,-2.50,2900,-1
102/05/24,16.54,4.35,2.14,10582160,864598137,85.00,85.00,79.50,80.40,-4.70,5789,-1
102/05/27,16.26,4.43,2.11,7568552,593889820,79.20,79.80,77.50,79.00,-1.40,4089,-1
102/05/28,16.67,4.32,2.16,4945610,395921310,79.40,81.00,79.00,81.00,+2.00,2902,1
102/05/29,16.44,4.38,2.13,5153558,410639604,81.00,81.00,78.90,79.90,-1.10,3115,-1
102/05/30,16.03,4.49,2.08,5596652,437912256,78.90,79.50,77.50,77.90,-2.00,2941,-1
102/05/31,15.66,4.60,2.03,7887639,607566475,78.70,78.70,76.10,76.10,-1.80,3549,-1
102/06/03,15.62,4.61,2.02,5285018,401700668,76.10,76.60,75.50,75.90,-0.20,2867,-1
102/06/04,15.23,4.73,1.97,5537284,415654408,75.90,76.60,74.00,74.00,-1.90,3087,-1
102/06/05,14.79,4.87,1.92,9496993,688937967,74.00,74.80,71.10,71.90,-2.10,5229,-1
102/06/06,14.36,5.01,1.86,9972054,706108778,71.90,72.50,69.70,69.80,-2.10,5108,-1
102/06/07,14.65,4.92,1.90,6949502,491467035,70.00,71.30,69.50,71.20,+1.40,3698,1
102/06/10,14.75,4.88,1.91,3909470,279642382,72.20,72.40,70.80,71.70,+0.50,2044,1
102/06/11,14.61,4.93,1.89,4498417,319184407,71.70,72.20,70.10,71.00,-0.70,2570,-1
102/06/13,14.51,4.96,1.88,4603186,327362334,70.30,71.90,70.30,70.50,-0.50,2636,-1
102/06/14,14.71,4.90,1.91,5225301,373788716,71.50,72.20,71.00,71.50,+1.00,3107,1
102/06/17,14.65,4.92,1.90,4177475,300081357,71.60,72.70,70.80,71.20,-0.30,2411,-1
102/06/18,14.71,4.90,1.91,2513779,179107690,71.50,71.90,70.50,71.50,+0.30,1704,1
102/06/19,14.55,4.95,1.89,2928439,208246322,71.90,72.20,70.40,70.70,-0.80,1709,-1
102/06/20,14.34,5.02,1.86,3298007,230943475,70.00,70.50,69.60,69.70,-1.00,1989,-1
102/06/21,14.05,5.12,1.82,4604469,313849076,68.70,68.70,67.50,68.30,-1.40,2639,-1
102/06/24,13.99,5.15,1.81,2245309,154295197,68.30,69.30,68.00,68.00,-0.30,1444,-1
102/06/25,13.50,5.34,1.75,4462959,295993985,68.20,68.50,65.40,65.60,-2.40,2856,-1
102/06/26,13.89,5.19,1.80,5591514,376466191,67.20,68.10,66.50,67.50,+1.90,3190,1
102/06/27,14.09,5.11,1.83,4861396,334886218,68.80,69.40,68.30,68.50,+1.00,2921,1
102/06/28,14.61,4.93,1.89,6063171,424129651,69.20,71.00,68.50,71.00,+2.50,3285,1
102/07/01,14.57,4.94,1.89,3356266,238111325,70.80,71.70,70.10,70.80,-0.20,1989,-1
102/07/02,14.22,5.07,1.84,3114308,218516506,71.20,71.50,68.80,69.10,-1.70,2121,-1
102/07/03,14.47,4.98,1.87,3975395,278455461,69.50,70.50,69.50,70.30,+1.20,2596,1
102/07/04,14.18,5.08,1.84,3108133,217032077,71.00,71.30,68.90,68.90,-1.40,1935,-1
102/07/05,14.32,5.03,1.86,2880741,199781561,69.90,69.90,68.50,69.60,+0.70,1691,1
102/07/08,14.49,4.97,1.88,3025629,212452774,69.60,71.00,69.60,70.40,+0.80,1789,1
102/07/09,14.81,4.86,1.92,4028531,286106511,70.90,72.20,69.50,72.00,+1.60,2649,1
102/07/10,14.86,4.85,1.93,5949302,429870544,72.40,72.90,71.20,72.20,+0.20,3217,1
102/07/11,14.84,4.85,1.92,4488837,324938464,72.70,73.10,72.00,72.10,-0.10,2576,-1
102/07/12,14.92,4.83,1.93,2605000,188498300,72.50,72.80,72.10,72.50,+0.40,1505,1
102/07/15,15.10,4.77,1.96,3049212,222926429,72.50,73.60,72.10,73.40,+0.90,1972,1
102/07/16,15.16,4.75,1.97,4635227,344177325,73.50,74.90,73.40,73.70,+0.30,2628,1
102/07/17,15.23,4.73,1.97,3724980,275014220,74.10,74.50,72.90,74.00,+0.30,2037,1
